NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_LOCALIZACAO;NO_DEPENDENCIA;FUN_TX_PROMOCAO_TOTAL;MED_TX_PROMOCAO_TOTAL;FUN_TX_REPETENCIA_TOTAL;MED_TX_REPETENCIA_TOTAL;FUN_TX_EVASAO_TOTAL;MED_TX_EVASAO_TOTAL
2016;Sul;RS;4304358;Candiota;Urbana;Total;81.1;84.5;13.4;3.9;2;9.9
2016;Sul;RS;4304358;Candiota;Rural;Total;83.8;59.7;11.8;17.7;1.9;22.6
2016;Sul;RS;4304408;Canela;Total;Total;87.1;74.4;9.6;10.3;2.6;13
2016;Sul;RS;4304408;Canela;Total;Pública;85.7;71.7;10.4;11;3;14.9
2016;Sul;RS;4304408;Canela;Total;Privada;96.1;89;3.8;6.8;0.1;3
2016;Sul;RS;4304408;Canela;Urbana;Total;87;74.4;9.7;10.3;2.6;13
2016;Sul;RS;4304408;Canela;Rural;Total;91;--;5.3;--;3.7;--
2016;Sul;RS;4304507;Canguçu;Total;Total;82.8;71.7;12.3;18.1;2.2;10.1
2016;Sul;RS;4304507;Canguçu;Total;Pública;82.3;70.3;12.6;18.9;2.2;10.7
2016;Sul;RS;4304507;Canguçu;Total;Privada;96;93.8;2.7;5;0;1.2
2016;Sul;RS;4304507;Canguçu;Urbana;Total;82.7;65;13.3;23.2;0.6;11.7
2016;Sul;RS;4304507;Canguçu;Rural;Total;82.8;83.4;11.7;9.2;3.2;7.4
2016;Sul;RS;4304606;Canoas;Total;Total;82.9;67.5;13.1;15.6;2.1;14
2016;Sul;RS;4304606;Canoas;Total;Pública;80.7;62.9;14.6;17.7;2.4;16.1
2016;Sul;RS;4304606;Canoas;Total;Privada;92.7;91.5;6.1;4.6;0.8;3.1
2016;Sul;RS;4304606;Canoas;Urbana;Total;82.9;67.5;13.1;15.6;2.1;14
2016;Sul;RS;4304614;Canudos do Vale;Total;Total;95;90;3.8;6.7;1.2;3.3
2016;Sul;RS;4304614;Canudos do Vale;Total;Pública;95;90;3.8;6.7;1.2;3.3
2016;Sul;RS;4304614;Canudos do Vale;Urbana;Total;94.8;90;5.2;6.7;0;3.3
2016;Sul;RS;4304614;Canudos do Vale;Rural;Total;95.6;--;0;--;4.4;--
2016;Sul;RS;4304622;Capão Bonito do Sul;Total;Total;96.7;94.7;2.3;0;0.5;5.3
2016;Sul;RS;4304622;Capão Bonito do Sul;Total;Pública;96.7;94.7;2.3;0;0.5;5.3
2016;Sul;RS;4304622;Capão Bonito do Sul;Urbana;Total;96.6;94.7;2.3;0;0.6;5.3
2016;Sul;RS;4304622;Capão Bonito do Sul;Rural;Total;97.5;--;2.5;--;0;--
2016;Sul;RS;4304630;Capão da Canoa;Total;Total;82.9;72.4;12.8;14.2;2.3;11.6
2016;Sul;RS;4304630;Capão da Canoa;Total;Pública;81.1;70.4;14.2;14.8;2.6;12.8
2016;Sul;RS;4304630;Capão da Canoa;Total;Privada;96.4;89.2;3.1;9.3;0.3;1.5
2016;Sul;RS;4304630;Capão da Canoa;Urbana;Total;82.9;72.4;12.8;14.2;2.3;11.6
2016;Sul;RS;4304655;Capão do Cipó;Total;Total;91.7;86.5;5.7;7.9;1.3;2.2
2016;Sul;RS;4304655;Capão do Cipó;Total;Pública;91.7;86.5;5.7;7.9;1.3;2.2
2016;Sul;RS;4304655;Capão do Cipó;Urbana;Total;90.8;--;6.1;--;1.5;--
2016;Sul;RS;4304655;Capão do Cipó;Rural;Total;94;86.5;4.5;7.9;0.8;2.2
2016;Sul;RS;4304663;Capão do Leão;Total;Total;80.2;58.7;15.6;21.2;1.7;17.9
2016;Sul;RS;4304663;Capão do Leão;Total;Pública;80.2;58.7;15.6;21.2;1.7;17.9
2016;Sul;RS;4304663;Capão do Leão;Urbana;Total;79.5;58.7;16;21.2;1.7;17.9
2016;Sul;RS;4304663;Capão do Leão;Rural;Total;82.9;--;13.9;--;1.8;--
2016;Sul;RS;4304671;Capivari do Sul;Total;Total;87.3;68;8.3;19.5;0.7;4.1
2016;Sul;RS;4304671;Capivari do Sul;Total;Pública;87.3;68;8.3;19.5;0.7;4.1
2016;Sul;RS;4304671;Capivari do Sul;Urbana;Total;87.3;68;8.5;19.5;0.2;4.1
2016;Sul;RS;4304671;Capivari do Sul;Rural;Total;87.1;--;7.1;--;3.5;--
2016;Sul;RS;4304689;Capela de Santana;Total;Total;79.1;75.1;15.8;15.2;2.9;8.6
2016;Sul;RS;4304689;Capela de Santana;Total;Pública;79.1;75.1;15.8;15.2;2.9;8.6
2016;Sul;RS;4304689;Capela de Santana;Urbana;Total;78.8;75.1;15.9;15.2;2.9;8.6
2016;Sul;RS;4304689;Capela de Santana;Rural;Total;80.7;--;15.2;--;3;--
2016;Sul;RS;4304697;Capitão;Total;Total;93.9;85.1;4.6;5.7;1.5;9.2
2016;Sul;RS;4304697;Capitão;Total;Pública;93.9;85.1;4.6;5.7;1.5;9.2
2016;Sul;RS;4304697;Capitão;Urbana;Total;93.3;85.1;5.1;5.7;1.6;9.2
2016;Sul;RS;4304697;Capitão;Rural;Total;100;--;0;--;0;--
2016;Sul;RS;4304705;Carazinho;Total;Total;90.2;69.2;7;15.9;1.8;11
2016;Sul;RS;4304705;Carazinho;Total;Pública;88.5;65.4;8.2;17.6;2.2;12.6
2016;Sul;RS;4304705;Carazinho;Total;Privada;98.6;92.4;1.3;5.8;0;1.5
2016;Sul;RS;4304705;Carazinho;Urbana;Total;90.2;69.3;7.1;16;1.8;10.7
2016;Sul;RS;4304705;Carazinho;Rural;Total;94.2;64.4;2.6;11.1;3.2;24.5
2016;Sul;RS;4304713;Caraá;Total;Total;87.9;85.7;9.3;7.9;2.6;5.4
2016;Sul;RS;4304713;Caraá;Total;Pública;87.9;85.7;9.3;7.9;2.6;5.4
2016;Sul;RS;4304713;Caraá;Urbana;Total;81.6;85.7;14.7;7.9;3;5.4
2016;Sul;RS;4304713;Caraá;Rural;Total;90.7;--;6.9;--;2.4;--
2016;Sul;RS;4304804;Carlos Barbosa;Total;Total;93.4;87.1;5;7.4;0.4;3.5
2016;Sul;RS;4304804;Carlos Barbosa;Total;Pública;92.8;85.9;5.5;8.2;0.4;3.9
2016;Sul;RS;4304804;Carlos Barbosa;Total;Privada;100;100;0;0;0;0
2016;Sul;RS;4304804;Carlos Barbosa;Urbana;Total;93.3;87.1;5.1;7.4;0.4;3.5
2016;Sul;RS;4304804;Carlos Barbosa;Rural;Total;94.6;--;4.3;--;0.4;--
2016;Sul;RS;4304853;Carlos Gomes;Total;Total;96.9;92.5;1.9;0;1.2;7.5
2016;Sul;RS;4304853;Carlos Gomes;Total;Pública;96.9;92.5;1.9;0;1.2;7.5
2016;Sul;RS;4304853;Carlos Gomes;Rural;Total;96.9;92.5;1.9;0;1.2;7.5
2016;Sul;RS;4304903;Casca;Total;Total;98;87.2;0.8;8.3;0.4;2.4
2016;Sul;RS;4304903;Casca;Total;Pública;98;87.2;0.8;8.3;0.4;2.4
2016;Sul;RS;4304903;Casca;Urbana;Total;97.9;87.2;0.7;8.3;0.5;2.4
2016;Sul;RS;4304903;Casca;Rural;Total;98.5;--;1.5;--;0;--
2016;Sul;RS;4304952;Caseiros;Total;Total;88.4;75.4;9.4;5.9;2;16.1
2016;Sul;RS;4304952;Caseiros;Total;Pública;88.4;75.4;9.4;5.9;2;16.1
2016;Sul;RS;4304952;Caseiros;Urbana;Total;88.4;75.4;9.4;5.9;2;16.1
2016;Sul;RS;4305009;Catuípe;Total;Total;92.2;69.7;5.6;12.5;1;11
2016;Sul;RS;4305009;Catuípe;Total;Pública;92.2;67.5;5.6;14.5;1;11
2016;Sul;RS;4305009;Catuípe;Total;Privada;--;84.1;--;0;--;11.4
2016;Sul;RS;4305009;Catuípe;Urbana;Total;91.9;67.5;6.1;14.5;0.5;11
2016;Sul;RS;4305009;Catuípe;Rural;Total;93.9;84.1;3;0;3.1;11.4
2016;Sul;RS;4305108;Caxias do Sul;Total;Total;90.8;69.7;7.3;17.3;0.7;10.2
2016;Sul;RS;4305108;Caxias do Sul;Total;Pública;89.5;65.2;8.3;19.7;0.8;12
2016;Sul;RS;4305108;Caxias do Sul;Total;Privada;97.1;92.9;2.5;4.9;0.2;1.4
2016;Sul;RS;4305108;Caxias do Sul;Urbana;Total;90.7;69.5;7.4;17.3;0.7;10.3
2016;Sul;RS;4305108;Caxias do Sul;Rural;Total;94.2;77.6;4.9;16;0.6;6.4
2016;Sul;RS;4305116;Centenário;Total;Total;97.9;87.7;2.1;7.5;0;4.8
2016;Sul;RS;4305116;Centenário;Total;Pública;97.9;87.7;2.1;7.5;0;4.8
2016;Sul;RS;4305116;Centenário;Urbana;Total;97.3;87.7;2.7;7.5;0;4.8
2016;Sul;RS;4305116;Centenário;Rural;Total;100;--;0;--;0;--
2016;Sul;RS;4305124;Cerrito;Total;Total;84.4;66.1;11.2;21.7;1.5;7.5
2016;Sul;RS;4305124;Cerrito;Total;Pública;84.4;66.1;11.2;21.7;1.5;7.5
2016;Sul;RS;4305124;Cerrito;Urbana;Total;80.9;56.9;14.5;23.4;1.5;13.1
2016;Sul;RS;4305124;Cerrito;Rural;Total;89.7;76.9;6.1;19.7;1.5;0.9
2016;Sul;RS;4305132;Cerro Branco;Total;Total;85.4;78.6;10.5;8.5;3.9;12
2016;Sul;RS;4305132;Cerro Branco;Total;Pública;85.4;78.6;10.5;8.5;3.9;12
2016;Sul;RS;4305132;Cerro Branco;Urbana;Total;79.9;78.6;15.2;8.5;4.9;12
2016;Sul;RS;4305132;Cerro Branco;Rural;Total;91.8;--;5.1;--;2.7;--
2016;Sul;RS;4305157;Cerro Grande;Total;Total;93;69.1;3.8;12.3;0.6;17.3
2016;Sul;RS;4305157;Cerro Grande;Total;Pública;93;69.1;3.8;12.3;0.6;17.3
2016;Sul;RS;4305157;Cerro Grande;Urbana;Total;91.9;69.1;5.4;12.3;1.3;17.3
2016;Sul;RS;4305157;Cerro Grande;Rural;Total;93.9;--;2.4;--;0;--
2016;Sul;RS;4305173;Cerro Grande do Sul;Total;Total;85.7;85.1;11;9.3;1.5;5.6
2016;Sul;RS;4305173;Cerro Grande do Sul;Total;Pública;85.7;85.1;11;9.3;1.5;5.6
2016;Sul;RS;4305173;Cerro Grande do Sul;Urbana;Total;87.7;85.1;9.8;9.3;0.8;5.6
2016;Sul;RS;4305173;Cerro Grande do Sul;Rural;Total;84.4;--;11.7;--;2;--
2016;Sul;RS;4305207;Cerro Largo;Total;Total;88.8;72.2;8.7;16.5;0.4;8.2
2016;Sul;RS;4305207;Cerro Largo;Total;Pública;87.4;68.3;9.9;18;0.4;10.1
2016;Sul;RS;4305207;Cerro Largo;Total;Privada;96.7;88.6;1.9;10.1;0.5;0
2016;Sul;RS;4305207;Cerro Largo;Urbana;Total;88.5;72.2;8.8;16.5;0.4;8.2
2016;Sul;RS;4305207;Cerro Largo;Rural;Total;92.5;--;6.6;--;0.9;--
2016;Sul;RS;4305306;Chapada;Total;Total;92.4;68.1;6.5;17.8;0.4;13
2016;Sul;RS;4305306;Chapada;Total;Pública;92.4;68.1;6.5;17.8;0.4;13
2016;Sul;RS;4305306;Chapada;Urbana;Total;90.2;68.1;8.7;17.8;0.2;13
2016;Sul;RS;4305306;Chapada;Rural;Total;97.5;--;1.4;--;1.1;--
2016;Sul;RS;4305355;Charqueadas;Total;Total;80.6;74.5;14.8;12.5;1.9;9.8
2016;Sul;RS;4305355;Charqueadas;Total;Pública;80;73.4;15.2;13.1;1.9;10
2016;Sul;RS;4305355;Charqueadas;Total;Privada;98.5;91;0.7;3.4;0;5.6
2016;Sul;RS;4305355;Charqueadas;Urbana;Total;80.7;74.5;14.6;12.5;1.8;9.8
2016;Sul;RS;4305355;Charqueadas;Rural;Total;66.7;--;28.2;--;5.1;--
2016;Sul;RS;4305371;Charrua;Total;Total;78.3;76.7;19.2;17.4;2.3;5.9
2016;Sul;RS;4305371;Charrua;Total;Pública;78.3;76.7;19.2;17.4;2.3;5.9
2016;Sul;RS;4305371;Charrua;Urbana;Total;96.3;76.7;2.8;17.4;0.9;5.9
2016;Sul;RS;4305371;Charrua;Rural;Total;73.5;--;23.6;--;2.7;--
2016;Sul;RS;4305405;Chiapetta;Total;Total;91.3;78.7;6.9;15.7;0.9;4.6
2016;Sul;RS;4305405;Chiapetta;Total;Pública;91.3;78.7;6.9;15.7;0.9;4.6
2016;Sul;RS;4305405;Chiapetta;Urbana;Total;90.7;78.7;7.5;15.7;0.8;4.6
2016;Sul;RS;4305405;Chiapetta;Rural;Total;95.9;--;2;--;2.1;--
2016;Sul;RS;4305439;Chuí;Total;Total;83.7;42.8;11.8;26;3.9;28.9
2016;Sul;RS;4305439;Chuí;Total;Pública;83.7;42.8;11.8;26;3.9;28.9
2016;Sul;RS;4305439;Chuí;Urbana;Total;83.7;42.8;11.8;26;3.9;28.9
2016;Sul;RS;4305447;Chuvisca;Total;Total;86.3;74.3;9;9.6;2.6;13.8
2016;Sul;RS;4305447;Chuvisca;Total;Pública;86.3;74.3;9;9.6;2.6;13.8
2016;Sul;RS;4305447;Chuvisca;Urbana;Total;94.6;74.3;5.4;9.6;0;13.8
2016;Sul;RS;4305447;Chuvisca;Rural;Total;84;--;9.9;--;3.3;--
2016;Sul;RS;4305454;Cidreira;Total;Total;75.2;78.9;18.6;5.7;3.9;9.7
2016;Sul;RS;4305454;Cidreira;Total;Pública;75.2;78.9;18.6;5.7;3.9;9.7
2016;Sul;RS;4305454;Cidreira;Urbana;Total;75.2;78.9;18.6;5.7;3.9;9.7
2016;Sul;RS;4305504;Ciríaco;Total;Total;92.6;73.5;6.1;22.9;0.9;3
2016;Sul;RS;4305504;Ciríaco;Total;Pública;92.6;73.5;6.1;22.9;0.9;3
2016;Sul;RS;4305504;Ciríaco;Urbana;Total;91.6;73.5;7.2;22.9;0.6;3
2016;Sul;RS;4305504;Ciríaco;Rural;Total;96;--;2;--;2;--
2016;Sul;RS;4305587;Colinas;Total;Total;90.9;88.9;5.9;0;3.2;11.1
2016;Sul;RS;4305587;Colinas;Total;Pública;90.9;88.9;5.9;0;3.2;11.1
2016;Sul;RS;4305587;Colinas;Urbana;Total;90.9;88.9;5.9;0;3.2;11.1
2016;Sul;RS;4305603;Colorado;Total;Total;91.3;73.5;6.6;14.5;1.4;9.6
2016;Sul;RS;4305603;Colorado;Total;Pública;91.3;73.5;6.6;14.5;1.4;9.6
2016;Sul;RS;4305603;Colorado;Urbana;Total;92.4;73.5;5.6;14.5;1.5;9.6
2016;Sul;RS;4305603;Colorado;Rural;Total;89;--;8.8;--;1.1;--
2016;Sul;RS;4305702;Condor;Total;Total;89.8;67.6;8.8;14.2;0.9;17.3
2016;Sul;RS;4305702;Condor;Total;Pública;89.8;67.6;8.8;14.2;0.9;17.3
2016;Sul;RS;4305702;Condor;Urbana;Total;90.5;67.6;8.1;14.2;1;17.3
2016;Sul;RS;4305702;Condor;Rural;Total;88.3;--;10.5;--;0.8;--
2016;Sul;RS;4305801;Constantina;Total;Total;90.9;75;6.4;16;2.5;6.7
2016;Sul;RS;4305801;Constantina;Total;Pública;90.9;75;6.4;16;2.5;6.7
2016;Sul;RS;4305801;Constantina;Urbana;Total;91.2;75;5.8;16;2.9;6.7
2016;Sul;RS;4305801;Constantina;Rural;Total;89.8;--;9.3;--;0.5;--
2016;Sul;RS;4305835;Coqueiro Baixo;Total;Total;96;90.7;4;2.3;0;7
2016;Sul;RS;4305835;Coqueiro Baixo;Total;Pública;96;90.7;4;2.3;0;7
2016;Sul;RS;4305835;Coqueiro Baixo;Urbana;Total;95.4;90.7;4.6;2.3;0;7
2016;Sul;RS;4305835;Coqueiro Baixo;Rural;Total;100;--;0;--;0;--
2016;Sul;RS;4305850;Coqueiros do Sul;Total;Total;93.6;76.8;5.2;7.4;1.2;15.8
2016;Sul;RS;4305850;Coqueiros do Sul;Total;Pública;93.6;76.8;5.2;7.4;1.2;15.8
2016;Sul;RS;4305850;Coqueiros do Sul;Urbana;Total;93.6;76.8;5.2;7.4;1.2;15.8
2016;Sul;RS;4305871;Coronel Barros;Total;Total;94.7;84.8;3.8;2.2;0.4;10.9
2016;Sul;RS;4305871;Coronel Barros;Total;Pública;94.7;84.8;3.8;2.2;0.4;10.9
2016;Sul;RS;4305871;Coronel Barros;Urbana;Total;94.7;84.8;3.8;2.2;0.4;10.9
2016;Sul;RS;4305900;Coronel Bicaco;Total;Total;78.3;59.1;15.7;19.5;3.5;17.5
2016;Sul;RS;4305900;Coronel Bicaco;Total;Pública;78.3;59.1;15.7;19.5;3.5;17.5
2016;Sul;RS;4305900;Coronel Bicaco;Urbana;Total;75.8;59.1;17.3;19.5;3.9;17.5
2016;Sul;RS;4305900;Coronel Bicaco;Rural;Total;90.4;--;8.3;--;1.3;--
2016;Sul;RS;4305934;Coronel Pilar;Total;Total;98.5;100;0;0;1.5;0
2016;Sul;RS;4305934;Coronel Pilar;Total;Pública;98.5;100;0;0;1.5;0
2016;Sul;RS;4305934;Coronel Pilar;Urbana;Total;98.5;100;0;0;1.5;0
2016;Sul;RS;4305959;Cotiporã;Total;Total;88.7;90.6;9.4;5.2;1.1;3.1
2016;Sul;RS;4305959;Cotiporã;Total;Pública;88.7;90.6;9.4;5.2;1.1;3.1
2016;Sul;RS;4305959;Cotiporã;Urbana;Total;88.7;90.6;9.4;5.2;1.1;3.1
2016;Sul;RS;4305975;Coxilha;Total;Total;79;78.4;16.4;13.4;3.7;7.2
2016;Sul;RS;4305975;Coxilha;Total;Pública;79;78.4;16.4;13.4;3.7;7.2
2016;Sul;RS;4305975;Coxilha;Urbana;Total;79;78.4;16.4;13.4;3.7;7.2
2016;Sul;RS;4306007;Crissiumal;Total;Total;90.5;82.5;7.2;6.8;2.1;9.6
2016;Sul;RS;4306007;Crissiumal;Total;Pública;90.5;82.5;7.2;6.8;2.1;9.6
2016;Sul;RS;4306007;Crissiumal;Urbana;Total;89.9;82.5;7.9;6.8;1.9;9.6
2016;Sul;RS;4306007;Crissiumal;Rural;Total;91.9;--;5.4;--;2.5;--
2016;Sul;RS;4306056;Cristal;Total;Total;81.9;70.9;12;12.1;2.8;11.7
2016;Sul;RS;4306056;Cristal;Total;Pública;81.9;70.9;12;12.1;2.8;11.7
2016;Sul;RS;4306056;Cristal;Urbana;Total;78.9;70.9;14.1;12.1;1.9;11.7
2016;Sul;RS;4306056;Cristal;Rural;Total;86.9;--;8.4;--;4.2;--
2016;Sul;RS;4306072;Cristal do Sul;Total;Total;93.1;84.5;5.1;2.7;1.8;9.1
2016;Sul;RS;4306072;Cristal do Sul;Total;Pública;93.1;84.5;5.1;2.7;1.8;9.1
2016;Sul;RS;4306072;Cristal do Sul;Urbana;Total;93.5;84.5;5.1;2.7;1.4;9.1
2016;Sul;RS;4306072;Cristal do Sul;Rural;Total;91.6;--;4.8;--;3.6;--
2016;Sul;RS;4306106;Cruz Alta;Total;Total;86.5;69.8;10.3;16.3;1.3;10.6
2016;Sul;RS;4306106;Cruz Alta;Total;Pública;85.2;66.7;11.3;18.1;1.4;11.6
2016;Sul;RS;4306106;Cruz Alta;Total;Privada;99.3;93.8;0.7;2.9;0;2.5
2016;Sul;RS;4306106;Cruz Alta;Urbana;Total;86.6;69.8;10.2;16.3;1.2;10.6
2016;Sul;RS;4306106;Cruz Alta;Rural;Total;81.6;--;15.1;--;3.3;--
2016;Sul;RS;4306130;Cruzaltense;Total;Total;94.1;95.7;3.2;4.3;0.5;0
2016;Sul;RS;4306130;Cruzaltense;Total;Pública;94.1;95.7;3.2;4.3;0.5;0
2016;Sul;RS;4306130;Cruzaltense;Urbana;Total;100;95.7;0;4.3;0;0
2016;Sul;RS;4306130;Cruzaltense;Rural;Total;93.6;--;3.5;--;0.6;--
2016;Sul;RS;4306205;Cruzeiro do Sul;Total;Total;85.1;66.2;11.1;15.6;3;15.3
2016;Sul;RS;4306205;Cruzeiro do Sul;Total;Pública;85.1;66.2;11.1;15.6;3;15.3
2016;Sul;RS;4306205;Cruzeiro do Sul;Urbana;Total;82.1;61.7;12.8;18.3;4.1;15.8
2016;Sul;RS;4306205;Cruzeiro do Sul;Rural;Total;90.5;77.7;8;8.5;1;13.8
2016;Sul;RS;4306304;David Canabarro;Total;Total;95.1;96;4.6;1.5;0.3;2
2016;Sul;RS;4306304;David Canabarro;Total;Pública;95.1;96;4.6;1.5;0.3;2
2016;Sul;RS;4306304;David Canabarro;Urbana;Total;95.6;96;3.9;1.5;0.5;2
2016;Sul;RS;4306304;David Canabarro;Rural;Total;94.5;--;5.5;--;0;--
2016;Sul;RS;4306320;Derrubadas;Total;Total;94.4;93.5;4.8;0.9;0.8;4.6
2016;Sul;RS;4306320;Derrubadas;Total;Pública;94.4;93.5;4.8;0.9;0.8;4.6
2016;Sul;RS;4306320;Derrubadas;Urbana;Total;93.2;93.5;6.1;0.9;0.7;4.6
2016;Sul;RS;4306320;Derrubadas;Rural;Total;97.4;--;1.7;--;0.9;--
2016;Sul;RS;4306353;Dezesseis de Novembro;Total;Total;95.4;87;2.6;7.4;1.6;4.6
2016;Sul;RS;4306353;Dezesseis de Novembro;Total;Pública;95.4;87;2.6;7.4;1.6;4.6
2016;Sul;RS;4306353;Dezesseis de Novembro;Urbana;Total;94.4;87;3.7;7.4;0.9;4.6
2016;Sul;RS;4306353;Dezesseis de Novembro;Rural;Total;95.9;--;2;--;2.1;--
2016;Sul;RS;4306379;Dilermando de Aguiar;Total;Total;79;64.6;12.1;12.5;3.8;19.8
2016;Sul;RS;4306379;Dilermando de Aguiar;Total;Pública;79;64.6;12.1;12.5;3.8;19.8
2016;Sul;RS;4306379;Dilermando de Aguiar;Urbana;Total;78.8;64.6;15.9;12.5;0.7;19.8
2016;Sul;RS;4306379;Dilermando de Aguiar;Rural;Total;79.1;--;9.6;--;5.9;--
2016;Sul;RS;4306403;Dois Irmãos;Total;Total;88.2;72.6;9.2;10.5;1.3;15.2
2016;Sul;RS;4306403;Dois Irmãos;Total;Pública;87.6;71.1;9.7;10.6;1.4;16.4
2016;Sul;RS;4306403;Dois Irmãos;Total;Privada;95.4;85.7;3.2;9.9;1.1;4.4
2016;Sul;RS;4306403;Dois Irmãos;Urbana;Total;88.2;72.6;9.2;10.5;1.3;15.2
2016;Sul;RS;4306429;Dois Irmãos das Missões;Total;Total;87.1;54.5;9.6;13.6;2;30
2016;Sul;RS;4306429;Dois Irmãos das Missões;Total;Pública;87.1;54.5;9.6;13.6;2;30
2016;Sul;RS;4306429;Dois Irmãos das Missões;Urbana;Total;84.3;54.5;12.7;13.6;1;30
2016;Sul;RS;4306429;Dois Irmãos das Missões;Rural;Total;92.9;--;3.1;--;4;--
2016;Sul;RS;4306452;Dois Lajeados;Total;Total;98.8;93.9;0.8;1.2;0.4;4.9
2016;Sul;RS;4306452;Dois Lajeados;Total;Pública;98.8;93.9;0.8;1.2;0.4;4.9
2016;Sul;RS;4306452;Dois Lajeados;Urbana;Total;98.4;93.9;1.1;1.2;0.5;4.9
2016;Sul;RS;4306452;Dois Lajeados;Rural;Total;100;--;0;--;0;--
2016;Sul;RS;4306502;Dom Feliciano;Total;Total;82.4;65.7;14.4;21.5;1.8;9.8
2016;Sul;RS;4306502;Dom Feliciano;Total;Pública;82.4;65.7;14.4;21.5;1.8;9.8
2016;Sul;RS;4306502;Dom Feliciano;Urbana;Total;85.1;65.7;11.6;21.5;0.6;9.8
2016;Sul;RS;4306502;Dom Feliciano;Rural;Total;80.9;--;15.9;--;2.4;--
2016;Sul;RS;4306551;Dom Pedro de Alcântara;Total;Total;82.4;79.5;14.9;20.5;0.9;0
2016;Sul;RS;4306551;Dom Pedro de Alcântara;Total;Pública;82.4;79.5;14.9;20.5;0.9;0
2016;Sul;RS;4306551;Dom Pedro de Alcântara;Urbana;Total;77.6;79.5;18.9;20.5;0.7;0
2016;Sul;RS;4306551;Dom Pedro de Alcântara;Rural;Total;91.1;--;7.6;--;1.3;--
2016;Sul;RS;4306601;Dom Pedrito;Total;Total;79.7;72.9;14.6;14.6;3.6;7.8
2016;Sul;RS;4306601;Dom Pedrito;Total;Pública;78.9;69.7;15.2;16.3;3.8;8.6
2016;Sul;RS;4306601;Dom Pedrito;Total;Privada;99;96.7;0.5;1.3;0.5;1.3
2016;Sul;RS;4306601;Dom Pedrito;Urbana;Total;79.7;72.1;14.6;14.4;3.6;8.4
2016;Sul;RS;4306601;Dom Pedrito;Rural;Total;80.6;81.7;15.2;16.5;4.2;0.9
2016;Sul;RS;4306700;Dona Francisca;Total;Total;79.4;75;12.3;9.1;1.1;5.7
2016;Sul;RS;4306700;Dona Francisca;Total;Pública;79.4;75;12.3;9.1;1.1;5.7
2016;Sul;RS;4306700;Dona Francisca;Urbana;Total;78;75;12.8;9.1;1.2;5.7
2016;Sul;RS;4306700;Dona Francisca;Rural;Total;93.5;--;6.5;--;0;--
2016;Sul;RS;4306734;Doutor Maurício Cardoso;Total;Total;95.7;91.3;2.4;7.2;1.7;1.5
2016;Sul;RS;4306734;Doutor Maurício Cardoso;Total;Pública;95.7;91.3;2.4;7.2;1.7;1.5
2016;Sul;RS;4306734;Doutor Maurício Cardoso;Urbana;Total;95.7;91.3;2.4;7.2;1.7;1.5
2016;Sul;RS;4306759;Doutor Ricardo;Total;Total;97.6;98.3;1.2;1.7;1.2;0
2016;Sul;RS;4306759;Doutor Ricardo;Total;Pública;97.6;98.3;1.2;1.7;1.2;0
2016;Sul;RS;4306759;Doutor Ricardo;Urbana;Total;97.6;98.3;1.2;1.7;1.2;0
2016;Sul;RS;4306767;Eldorado do Sul;Total;Total;79.3;68.6;16;11.7;2;14.1
2016;Sul;RS;4306767;Eldorado do Sul;Total;Pública;78.6;68.6;16.5;11.7;2.1;14.1
2016;Sul;RS;4306767;Eldorado do Sul;Total;Privada;98.4;--;1.6;--;0;--
2016;Sul;RS;4306767;Eldorado do Sul;Urbana;Total;79.3;69.3;16.2;9.9;1.7;13.7
2016;Sul;RS;4306767;Eldorado do Sul;Rural;Total;79.3;66;15.5;18.1;2.8;15.5
2016;Sul;RS;4306809;Encantado;Total;Total;89.6;79.9;8.1;11.4;1.2;8.5
2016;Sul;RS;4306809;Encantado;Total;Pública;88.8;78.1;8.8;12.3;1.2;9.4
2016;Sul;RS;4306809;Encantado;Total;Privada;98.8;96.8;0.6;3.2;0.6;0
2016;Sul;RS;4306809;Encantado;Urbana;Total;89.5;79.9;8.2;11.4;1.1;8.5
2016;Sul;RS;4306809;Encantado;Rural;Total;91.8;--;6.1;--;2.1;--
2016;Sul;RS;4306908;Encruzilhada do Sul;Total;Total;81.5;80.4;13.6;7.2;3.2;9.8
2016;Sul;RS;4306908;Encruzilhada do Sul;Total;Pública;81.5;80.4;13.6;7.2;3.2;9.8
2016;Sul;RS;4306908;Encruzilhada do Sul;Urbana;Total;81.7;78.6;13.2;7.7;3.2;10.8
2016;Sul;RS;4306908;Encruzilhada do Sul;Rural;Total;80.6;94.3;15.2;2.9;3.1;2.8
2016;Sul;RS;4306924;Engenho Velho;Total;Total;86.1;74.6;12.1;9.5;1.1;12.7
2016;Sul;RS;4306924;Engenho Velho;Total;Pública;86.1;74.6;12.1;9.5;1.1;12.7
2016;Sul;RS;4306924;Engenho Velho;Urbana;Total;86.3;74.6;11.5;9.5;1.3;12.7
2016;Sul;RS;4306924;Engenho Velho;Rural;Total;85.1;--;14.9;--;0;--
2016;Sul;RS;4306932;Entre-Ijuís;Total;Total;87.2;76.5;9;13.2;3.1;8.6
2016;Sul;RS;4306932;Entre-Ijuís;Total;Pública;87.2;76.5;9;13.2;3.1;8.6
2016;Sul;RS;4306932;Entre-Ijuís;Urbana;Total;85.5;76.5;11;13.2;2.8;8.6
