NU_ANO_CENSO;NO_REGIAO;CO_UF;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_TX_DIST_IDADE_SERIE_TOTAL;MED_TX_DIST_IDADE_SERIE_TOTAL
2015;Sudeste;35;SP;3548005;Santo Antônio de Posse;Rural;Municipal;13.6;--
2015;Sudeste;35;SP;3548005;Santo Antônio de Posse;Rural;Pública;13.6;--
2015;Sudeste;35;SP;3548054;Santo Antônio do Aracanguá;Total;Total;8.5;13.4
2015;Sudeste;35;SP;3548054;Santo Antônio do Aracanguá;Total;Estadual;--;13.4
2015;Sudeste;35;SP;3548054;Santo Antônio do Aracanguá;Total;Municipal;8.5;--
2015;Sudeste;35;SP;3548054;Santo Antônio do Aracanguá;Total;Pública;8.5;13.4
2015;Sudeste;35;SP;3548054;Santo Antônio do Aracanguá;Urbana;Total;8.5;13.4
2015;Sudeste;35;SP;3548054;Santo Antônio do Aracanguá;Urbana;Estadual;--;13.4
2015;Sudeste;35;SP;3548054;Santo Antônio do Aracanguá;Urbana;Municipal;8.5;--
2015;Sudeste;35;SP;3548054;Santo Antônio do Aracanguá;Urbana;Pública;8.5;13.4
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Total;Total;11.6;15.6
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Total;Estadual;12.4;15.6
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Total;Municipal;10.6;--
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Total;Pública;11.6;15.6
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Urbana;Total;12.9;17.9
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Urbana;Estadual;15.8;17.9
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Urbana;Municipal;10.6;--
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Urbana;Pública;12.9;17.9
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Rural;Total;5.2;10.1
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Rural;Estadual;5.2;10.1
2015;Sudeste;35;SP;3548104;Santo Antônio do Jardim;Rural;Pública;5.2;10.1
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Total;Total;9;11.8
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Total;Estadual;--;11.8
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Total;Municipal;9.2;--
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Total;Privada;0;--
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Total;Pública;9.2;11.8
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Urbana;Total;10.3;11.8
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Urbana;Estadual;--;11.8
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Urbana;Municipal;10.3;--
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Urbana;Pública;10.3;11.8
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Rural;Total;1.3;--
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Rural;Municipal;1.6;--
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Rural;Privada;0;--
2015;Sudeste;35;SP;3548203;Santo Antônio do Pinhal;Rural;Pública;1.6;--
2015;Sudeste;35;SP;3548302;Santo Expedito;Total;Total;7.9;16.5
2015;Sudeste;35;SP;3548302;Santo Expedito;Total;Estadual;9;16.5
2015;Sudeste;35;SP;3548302;Santo Expedito;Total;Municipal;7.2;--
2015;Sudeste;35;SP;3548302;Santo Expedito;Total;Pública;7.9;16.5
2015;Sudeste;35;SP;3548302;Santo Expedito;Urbana;Total;7.9;16.5
2015;Sudeste;35;SP;3548302;Santo Expedito;Urbana;Estadual;9;16.5
2015;Sudeste;35;SP;3548302;Santo Expedito;Urbana;Municipal;7.2;--
2015;Sudeste;35;SP;3548302;Santo Expedito;Urbana;Pública;7.9;16.5
2015;Sudeste;35;SP;3548401;Santópolis do Aguapeí;Total;Total;7.3;11.9
2015;Sudeste;35;SP;3548401;Santópolis do Aguapeí;Total;Estadual;11;11.9
2015;Sudeste;35;SP;3548401;Santópolis do Aguapeí;Total;Municipal;4.7;--
2015;Sudeste;35;SP;3548401;Santópolis do Aguapeí;Total;Pública;7.3;11.9
2015;Sudeste;35;SP;3548401;Santópolis do Aguapeí;Urbana;Total;7.3;11.9
2015;Sudeste;35;SP;3548401;Santópolis do Aguapeí;Urbana;Estadual;11;11.9
2015;Sudeste;35;SP;3548401;Santópolis do Aguapeí;Urbana;Municipal;4.7;--
2015;Sudeste;35;SP;3548401;Santópolis do Aguapeí;Urbana;Pública;7.3;11.9
2015;Sudeste;35;SP;3548500;Santos;Total;Total;8.9;13.5
2015;Sudeste;35;SP;3548500;Santos;Total;Estadual;18.7;19.4
2015;Sudeste;35;SP;3548500;Santos;Total;Municipal;11.5;--
2015;Sudeste;35;SP;3548500;Santos;Total;Privada;2.5;3.1
2015;Sudeste;35;SP;3548500;Santos;Total;Pública;13.6;19.4
2015;Sudeste;35;SP;3548500;Santos;Urbana;Total;8.9;13.5
2015;Sudeste;35;SP;3548500;Santos;Urbana;Estadual;18.7;19.4
2015;Sudeste;35;SP;3548500;Santos;Urbana;Municipal;11.5;--
2015;Sudeste;35;SP;3548500;Santos;Urbana;Privada;2.5;3.1
2015;Sudeste;35;SP;3548500;Santos;Urbana;Pública;13.6;19.4
2015;Sudeste;35;SP;3548500;Santos;Rural;Total;4.9;--
2015;Sudeste;35;SP;3548500;Santos;Rural;Municipal;4.9;--
2015;Sudeste;35;SP;3548500;Santos;Rural;Pública;4.9;--
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Total;Total;10.9;11.9
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Total;Estadual;15.9;13.3
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Total;Municipal;8.8;--
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Total;Privada;0.8;0
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Total;Pública;12;13.3
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Urbana;Total;11.6;11.9
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Urbana;Estadual;15.9;13.3
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Urbana;Municipal;9;--
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Urbana;Privada;0.8;0
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Urbana;Pública;13.1;13.3
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Rural;Total;8.4;--
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Rural;Municipal;8.4;--
2015;Sudeste;35;SP;3548609;São Bento do Sapucaí;Rural;Pública;8.4;--
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Total;Total;6.7;14.5
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Total;Estadual;12.2;16.5
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Total;Municipal;4.8;--
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Total;Privada;2;4.3
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Total;Pública;7.8;16.5
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Urbana;Total;6.7;14.5
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Urbana;Estadual;12.2;16.5
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Urbana;Municipal;4.7;--
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Urbana;Privada;2;4.3
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Urbana;Pública;7.9;16.5
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Rural;Total;6.7;--
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Rural;Municipal;6.7;--
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Rural;Privada;--;--
2015;Sudeste;35;SP;3548708;São Bernardo do Campo;Rural;Pública;6.7;--
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Total;Total;11.2;15.9
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Total;Estadual;14.3;19.7
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Total;Municipal;15;16.8
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Total;Privada;3.1;6.4
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Total;Pública;14.9;19
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Urbana;Total;11.2;15.9
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Urbana;Estadual;14.3;19.7
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Urbana;Municipal;15;16.8
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Urbana;Privada;3.1;6.4
2015;Sudeste;35;SP;3548807;São Caetano do Sul;Urbana;Pública;14.9;19
2015;Sudeste;35;SP;3548906;São Carlos;Total;Total;6.3;11.1
2015;Sudeste;35;SP;3548906;São Carlos;Total;Federal;--;--
2015;Sudeste;35;SP;3548906;São Carlos;Total;Estadual;6.9;13.3
2015;Sudeste;35;SP;3548906;São Carlos;Total;Municipal;9.3;--
2015;Sudeste;35;SP;3548906;São Carlos;Total;Privada;2.8;4.2
2015;Sudeste;35;SP;3548906;São Carlos;Total;Pública;7.5;13.3
2015;Sudeste;35;SP;3548906;São Carlos;Urbana;Total;6.3;11.2
2015;Sudeste;35;SP;3548906;São Carlos;Urbana;Estadual;6.9;13.4
2015;Sudeste;35;SP;3548906;São Carlos;Urbana;Municipal;9.3;--
2015;Sudeste;35;SP;3548906;São Carlos;Urbana;Privada;2.7;4
2015;Sudeste;35;SP;3548906;São Carlos;Urbana;Pública;7.6;13.4
2015;Sudeste;35;SP;3548906;São Carlos;Rural;Total;5.5;9.7
2015;Sudeste;35;SP;3548906;São Carlos;Rural;Federal;--;--
2015;Sudeste;35;SP;3548906;São Carlos;Rural;Estadual;5.8;10.5
2015;Sudeste;35;SP;3548906;São Carlos;Rural;Privada;4.8;8
2015;Sudeste;35;SP;3548906;São Carlos;Rural;Pública;5.8;10.5
2015;Sudeste;35;SP;3549003;São Francisco;Total;Total;1.9;2.3
2015;Sudeste;35;SP;3549003;São Francisco;Total;Estadual;2.1;2.3
2015;Sudeste;35;SP;3549003;São Francisco;Total;Municipal;0;--
2015;Sudeste;35;SP;3549003;São Francisco;Total;Pública;1.9;2.3
2015;Sudeste;35;SP;3549003;São Francisco;Urbana;Total;1.9;2.3
2015;Sudeste;35;SP;3549003;São Francisco;Urbana;Estadual;2.1;2.3
2015;Sudeste;35;SP;3549003;São Francisco;Urbana;Municipal;0;--
2015;Sudeste;35;SP;3549003;São Francisco;Urbana;Pública;1.9;2.3
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Total;Total;5.2;8.9
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Total;Federal;--;6.4
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Total;Estadual;9;11.7
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Total;Municipal;3.4;--
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Total;Privada;2.7;3.1
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Total;Pública;6;11
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Urbana;Total;5.2;8.9
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Urbana;Federal;--;6.4
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Urbana;Estadual;9;11.7
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Urbana;Municipal;3.4;--
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Urbana;Privada;2.7;3.1
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Urbana;Pública;6.1;11
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Rural;Total;4.2;--
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Rural;Municipal;4.2;--
2015;Sudeste;35;SP;3549102;São João da Boa Vista;Rural;Pública;4.2;--
2015;Sudeste;35;SP;3549201;São João das Duas Pontes;Total;Total;12.7;6.1
2015;Sudeste;35;SP;3549201;São João das Duas Pontes;Total;Estadual;12.9;6.1
2015;Sudeste;35;SP;3549201;São João das Duas Pontes;Total;Municipal;12.6;--
2015;Sudeste;35;SP;3549201;São João das Duas Pontes;Total;Pública;12.7;6.1
2015;Sudeste;35;SP;3549201;São João das Duas Pontes;Urbana;Total;12.7;6.1
2015;Sudeste;35;SP;3549201;São João das Duas Pontes;Urbana;Estadual;12.9;6.1
2015;Sudeste;35;SP;3549201;São João das Duas Pontes;Urbana;Municipal;12.6;--
2015;Sudeste;35;SP;3549201;São João das Duas Pontes;Urbana;Pública;12.7;6.1
2015;Sudeste;35;SP;3549250;São João de Iracema;Total;Total;6.1;11.6
2015;Sudeste;35;SP;3549250;São João de Iracema;Total;Estadual;11.6;11.6
2015;Sudeste;35;SP;3549250;São João de Iracema;Total;Municipal;1.8;--
2015;Sudeste;35;SP;3549250;São João de Iracema;Total;Pública;6.1;11.6
2015;Sudeste;35;SP;3549250;São João de Iracema;Urbana;Total;6.1;11.6
2015;Sudeste;35;SP;3549250;São João de Iracema;Urbana;Estadual;11.6;11.6
2015;Sudeste;35;SP;3549250;São João de Iracema;Urbana;Municipal;1.8;--
2015;Sudeste;35;SP;3549250;São João de Iracema;Urbana;Pública;6.1;11.6
2015;Sudeste;35;SP;3549300;São João do Pau d'Alho;Total;Total;3;3.9
2015;Sudeste;35;SP;3549300;São João do Pau d'Alho;Total;Estadual;6.7;3.9
2015;Sudeste;35;SP;3549300;São João do Pau d'Alho;Total;Municipal;0;--
2015;Sudeste;35;SP;3549300;São João do Pau d'Alho;Total;Pública;3;3.9
2015;Sudeste;35;SP;3549300;São João do Pau d'Alho;Urbana;Total;3;3.9
2015;Sudeste;35;SP;3549300;São João do Pau d'Alho;Urbana;Estadual;6.7;3.9
2015;Sudeste;35;SP;3549300;São João do Pau d'Alho;Urbana;Municipal;0;--
2015;Sudeste;35;SP;3549300;São João do Pau d'Alho;Urbana;Pública;3;3.9
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Total;Total;3.6;7.2
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Total;Estadual;4.3;7.8
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Total;Municipal;0.2;--
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Total;Privada;1.7;1.2
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Total;Pública;3.9;7.8
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Urbana;Total;3.6;7.2
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Urbana;Estadual;4.3;7.8
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Urbana;Municipal;0.2;--
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Urbana;Privada;1.7;1.2
2015;Sudeste;35;SP;3549409;São Joaquim da Barra;Urbana;Pública;3.9;7.8
2015;Sudeste;35;SP;3549508;São José da Bela Vista;Total;Total;13.7;20.7
2015;Sudeste;35;SP;3549508;São José da Bela Vista;Total;Estadual;19.7;20.7
2015;Sudeste;35;SP;3549508;São José da Bela Vista;Total;Municipal;8.7;--
2015;Sudeste;35;SP;3549508;São José da Bela Vista;Total;Pública;13.7;20.7
2015;Sudeste;35;SP;3549508;São José da Bela Vista;Urbana;Total;13.7;20.7
2015;Sudeste;35;SP;3549508;São José da Bela Vista;Urbana;Estadual;19.7;20.7
2015;Sudeste;35;SP;3549508;São José da Bela Vista;Urbana;Municipal;8.7;--
2015;Sudeste;35;SP;3549508;São José da Bela Vista;Urbana;Pública;13.7;20.7
2015;Sudeste;35;SP;3549607;São José do Barreiro;Total;Total;14.5;18.5
2015;Sudeste;35;SP;3549607;São José do Barreiro;Total;Estadual;--;18.5
2015;Sudeste;35;SP;3549607;São José do Barreiro;Total;Municipal;14.5;--
2015;Sudeste;35;SP;3549607;São José do Barreiro;Total;Pública;14.5;18.5
2015;Sudeste;35;SP;3549607;São José do Barreiro;Urbana;Total;14.8;18.5
2015;Sudeste;35;SP;3549607;São José do Barreiro;Urbana;Estadual;--;18.5
2015;Sudeste;35;SP;3549607;São José do Barreiro;Urbana;Municipal;14.8;--
2015;Sudeste;35;SP;3549607;São José do Barreiro;Urbana;Pública;14.8;18.5
2015;Sudeste;35;SP;3549607;São José do Barreiro;Rural;Total;8.7;--
2015;Sudeste;35;SP;3549607;São José do Barreiro;Rural;Municipal;8.7;--
2015;Sudeste;35;SP;3549607;São José do Barreiro;Rural;Pública;8.7;--
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Total;Total;6.3;13.5
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Total;Estadual;7.8;15.4
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Total;Municipal;5.6;14.6
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Total;Privada;3.3;3.8
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Total;Pública;7;15.3
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Urbana;Total;6.4;13.2
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Urbana;Estadual;8;15.1
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Urbana;Municipal;5.7;14.6
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Urbana;Privada;3.3;3.8
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Urbana;Pública;7.2;15
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Rural;Total;4.7;20.2
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Rural;Estadual;5.2;20.2
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Rural;Municipal;3.9;--
2015;Sudeste;35;SP;3549706;São José do Rio Pardo;Rural;Pública;4.7;20.2
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Total;Total;6.5;9.8
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Total;Estadual;10.3;12
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Total;Municipal;6.4;--
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Total;Privada;2.9;3.5
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Total;Pública;8;12
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Urbana;Total;6.2;9.8
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Urbana;Estadual;10;12
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Urbana;Municipal;5.9;--
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Urbana;Privada;2.9;3.5
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Urbana;Pública;7.7;12
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Rural;Total;13.5;--
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Rural;Estadual;100;--
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Rural;Municipal;11;--
2015;Sudeste;35;SP;3549805;São José do Rio Preto;Rural;Pública;13.5;--
2015;Sudeste;35;SP;3549904;São José dos Campos;Total;Total;4.4;10.9
2015;Sudeste;35;SP;3549904;São José dos Campos;Total;Estadual;6.4;13.1
2015;Sudeste;35;SP;3549904;São José dos Campos;Total;Municipal;3.8;--
2015;Sudeste;35;SP;3549904;São José dos Campos;Total;Privada;1.9;4.3
2015;Sudeste;35;SP;3549904;São José dos Campos;Total;Pública;5;13.1
2015;Sudeste;35;SP;3549904;São José dos Campos;Urbana;Total;4.4;10.9
2015;Sudeste;35;SP;3549904;São José dos Campos;Urbana;Estadual;6.4;13.1
2015;Sudeste;35;SP;3549904;São José dos Campos;Urbana;Municipal;3.8;--
2015;Sudeste;35;SP;3549904;São José dos Campos;Urbana;Privada;1.8;4.3
2015;Sudeste;35;SP;3549904;São José dos Campos;Urbana;Pública;5;13.1
2015;Sudeste;35;SP;3549904;São José dos Campos;Rural;Total;8.7;--
2015;Sudeste;35;SP;3549904;São José dos Campos;Rural;Estadual;6.7;--
2015;Sudeste;35;SP;3549904;São José dos Campos;Rural;Privada;12.6;--
2015;Sudeste;35;SP;3549904;São José dos Campos;Rural;Pública;6.7;--
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Total;Total;6;10.1
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Total;Estadual;8.1;10.1
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Total;Municipal;3.8;--
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Total;Privada;9.1;--
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Total;Pública;5.9;10.1
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Urbana;Total;6;10.1
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Urbana;Estadual;8.1;10.1
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Urbana;Municipal;3.5;--
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Urbana;Privada;9.1;--
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Urbana;Pública;5.9;10.1
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Rural;Total;5.8;--
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Rural;Municipal;5.8;--
2015;Sudeste;35;SP;3549953;São Lourenço da Serra;Rural;Pública;5.8;--
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Total;Total;17.2;13.4
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Total;Estadual;--;13.4
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Total;Municipal;17.2;--
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Total;Pública;17.2;13.4
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Urbana;Total;16.7;13.4
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Urbana;Estadual;--;13.4
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Urbana;Municipal;16.7;--
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Urbana;Pública;16.7;13.4
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Rural;Total;17.9;--
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Rural;Municipal;17.9;--
2015;Sudeste;35;SP;3550001;São Luís do Paraitinga;Rural;Pública;17.9;--
2015;Sudeste;35;SP;3550100;São Manuel;Total;Total;5;9.8
2015;Sudeste;35;SP;3550100;São Manuel;Total;Estadual;8.1;10.6
2015;Sudeste;35;SP;3550100;São Manuel;Total;Municipal;3.2;--
2015;Sudeste;35;SP;3550100;São Manuel;Total;Privada;2.7;2.4
2015;Sudeste;35;SP;3550100;São Manuel;Total;Pública;5.4;10.6
2015;Sudeste;35;SP;3550100;São Manuel;Urbana;Total;5;10.7
2015;Sudeste;35;SP;3550100;São Manuel;Urbana;Estadual;8.1;11.8
2015;Sudeste;35;SP;3550100;São Manuel;Urbana;Municipal;3.2;--
2015;Sudeste;35;SP;3550100;São Manuel;Urbana;Privada;2.7;2.4
2015;Sudeste;35;SP;3550100;São Manuel;Urbana;Pública;5.4;11.8
2015;Sudeste;35;SP;3550100;São Manuel;Rural;Total;--;4.4
2015;Sudeste;35;SP;3550100;São Manuel;Rural;Estadual;--;4.4
2015;Sudeste;35;SP;3550100;São Manuel;Rural;Pública;--;4.4
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Total;Total;6.6;5.5
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Total;Estadual;6.6;5.5
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Total;Municipal;6.8;--
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Total;Privada;2.2;4.3
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Total;Pública;6.7;5.5
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Urbana;Total;6.7;5.1
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Urbana;Estadual;6.7;5.1
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Urbana;Municipal;7;--
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Urbana;Privada;2.2;4.3
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Urbana;Pública;6.8;5.1
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Rural;Total;6.5;6.2
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Rural;Estadual;6.3;6.2
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Rural;Municipal;6.5;--
2015;Sudeste;35;SP;3550209;São Miguel Arcanjo;Rural;Pública;6.5;6.2
2015;Sudeste;35;SP;3550308;São Paulo;Total;Total;6.4;16.5
2015;Sudeste;35;SP;3550308;São Paulo;Total;Federal;1.9;6.3
2015;Sudeste;35;SP;3550308;São Paulo;Total;Estadual;7.7;19
2015;Sudeste;35;SP;3550308;São Paulo;Total;Municipal;7.5;17
2015;Sudeste;35;SP;3550308;São Paulo;Total;Privada;3.1;5.7
2015;Sudeste;35;SP;3550308;São Paulo;Total;Pública;7.6;19
2015;Sudeste;35;SP;3550308;São Paulo;Urbana;Total;6.4;16.5
2015;Sudeste;35;SP;3550308;São Paulo;Urbana;Federal;1.9;6.3
2015;Sudeste;35;SP;3550308;São Paulo;Urbana;Estadual;7.7;19
2015;Sudeste;35;SP;3550308;São Paulo;Urbana;Municipal;7.5;17
2015;Sudeste;35;SP;3550308;São Paulo;Urbana;Privada;3.1;5.7
2015;Sudeste;35;SP;3550308;São Paulo;Urbana;Pública;7.6;19
2015;Sudeste;35;SP;3550308;São Paulo;Rural;Total;--;--
2015;Sudeste;35;SP;3550308;São Paulo;Rural;Municipal;--;--
2015;Sudeste;35;SP;3550308;São Paulo;Rural;Privada;--;--
2015;Sudeste;35;SP;3550308;São Paulo;Rural;Pública;--;--
2015;Sudeste;35;SP;3550407;São Pedro;Total;Total;16.5;18.4
2015;Sudeste;35;SP;3550407;São Pedro;Total;Estadual;31.4;20.3
2015;Sudeste;35;SP;3550407;São Pedro;Total;Municipal;16.4;--
2015;Sudeste;35;SP;3550407;São Pedro;Total;Privada;2.9;3.5
2015;Sudeste;35;SP;3550407;São Pedro;Total;Pública;18.2;20.3
2015;Sudeste;35;SP;3550407;São Pedro;Urbana;Total;16.6;18.4
2015;Sudeste;35;SP;3550407;São Pedro;Urbana;Estadual;31.4;20.3
2015;Sudeste;35;SP;3550407;São Pedro;Urbana;Municipal;16.4;--
2015;Sudeste;35;SP;3550407;São Pedro;Urbana;Privada;2.9;3.5
2015;Sudeste;35;SP;3550407;São Pedro;Urbana;Pública;18.4;20.3
2015;Sudeste;35;SP;3550407;São Pedro;Rural;Total;16.1;--
2015;Sudeste;35;SP;3550407;São Pedro;Rural;Municipal;16.1;--
2015;Sudeste;35;SP;3550407;São Pedro;Rural;Pública;16.1;--
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Total;Total;10.6;8.7
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Total;Estadual;10.6;8.7
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Total;Municipal;10.7;--
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Total;Pública;10.6;8.7
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Urbana;Total;10.4;8.7
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Urbana;Estadual;10.6;8.7
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Urbana;Municipal;10.3;--
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Urbana;Pública;10.4;8.7
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Rural;Total;17.2;--
2015;Sudeste;35;SP;3550506;São Pedro do Turvo;Rural;Municipal;17.2;--
