CO_MUNICIPIO;PIB_2013;PIB_2014;PIB_2015;PIB_2016;PIB_2017;PIB_2018;PIB_2019;PIB_2020;PIB_2021;PERCENTUAL_FAMILIAS_PBF_2013;PERCENTUAL_FAMILIAS_PBF_2014;PERCENTUAL_FAMILIAS_PBF_2015;PERCENTUAL_FAMILIAS_PBF_2016;PERCENTUAL_FAMILIAS_PBF_2017;PERCENTUAL_FAMILIAS_PBF_2018;PERCENTUAL_FAMILIAS_PBF_2019;PERCENTUAL_FAMILIAS_PBF_2020;PERCENTUAL_FAMILIAS_PBF_2021
3115458;49582;46189;58575;55693;62979;60071;64011;69033;83289;0.18607;0.20146;0.18345;0.18929;0.19828;0.20201;0.19648;0.20889;0.20593
3115474;31694;33686;35517;40055;39496;39996;44451;50883;56844;0.16327;0.17621;0.16506;0.16231;0.18734;0.18171;0.17088;0.172;0.17375
3115508;269187;279625;301609;309328;329304;337537;359736;353180;371035;0.06066;0.05655;0.05659;0.05225;0.04913;0.04875;0.04742;0.0528;0.05847
3115607;14097;15604;17258;21797;17477;18121;19636;22130;22406;0.10187;0.08347;0.08292;0.08326;0.08106;0.08284;0.07388;0.07865;0.07652
3115706;61342;68645;75012;82378;77892;73748;82099;81483;87071;0.14298;0.15516;0.14494;0.14693;0.152;0.13524;0.126;0.12745;0.12764
3115805;153689;139514;158257;189683;271230;252400;280045;305549;351070;0.08939;0.0877;0.0828;0.08216;0.08765;0.08604;0.08039;0.08883;0.08595
3115904;32499;31212;33946;37539;36402;37158;39594;43714;47151;0.07256;0.07674;0.07824;0.07715;0.07901;0.07017;0.06944;0.0747;0.07276
3116001;44238;59365;59214;75718;68492;75402;65254;83869;114181;0.10945;0.12006;0.1126;0.11667;0.13653;0.20004;0.19442;0.19074;0.18771
3116100;73704;81847;85620;90718;95502;97258;100428;104448;111127;0.12035;0.11893;0.11209;0.09039;0.07911;0.07392;0.06896;0.07253;0.08021
3116159;114692;121190;133706;176183;182547;199390;225675;294555;403118;0.12421;0.13106;0.12029;0.12505;0.13946;0.13466;0.13092;0.12492;0.12105
3116209;24995;25319;27033;28189;29842;30939;32687;37997;37253;0.06296;0.06745;0.06626;0.06683;0.08211;0.09511;0.09378;0.09098;0.0907
3116308;37915;39482;45707;46595;48133;50019;57591;62068;73306;0.12572;0.12271;0.12237;0.11606;0.12027;0.11544;0.10947;0.11502;0.11995
3116407;67778;99758;111330;137446;122630;141148;136907;153887;182017;0.08967;0.06721;0.05707;0.04934;0.04333;0.04969;0.03923;0.04781;0.04966
3116506;54162;56595;58648;62838;62094;65096;71024;75845;83730;0.13491;0.13938;0.13012;0.13367;0.14733;0.14822;0.13654;0.13974;0.1356
3116605;442765;495931;522409;576503;656405;706680;782478;809632;1118680;0.03195;0.02607;0.02526;0.02363;0.0274;0.02672;0.02355;0.02807;0.0277
3116704;67766;74806;86848;101652;107899;106822;117288;121729;139845;0.09321;0.10112;0.09318;0.08471;0.08414;0.08088;0.07253;0.07585;0.0802
3116803;60073;65454;76997;84891;85393;86330;91696;104889;121196;0.1423;0.14127;0.13423;0.12661;0.12628;0.12327;0.11687;0.12521;0.13144
3116902;94522;97141;95011;100927;111171;113086;121115;133473;154809;0.06402;0.07472;0.06611;0.06012;0.09273;0.09829;0.09097;0.09006;0.08344
3117009;50226;53897;52987;56257;53964;53684;56526;58308;68129;0.16259;0.18073;0.17269;0.17604;0.17858;0.19732;0.20003;0.20903;0.2115
3117108;124362;157421;180537;194730;203336;189295;174647;212088;274177;0.05527;0.06119;0.05805;0.05455;0.05061;0.05155;0.05014;0.05522;0.05285
3117207;34315;36596;41305;47712;37235;38067;40177;48110;61043;0.10106;0.09279;0.07441;0.07253;0.07103;0.07044;0.06401;0.06825;0.07214
3117306;631267;628099;623321;776952;843266;900626;919004;1149301;1318367;0.05056;0.04541;0.04497;0.04162;0.04053;0.03613;0.02807;0.03309;0.03499
3117405;35313;46172;39195;41329;49822;53494;52793;62098;81016;0.11564;0.12061;0.11346;0.11907;0.132;0.1256;0.11806;0.12211;0.12159
3117504;382546;351013;829699;578919;811433;733686;3929204;4188517;9051036;0.11635;0.12394;0.11738;0.11691;0.12253;0.11122;0.10128;0.11449;0.1085
3117603;148706;207226;200835;247959;268781;258810;275402;332618;494122;0.0587;0.05212;0.04359;0.04337;0.04279;0.04927;0.0414;0.04609;0.04462
3117702;150435;165624;179141;209302;207439;211411;217540;264599;343578;0.07482;0.05996;0.06308;0.06056;0.05538;0.05798;0.05639;0.06614;0.07298
3117801;122613;120747;131835;140428;186541;179093;180186;191124;225127;0.03087;0.03731;0.03809;0.04029;0.03453;0.02993;0.02569;0.0309;0.03645
3117836;40366;42871;44705;48835;50858;51550;54179;58834;63480;0.14791;0.15835;0.14582;0.14624;0.17786;0.1846;0.17064;0.16328;0.16054
3117876;954185;930161;789658;1007131;1059636;1090964;1298480;625371;485732;0.04088;0.03932;0.03396;0.03209;0.03647;0.0359;0.03165;0.03926;0.03524
3117900;138651;147735;168439;191093;184714;200133;206699;171773;220411;0.03518;0.03891;0.04178;0.04833;0.04519;0.04097;0.03582;0.0394;0.04054
3118007;3440406;3586201;2847307;1356909;1646715;1711114;1988577;2988560;4115644;0.02974;0.02276;0.02378;0.02478;0.02687;0.02373;0.02133;0.02548;0.0276
3118106;30601;35085;36404;38627;38960;40384;41373;44943;49300;0.14834;0.15242;0.1354;0.11915;0.10596;0.09655;0.0888;0.09948;0.1064
3118205;185796;181043;335187;422438;437631;330267;379147;400467;490137;0.03722;0.03469;0.03669;0.03984;0.05129;0.0511;0.04885;0.04477;0.04273
3118304;1716669;1789595;1878985;1999190;2126337;2105899;2286796;2547916;3118549;0.0258;0.02136;0.01896;0.01772;0.01499;0.01519;0.01369;0.01609;0.01701
3118403;230531;254815;261753;268205;300297;286041;298849;331217;383878;0.07355;0.0771;0.07649;0.07628;0.07547;0.08422;0.08385;0.09164;0.09998
3118502;18884;20857;22754;26455;24458;24733;26025;28825;31451;0.09468;0.08773;0.08537;0.08633;0.09834;0.09484;0.09534;0.10538;0.10246
3118601;24358358;26437650;26028295;26490561;28995183;27820452;30446854;29561690;36479765;0.03749;0.03444;0.03512;0.03709;0.03626;0.03731;0.03265;0.03777;0.04009
3118700;110185;125806;126272;175366;148656;156968;155393;198670;234166;0.08165;0.08738;0.08709;0.07601;0.07305;0.06931;0.06333;0.06727;0.07935
3118809;191797;176265;197933;210086;200129;210357;226222;242128;272891;0.16315;0.16489;0.16212;0.15414;0.1489;0.14346;0.13627;0.14197;0.14553
3118908;76320;83979;91560;100263;92744;95759;102678;116770;146187;0.06226;0.06002;0.07546;0.07677;0.07542;0.09107;0.08301;0.09329;0.09165
3119005;40191;51001;50779;70925;59070;62380;60956;80546;113770;0.08774;0.09116;0.08592;0.08687;0.10259;0.1013;0.09582;0.09006;0.08827
3119104;247384;277564;289743;303311;316814;319836;330778;671962;612295;0.09406;0.0891;0.0896;0.08539;0.0846;0.08056;0.07387;0.07825;0.07981
3119203;68090;75554;88953;88819;92593;109506;103940;119196;125593;0.1192;0.11485;0.10748;0.10014;0.09682;0.09293;0.09328;0.10248;0.11074
3119302;708161;798676;805972;940373;883455;1006181;1015530;1288039;1535205;0.04722;0.04995;0.04713;0.04634;0.04557;0.04792;0.04215;0.04674;0.04539
3119401;1389779;1483535;1537239;1618607;1648920;1708509;1790722;1824935;1996019;0.05016;0.04213;0.04114;0.04163;0.04732;0.04877;0.04422;0.04989;0.05546
3119500;61145;63226;76760;82204;80173;80553;83017;91086;119865;0.15458;0.15893;0.14606;0.13663;0.13357;0.12321;0.11104;0.11481;0.12043
3119609;31139;35664;36893;39949;42217;40412;46114;54514;60102;0.04429;0.04998;0.05788;0.05903;0.08128;0.08279;0.06416;0.06311;0.06171
3119708;39279;39818;42539;52386;47145;49292;49958;60715;90916;0.03733;0.02645;0.0339;0.03814;0.03544;0.03561;0.0297;0.03487;0.03828
3119807;80193;77644;91119;104376;107199;144990;154214;156121;165603;0.07356;0.05957;0.04512;0.04031;0.03007;0.02376;0.02333;0.02476;0.02778
3119906;26730;29247;32603;34318;33137;36106;38656;42579;45638;0.05656;0.05164;0.05405;0.04912;0.04968;0.04927;0.0378;0.04575;0.04803
3119955;174585;192304;155883;151993;183148;167315;174308;205077;320637;0.04566;0.02955;0.02175;0.01583;0.01191;0.01017;0.00963;0.01065;0.01307
3120003;23661;31602;29442;34829;32151;31567;32967;35050;38526;0.12548;0.11974;0.12203;0.11533;0.11818;0.11052;0.11187;0.13196;0.14323
3120102;44835;44568;55334;44150;42115;43208;52702;59415;63270;0.12337;0.10626;0.09542;0.09101;0.08663;0.09395;0.08912;0.09903;0.11091
3120151;41893;46042;48112;53462;55269;56476;58971;69260;76419;0.15044;0.14427;0.13716;0.13421;0.13015;0.13331;0.13186;0.13831;0.13707
3120201;125125;137394;160896;212024;194594;182007;189079;241978;295530;0.03478;0.03677;0.04433;0.04846;0.04226;0.03847;0.03438;0.03959;0.04456
3120300;58167;41523;37566;40609;43398;44022;46948;51355;59171;0.18373;0.18438;0.1792;0.18636;0.2433;0.25923;0.25239;0.24306;0.24099
3120409;76002;83921;88548;82512;77088;73277;122623;130896;123694;0.07314;0.05604;0.04939;0.04851;0.05148;0.05481;0.04738;0.05586;0.05813
3120508;123601;149124;144779;164943;181659;163971;185220;208291;233896;0.07019;0.06562;0.05542;0.04722;0.04245;0.04221;0.04003;0.04518;0.04877
3120607;47723;50939;53672;58785;53757;63066;72848;80558;83098;0.08619;0.08796;0.08416;0.08082;0.07158;0.06701;0.0582;0.0647;0.06625
3120706;62052;72184;76308;91776;92901;97127;102133;135966;184043;0.06581;0.0655;0.06401;0.06373;0.08026;0.07934;0.07998;0.07585;0.07395
3120805;161947;177917;195750;219278;220129;228878;260060;270470;317748;0.07644;0.08059;0.08094;0.08079;0.08182;0.07924;0.07394;0.07768;0.07682
3120839;36340;41436;45984;43530;51354;51829;56985;65754;74054;0.10582;0.09691;0.11239;0.11565;0.0999;0.07802;0.06664;0.07273;0.08396
3120870;51885;55145;57527;60773;57236;62064;65919;72232;80453;0.17182;0.17129;0.16059;0.16166;0.18877;0.19383;0.18566;0.18041;0.17834
3120904;1220268;1235272;1369859;1353336;1480736;1538108;1813943;1946880;2230617;0.06787;0.05626;0.05598;0.05144;0.05056;0.05051;0.0465;0.05211;0.06091
3121001;45261;46930;47497;50928;47615;49917;54841;61789;73964;0.11481;0.11447;0.10991;0.10757;0.11515;0.1078;0.10813;0.12009;0.11618
3121100;65847;81219;84133;88264;95131;101381;98252;113172;125715;0.05368;0.05379;0.05365;0.05071;0.05277;0.05302;0.04735;0.05589;0.06157
3121209;122599;133815;132213;168306;161809;164638;183713;210111;247245;0.04002;0.04059;0.04102;0.03699;0.03242;0.03733;0.03472;0.03941;0.03778
3121258;285507;260426;305105;322596;346266;350136;372628;468524;466767;0.05114;0.05722;0.05106;0.04986;0.07512;0.09377;0.08526;0.07884;0.07668
3121308;51779;51319;52337;59448;72832;64862;67817;70470;81745;0.05596;0.05813;0.06327;0.06224;0.06222;0.05985;0.05865;0.07019;0.07633
3121407;53508;57968;64930;101647;118760;136302;191254;228255;261204;0.06502;0.05317;0.05193;0.04988;0.04813;0.0448;0.03935;0.04328;0.04776
3121506;29254;31526;33697;34966;34797;34479;39370;42881;50625;0.11209;0.10925;0.10244;0.09121;0.08988;0.0925;0.09135;0.09397;0.10464
3121605;563269;603264;666660;711924;725770;759778;840330;840314;984259;0.07509;0.06951;0.07376;0.0718;0.06815;0.06504;0.06161;0.06938;0.07698
3121704;25162;25374;29803;33880;30884;31810;34322;40353;42942;0.1568;0.14889;0.13969;0.12277;0.12318;0.12428;0.11836;0.12691;0.1339
3121803;56391;61423;66084;69052;76346;84070;78585;81752;90883;0.08941;0.08401;0.08082;0.07632;0.07711;0.081;0.07362;0.07925;0.08822
3121902;36778;37738;35348;41621;44427;46874;49479;54412;63715;0.05941;0.0569;0.06168;0.05659;0.04834;0.04749;0.0398;0.05578;0.0688
3122009;171696;195740;226942;237308;225689;227686;242844;281361;319462;0.13165;0.14709;0.13632;0.12713;0.1284;0.11969;0.10381;0.10508;0.10415
3122108;38084;37884;42246;48042;47511;48445;55053;54956;61695;0.0963;0.0939;0.09799;0.10838;0.12308;0.1258;0.1181;0.13349;0.13242
3122207;48365;46747;51572;52867;58379;63340;69140;74262;82295;0.13395;0.13926;0.13905;0.12971;0.18296;0.1383;0.11544;0.11781;0.11313
3122306;4958091;5301634;5483763;5639111;6038548;6476611;6834856;7055202;8331346;0.0177;0.01366;0.01496;0.01327;0.01142;0.01138;0.00978;0.01258;0.01564
3122355;64629;72388;68678;89818;123853;138538;166245;130371;178208;0.13508;0.13598;0.1326;0.13246;0.14536;0.15339;0.14324;0.13759;0.1336
3122405;61034;65315;74113;88875;92557;89876;79307;96356;129555;0.05042;0.04359;0.05157;0.04711;0.03724;0.03436;0.03128;0.03801;0.04189
3122454;53083;59690;57891;65351;68903;73378;76560;90290;93202;0.14556;0.1464;0.13762;0.13485;0.15957;0.15185;0.14257;0.13701;0.13373
3122470;39152;42049;45793;50803;51114;51229;49868;56223;69302;0.11157;0.10137;0.09547;0.08486;0.09141;0.09327;0.08866;0.10233;0.11169
3122504;36425;46636;48177;52566;54518;55681;59997;62974;69648;0.08731;0.09191;0.08495;0.07224;0.06366;0.05435;0.0487;0.05527;0.05851
3122603;40246;43453;40669;43238;43140;44178;46536;53209;67823;0.12673;0.11289;0.11785;0.11174;0.11712;0.10955;0.10465;0.11458;0.13075
3122702;62648;69670;72945;79472;82715;85636;90969;99006;107932;0.05951;0.05294;0.05366;0.05721;0.05251;0.05417;0.04926;0.05428;0.06065
3122801;23218;24941;26311;29906;30418;31119;32073;36575;39052;0.0527;0.04815;0.0563;0.05402;0.04492;0.0409;0.03665;0.04104;0.04078
3122900;52157;54874;67325;73352;85014;78349;86707;96666;109905;0.03694;0.04463;0.04817;0.0489;0.04428;0.03817;0.03302;0.03973;0.04187
3123007;174295;192778;215933;223435;271181;272435;305382;305511;320215;0.02356;0.02247;0.02491;0.01925;0.02229;0.02401;0.02295;0.02631;0.0276
3123106;66108;67510;97376;110139;110397;123524;158826;185475;190683;0.10088;0.09297;0.08671;0.08719;0.07336;0.06268;0.05707;0.06927;0.08309
3123205;169891;183838;191122;212012;212167;230157;253802;288372;352232;0.06122;0.05095;0.04012;0.04193;0.04331;0.03626;0.033;0.03947;0.04412
3123304;38770;43200;38719;42711;45608;45841;50435;57245;66847;0.124;0.13415;0.13232;0.12705;0.12441;0.11215;0.09932;0.10307;0.11138
3123403;26550;41864;52507;55011;61548;49859;55161;55116;84134;0.10173;0.08995;0.07242;0.07274;0.07306;0.06969;0.06025;0.06849;0.06238
3123502;41052;44820;49252;49592;49720;55002;58610;72619;79333;0.09062;0.07728;0.0651;0.06442;0.07824;0.07402;0.04979;0.05282;0.05796
3123528;65502;76994;83470;100246;86004;99043;80786;118238;122893;0.11166;0.10844;0.10284;0.10978;0.12075;0.11765;0.1107;0.11004;0.10737
3123601;334161;467722;456882;554663;596972;512813;525605;717642;705930;0.04641;0.04434;0.04903;0.04566;0.03397;0.0271;0.02354;0.02913;0.03775
3123700;90297;103327;107399;108443;108083;116181;123516;131668;157033;0.1022;0.09359;0.08566;0.07714;0.07605;0.07231;0.06709;0.07856;0.09105
3123809;58290;60469;65433;72183;70561;66253;72136;81752;92061;0.1292;0.13151;0.12673;0.13543;0.19737;0.21231;0.19345;0.18312;0.1808
3123858;37499;43068;44864;50076;49943;49479;54050;62570;64926;0.12761;0.13382;0.13445;0.13341;0.1275;0.10724;0.09479;0.0995;0.10292
3123908;133278;155392;162488;184616;180640;208603;228535;267321;270226;0.0755;0.06545;0.05891;0.04372;0.04323;0.04345;0.03942;0.04564;0.04716
3124005;230948;264141;273504;319279;276886;303449;308674;357927;409477;0.09905;0.08707;0.08544;0.07174;0.06889;0.06309;0.0589;0.06794;0.07198
3124104;476803;525013;584582;661063;676083;691377;740255;822176;973105;0.07585;0.07079;0.07487;0.07582;0.07768;0.07634;0.06991;0.07699;0.07422
3124203;278337;324206;405848;426950;395690;420112;426063;389184;411020;0.10076;0.10763;0.09943;0.09927;0.08966;0.08098;0.07415;0.07981;0.08593
3124302;221355;220614;261660;276055;274250;321688;314697;330531;363982;0.13528;0.14478;0.13626;0.13622;0.13919;0.13913;0.13243;0.14236;0.13878
3124401;52966;61643;71293;84058;71599;77949;87586;105797;122239;0.05297;0.05938;0.05782;0.06202;0.0798;0.08538;0.08205;0.07728;0.07635
3124500;197055;210890;229208;259695;240910;259082;272679;286691;601894;0.03367;0.0391;0.04388;0.04513;0.04175;0.04063;0.03682;0.04251;0.04424
3124609;22533;24575;26576;30363;31256;30703;33660;38223;42898;0.07973;0.07853;0.07972;0.08011;0.07761;0.07454;0.06701;0.07183;0.07799
3124708;76238;80879;84564;98142;95453;96755;100598;121099;165292;0.04969;0.05001;0.047;0.0462;0.04318;0.04276;0.03486;0.03466;0.03732
3124807;493593;413131;122552;345437;382046;574142;277634;379829;351924;0.06176;0.0605;0.05711;0.05718;0.06302;0.05444;0.0465;0.04877;0.04965
3124906;111907;123894;132946;142257;153812;158771;165786;185731;221830;0.09518;0.08814;0.08497;0.08621;0.08401;0.07541;0.06971;0.07635;0.08688
3125002;34126;37186;37610;38313;39854;38357;40880;47682;54364;0.07921;0.08585;0.07818;0.07335;0.09818;0.11962;0.1242;0.11802;0.11673
3125101;4083946;4842921;5086205;6176442;7527681;9548595;10137650;11488024;13651225;0.0218;0.02484;0.02527;0.02473;0.04001;0.03394;0.02733;0.02398;0.02175
3125200;29102;29966;35712;39672;40812;39941;38640;43785;58635;0.04175;0.04089;0.03714;0.03589;0.03586;0.03321;0.01683;0.02104;0.04507
3125309;36938;42369;46185;48687;53458;54260;51675;61241;64378;0.09349;0.1012;0.09776;0.0943;0.10561;0.11557;0.11015;0.10928;0.10868
3125408;36504;36178;39468;43840;43113;43302;47168;55379;73739;0.15416;0.15475;0.14466;0.12327;0.11313;0.12052;0.12308;0.13776;0.15099
3125507;24427;25999;27226;29295;32427;33730;36826;39046;48754;0.11767;0.12704;0.12355;0.11667;0.1064;0.10819;0.10452;0.11062;0.10856
3125606;46295;50935;55881;58826;57825;57106;62729;68746;75707;0.15533;0.15793;0.15127;0.15814;0.1775;0.16655;0.15328;0.15405;0.14812
3125705;339140;247697;251717;258994;209563;223005;222416;249590;281155;0.08632;0.08034;0.07879;0.06826;0.0675;0.06295;0.05588;0.06007;0.0653
3125804;26615;30289;31885;32958;39131;39498;46446;42956;45856;0.09189;0.08321;0.07869;0.06952;0.06679;0.06953;0.06383;0.06982;0.07314
3125903;95508;105614;101191;109111;110638;115646;126079;137627;147924;0.08272;0.08238;0.08548;0.08366;0.08119;0.08202;0.08035;0.08705;0.09284
3125952;87379;93240;106778;106723;103788;110888;110067;132019;156889;0.1107;0.09733;0.10424;0.0991;0.09131;0.08953;0.08741;0.09644;0.10441
3126000;74468;93917;101191;105324;110075;112435;123287;133058;142809;0.03914;0.03923;0.03995;0.03861;0.03895;0.03304;0.0248;0.02628;0.02933
3126109;1167138;1293587;1336714;1485511;1619685;1699650;1793308;1935729;2214110;0.03554;0.02972;0.02553;0.02126;0.02007;0.022;0.01879;0.02284;0.0298
3126208;151894;164283;161155;177876;154429;201371;184569;250069;314917;0.12952;0.13281;0.1265;0.12663;0.14267;0.14495;0.14097;0.13718;0.13425
3126307;98183;99117;93873;99213;67188;64890;65980;80102;111306;0.03928;0.03695;0.0319;0.02373;0.02201;0.02302;0.01949;0.02209;0.02399
3126406;33403;34075;32940;34336;36240;37610;40086;44572;51272;0.07228;0.07486;0.07121;0.06042;0.05593;0.05193;0.05056;0.04954;0.05559
3126505;48851;56539;60488;63217;65934;65188;61873;67214;77814;0.10036;0.09738;0.10133;0.08888;0.08914;0.08798;0.08895;0.09079;0.09776
3126604;31494;39828;42979;46068;58752;62903;66672;69505;75609;0.14339;0.14815;0.13682;0.13801;0.14362;0.13225;0.12042;0.1282;0.12472
3126703;305789;311952;299148;372930;302678;363737;377801;433898;451860;0.12551;0.12064;0.10184;0.09143;0.10065;0.10897;0.10332;0.10933;0.11678
3126752;47639;55556;55831;68002;71285;71128;71247;75556;102828;0.14163;0.1397;0.13594;0.13034;0.1421;0.14102;0.13597;0.1523;0.15075
3126802;43759;45458;50593;55179;52811;54341;59850;65173;80106;0.14421;0.15155;0.14798;0.14288;0.13944;0.14989;0.14694;0.15846;0.15688
3126901;82586;94657;84452;95824;93086;101937;100877;114882;150490;0.1151;0.12102;0.11563;0.11443;0.1266;0.14924;0.15805;0.15315;0.15047
3126950;22300;23757;25375;27753;33557;31143;31904;35172;35559;0.1658;0.17381;0.16289;0.16381;0.17493;0.17238;0.16302;0.17321;0.16876
3127008;529976;405672;671490;1116605;1057966;916007;1193322;1020301;935152;0.05358;0.05163;0.04811;0.04646;0.0519;0.05209;0.04612;0.04856;0.04649
3127057;27813;28663;31752;34977;35781;36199;40020;43656;48953;0.16747;0.17251;0.16954;0.15813;0.16543;0.19039;0.18489;0.19908;0.19815
3127073;32381;34296;35356;37432;38703;39654;42416;43925;47086;0.14715;0.16323;0.12343;0.11167;0.11333;0.12167;0.1179;0.1287;0.13513
3127107;1228954;1388668;1411955;1625456;1842353;1902765;1927106;2179816;2473118;0.03581;0.02934;0.03163;0.0275;0.02593;0.0271;0.02367;0.02841;0.02929
3127206;39343;42240;46824;49913;51674;53819;61957;72950;83333;0.0981;0.09198;0.10439;0.09346;0.0982;0.09642;0.09933;0.10952;0.10329
3127305;62071;71603;78223;72374;83025;85473;97861;91101;113734;0.11534;0.11588;0.11217;0.11693;0.11814;0.11616;0.09462;0.10133;0.10645
3127339;33845;34374;37420;40803;39049;40333;45296;51199;57339;0.1609;0.16258;0.15661;0.14476;0.14602;0.14135;0.13134;0.13285;0.14162
3127354;21196;23459;25144;26207;27283;30383;33762;38696;41129;0.12657;0.13487;0.13706;0.13768;0.13354;0.12213;0.09746;0.10841;0.11992
3127370;27002;28231;31535;32885;36710;38271;40849;44327;49908;0.12585;0.13003;0.11253;0.09473;0.09345;0.10547;0.08798;0.0971;0.11405
3127388;37947;45181;47567;57862;58057;59794;67152;62174;62270;0.05326;0.04696;0.04868;0.04506;0.04656;0.05178;0.05194;0.06165;0.06029
3127404;45288;48220;50603;57156;59378;62431;69507;76310;94285;0.03959;0.03606;0.02687;0.01931;0.02063;0.0191;0.01839;0.02227;0.0211
3127503;36794;41765;42237;45948;48236;51196;54420;60207;68973;0.11695;0.10441;0.11732;0.11296;0.10413;0.09325;0.08607;0.09966;0.10349
3127602;126533;126340;136031;139890;129207;129871;152275;147364;198923;0.07149;0.06263;0.0571;0.05151;0.05255;0.05045;0.04507;0.05111;0.05495
3127701;4585400;5029289;5435820;5663968;5887859;6223879;6772786;6737553;7382837;0.06271;0.05812;0.05512;0.0478;0.04514;0.04201;0.03738;0.04363;0.04816
3127800;283465;340698;319315;278251;285748;627072;534247;723983;770889;0.09874;0.09894;0.09541;0.09502;0.09365;0.08974;0.08304;0.08785;0.09101
3127909;22076;22677;23554;26447;27288;28745;31580;37157;44200;0.05304;0.05018;0.05438;0.05222;0.06417;0.04896;0.03098;0.03533;0.03463
3128006;503618;542735;584927;608869;617677;694601;786211;793589;996965;0.06926;0.06298;0.06293;0.05453;0.05253;0.05911;0.05021;0.05513;0.06089
3128105;160371;179330;198099;237155;242778;237683;234709;317168;390784;0.06844;0.06134;0.05116;0.0399;0.03817;0.03935;0.03306;0.03633;0.03862
3128204;62477;70429;74708;83563;85963;87081;94629;104062;115228;0.12233;0.12283;0.11878;0.11227;0.10302;0.09852;0.09076;0.0954;0.10313
3128253;48541;32939;37014;38851;39092;59854;46836;51696;78027;0.14698;0.14815;0.14168;0.14251;0.17257;0.18167;0.17277;0.16737;0.16484
3128303;356000;402361;329421;373487;431590;435845;477228;482340;549336;0.03943;0.0366;0.03769;0.03595;0.03138;0.02975;0.02718;0.03234;0.03645
3128402;105979;101254;120990;126338;120116;125661;131472;139958;173714;0.06528;0.06881;0.06823;0.06522;0.04908;0.0501;0.05196;0.05719;0.06039
3128501;36269;38943;36475;43728;46503;44898;47032;50991;57636;0.07191;0.07066;0.06586;0.0653;0.07974;0.08434;0.07877;0.08583;0.08309
3128600;247312;287753;268973;337674;339187;370673;403259;533810;750723;0.07106;0.05698;0.05922;0.06605;0.06384;0.05902;0.04757;0.04765;0.05108
3128709;1545994;1819553;2084445;1851279;1914487;2024149;2240126;2281629;2806366;0.03875;0.0347;0.03577;0.03184;0.02958;0.02862;0.02367;0.02777;0.03069
3128808;86369;110124;99098;95858;100876;90651;104462;112279;123659;0.06077;0.06852;0.06906;0.06208;0.08849;0.0829;0.07502;0.07247;0.07145
3128907;96342;109229;122362;145218;143587;155304;222517;280927;327236;0.06759;0.06388;0.06806;0.06574;0.07416;0.07866;0.0811;0.07489;0.07297
3129004;75987;82030;86388;92372;93261;88067;94673;101975;114431;0.07796;0.08495;0.07956;0.08018;0.06748;0.0661;0.06196;0.06461;0.07124
3129103;90062;104950;108258;125258;130291;122073;124388;148264;180809;0.07992;0.07237;0.08517;0.07481;0.07837;0.07311;0.061;0.06903;0.07415
3129202;68221;73617;83368;97997;91418;96808;97190;113409;133454;0.06655;0.07095;0.06885;0.06572;0.0631;0.06545;0.04544;0.04976;0.05285
3129301;70437;86886;94079;99864;100494;99408;121161;143032;176419;0.11822;0.11386;0.10543;0.10085;0.09816;0.08871;0.08142;0.09027;0.0959
3129400;48265;53640;55395;59133;65087;66527;71119;82351;103561;0.08425;0.07889;0.08476;0.07685;0.08;0.07888;0.0717;0.08184;0.09382
3129509;747347;736562;778455;893608;918417;1007452;983400;1150501;1534749;0.06057;0.05704;0.05015;0.04241;0.04028;0.04194;0.03897;0.04093;0.0423
3129608;57838;67927;65314;72701;65975;67708;72955;81424;114963;0.15021;0.14993;0.15712;0.15544;0.14929;0.14094;0.13198;0.13559;0.13647
3129657;32534;35795;38436;39754;42359;46021;45463;47810;51265;0.15792;0.16618;0.16258;0.16184;0.16172;0.15464;0.16519;0.17713;0.17247
3129707;329663;432748;400106;616789;624818;535958;604976;682878;728305;0.03252;0.02979;0.02864;0.02685;0.02689;0.03463;0.0358;0.03661;0.03567
3129806;1667620;1870590;1939293;1997109;2170421;2257621;2538845;2623105;3203506;0.0511;0.04497;0.05024;0.05238;0.05662;0.06092;0.05111;0.05651;0.05428
3129905;37161;48693;47006;51623;49060;50454;48744;56228;77638;0.05424;0.05353;0.05312;0.04649;0.04581;0.04709;0.04214;0.04811;0.06062
3130002;31536;35763;32971;37709;36473;37854;41398;49522;59358;0.08258;0.08261;0.08033;0.0678;0.05832;0.06304;0.06189;0.07343;0.07493
3130051;58402;62657;69823;75186;76096;80852;85045;96808;111447;0.13189;0.13858;0.1298;0.12909;0.13781;0.13141;0.11977;0.12119;0.11869
3130101;1095721;846453;627706;673938;648054;687022;782794;914588;967312;0.04472;0.04336;0.04543;0.04905;0.054;0.05896;0.05346;0.05888;0.05718
3130200;136904;147853;166659;321782;339788;373974;444490;552215;578190;0.03621;0.03105;0.02528;0.01919;0.01593;0.01774;0.01648;0.02072;0.02476
3130309;315182;321703;335572;354679;321894;315125;356615;401523;587430;0.05564;0.05352;0.05066;0.05011;0.06314;0.05696;0.05247;0.05415;0.05341
