NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_MEDIA_TOTAL_ALUNOS_SALA;FUN_MEDIA_TOTAL_ALUNOS_SALA;MED_MEDIA_TOTAL_ALUNOS_SALA
2018;Norte;RO;1100346;Alvorada D'Oeste;Total;Municipal;5.7;4;
2018;Norte;RO;1100346;Alvorada D'Oeste;Urbana;Municipal;5.9;4;
2018;Norte;RO;1100346;Alvorada D'Oeste;Rural;Municipal;4;4;
2018;Norte;RO;1100346;Alvorada D'Oeste;Total;Pública;5.7;4;3.9
2018;Norte;RO;1100346;Alvorada D'Oeste;Urbana;Pública;5.9;4;3.9
2018;Norte;RO;1100346;Alvorada D'Oeste;Rural;Pública;4;4;
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Total;Total;4.3;4;4
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Urbana;Total;4.3;4;4
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Rural;Total;;4.1;
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Total;Estadual;;4;4
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Urbana;Estadual;;4;4
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Total;Municipal;4.3;4;
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Urbana;Municipal;4.3;4;
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Rural;Municipal;;4.1;
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Total;Pública;4.3;4;4
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Urbana;Pública;4.3;4;4
2018;Norte;RO;1100379;Alto Alegre dos Parecis;Rural;Pública;;4.1;
2018;Norte;RO;1100403;Alto Paraíso;Total;Total;4;4;3.5
2018;Norte;RO;1100403;Alto Paraíso;Urbana;Total;4;4;3.5
2018;Norte;RO;1100403;Alto Paraíso;Rural;Total;;4;
2018;Norte;RO;1100403;Alto Paraíso;Total;Estadual;;4.1;3.5
2018;Norte;RO;1100403;Alto Paraíso;Urbana;Estadual;;4.1;3.5
2018;Norte;RO;1100403;Alto Paraíso;Total;Municipal;4;4;
2018;Norte;RO;1100403;Alto Paraíso;Urbana;Municipal;4;4;
2018;Norte;RO;1100403;Alto Paraíso;Rural;Municipal;;4;
2018;Norte;RO;1100403;Alto Paraíso;Total;Pública;4;4;3.5
2018;Norte;RO;1100403;Alto Paraíso;Urbana;Pública;4;4;3.5
2018;Norte;RO;1100403;Alto Paraíso;Rural;Pública;;4;
2018;Norte;RO;1100452;Buritis;Total;Total;4;4;3.8
2018;Norte;RO;1100452;Buritis;Urbana;Total;4;4;3.8
2018;Norte;RO;1100452;Buritis;Rural;Total;4;4;
2018;Norte;RO;1100452;Buritis;Total;Estadual;;4;3.8
2018;Norte;RO;1100452;Buritis;Urbana;Estadual;;4;3.8
2018;Norte;RO;1100452;Buritis;Total;Municipal;4;4;
2018;Norte;RO;1100452;Buritis;Urbana;Municipal;4;4;
2018;Norte;RO;1100452;Buritis;Rural;Municipal;4;4;
2018;Norte;RO;1100452;Buritis;Total;Privada;4.3;4.3;
2018;Norte;RO;1100452;Buritis;Urbana;Privada;4.3;4.3;
2018;Norte;RO;1100452;Buritis;Total;Pública;4;4;3.8
2018;Norte;RO;1100452;Buritis;Urbana;Pública;4;4;3.8
2018;Norte;RO;1100452;Buritis;Rural;Pública;4;4;
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Total;5.4;4.1;5.8
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Total;5.4;4.1;4.8
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Rural;Total;;4.3;6.3
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Estadual;;4.3;4.5
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Estadual;;4.3;4.8
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Rural;Estadual;;4.3;4.3
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Municipal;5.4;4;
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Municipal;5.4;4;
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Privada;;;8
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Rural;Privada;;;8
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Pública;5.4;4.1;4.5
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Pública;5.4;4.1;4.8
2018;Norte;RO;1100502;Novo Horizonte do Oeste;Rural;Pública;;4.3;4.3
2018;Norte;RO;1100601;Cacaulândia;Total;Total;4.3;4.2;4.1
2018;Norte;RO;1100601;Cacaulândia;Urbana;Total;4.3;4.1;4.1
2018;Norte;RO;1100601;Cacaulândia;Rural;Total;4.3;4.3;
2018;Norte;RO;1100601;Cacaulândia;Total;Estadual;;4;4.1
2018;Norte;RO;1100601;Cacaulândia;Urbana;Estadual;;4;4.1
2018;Norte;RO;1100601;Cacaulândia;Total;Municipal;4.3;4.3;
2018;Norte;RO;1100601;Cacaulândia;Urbana;Municipal;4.3;4.3;
2018;Norte;RO;1100601;Cacaulândia;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1100601;Cacaulândia;Total;Pública;4.3;4.2;4.1
2018;Norte;RO;1100601;Cacaulândia;Urbana;Pública;4.3;4.1;4.1
2018;Norte;RO;1100601;Cacaulândia;Rural;Pública;4.3;4.3;
2018;Norte;RO;1100700;Campo Novo de Rondônia;Total;Total;5;4.2;3.9
2018;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Total;5.6;4;3.8
2018;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Total;4.3;4.3;4.2
2018;Norte;RO;1100700;Campo Novo de Rondônia;Total;Estadual;;4.1;3.9
2018;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Estadual;;4;3.8
2018;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Estadual;;4.2;4.2
2018;Norte;RO;1100700;Campo Novo de Rondônia;Total;Municipal;5;4.2;
2018;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Municipal;5.6;4;
2018;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1100700;Campo Novo de Rondônia;Total;Pública;5;4.2;3.9
2018;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Pública;5.6;4;3.8
2018;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Pública;4.3;4.3;4.2
2018;Norte;RO;1100809;Candeias do Jamari;Total;Total;4.1;4.3;4.2
2018;Norte;RO;1100809;Candeias do Jamari;Urbana;Total;4;4.3;4.2
2018;Norte;RO;1100809;Candeias do Jamari;Rural;Total;4.2;4.3;3.8
2018;Norte;RO;1100809;Candeias do Jamari;Total;Estadual;;4.3;4.2
2018;Norte;RO;1100809;Candeias do Jamari;Urbana;Estadual;;4.3;4.2
2018;Norte;RO;1100809;Candeias do Jamari;Rural;Estadual;;4.3;3.8
2018;Norte;RO;1100809;Candeias do Jamari;Total;Municipal;4.1;4.3;
2018;Norte;RO;1100809;Candeias do Jamari;Urbana;Municipal;4;4.3;
2018;Norte;RO;1100809;Candeias do Jamari;Rural;Municipal;4.2;4.3;
2018;Norte;RO;1100809;Candeias do Jamari;Total;Pública;4.1;4.3;4.2
2018;Norte;RO;1100809;Candeias do Jamari;Urbana;Pública;4;4.3;4.2
2018;Norte;RO;1100809;Candeias do Jamari;Rural;Pública;4.2;4.3;3.8
2018;Norte;RO;1100908;Castanheiras;Total;Total;4;4;4
2018;Norte;RO;1100908;Castanheiras;Urbana;Total;;4;4
2018;Norte;RO;1100908;Castanheiras;Rural;Total;4;4;
2018;Norte;RO;1100908;Castanheiras;Total;Estadual;;4;4
2018;Norte;RO;1100908;Castanheiras;Urbana;Estadual;;4;4
2018;Norte;RO;1100908;Castanheiras;Total;Municipal;4;4;
2018;Norte;RO;1100908;Castanheiras;Rural;Municipal;4;4;
2018;Norte;RO;1100908;Castanheiras;Total;Pública;4;4;4
2018;Norte;RO;1100908;Castanheiras;Urbana;Pública;;4;4
2018;Norte;RO;1100908;Castanheiras;Rural;Pública;4;4;
2018;Norte;RO;1100924;Chupinguaia;Total;Total;7.3;4.2;4
2018;Norte;RO;1100924;Chupinguaia;Urbana;Total;8.7;4.1;4
2018;Norte;RO;1100924;Chupinguaia;Rural;Total;4.3;4.3;4.3
2018;Norte;RO;1100924;Chupinguaia;Total;Estadual;;4;4
2018;Norte;RO;1100924;Chupinguaia;Urbana;Estadual;;4;4
2018;Norte;RO;1100924;Chupinguaia;Rural;Estadual;;4.3;4.3
2018;Norte;RO;1100924;Chupinguaia;Total;Municipal;7.3;4.2;
2018;Norte;RO;1100924;Chupinguaia;Urbana;Municipal;8.7;4.2;
2018;Norte;RO;1100924;Chupinguaia;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1100924;Chupinguaia;Total;Pública;7.3;4.2;4
2018;Norte;RO;1100924;Chupinguaia;Urbana;Pública;8.7;4.1;4
2018;Norte;RO;1100924;Chupinguaia;Rural;Pública;4.3;4.3;4.3
2018;Norte;RO;1100940;Cujubim;Total;Total;4.8;4.2;4
2018;Norte;RO;1100940;Cujubim;Urbana;Total;4.8;4.2;4
2018;Norte;RO;1100940;Cujubim;Rural;Total;;4.3;
2018;Norte;RO;1100940;Cujubim;Total;Estadual;;4.3;4
2018;Norte;RO;1100940;Cujubim;Urbana;Estadual;;4.3;4
2018;Norte;RO;1100940;Cujubim;Total;Municipal;4.9;4.3;
2018;Norte;RO;1100940;Cujubim;Urbana;Municipal;4.9;4.3;
2018;Norte;RO;1100940;Cujubim;Rural;Municipal;;4.3;
2018;Norte;RO;1100940;Cujubim;Total;Privada;4;4.2;
2018;Norte;RO;1100940;Cujubim;Urbana;Privada;4;4.2;
2018;Norte;RO;1100940;Cujubim;Total;Pública;4.9;4.3;4
2018;Norte;RO;1100940;Cujubim;Urbana;Pública;4.9;4.3;4
2018;Norte;RO;1100940;Cujubim;Rural;Pública;;4.3;
2018;Norte;RO;1101005;Governador Jorge Teixeira;Total;Total;5.5;4.1;4
2018;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Total;6.2;4.1;4
2018;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Total;4;4;4
2018;Norte;RO;1101005;Governador Jorge Teixeira;Total;Estadual;;4;4
2018;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Estadual;;4;4
2018;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Estadual;;4;4
2018;Norte;RO;1101005;Governador Jorge Teixeira;Total;Municipal;5.5;4.1;
2018;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Municipal;6.2;4.3;
2018;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Municipal;4;4;
2018;Norte;RO;1101005;Governador Jorge Teixeira;Total;Pública;5.5;4.1;4
2018;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Pública;6.2;4.1;4
2018;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Pública;4;4;4
2018;Norte;RO;1101104;Itapuã do Oeste;Total;Total;4.8;4.2;4.3
2018;Norte;RO;1101104;Itapuã do Oeste;Urbana;Total;4.9;4.2;4.3
2018;Norte;RO;1101104;Itapuã do Oeste;Rural;Total;4.2;4.2;
2018;Norte;RO;1101104;Itapuã do Oeste;Total;Estadual;;4.3;4.3
2018;Norte;RO;1101104;Itapuã do Oeste;Urbana;Estadual;;4.3;4.3
2018;Norte;RO;1101104;Itapuã do Oeste;Total;Municipal;4.8;4.1;
2018;Norte;RO;1101104;Itapuã do Oeste;Urbana;Municipal;4.9;4.1;
2018;Norte;RO;1101104;Itapuã do Oeste;Rural;Municipal;4.2;4.2;
2018;Norte;RO;1101104;Itapuã do Oeste;Total;Pública;4.8;4.2;4.3
2018;Norte;RO;1101104;Itapuã do Oeste;Urbana;Pública;4.9;4.2;4.3
2018;Norte;RO;1101104;Itapuã do Oeste;Rural;Pública;4.2;4.2;
2018;Norte;RO;1101203;Ministro Andreazza;Total;Total;4.8;4.1;4.1
2018;Norte;RO;1101203;Ministro Andreazza;Urbana;Total;4.9;4;4.1
2018;Norte;RO;1101203;Ministro Andreazza;Rural;Total;4.2;4.2;
2018;Norte;RO;1101203;Ministro Andreazza;Total;Estadual;;4;4.1
2018;Norte;RO;1101203;Ministro Andreazza;Urbana;Estadual;;4;4.1
2018;Norte;RO;1101203;Ministro Andreazza;Total;Municipal;4.8;4.1;
2018;Norte;RO;1101203;Ministro Andreazza;Urbana;Municipal;4.9;4;
2018;Norte;RO;1101203;Ministro Andreazza;Rural;Municipal;4.2;4.2;
2018;Norte;RO;1101203;Ministro Andreazza;Total;Pública;4.8;4.1;4.1
2018;Norte;RO;1101203;Ministro Andreazza;Urbana;Pública;4.9;4;4.1
2018;Norte;RO;1101203;Ministro Andreazza;Rural;Pública;4.2;4.2;
2018;Norte;RO;1101302;Mirante da Serra;Total;Total;4.5;4.2;4.2
2018;Norte;RO;1101302;Mirante da Serra;Urbana;Total;4.6;4.2;4
2018;Norte;RO;1101302;Mirante da Serra;Rural;Total;4.3;4.5;5.3
2018;Norte;RO;1101302;Mirante da Serra;Total;Estadual;;4;4
2018;Norte;RO;1101302;Mirante da Serra;Urbana;Estadual;;4;4
2018;Norte;RO;1101302;Mirante da Serra;Rural;Estadual;;3.8;
2018;Norte;RO;1101302;Mirante da Serra;Total;Municipal;4.5;4.3;
2018;Norte;RO;1101302;Mirante da Serra;Urbana;Municipal;4.6;4.3;
2018;Norte;RO;1101302;Mirante da Serra;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1101302;Mirante da Serra;Total;Privada;;5;5.3
2018;Norte;RO;1101302;Mirante da Serra;Rural;Privada;;5;5.3
2018;Norte;RO;1101302;Mirante da Serra;Total;Pública;4.5;4.2;4
2018;Norte;RO;1101302;Mirante da Serra;Urbana;Pública;4.6;4.2;4
2018;Norte;RO;1101302;Mirante da Serra;Rural;Pública;4.3;4.2;
2018;Norte;RO;1101401;Monte Negro;Total;Total;6.2;4.1;4
2018;Norte;RO;1101401;Monte Negro;Urbana;Total;7;4;4
2018;Norte;RO;1101401;Monte Negro;Rural;Total;4.2;4.2;
2018;Norte;RO;1101401;Monte Negro;Total;Estadual;;4;4
2018;Norte;RO;1101401;Monte Negro;Urbana;Estadual;;4;4
2018;Norte;RO;1101401;Monte Negro;Total;Municipal;6.3;4.1;
2018;Norte;RO;1101401;Monte Negro;Urbana;Municipal;7.2;4;
2018;Norte;RO;1101401;Monte Negro;Rural;Municipal;4.2;4.2;
2018;Norte;RO;1101401;Monte Negro;Total;Privada;4.3;4.3;
2018;Norte;RO;1101401;Monte Negro;Urbana;Privada;4.3;4.3;
2018;Norte;RO;1101401;Monte Negro;Total;Pública;6.3;4.1;4
2018;Norte;RO;1101401;Monte Negro;Urbana;Pública;7.2;4;4
2018;Norte;RO;1101401;Monte Negro;Rural;Pública;4.2;4.2;
2018;Norte;RO;1101435;Nova União;Total;Total;4.3;4.3;4.2
2018;Norte;RO;1101435;Nova União;Urbana;Total;4.3;4.3;4.2
2018;Norte;RO;1101435;Nova União;Rural;Total;4.3;4.3;
2018;Norte;RO;1101435;Nova União;Total;Estadual;;4.3;4.2
2018;Norte;RO;1101435;Nova União;Urbana;Estadual;;4.3;4.2
2018;Norte;RO;1101435;Nova União;Total;Municipal;4.3;4.3;
2018;Norte;RO;1101435;Nova União;Urbana;Municipal;4.3;4.3;
2018;Norte;RO;1101435;Nova União;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1101435;Nova União;Total;Pública;4.3;4.3;4.2
2018;Norte;RO;1101435;Nova União;Urbana;Pública;4.3;4.3;4.2
2018;Norte;RO;1101435;Nova União;Rural;Pública;4.3;4.3;
2018;Norte;RO;1101450;Parecis;Total;Total;4;4;4
2018;Norte;RO;1101450;Parecis;Urbana;Total;4;4;4
2018;Norte;RO;1101450;Parecis;Rural;Total;;4;4
2018;Norte;RO;1101450;Parecis;Total;Estadual;;4;4
2018;Norte;RO;1101450;Parecis;Urbana;Estadual;;4;4
2018;Norte;RO;1101450;Parecis;Rural;Estadual;;4;4
2018;Norte;RO;1101450;Parecis;Total;Municipal;4;4;
2018;Norte;RO;1101450;Parecis;Urbana;Municipal;4;4;
2018;Norte;RO;1101450;Parecis;Rural;Municipal;;4;
2018;Norte;RO;1101450;Parecis;Total;Pública;4;4;4
2018;Norte;RO;1101450;Parecis;Urbana;Pública;4;4;4
2018;Norte;RO;1101450;Parecis;Rural;Pública;;4;4
2018;Norte;RO;1101468;Pimenteiras do Oeste;Total;Total;4;4.1;4
2018;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Total;4;4.1;4
2018;Norte;RO;1101468;Pimenteiras do Oeste;Total;Estadual;;4;4
2018;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Estadual;;4;4
2018;Norte;RO;1101468;Pimenteiras do Oeste;Total;Municipal;4;4.3;
2018;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Municipal;4;4.3;
2018;Norte;RO;1101468;Pimenteiras do Oeste;Total;Pública;4;4.1;4
2018;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Pública;4;4.1;4
2018;Norte;RO;1101476;Primavera de Rondônia;Total;Total;5.8;4.1;4.7
2018;Norte;RO;1101476;Primavera de Rondônia;Urbana;Total;6.1;4.1;5
2018;Norte;RO;1101476;Primavera de Rondônia;Rural;Total;4;4.1;4
2018;Norte;RO;1101476;Primavera de Rondônia;Total;Estadual;;4.3;4.7
2018;Norte;RO;1101476;Primavera de Rondônia;Urbana;Estadual;;4.3;5
2018;Norte;RO;1101476;Primavera de Rondônia;Rural;Estadual;;4.3;4
2018;Norte;RO;1101476;Primavera de Rondônia;Total;Municipal;5.8;4;
2018;Norte;RO;1101476;Primavera de Rondônia;Urbana;Municipal;6.1;4;
2018;Norte;RO;1101476;Primavera de Rondônia;Rural;Municipal;4;4;
2018;Norte;RO;1101476;Primavera de Rondônia;Total;Pública;5.8;4.1;4.7
2018;Norte;RO;1101476;Primavera de Rondônia;Urbana;Pública;6.1;4.1;5
2018;Norte;RO;1101476;Primavera de Rondônia;Rural;Pública;4;4.1;4
2018;Norte;RO;1101484;São Felipe D'Oeste;Total;Total;5.3;4;4
2018;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Total;5.3;4;4
2018;Norte;RO;1101484;São Felipe D'Oeste;Total;Estadual;;4;4
2018;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Estadual;;4;4
2018;Norte;RO;1101484;São Felipe D'Oeste;Total;Municipal;5.3;4;
2018;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Municipal;5.3;4;
2018;Norte;RO;1101484;São Felipe D'Oeste;Total;Pública;5.3;4;4
2018;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Pública;5.3;4;4
2018;Norte;RO;1101492;São Francisco do Guaporé;Total;Total;4.8;4.2;4.8
2018;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Total;4.9;4.3;4.4
2018;Norte;RO;1101492;São Francisco do Guaporé;Rural;Total;4.2;4.2;7.5
2018;Norte;RO;1101492;São Francisco do Guaporé;Total;Estadual;;4.3;4.4
2018;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Estadual;;4.3;4.4
2018;Norte;RO;1101492;São Francisco do Guaporé;Rural;Estadual;;4.3;4.3
2018;Norte;RO;1101492;São Francisco do Guaporé;Total;Municipal;4.8;4.2;
2018;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Municipal;4.9;4.3;
2018;Norte;RO;1101492;São Francisco do Guaporé;Rural;Municipal;4.2;4.2;
2018;Norte;RO;1101492;São Francisco do Guaporé;Total;Privada;;;8.5
2018;Norte;RO;1101492;São Francisco do Guaporé;Rural;Privada;;;8.5
2018;Norte;RO;1101492;São Francisco do Guaporé;Total;Pública;4.8;4.2;4.4
2018;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Pública;4.9;4.3;4.4
2018;Norte;RO;1101492;São Francisco do Guaporé;Rural;Pública;4.2;4.2;4.3
2018;Norte;RO;1101500;Seringueiras;Total;Total;4.1;4.1;4
2018;Norte;RO;1101500;Seringueiras;Urbana;Total;4;4;4
2018;Norte;RO;1101500;Seringueiras;Rural;Total;4.2;4.2;
2018;Norte;RO;1101500;Seringueiras;Total;Estadual;;4;4
2018;Norte;RO;1101500;Seringueiras;Urbana;Estadual;;4;4
2018;Norte;RO;1101500;Seringueiras;Rural;Estadual;;4.3;
2018;Norte;RO;1101500;Seringueiras;Total;Municipal;4.1;4.1;
2018;Norte;RO;1101500;Seringueiras;Urbana;Municipal;4;4;
2018;Norte;RO;1101500;Seringueiras;Rural;Municipal;4.2;4.2;
2018;Norte;RO;1101500;Seringueiras;Total;Pública;4.1;4.1;4
2018;Norte;RO;1101500;Seringueiras;Urbana;Pública;4;4;4
2018;Norte;RO;1101500;Seringueiras;Rural;Pública;4.2;4.2;
2018;Norte;RO;1101559;Teixeirópolis;Total;Total;5.9;4.2;4.8
2018;Norte;RO;1101559;Teixeirópolis;Urbana;Total;6.3;4.2;4.8
2018;Norte;RO;1101559;Teixeirópolis;Rural;Total;4.3;4.3;
2018;Norte;RO;1101559;Teixeirópolis;Total;Estadual;;4;4.8
2018;Norte;RO;1101559;Teixeirópolis;Urbana;Estadual;;4;4.8
2018;Norte;RO;1101559;Teixeirópolis;Total;Municipal;5.9;4.3;
2018;Norte;RO;1101559;Teixeirópolis;Urbana;Municipal;6.3;4.3;
2018;Norte;RO;1101559;Teixeirópolis;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1101559;Teixeirópolis;Total;Pública;5.9;4.2;4.8
2018;Norte;RO;1101559;Teixeirópolis;Urbana;Pública;6.3;4.2;4.8
2018;Norte;RO;1101559;Teixeirópolis;Rural;Pública;4.3;4.3;
2018;Norte;RO;1101609;Theobroma;Total;Total;5.8;4.2;4.1
2018;Norte;RO;1101609;Theobroma;Urbana;Total;7.1;4;4.1
2018;Norte;RO;1101609;Theobroma;Rural;Total;4.3;4.3;
2018;Norte;RO;1101609;Theobroma;Total;Estadual;;4;4.1
2018;Norte;RO;1101609;Theobroma;Urbana;Estadual;;4;4.1
2018;Norte;RO;1101609;Theobroma;Total;Municipal;5.8;4.3;
2018;Norte;RO;1101609;Theobroma;Urbana;Municipal;7.1;;
2018;Norte;RO;1101609;Theobroma;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1101609;Theobroma;Total;Pública;5.8;4.2;4.1
2018;Norte;RO;1101609;Theobroma;Urbana;Pública;7.1;4;4.1
2018;Norte;RO;1101609;Theobroma;Rural;Pública;4.3;4.3;
2018;Norte;RO;1101708;Urupá;Total;Total;6.1;4.2;4
2018;Norte;RO;1101708;Urupá;Urbana;Total;6.4;4.2;4
2018;Norte;RO;1101708;Urupá;Rural;Total;4.3;4.3;
2018;Norte;RO;1101708;Urupá;Total;Estadual;;4;4
2018;Norte;RO;1101708;Urupá;Urbana;Estadual;;4;4
2018;Norte;RO;1101708;Urupá;Total;Municipal;6.1;4.3;
2018;Norte;RO;1101708;Urupá;Urbana;Municipal;6.4;4.3;
2018;Norte;RO;1101708;Urupá;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1101708;Urupá;Total;Pública;6.1;4.2;4
2018;Norte;RO;1101708;Urupá;Urbana;Pública;6.4;4.2;4
2018;Norte;RO;1101708;Urupá;Rural;Pública;4.3;4.3;
2018;Norte;RO;1101757;Vale do Anari;Total;Total;4.3;4.2;4
2018;Norte;RO;1101757;Vale do Anari;Urbana;Total;4.3;4.2;4
2018;Norte;RO;1101757;Vale do Anari;Rural;Total;4.3;4.3;
2018;Norte;RO;1101757;Vale do Anari;Total;Estadual;;4;4
2018;Norte;RO;1101757;Vale do Anari;Urbana;Estadual;;4;4
2018;Norte;RO;1101757;Vale do Anari;Total;Municipal;4.3;4.3;
2018;Norte;RO;1101757;Vale do Anari;Urbana;Municipal;4.3;4.3;
2018;Norte;RO;1101757;Vale do Anari;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1101757;Vale do Anari;Total;Pública;4.3;4.2;4
2018;Norte;RO;1101757;Vale do Anari;Urbana;Pública;4.3;4.2;4
2018;Norte;RO;1101757;Vale do Anari;Rural;Pública;4.3;4.3;
2018;Norte;RO;1101807;Vale do Paraíso;Total;Total;4.9;4.6;4
2018;Norte;RO;1101807;Vale do Paraíso;Urbana;Total;5;4.1;4
2018;Norte;RO;1101807;Vale do Paraíso;Rural;Total;4.3;5.7;
2018;Norte;RO;1101807;Vale do Paraíso;Total;Estadual;;4;4
2018;Norte;RO;1101807;Vale do Paraíso;Urbana;Estadual;;4;4
2018;Norte;RO;1101807;Vale do Paraíso;Total;Municipal;4.9;4.2;
2018;Norte;RO;1101807;Vale do Paraíso;Urbana;Municipal;5;4.1;
2018;Norte;RO;1101807;Vale do Paraíso;Rural;Municipal;4.3;4.3;
2018;Norte;RO;1101807;Vale do Paraíso;Total;Privada;;8.5;
2018;Norte;RO;1101807;Vale do Paraíso;Rural;Privada;;8.5;
2018;Norte;RO;1101807;Vale do Paraíso;Total;Pública;4.9;4.1;4
2018;Norte;RO;1101807;Vale do Paraíso;Urbana;Pública;5;4.1;4
2018;Norte;RO;1101807;Vale do Paraíso;Rural;Pública;4.3;4.3;
2018;Norte;AC;1200013;Acrelândia;Total;Total;4.5;4.2;6.5
2018;Norte;AC;1200013;Acrelândia;Urbana;Total;4.7;4.1;5.4
2018;Norte;AC;1200013;Acrelândia;Rural;Total;4.1;4.2;9.8
2018;Norte;AC;1200013;Acrelândia;Total;Estadual;;4.2;6.5
2018;Norte;AC;1200013;Acrelândia;Urbana;Estadual;;4.3;5.4
2018;Norte;AC;1200013;Acrelândia;Rural;Estadual;;4.2;9.8
2018;Norte;AC;1200013;Acrelândia;Total;Municipal;4.5;4.1;
2018;Norte;AC;1200013;Acrelândia;Urbana;Municipal;4.7;4;
2018;Norte;AC;1200013;Acrelândia;Rural;Municipal;4.1;4.3;
2018;Norte;AC;1200013;Acrelândia;Total;Pública;4.5;4.2;6.5
2018;Norte;AC;1200013;Acrelândia;Urbana;Pública;4.7;4.1;5.4
2018;Norte;AC;1200013;Acrelândia;Rural;Pública;4.1;4.2;9.8
2018;Norte;AC;1200054;Assis Brasil;Total;Total;4.1;4;5.3
2018;Norte;AC;1200054;Assis Brasil;Urbana;Total;4;4.1;5.8
2018;Norte;AC;1200054;Assis Brasil;Rural;Total;4.4;3.6;3.5
2018;Norte;AC;1200054;Assis Brasil;Total;Estadual;4.3;4;5.3
2018;Norte;AC;1200054;Assis Brasil;Urbana;Estadual;;4.3;5.8
2018;Norte;AC;1200054;Assis Brasil;Rural;Estadual;4.3;3.6;3.5
2018;Norte;AC;1200054;Assis Brasil;Total;Municipal;4.1;4.1;
2018;Norte;AC;1200054;Assis Brasil;Urbana;Municipal;4;4.1;
2018;Norte;AC;1200054;Assis Brasil;Rural;Municipal;4.4;;
2018;Norte;AC;1200054;Assis Brasil;Total;Pública;4.1;4;5.3
2018;Norte;AC;1200054;Assis Brasil;Urbana;Pública;4;4.1;5.8
2018;Norte;AC;1200054;Assis Brasil;Rural;Pública;4.4;3.6;3.5
2018;Norte;AC;1200104;Brasiléia;Total;Total;5;4.3;7.8
2018;Norte;AC;1200104;Brasiléia;Urbana;Total;5;4.1;8.3
2018;Norte;AC;1200104;Brasiléia;Rural;Total;5.3;4.9;5.3
2018;Norte;AC;1200104;Brasiléia;Total;Estadual;;4.4;7.8
2018;Norte;AC;1200104;Brasiléia;Urbana;Estadual;;4.3;8.3
2018;Norte;AC;1200104;Brasiléia;Rural;Estadual;;5.1;5.3
