NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;1_CAT_FUN;1_CAT_MED;2_CAT_FUN;2_CAT_MED;3_CAT_FUN;3_CAT_MED
2021;Sudeste;SP;3502200;Angatuba;Total;Pública;99,2;90,7;0,5;3,1;0,3;6,2
2021;Sudeste;SP;3502200;Angatuba;Urbana;Pública;98,9;90,7;0,7;3,1;0,4;6,2
2021;Sudeste;SP;3502200;Angatuba;Rural;Pública;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3502309;Anhembi;Total;Total;99,4;94,3;0,0;0,0;0,6;5,7
2021;Sudeste;SP;3502309;Anhembi;Urbana;Total;99,4;94,3;0,0;0,0;0,6;5,7
2021;Sudeste;SP;3502309;Anhembi;Total;Estadual;--;94,3;--;0,0;--;5,7
2021;Sudeste;SP;3502309;Anhembi;Urbana;Estadual;--;94,3;--;0,0;--;5,7
2021;Sudeste;SP;3502309;Anhembi;Total;Municipal;99,4;--;0,0;--;0,6;--
2021;Sudeste;SP;3502309;Anhembi;Urbana;Municipal;99,4;--;0,0;--;0,6;--
2021;Sudeste;SP;3502309;Anhembi;Total;Pública;99,4;94,3;0,0;0,0;0,6;5,7
2021;Sudeste;SP;3502309;Anhembi;Urbana;Pública;99,4;94,3;0,0;0,0;0,6;5,7
2021;Sudeste;SP;3502408;Anhumas;Total;Total;98,6;88,9;1,2;3,3;0,2;7,8
2021;Sudeste;SP;3502408;Anhumas;Urbana;Total;98,6;88,9;1,2;3,3;0,2;7,8
2021;Sudeste;SP;3502408;Anhumas;Total;Estadual;98,9;88,9;0,5;3,3;0,6;7,8
2021;Sudeste;SP;3502408;Anhumas;Urbana;Estadual;98,9;88,9;0,5;3,3;0,6;7,8
2021;Sudeste;SP;3502408;Anhumas;Total;Municipal;98,3;--;1,7;--;0,0;--
2021;Sudeste;SP;3502408;Anhumas;Urbana;Municipal;98,3;--;1,7;--;0,0;--
2021;Sudeste;SP;3502408;Anhumas;Total;Pública;98,6;88,9;1,2;3,3;0,2;7,8
2021;Sudeste;SP;3502408;Anhumas;Urbana;Pública;98,6;88,9;1,2;3,3;0,2;7,8
2021;Sudeste;SP;3502507;Aparecida;Total;Total;98,3;91,5;1,6;3,7;0,1;4,8
2021;Sudeste;SP;3502507;Aparecida;Urbana;Total;98,3;91,5;1,6;3,7;0,1;4,8
2021;Sudeste;SP;3502507;Aparecida;Total;Estadual;--;91,3;--;3,8;--;4,9
2021;Sudeste;SP;3502507;Aparecida;Urbana;Estadual;--;91,3;--;3,8;--;4,9
2021;Sudeste;SP;3502507;Aparecida;Total;Municipal;98,1;--;1,8;--;0,1;--
2021;Sudeste;SP;3502507;Aparecida;Urbana;Municipal;98,1;--;1,8;--;0,1;--
2021;Sudeste;SP;3502507;Aparecida;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502507;Aparecida;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502507;Aparecida;Total;Pública;98,1;91,3;1,8;3,8;0,1;4,9
2021;Sudeste;SP;3502507;Aparecida;Urbana;Pública;98,1;91,3;1,8;3,8;0,1;4,9
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Total;Total;99,6;99,4;0,3;0,2;0,1;0,4
2021;Sudeste;SP;3502705;Apiaí;Urbana;Total;99,5;99,4;0,5;0,1;0,0;0,5
2021;Sudeste;SP;3502705;Apiaí;Rural;Total;99,6;99,6;0,1;0,4;0,3;0,0
2021;Sudeste;SP;3502705;Apiaí;Total;Estadual;99,8;99,4;0,2;0,2;0,0;0,4
2021;Sudeste;SP;3502705;Apiaí;Urbana;Estadual;99,8;99,3;0,2;0,1;0,0;0,6
2021;Sudeste;SP;3502705;Apiaí;Rural;Estadual;99,7;99,6;0,1;0,4;0,2;0,0
2021;Sudeste;SP;3502705;Apiaí;Total;Municipal;99,1;--;0,7;--;0,2;--
2021;Sudeste;SP;3502705;Apiaí;Urbana;Municipal;99,0;--;0,8;--;0,2;--
2021;Sudeste;SP;3502705;Apiaí;Rural;Municipal;99,2;--;0,0;--;0,8;--
2021;Sudeste;SP;3502705;Apiaí;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Total;Pública;99,5;99,4;0,4;0,2;0,1;0,4
2021;Sudeste;SP;3502705;Apiaí;Urbana;Pública;99,5;99,3;0,5;0,1;0,0;0,6
2021;Sudeste;SP;3502705;Apiaí;Rural;Pública;99,6;99,6;0,1;0,4;0,3;0,0
2021;Sudeste;SP;3502754;Araçariguama;Total;Total;99,3;81,8;0,6;3,0;0,1;15,2
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Total;99,2;81,8;0,7;3,0;0,1;15,2
2021;Sudeste;SP;3502754;Araçariguama;Rural;Total;99,7;--;0,1;--;0,2;--
2021;Sudeste;SP;3502754;Araçariguama;Total;Estadual;--;81,8;--;3,0;--;15,2
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Estadual;--;81,8;--;3,0;--;15,2
2021;Sudeste;SP;3502754;Araçariguama;Total;Municipal;99,2;--;0,7;--;0,1;--
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Municipal;99,1;--;0,8;--;0,1;--
2021;Sudeste;SP;3502754;Araçariguama;Rural;Municipal;99,7;--;0,1;--;0,2;--
2021;Sudeste;SP;3502754;Araçariguama;Total;Privada;99,8;--;0,2;--;0,0;--
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Privada;99,8;--;0,2;--;0,0;--
2021;Sudeste;SP;3502754;Araçariguama;Total;Pública;99,2;81,8;0,7;3,0;0,1;15,2
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Pública;99,1;81,8;0,8;3,0;0,1;15,2
2021;Sudeste;SP;3502754;Araçariguama;Rural;Pública;99,7;--;0,1;--;0,2;--
2021;Sudeste;SP;3502804;Araçatuba;Total;Total;99,4;98,4;0,3;0,1;0,3;1,5
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Total;99,4;98,4;0,3;0,1;0,3;1,5
2021;Sudeste;SP;3502804;Araçatuba;Rural;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502804;Araçatuba;Total;Estadual;99,0;98,0;0,1;0,0;0,9;2,0
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Estadual;99,0;98,0;0,1;0,0;0,9;2,0
2021;Sudeste;SP;3502804;Araçatuba;Rural;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502804;Araçatuba;Total;Municipal;99,5;--;0,4;--;0,1;--
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Municipal;99,5;--;0,4;--;0,1;--
2021;Sudeste;SP;3502804;Araçatuba;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3502804;Araçatuba;Total;Privada;99,6;99,7;0,4;0,3;0,0;0,0
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Privada;99,6;99,7;0,4;0,3;0,0;0,0
2021;Sudeste;SP;3502804;Araçatuba;Total;Pública;99,3;98,0;0,3;0,0;0,4;2,0
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Pública;99,3;98,0;0,3;0,0;0,4;2,0
2021;Sudeste;SP;3502804;Araçatuba;Rural;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Total;99,9;96,2;0,1;0,4;0,0;3,4
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Total;99,9;96,2;0,1;0,4;0,0;3,4
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Estadual;--;96,0;--;0,5;--;3,5
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Estadual;--;96,0;--;0,5;--;3,5
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Municipal;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Municipal;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Pública;99,9;96,0;0,1;0,5;0,0;3,5
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Pública;99,9;96,0;0,1;0,5;0,0;3,5
2021;Sudeste;SP;3503000;Aramina;Total;Total;97,0;92,3;1,6;0,7;1,4;7,0
2021;Sudeste;SP;3503000;Aramina;Urbana;Total;97,0;92,3;1,6;0,7;1,4;7,0
2021;Sudeste;SP;3503000;Aramina;Total;Estadual;96,8;92,3;0,3;0,7;2,9;7,0
2021;Sudeste;SP;3503000;Aramina;Urbana;Estadual;96,8;92,3;0,3;0,7;2,9;7,0
2021;Sudeste;SP;3503000;Aramina;Total;Municipal;97,2;--;2,8;--;0,0;--
2021;Sudeste;SP;3503000;Aramina;Urbana;Municipal;97,2;--;2,8;--;0,0;--
2021;Sudeste;SP;3503000;Aramina;Total;Pública;97,0;92,3;1,6;0,7;1,4;7,0
2021;Sudeste;SP;3503000;Aramina;Urbana;Pública;97,0;92,3;1,6;0,7;1,4;7,0
2021;Sudeste;SP;3503109;Arandu;Total;Total;99,9;87,9;0,0;0,0;0,1;12,1
2021;Sudeste;SP;3503109;Arandu;Urbana;Total;99,9;87,9;0,0;0,0;0,1;12,1
2021;Sudeste;SP;3503109;Arandu;Total;Estadual;99,7;87,9;0,0;0,0;0,3;12,1
2021;Sudeste;SP;3503109;Arandu;Urbana;Estadual;99,7;87,9;0,0;0,0;0,3;12,1
2021;Sudeste;SP;3503109;Arandu;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503109;Arandu;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503109;Arandu;Total;Pública;99,9;87,9;0,0;0,0;0,1;12,1
2021;Sudeste;SP;3503109;Arandu;Urbana;Pública;99,9;87,9;0,0;0,0;0,1;12,1
2021;Sudeste;SP;3503158;Arapeí;Total;Total;98,4;97,6;1,6;0,0;0,0;2,4
2021;Sudeste;SP;3503158;Arapeí;Urbana;Total;98,4;97,6;1,6;0,0;0,0;2,4
2021;Sudeste;SP;3503158;Arapeí;Total;Estadual;--;97,6;--;0,0;--;2,4
2021;Sudeste;SP;3503158;Arapeí;Urbana;Estadual;--;97,6;--;0,0;--;2,4
2021;Sudeste;SP;3503158;Arapeí;Total;Municipal;98,4;--;1,6;--;0,0;--
2021;Sudeste;SP;3503158;Arapeí;Urbana;Municipal;98,4;--;1,6;--;0,0;--
2021;Sudeste;SP;3503158;Arapeí;Total;Pública;98,4;97,6;1,6;0,0;0,0;2,4
2021;Sudeste;SP;3503158;Arapeí;Urbana;Pública;98,4;97,6;1,6;0,0;0,0;2,4
2021;Sudeste;SP;3503208;Araraquara;Total;Total;99,8;98,0;0,1;0,8;0,1;1,2
2021;Sudeste;SP;3503208;Araraquara;Urbana;Total;99,8;98,0;0,1;0,8;0,1;1,2
2021;Sudeste;SP;3503208;Araraquara;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503208;Araraquara;Total;Federal;--;85,7;--;14,3;--;0,0
2021;Sudeste;SP;3503208;Araraquara;Urbana;Federal;--;85,7;--;14,3;--;0,0
2021;Sudeste;SP;3503208;Araraquara;Total;Estadual;99,7;98,1;0,0;0,4;0,3;1,5
2021;Sudeste;SP;3503208;Araraquara;Urbana;Estadual;99,7;98,1;0,0;0,4;0,3;1,5
2021;Sudeste;SP;3503208;Araraquara;Total;Municipal;99,9;--;0,0;--;0,1;--
2021;Sudeste;SP;3503208;Araraquara;Urbana;Municipal;99,8;--;0,0;--;0,2;--
2021;Sudeste;SP;3503208;Araraquara;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503208;Araraquara;Total;Privada;99,7;99,7;0,3;0,3;0,0;0,0
2021;Sudeste;SP;3503208;Araraquara;Urbana;Privada;99,7;99,7;0,3;0,3;0,0;0,0
2021;Sudeste;SP;3503208;Araraquara;Total;Pública;99,8;97,5;0,0;1,0;0,2;1,5
2021;Sudeste;SP;3503208;Araraquara;Urbana;Pública;99,8;97,5;0,0;1,0;0,2;1,5
2021;Sudeste;SP;3503208;Araraquara;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503307;Araras;Total;Total;99,2;94,7;0,2;0,3;0,6;5,0
2021;Sudeste;SP;3503307;Araras;Urbana;Total;99,1;94,7;0,2;0,3;0,7;5,0
2021;Sudeste;SP;3503307;Araras;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503307;Araras;Total;Estadual;98,4;94,0;0,1;0,3;1,5;5,7
2021;Sudeste;SP;3503307;Araras;Urbana;Estadual;98,3;94,0;0,2;0,3;1,5;5,7
2021;Sudeste;SP;3503307;Araras;Rural;Estadual;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503307;Araras;Total;Municipal;99,5;--;0,3;--;0,2;--
2021;Sudeste;SP;3503307;Araras;Urbana;Municipal;99,4;--;0,3;--;0,3;--
2021;Sudeste;SP;3503307;Araras;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503307;Araras;Total;Privada;100,0;99,5;0,0;0,5;0,0;0,0
2021;Sudeste;SP;3503307;Araras;Urbana;Privada;100,0;99,5;0,0;0,5;0,0;0,0
2021;Sudeste;SP;3503307;Araras;Total;Pública;99,0;94,0;0,2;0,3;0,8;5,7
2021;Sudeste;SP;3503307;Araras;Urbana;Pública;98,9;94,0;0,2;0,3;0,9;5,7
2021;Sudeste;SP;3503307;Araras;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503356;Arco-Íris;Total;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503356;Arco-Íris;Total;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503406;Arealva;Total;Total;98,4;91,1;0,0;0,0;1,6;8,9
2021;Sudeste;SP;3503406;Arealva;Urbana;Total;98,3;91,1;0,0;0,0;1,7;8,9
2021;Sudeste;SP;3503406;Arealva;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503406;Arealva;Total;Estadual;96,6;91,1;0,0;0,0;3,4;8,9
2021;Sudeste;SP;3503406;Arealva;Urbana;Estadual;96,6;91,1;0,0;0,0;3,4;8,9
2021;Sudeste;SP;3503406;Arealva;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503406;Arealva;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503406;Arealva;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503406;Arealva;Total;Pública;98,4;91,1;0,0;0,0;1,6;8,9
2021;Sudeste;SP;3503406;Arealva;Urbana;Pública;98,3;91,1;0,0;0,0;1,7;8,9
2021;Sudeste;SP;3503406;Arealva;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503505;Areias;Total;Total;98,9;94,4;1,1;0,0;0,0;5,6
2021;Sudeste;SP;3503505;Areias;Urbana;Total;98,9;94,4;1,1;0,0;0,0;5,6
2021;Sudeste;SP;3503505;Areias;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503505;Areias;Total;Estadual;--;94,4;--;0,0;--;5,6
2021;Sudeste;SP;3503505;Areias;Urbana;Estadual;--;94,4;--;0,0;--;5,6
2021;Sudeste;SP;3503505;Areias;Total;Municipal;98,9;--;1,1;--;0,0;--
2021;Sudeste;SP;3503505;Areias;Urbana;Municipal;98,9;--;1,1;--;0,0;--
2021;Sudeste;SP;3503505;Areias;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503505;Areias;Total;Pública;98,9;94,4;1,1;0,0;0,0;5,6
2021;Sudeste;SP;3503505;Areias;Urbana;Pública;98,9;94,4;1,1;0,0;0,0;5,6
2021;Sudeste;SP;3503505;Areias;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503604;Areiópolis;Total;Total;99,1;96,5;0,9;0,3;0,0;3,2
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Total;99,1;96,5;0,9;0,3;0,0;3,2
2021;Sudeste;SP;3503604;Areiópolis;Total;Estadual;--;96,5;--;0,3;--;3,2
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Estadual;--;96,5;--;0,3;--;3,2
2021;Sudeste;SP;3503604;Areiópolis;Total;Municipal;99,1;--;0,9;--;0,0;--
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Municipal;99,1;--;0,9;--;0,0;--
2021;Sudeste;SP;3503604;Areiópolis;Total;Pública;99,1;96,5;0,9;0,3;0,0;3,2
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Pública;99,1;96,5;0,9;0,3;0,0;3,2
2021;Sudeste;SP;3503703;Ariranha;Total;Total;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Urbana;Total;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Total;Municipal;99,8;--;0,2;--;0,0;--
2021;Sudeste;SP;3503703;Ariranha;Urbana;Municipal;99,8;--;0,2;--;0,0;--
2021;Sudeste;SP;3503703;Ariranha;Total;Pública;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Urbana;Pública;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Total;99,4;95,3;0,3;0,1;0,3;4,6
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Total;99,4;95,3;0,3;0,1;0,3;4,6
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Estadual;99,3;95,0;0,0;0,1;0,7;4,9
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Estadual;99,3;95,0;0,0;0,1;0,7;4,9
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Municipal;99,7;--;0,3;--;0,0;--
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Municipal;99,7;--;0,3;--;0,0;--
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Privada;99,0;100,0;1,0;0,0;0,0;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Privada;99,0;100,0;1,0;0,0;0,0;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Pública;99,5;95,0;0,1;0,1;0,4;4,9
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Pública;99,5;95,0;0,1;0,1;0,4;4,9
2021;Sudeste;SP;3503901;Arujá;Total;Total;99,2;95,3;0,5;1,5;0,3;3,2
2021;Sudeste;SP;3503901;Arujá;Urbana;Total;99,2;95,3;0,5;1,5;0,3;3,2
2021;Sudeste;SP;3503901;Arujá;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503901;Arujá;Total;Estadual;99,1;94,8;0,3;1,7;0,6;3,5
2021;Sudeste;SP;3503901;Arujá;Urbana;Estadual;99,1;94,8;0,3;1,7;0,6;3,5
2021;Sudeste;SP;3503901;Arujá;Total;Municipal;99,1;--;0,7;--;0,2;--
2021;Sudeste;SP;3503901;Arujá;Urbana;Municipal;99,1;--;0,7;--;0,2;--
2021;Sudeste;SP;3503901;Arujá;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503901;Arujá;Total;Privada;99,6;100,0;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3503901;Arujá;Urbana;Privada;99,6;100,0;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3503901;Arujá;Total;Pública;99,1;94,8;0,5;1,7;0,4;3,5
2021;Sudeste;SP;3503901;Arujá;Urbana;Pública;99,1;94,8;0,5;1,7;0,4;3,5
2021;Sudeste;SP;3503901;Arujá;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503950;Aspásia;Total;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503950;Aspásia;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3503950;Aspásia;Total;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3504008;Assis;Total;Total;98,6;93,2;0,6;2,5;0,8;4,3
2021;Sudeste;SP;3504008;Assis;Urbana;Total;98,6;93,2;0,6;2,5;0,8;4,3
2021;Sudeste;SP;3504008;Assis;Total;Estadual;96,3;91,6;1,6;3,0;2,1;5,4
2021;Sudeste;SP;3504008;Assis;Urbana;Estadual;96,3;91,6;1,6;3,0;2,1;5,4
2021;Sudeste;SP;3504008;Assis;Total;Municipal;99,9;--;0,0;--;0,1;--
2021;Sudeste;SP;3504008;Assis;Urbana;Municipal;99,9;--;0,0;--;0,1;--
2021;Sudeste;SP;3504008;Assis;Total;Privada;99,8;99,9;0,2;0,1;0,0;0,0
2021;Sudeste;SP;3504008;Assis;Urbana;Privada;99,8;99,9;0,2;0,1;0,0;0,0
2021;Sudeste;SP;3504008;Assis;Total;Pública;98,3;91,6;0,7;3,0;1,0;5,4
2021;Sudeste;SP;3504008;Assis;Urbana;Pública;98,3;91,6;0,7;3,0;1,0;5,4
2021;Sudeste;SP;3504107;Atibaia;Total;Total;99,7;97,1;0,1;0,5;0,2;2,4
2021;Sudeste;SP;3504107;Atibaia;Urbana;Total;99,7;96,8;0,1;0,6;0,2;2,6
2021;Sudeste;SP;3504107;Atibaia;Rural;Total;99,8;98,4;0,0;0,0;0,2;1,6
2021;Sudeste;SP;3504107;Atibaia;Total;Estadual;99,3;96,7;0,0;0,5;0,7;2,8
2021;Sudeste;SP;3504107;Atibaia;Urbana;Estadual;99,2;96,2;0,0;0,6;0,8;3,2
2021;Sudeste;SP;3504107;Atibaia;Rural;Estadual;99,5;98,4;0,0;0,0;0,5;1,6
2021;Sudeste;SP;3504107;Atibaia;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3504107;Atibaia;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3504107;Atibaia;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3504107;Atibaia;Total;Privada;99,7;99,2;0,3;0,7;0,0;0,1
2021;Sudeste;SP;3504107;Atibaia;Urbana;Privada;99,7;99,2;0,3;0,7;0,0;0,1
2021;Sudeste;SP;3504107;Atibaia;Rural;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3504107;Atibaia;Total;Pública;99,7;96,7;0,0;0,5;0,3;2,8
2021;Sudeste;SP;3504107;Atibaia;Urbana;Pública;99,7;96,2;0,0;0,6;0,3;3,2
2021;Sudeste;SP;3504107;Atibaia;Rural;Pública;99,8;98,4;0,0;0,0;0,2;1,6
2021;Sudeste;SP;3504206;Auriflama;Total;Total;99,6;96,6;0,2;1,5;0,2;1,9
2021;Sudeste;SP;3504206;Auriflama;Urbana;Total;99,6;96,6;0,2;1,5;0,2;1,9
2021;Sudeste;SP;3504206;Auriflama;Total;Estadual;99,0;95,8;0,4;1,8;0,6;2,4
2021;Sudeste;SP;3504206;Auriflama;Urbana;Estadual;99,0;95,8;0,4;1,8;0,6;2,4
2021;Sudeste;SP;3504206;Auriflama;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3504206;Auriflama;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3504206;Auriflama;Total;Privada;99,6;100,0;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Privada;99,6;100,0;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3504206;Auriflama;Total;Pública;99,6;95,8;0,2;1,8;0,2;2,4
2021;Sudeste;SP;3504206;Auriflama;Urbana;Pública;99,6;95,8;0,2;1,8;0,2;2,4
2021;Sudeste;SP;3504305;Avaí;Total;Total;98,7;94,9;1,1;3,6;0,2;1,5
2021;Sudeste;SP;3504305;Avaí;Urbana;Total;99,8;98,2;0,0;1,8;0,2;0,0
2021;Sudeste;SP;3504305;Avaí;Rural;Total;93,6;78,3;6,4;13,0;0,0;8,7
2021;Sudeste;SP;3504305;Avaí;Total;Estadual;97,6;94,9;2,1;3,6;0,3;1,5
2021;Sudeste;SP;3504305;Avaí;Urbana;Estadual;99,5;98,2;0,0;1,8;0,5;0,0
2021;Sudeste;SP;3504305;Avaí;Rural;Estadual;93,6;78,3;6,4;13,0;0,0;8,7
2021;Sudeste;SP;3504305;Avaí;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3504305;Avaí;Urbana;Municipal;100,0;--;0,0;--;0,0;--
