NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4;EDU_BAS_CAT_5;EDU_BAS_CAT_6
2021;Sudeste;SP;3547650;Santa Salete;Total;Total;0,0;50,0;0,0;0,0;0,0;50,0
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Total;0,0;50,0;0,0;0,0;0,0;50,0
2021;Sudeste;SP;3547650;Santa Salete;Total;Estadual;0,0;0,0;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Estadual;0,0;0,0;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3547650;Santa Salete;Total;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3547650;Santa Salete;Total;Pública;0,0;50,0;0,0;0,0;0,0;50,0
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Pública;0,0;50,0;0,0;0,0;0,0;50,0
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Total;21,4;35,7;7,1;28,6;7,2;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Total;21,4;35,7;7,1;28,6;7,2;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Estadual;0,0;50,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Estadual;0,0;50,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Municipal;42,9;42,9;0,0;14,2;0,0;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Municipal;42,9;42,9;0,0;14,2;0,0;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Privada;0,0;20,0;20,0;60,0;0,0;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Privada;0,0;20,0;20,0;60,0;0,0;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Pública;33,3;44,4;0,0;11,1;11,2;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Pública;33,3;44,4;0,0;11,1;11,2;0,0
2021;Sudeste;SP;3547809;Santo André;Total;Total;27,8;28,7;17,4;17,0;6,1;3,0
2021;Sudeste;SP;3547809;Santo André;Urbana;Total;27,8;28,7;17,4;17,0;6,1;3,0
2021;Sudeste;SP;3547809;Santo André;Total;Estadual;12,2;31,1;12,2;27,8;5,6;11,1
2021;Sudeste;SP;3547809;Santo André;Urbana;Estadual;12,2;31,1;12,2;27,8;5,6;11,1
2021;Sudeste;SP;3547809;Santo André;Total;Municipal;2,0;50,5;26,3;2,0;17,2;2,0
2021;Sudeste;SP;3547809;Santo André;Urbana;Municipal;2,0;50,5;26,3;2,0;17,2;2,0
2021;Sudeste;SP;3547809;Santo André;Total;Privada;45,9;17,9;15,6;19,3;1,3;0,0
2021;Sudeste;SP;3547809;Santo André;Urbana;Privada;45,9;17,9;15,6;19,3;1,3;0,0
2021;Sudeste;SP;3547809;Santo André;Total;Pública;6,9;41,3;19,6;14,3;11,6;6,3
2021;Sudeste;SP;3547809;Santo André;Urbana;Pública;6,9;41,3;19,6;14,3;11,6;6,3
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Total;33,3;16,7;16,7;16,7;16,6;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Total;33,3;16,7;16,7;16,7;16,6;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Municipal;40,0;20,0;20,0;0,0;20,0;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Municipal;40,0;20,0;20,0;0,0;20,0;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Pública;33,3;16,7;16,7;16,7;16,6;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Pública;33,3;16,7;16,7;16,7;16,6;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Total;22,2;50,0;16,7;0,0;11,1;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Total;23,5;47,1;17,6;0,0;11,8;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Rural;Total;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Municipal;18,8;56,3;18,8;0,0;6,1;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Municipal;20,0;53,3;20,0;0,0;6,7;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Rural;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Privada;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Pública;17,6;52,9;17,6;0,0;11,9;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Pública;18,8;50,0;18,8;0,0;12,4;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Rural;Pública;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Total;0,0;50,0;50,0;0,0;0,0;0,0
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Total;0,0;50,0;50,0;0,0;0,0;0,0
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Municipal;0,0;66,7;33,3;0,0;0,0;0,0
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Municipal;0,0;66,7;33,3;0,0;0,0;0,0
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Pública;0,0;50,0;50,0;0,0;0,0;0,0
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Pública;0,0;50,0;50,0;0,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Total;Total;33,3;33,3;0,0;33,4;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Urbana;Total;40,0;40,0;0,0;20,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Rural;Total;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Total;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Urbana;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Rural;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Total;Municipal;50,0;50,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Urbana;Municipal;50,0;50,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Total;Pública;33,3;33,3;0,0;33,4;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Urbana;Pública;40,0;40,0;0,0;20,0;0,0;0,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Rural;Pública;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Total;Total;44,4;22,2;22,2;0,0;11,2;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Urbana;Total;0,0;25,0;50,0;0,0;25,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Rural;Total;80,0;20,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Total;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Urbana;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Total;Municipal;57,1;14,3;28,6;0,0;0,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Urbana;Municipal;0,0;33,3;66,7;0,0;0,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Total;Privada;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Rural;Privada;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Total;Pública;50,0;12,5;25,0;0,0;12,5;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Urbana;Pública;0,0;25,0;50,0;0,0;25,0;0,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Rural;Pública;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548302;Santo Expedito;Total;Total;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3548302;Santo Expedito;Urbana;Total;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3548302;Santo Expedito;Total;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548302;Santo Expedito;Urbana;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548302;Santo Expedito;Total;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548302;Santo Expedito;Urbana;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548302;Santo Expedito;Total;Pública;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3548302;Santo Expedito;Urbana;Pública;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Total;Total;50,0;25,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Urbana;Total;50,0;25,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Total;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Urbana;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Total;Municipal;66,7;33,3;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Urbana;Municipal;66,7;33,3;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Total;Pública;50,0;25,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Urbana;Pública;50,0;25,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3548500;Santos;Total;Total;40,8;21,1;14,5;17,1;5,3;1,2
2021;Sudeste;SP;3548500;Santos;Urbana;Total;40,7;21,2;14,6;17,2;5,0;1,3
2021;Sudeste;SP;3548500;Santos;Rural;Total;50,0;0,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3548500;Santos;Total;Estadual;0,0;23,1;0,0;53,8;11,5;11,6
2021;Sudeste;SP;3548500;Santos;Urbana;Estadual;0,0;23,1;0,0;53,8;11,5;11,6
2021;Sudeste;SP;3548500;Santos;Total;Municipal;43,5;29,4;8,2;2,4;15,3;1,2
2021;Sudeste;SP;3548500;Santos;Urbana;Municipal;43,4;30,1;8,4;2,4;14,5;1,2
2021;Sudeste;SP;3548500;Santos;Rural;Municipal;50,0;0,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3548500;Santos;Total;Privada;45,1;17,1;19,2;18,6;0,0;0,0
2021;Sudeste;SP;3548500;Santos;Urbana;Privada;45,1;17,1;19,2;18,6;0,0;0,0
2021;Sudeste;SP;3548500;Santos;Total;Pública;33,3;27,9;6,3;14,4;14,4;3,7
2021;Sudeste;SP;3548500;Santos;Urbana;Pública;33,0;28,4;6,4;14,7;13,8;3,7
2021;Sudeste;SP;3548500;Santos;Rural;Pública;50,0;0,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Total;Total;54,5;27,3;9,1;0,0;9,1;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Urbana;Total;0,0;60,0;20,0;0,0;20,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Rural;Total;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Total;Estadual;0,0;50,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Urbana;Estadual;0,0;50,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Total;Municipal;75,0;25,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Urbana;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Total;Privada;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Urbana;Privada;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Total;Pública;60,0;30,0;0,0;0,0;10,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Urbana;Pública;0,0;75,0;0,0;0,0;25,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Rural;Pública;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548708;São Bernardo do Campo;Total;Total;37,4;26,9;9,8;16,6;6,8;2,5
2021;Sudeste;SP;3548708;São Bernardo do Campo;Urbana;Total;37,4;27,0;9,5;16,9;6,7;2,5
2021;Sudeste;SP;3548708;São Bernardo do Campo;Rural;Total;33,3;16,7;33,3;0,0;16,7;0,0
2021;Sudeste;SP;3548708;São Bernardo do Campo;Total;Estadual;0,0;17,3;8,0;49,3;12,0;13,4
2021;Sudeste;SP;3548708;São Bernardo do Campo;Urbana;Estadual;0,0;17,6;6,8;50,0;12,2;13,4
2021;Sudeste;SP;3548708;São Bernardo do Campo;Rural;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3548708;São Bernardo do Campo;Total;Municipal;31,8;48,6;5,6;2,8;10,6;0,6
2021;Sudeste;SP;3548708;São Bernardo do Campo;Urbana;Municipal;32,0;49,1;5,1;2,9;10,3;0,6
2021;Sudeste;SP;3548708;São Bernardo do Campo;Rural;Municipal;25,0;25,0;25,0;0,0;25,0;0,0
2021;Sudeste;SP;3548708;São Bernardo do Campo;Total;Privada;57,8;9,7;14,6;16,8;1,1;0,0
2021;Sudeste;SP;3548708;São Bernardo do Campo;Urbana;Privada;57,6;9,8;14,7;16,8;1,1;0,0
2021;Sudeste;SP;3548708;São Bernardo do Campo;Rural;Privada;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548708;São Bernardo do Campo;Total;Pública;22,4;39,4;6,3;16,5;11,0;4,4
2021;Sudeste;SP;3548708;São Bernardo do Campo;Urbana;Pública;22,5;39,8;5,6;16,9;10,8;4,4
2021;Sudeste;SP;3548708;São Bernardo do Campo;Rural;Pública;20,0;20,0;40,0;0,0;20,0;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Total;Total;38,3;26,2;15,0;17,8;2,7;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Urbana;Total;38,3;26,2;15,0;17,8;2,7;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Total;Estadual;0,0;18,2;9,1;54,5;18,2;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Urbana;Estadual;0,0;18,2;9,1;54,5;18,2;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Total;Municipal;49,2;31,7;14,3;3,2;1,6;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Urbana;Municipal;49,2;31,7;14,3;3,2;1,6;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Total;Privada;30,3;18,2;18,2;33,3;0,0;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Urbana;Privada;30,3;18,2;18,2;33,3;0,0;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Total;Pública;41,9;29,7;13,5;10,8;4,1;0,0
2021;Sudeste;SP;3548807;São Caetano do Sul;Urbana;Pública;41,9;29,7;13,5;10,8;4,1;0,0
2021;Sudeste;SP;3548906;São Carlos;Total;Total;15,4;52,6;11,5;15,4;1,9;3,2
2021;Sudeste;SP;3548906;São Carlos;Urbana;Total;16,0;52,7;10,7;15,3;2,0;3,3
2021;Sudeste;SP;3548906;São Carlos;Rural;Total;0,0;50,0;33,3;16,7;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Total;Federal;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Urbana;Federal;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Rural;Federal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Total;Estadual;5,4;37,8;16,2;29,7;2,7;8,2
2021;Sudeste;SP;3548906;São Carlos;Urbana;Estadual;5,9;38,2;14,7;29,4;2,9;8,9
2021;Sudeste;SP;3548906;São Carlos;Rural;Estadual;0,0;33,3;33,3;33,4;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Total;Municipal;6,7;85,0;0,0;1,7;3,3;3,3
2021;Sudeste;SP;3548906;São Carlos;Urbana;Municipal;6,8;84,7;0,0;1,7;3,4;3,4
2021;Sudeste;SP;3548906;São Carlos;Rural;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Total;Privada;31,6;28,1;21,1;19,2;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Urbana;Privada;32,1;28,6;19,6;19,7;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Rural;Privada;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3548906;São Carlos;Total;Pública;6,1;66,7;6,1;13,1;3,0;5,0
2021;Sudeste;SP;3548906;São Carlos;Urbana;Pública;6,4;67,0;5,3;12,8;3,2;5,3
2021;Sudeste;SP;3548906;São Carlos;Rural;Pública;0,0;60,0;20,0;20,0;0,0;0,0
2021;Sudeste;SP;3549003;São Francisco;Total;Total;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3549003;São Francisco;Urbana;Total;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3549003;São Francisco;Total;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3549003;São Francisco;Urbana;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3549003;São Francisco;Total;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549003;São Francisco;Urbana;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549003;São Francisco;Total;Pública;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3549003;São Francisco;Urbana;Pública;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Total;27,9;38,2;17,6;13,2;3,1;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Urbana;Total;28,8;36,4;18,2;13,6;3,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Rural;Total;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Federal;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Urbana;Federal;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Estadual;9,1;18,2;18,2;36,4;18,1;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Urbana;Estadual;9,1;18,2;18,2;36,4;18,1;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Municipal;35,3;55,9;8,8;0,0;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Urbana;Municipal;37,5;53,1;9,4;0,0;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Rural;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Privada;27,3;22,7;31,8;18,2;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Urbana;Privada;27,3;22,7;31,8;18,2;0,0;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Pública;28,3;45,7;10,9;10,9;4,2;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Urbana;Pública;29,5;43,2;11,4;11,4;4,5;0,0
2021;Sudeste;SP;3549102;São João da Boa Vista;Rural;Pública;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549201;São João das Duas Pontes;Total;Total;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549201;São João das Duas Pontes;Urbana;Total;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549201;São João das Duas Pontes;Total;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549201;São João das Duas Pontes;Urbana;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549201;São João das Duas Pontes;Total;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549201;São João das Duas Pontes;Urbana;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549201;São João das Duas Pontes;Total;Pública;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549201;São João das Duas Pontes;Urbana;Pública;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549250;São João de Iracema;Total;Total;66,7;33,3;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549250;São João de Iracema;Urbana;Total;66,7;33,3;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549250;São João de Iracema;Total;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549250;São João de Iracema;Urbana;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549250;São João de Iracema;Total;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549250;São João de Iracema;Urbana;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549250;São João de Iracema;Total;Pública;66,7;33,3;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549250;São João de Iracema;Urbana;Pública;66,7;33,3;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Total;Total;66,7;0,0;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Urbana;Total;66,7;0,0;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Total;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Urbana;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Total;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Urbana;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Total;Pública;66,7;0,0;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Urbana;Pública;66,7;0,0;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3549409;São Joaquim da Barra;Total;Total;30,6;44,4;5,6;13,9;2,8;2,7
2021;Sudeste;SP;3549409;São Joaquim da Barra;Urbana;Total;30,6;44,4;5,6;13,9;2,8;2,7
2021;Sudeste;SP;3549409;São Joaquim da Barra;Total;Estadual;0,0;44,4;11,1;33,3;0,0;11,2
2021;Sudeste;SP;3549409;São Joaquim da Barra;Urbana;Estadual;0,0;44,4;11,1;33,3;0,0;11,2
2021;Sudeste;SP;3549409;São Joaquim da Barra;Total;Municipal;44,4;50,0;0,0;0,0;5,6;0,0
2021;Sudeste;SP;3549409;São Joaquim da Barra;Urbana;Municipal;44,4;50,0;0,0;0,0;5,6;0,0
2021;Sudeste;SP;3549409;São Joaquim da Barra;Total;Privada;33,3;33,3;11,1;22,3;0,0;0,0
2021;Sudeste;SP;3549409;São Joaquim da Barra;Urbana;Privada;33,3;33,3;11,1;22,3;0,0;0,0
2021;Sudeste;SP;3549409;São Joaquim da Barra;Total;Pública;29,6;48,1;3,7;11,1;3,7;3,8
2021;Sudeste;SP;3549409;São Joaquim da Barra;Urbana;Pública;29,6;48,1;3,7;11,1;3,7;3,8
2021;Sudeste;SP;3549508;São José da Bela Vista;Total;Total;33,3;50,0;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3549508;São José da Bela Vista;Urbana;Total;33,3;50,0;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3549508;São José da Bela Vista;Total;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3549508;São José da Bela Vista;Urbana;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3549508;São José da Bela Vista;Total;Municipal;40,0;60,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549508;São José da Bela Vista;Urbana;Municipal;40,0;60,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549508;São José da Bela Vista;Total;Pública;33,3;50,0;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3549508;São José da Bela Vista;Urbana;Pública;33,3;50,0;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3549607;São José do Barreiro;Total;Total;33,3;33,3;16,7;0,0;16,7;0,0
2021;Sudeste;SP;3549607;São José do Barreiro;Urbana;Total;0,0;50,0;25,0;0,0;25,0;0,0
2021;Sudeste;SP;3549607;São José do Barreiro;Rural;Total;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549607;São José do Barreiro;Total;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549607;São José do Barreiro;Urbana;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3549607;São José do Barreiro;Total;Municipal;40,0;20,0;20,0;0,0;20,0;0,0
2021;Sudeste;SP;3549607;São José do Barreiro;Urbana;Municipal;0,0;33,3;33,3;0,0;33,4;0,0
