NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_DEPENDENCIA;NO_CATEGORIA;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
2021;Sudeste;SP;3520400;Ilhabela;Municipal;Superior;421;99,3;3.891,86;4.603,77;4.875,16;5.459,16;1.416,12;34,1;5.720,59
2021;Sudeste;SP;3520400;Ilhabela;Municipal;Sem Superior;11;100,0;3.892,57;4.661,67;5.180,46;5.806,57;1.983,57;32,3;6.424,25
2021;Sudeste;SP;3520426;Ilha Comprida;Municipal;Total;131;100,0;2.930,81;3.854,73;3.865,81;4.651,61;1.135,20;40,0;3.865,81
2021;Sudeste;SP;3520426;Ilha Comprida;Municipal;Superior;126;100,0;2.931,71;3.915,38;3.923,85;4.673,58;1.089,79;40,0;3.923,85
2021;Sudeste;SP;3520426;Ilha Comprida;Municipal;Sem Superior;5;100,0;1.240,16;1.536,66;1.808,69;2.928,35;719,98;40,0;1.808,69
2021;Sudeste;SP;3520442;Ilha Solteira;Municipal;Total;149;99,3;2.595,81;2.918,72;3.223,52;4.194,48;1.050,25;30,8;4.187,54
2021;Sudeste;SP;3520442;Ilha Solteira;Municipal;Superior;143;100,0;2.640,26;2.946,57;3.268,28;4.329,71;1.036,87;30,5;4.287,30
2021;Sudeste;SP;3520442;Ilha Solteira;Municipal;Sem Superior;6;83,3;1.825,57;1.849,85;1.844,51;1.850,43;17,26;40,0;1.844,51
2021;Sudeste;SP;3520509;Indaiatuba;Municipal;Total;1.015;95,9;3.610,85;4.107,49;4.352,21;4.962,07;1.149,02;30,9;5.633,98
2021;Sudeste;SP;3520509;Indaiatuba;Municipal;Superior;999;96,1;3.610,85;4.107,49;4.352,98;4.956,35;1.151,45;30,9;5.638,28
2021;Sudeste;SP;3520509;Indaiatuba;Municipal;Sem Superior;16;81,3;3.845,57;4.219,13;4.292,84;5.341,56;939,18;32,3;5.314,94
2021;Sudeste;SP;3520608;Indiana;Municipal;Total;41;97,6;1.434,09;1.907,64;1.996,79;2.423,42;766,09;40,0;1.996,79
2021;Sudeste;SP;3520608;Indiana;Municipal;Superior;37;97,3;1.438,18;1.924,54;2.043,82;2.429,12;790,29;40,0;2.043,82
2021;Sudeste;SP;3520608;Indiana;Municipal;Sem Superior;4;100,0;1.434,09;1.515,56;1.572,00;1.928,07;214,85;40,0;1.572,00
2021;Sudeste;SP;3520707;Indiaporã;Municipal;Total;36;100,0;1.910,04;2.515,69;2.667,31;3.551,81;1.094,01;35,3;3.025,92
2021;Sudeste;SP;3520707;Indiaporã;Municipal;Superior;34;100,0;1.910,04;2.515,69;2.664,21;3.551,81;1.121,22;35,2;3.028,28
2021;Sudeste;SP;3520707;Indiaporã;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3520806;Inúbia Paulista;Municipal;Total;20;100,0;3.641,86;3.786,04;3.708,37;3.997,44;369,02;31,5;4.709,05
2021;Sudeste;SP;3520806;Inúbia Paulista;Municipal;Superior;20;100,0;3.641,86;3.786,04;3.708,37;3.997,44;369,02;31,5;4.709,05
2021;Sudeste;SP;3520905;Ipaussu;Municipal;Total;106;93,4;2.501,74;3.036,72;3.190,10;3.740,58;891,69;32,6;3.909,08
2021;Sudeste;SP;3520905;Ipaussu;Municipal;Superior;106;93,4;2.501,74;3.036,72;3.190,10;3.740,58;891,69;32,6;3.909,08
2021;Sudeste;SP;3521002;Iperó;Municipal;Total;297;100,0;2.829,53;3.177,22;3.379,53;3.776,58;851,81;30,8;4.394,40
2021;Sudeste;SP;3521002;Iperó;Municipal;Superior;294;100,0;2.826,06;3.171,02;3.372,26;3.776,58;851,29;30,8;4.383,82
2021;Sudeste;SP;3521002;Iperó;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3521101;Ipeúna;Municipal;Total;62;100,0;1.960,17;2.105,57;2.151,99;2.200,68;455,20;28,0;3.078,80
2021;Sudeste;SP;3521101;Ipeúna;Municipal;Superior;62;100,0;1.960,17;2.105,57;2.151,99;2.200,68;455,20;28,0;3.078,80
2021;Sudeste;SP;3521150;Ipiguá;Municipal;Total;30;100,0;2.137,87;2.837,72;2.676,70;3.105,25;586,37;40,0;2.676,70
2021;Sudeste;SP;3521150;Ipiguá;Municipal;Superior;30;100,0;2.137,87;2.837,72;2.676,70;3.105,25;586,37;40,0;2.676,70
2021;Sudeste;SP;3521200;Iporanga;Municipal;Total;40;90,0;2.142,40;2.525,56;2.456,69;2.802,67;544,33;31,7;3.102,30
2021;Sudeste;SP;3521200;Iporanga;Municipal;Superior;40;90,0;2.142,40;2.525,56;2.456,69;2.802,67;544,33;31,7;3.102,30
2021;Sudeste;SP;3521309;Ipuã;Municipal;Total;117;94,9;2.934,08;3.224,51;3.127,15;3.551,28;660,78;32,5;3.847,00
2021;Sudeste;SP;3521309;Ipuã;Municipal;Superior;110;95,5;2.936,31;3.233,11;3.143,89;3.551,28;650,43;32,4;3.884,65
2021;Sudeste;SP;3521309;Ipuã;Municipal;Sem Superior;7;85,7;1.885,57;3.035,53;2.804,97;3.432,06;767,37;35,3;3.181,75
2021;Sudeste;SP;3521408;Iracemápolis;Municipal;Total;114;98,2;2.765,88;3.141,13;3.457,56;3.997,53;990,29;28,1;4.917,01
2021;Sudeste;SP;3521408;Iracemápolis;Municipal;Superior;108;100,0;2.765,88;3.141,13;3.468,46;4.004,94;1.003,31;28,1;4.934,82
2021;Sudeste;SP;3521408;Iracemápolis;Municipal;Sem Superior;6;66,7;2.809,89;3.021,07;3.149,48;3.489,08;385,19;28,5;4.420,33
2021;Sudeste;SP;3521507;Irapuã;Municipal;Total;44;97,7;2.276,46;3.529,22;3.269,06;3.816,25;943,42;32,8;3.983,68
2021;Sudeste;SP;3521507;Irapuã;Municipal;Superior;44;97,7;2.276,46;3.529,22;3.269,06;3.816,25;943,42;32,8;3.983,68
2021;Sudeste;SP;3521606;Irapuru;Municipal;Total;31;93,5;2.152,96;2.498,83;2.612,12;3.257,27;821,80;30,2;3.464,76
2021;Sudeste;SP;3521606;Irapuru;Municipal;Superior;27;96,3;2.242,56;2.541,48;2.663,19;3.264,56;837,59;30,2;3.530,88
2021;Sudeste;SP;3521606;Irapuru;Municipal;Sem Superior;4;75,0;1.916,41;2.152,96;2.033,75;2.152,96;120,78;30,0;2.711,67
2021;Sudeste;SP;3521705;Itaberá;Municipal;Total;62;93,5;3.058,19;3.185,60;3.341,40;3.566,76;409,57;32,5;4.112,49
2021;Sudeste;SP;3521705;Itaberá;Municipal;Superior;58;94,8;3.061,55;3.185,60;3.355,99;3.591,73;411,97;32,4;4.147,23
2021;Sudeste;SP;3521705;Itaberá;Municipal;Sem Superior;4;75,0;2.799,76;3.049,64;3.064,29;3.343,47;222,21;35,0;3.502,05
2021;Sudeste;SP;3521804;Itaí;Municipal;Total;157;96,8;2.933,70;3.298,69;3.333,43;3.465,00;584,72;28,5;4.681,17
2021;Sudeste;SP;3521804;Itaí;Municipal;Superior;154;96,8;2.933,70;3.298,69;3.332,04;3.465,00;587,36;28,5;4.683,93
2021;Sudeste;SP;3521804;Itaí;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3521903;Itajobi;Municipal;Total;167;98,2;2.233,38;2.669,91;2.667,67;2.867,69;710,61;27,9;3.819,73
2021;Sudeste;SP;3521903;Itajobi;Municipal;Superior;167;98,2;2.233,38;2.669,91;2.667,67;2.867,69;710,61;27,9;3.819,73
2021;Sudeste;SP;3522000;Itaju;Municipal;Total;31;100,0;2.406,50;2.520,41;2.688,38;3.005,55;448,63;30,5;3.520,84
2021;Sudeste;SP;3522000;Itaju;Municipal;Superior;31;100,0;2.406,50;2.520,41;2.688,38;3.005,55;448,63;30,5;3.520,84
2021;Sudeste;SP;3522109;Itanhaém;Municipal;Total;776;99,4;3.779,00;4.364,80;4.485,25;4.988,02;1.156,97;33,4;5.375,46
2021;Sudeste;SP;3522109;Itanhaém;Municipal;Superior;717;99,3;3.779,00;4.403,81;4.521,50;5.009,72;1.129,78;33,3;5.435,50
2021;Sudeste;SP;3522109;Itanhaém;Municipal;Sem Superior;59;100,0;3.158,05;3.916,74;4.041,52;4.434,00;1.373,63;34,6;4.669,13
2021;Sudeste;SP;3522158;Itaoca;Municipal;Total;16;68,8;2.436,01;2.861,82;3.035,04;3.622,26;754,58;30,6;3.962,66
2021;Sudeste;SP;3522158;Itaoca;Municipal;Superior;15;73,3;2.436,01;2.861,82;3.035,04;3.622,26;754,58;30,6;3.962,66
2021;Sudeste;SP;3522158;Itaoca;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3522208;Itapecerica da Serra;Municipal;Total;797;99,9;3.389,32;3.746,98;3.688,99;3.953,83;555,72;27,6;5.351,59
2021;Sudeste;SP;3522208;Itapecerica da Serra;Municipal;Superior;773;99,9;3.407,39;3.753,38;3.719,11;3.962,37;505,11;27,4;5.427,64
2021;Sudeste;SP;3522208;Itapecerica da Serra;Municipal;Sem Superior;24;100,0;1.465,54;3.031,00;2.694,84;3.352,81;1.031,05;33,0;3.266,48
2021;Sudeste;SP;3522307;Itapetininga;Municipal;Total;548;100,0;2.903,40;3.662,63;4.002,11;4.637,05;1.577,51;27,9;5.731,31
2021;Sudeste;SP;3522307;Itapetininga;Municipal;Superior;501;100,0;2.925,46;3.665,48;4.043,27;4.641,55;1.576,90;27,8;5.826,24
2021;Sudeste;SP;3522307;Itapetininga;Municipal;Sem Superior;47;100,0;2.593,52;3.451,57;3.536,12;4.521,96;1.507,93;29,9;4.733,01
2021;Sudeste;SP;3522406;Itapeva;Municipal;Total;720;82,9;3.218,73;3.528,23;3.618,35;3.941,47;884,15;33,0;4.392,17
2021;Sudeste;SP;3522406;Itapeva;Municipal;Superior;681;83,3;3.221,43;3.539,29;3.635,42;3.958,89;893,01;32,8;4.430,12
2021;Sudeste;SP;3522406;Itapeva;Municipal;Sem Superior;39;76,9;3.022,16;3.303,28;3.266,75;3.434,40;572,53;35,6;3.671,21
2021;Sudeste;SP;3522505;Itapevi;Municipal;Total;1.113;99,6;2.698,18;3.095,27;3.381,46;3.894,92;1.095,90;30,4;4.451,45
2021;Sudeste;SP;3522505;Itapevi;Municipal;Superior;1.099;99,5;2.703,41;3.104,09;3.391,36;3.894,92;1.093,02;30,4;4.464,96
2021;Sudeste;SP;3522505;Itapevi;Municipal;Sem Superior;14;100,0;2.071,04;2.136,68;2.633,88;3.240,00;1.054,27;30,6;3.439,43
2021;Sudeste;SP;3522604;Itapira;Municipal;Total;430;99,5;2.781,69;3.433,43;3.511,06;4.016,98;1.042,71;32,1;4.375,29
2021;Sudeste;SP;3522604;Itapira;Municipal;Superior;413;99,5;2.779,05;3.451,73;3.517,69;4.018,39;1.054,76;32,0;4.397,51
2021;Sudeste;SP;3522604;Itapira;Municipal;Sem Superior;17;100,0;3.042,97;3.201,45;3.325,85;3.483,19;588,79;34,9;3.807,37
2021;Sudeste;SP;3522653;Itapirapuã Paulista;Municipal;Total;34;88,2;2.752,66;2.797,84;3.003,69;3.499,30;604,27;29,3;4.096,99
2021;Sudeste;SP;3522653;Itapirapuã Paulista;Municipal;Superior;33;87,9;2.752,66;2.785,06;3.010,87;3.499,30;613,48;29,3;4.110,08
2021;Sudeste;SP;3522653;Itapirapuã Paulista;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3522703;Itápolis;Municipal;Total;189;100,0;3.847,99;4.565,71;4.409,86;5.187,04;1.098,73;33,2;5.316,52
2021;Sudeste;SP;3522703;Itápolis;Municipal;Superior;177;100,0;3.888,15;4.593,50;4.411,72;5.187,11;1.113,26;33,2;5.316,91
2021;Sudeste;SP;3522703;Itápolis;Municipal;Sem Superior;12;100,0;3.792,06;4.481,73;4.381,16;5.053,52;843,09;33,0;5.310,50
2021;Sudeste;SP;3522802;Itaporanga;Municipal;Total;83;100,0;2.599,95;2.797,37;2.811,69;2.924,53;379,41;30,0;3.746,27
2021;Sudeste;SP;3522802;Itaporanga;Municipal;Superior;81;100,0;2.636,76;2.797,37;2.826,00;2.924,53;372,21;30,0;3.765,26
2021;Sudeste;SP;3522802;Itaporanga;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3522901;Itapuí;Municipal;Total;79;98,7;2.364,93;2.614,25;2.858,33;3.473,33;735,51;27,4;4.179,56
2021;Sudeste;SP;3522901;Itapuí;Municipal;Superior;74;98,6;2.364,93;2.614,25;2.873,62;3.473,33;726,87;27,1;4.244,20
2021;Sudeste;SP;3522901;Itapuí;Municipal;Sem Superior;5;100,0;2.071,66;2.575,59;2.635,15;3.586,24;819,89;31,3;3.364,02
2021;Sudeste;SP;3523008;Itapura;Municipal;Total;33;97,0;2.393,71;2.937,83;3.019,47;3.531,15;760,50;27,3;4.426,29
2021;Sudeste;SP;3523008;Itapura;Municipal;Superior;32;96,9;2.270,55;2.937,83;2.973,52;3.512,97;729,60;27,4;4.346,78
2021;Sudeste;SP;3523008;Itapura;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3523107;Itaquaquecetuba;Municipal;Total;1.276;99,6;3.365,63;3.837,50;4.153,80;4.841,55;1.423,92;24,2;6.868,13
2021;Sudeste;SP;3523107;Itaquaquecetuba;Municipal;Superior;1.248;99,6;3.365,63;3.837,72;4.157,15;4.859,92;1.388,58;24,2;6.875,01
2021;Sudeste;SP;3523107;Itaquaquecetuba;Municipal;Sem Superior;28;100,0;2.556,73;2.728,68;3.990,39;4.487,65;2.616,90;24,4;6.535,66
2021;Sudeste;SP;3523206;Itararé;Municipal;Total;348;98,3;2.273,93;2.611,47;2.736,53;3.193,08;728,00;29,9;3.665,39
2021;Sudeste;SP;3523206;Itararé;Municipal;Superior;319;98,4;2.273,93;2.641,57;2.736,24;3.193,08;741,45;29,8;3.669,83
2021;Sudeste;SP;3523206;Itararé;Municipal;Sem Superior;29;96,6;2.264,04;2.590,08;2.739,89;3.264,62;553,28;30,3;3.615,77
2021;Sudeste;SP;3523305;Itariri;Municipal;Total;75;94,7;2.786,24;3.410,65;3.862,19;4.895,15;1.342,07;30,8;5.008,45
2021;Sudeste;SP;3523305;Itariri;Municipal;Superior;74;94,6;2.803,20;3.567,06;3.883,28;4.895,15;1.335,85;30,9;5.034,16
2021;Sudeste;SP;3523305;Itariri;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3523404;Itatiba;Municipal;Total;1.093;97,9;3.446,57;3.803,12;4.170,62;4.820,07;1.081,60;33,7;4.950,64
2021;Sudeste;SP;3523404;Itatiba;Municipal;Superior;1.038;97,8;3.454,44;3.845,58;4.198,89;4.885,17;1.093,97;33,4;5.024,64
2021;Sudeste;SP;3523404;Itatiba;Municipal;Sem Superior;55;100,0;3.310,14;3.310,14;3.641,13;3.688,83;608,84;38,8;3.755,90
2021;Sudeste;SP;3523503;Itatinga;Municipal;Total;117;99,1;3.632,32;4.259,89;4.270,81;5.017,19;1.096,98;27,9;6.121,51
2021;Sudeste;SP;3523503;Itatinga;Municipal;Superior;117;99,1;3.632,32;4.259,89;4.270,81;5.017,19;1.096,98;27,9;6.121,51
2021;Sudeste;SP;3523602;Itirapina;Municipal;Total;131;99,2;2.176,06;2.903,93;3.133,82;3.675,88;1.197,54;25,8;4.861,49
2021;Sudeste;SP;3523602;Itirapina;Municipal;Superior;127;99,2;2.203,33;2.903,93;3.131,10;3.669,61;1.197,69;25,8;4.855,61
2021;Sudeste;SP;3523602;Itirapina;Municipal;Sem Superior;4;100,0;2.037,63;3.219,51;3.221,96;4.406,29;1.189,56;25,5;5.054,05
2021;Sudeste;SP;3523701;Itirapuã;Municipal;Total;32;100,0;3.472,92;3.621,23;4.041,16;4.287,41;991,11;36,3;4.459,21
2021;Sudeste;SP;3523701;Itirapuã;Municipal;Superior;32;100,0;3.472,92;3.621,23;4.041,16;4.287,41;991,11;36,3;4.459,21
2021;Sudeste;SP;3523800;Itobi;Municipal;Total;26;100,0;2.218,07;3.055,40;2.936,12;3.233,38;919,39;33,1;3.551,93
2021;Sudeste;SP;3523800;Itobi;Municipal;Superior;23;100,0;2.218,07;3.055,40;2.947,49;3.266,85;962,25;33,4;3.525,09
2021;Sudeste;SP;3523800;Itobi;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3523909;Itu;Municipal;Total;840;98,2;2.980,56;3.697,46;4.294,97;5.301,51;1.776,55;28,6;6.005,62
2021;Sudeste;SP;3523909;Itu;Municipal;Superior;800;98,1;3.008,69;3.706,48;4.333,65;5.337,15;1.775,03;28,4;6.095,45
2021;Sudeste;SP;3523909;Itu;Municipal;Sem Superior;40;100,0;2.654,10;3.389,17;3.534,04;4.490,52;1.629,12;31,9;4.430,46
2021;Sudeste;SP;3524006;Itupeva;Municipal;Total;323;99,7;3.915,67;4.374,73;4.825,75;5.163,99;1.317,55;30,9;6.241,49
2021;Sudeste;SP;3524006;Itupeva;Municipal;Superior;315;99,7;3.923,40;4.380,44;4.845,15;5.172,00;1.323,01;30,9;6.281,11
2021;Sudeste;SP;3524006;Itupeva;Municipal;Sem Superior;8;100,0;3.230,13;4.111,33;4.059,50;4.554,93;751,51;33,8;4.811,25
2021;Sudeste;SP;3524105;Ituverava;Municipal;Total;213;98,1;3.330,81;4.740,82;4.670,87;5.957,21;1.675,43;26,2;7.125,09
2021;Sudeste;SP;3524105;Ituverava;Municipal;Superior;208;98,1;3.333,20;4.758,75;4.720,05;5.988,51;1.660,75;26,1;7.238,68
2021;Sudeste;SP;3524105;Ituverava;Municipal;Sem Superior;5;100,0;1.929,12;2.776,18;2.872,16;3.468,98;1.128,68;31,3;3.666,59
2021;Sudeste;SP;3524204;Jaborandi;Municipal;Total;57;94,7;2.569,60;2.671,67;2.790,57;3.187,80;708,12;35,1;3.177,06
2021;Sudeste;SP;3524204;Jaborandi;Municipal;Superior;54;94,4;2.569,60;2.671,67;2.775,34;3.187,80;715,11;35,0;3.171,31
2021;Sudeste;SP;3524204;Jaborandi;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3524303;Jaboticabal;Municipal;Total;413;95,9;2.966,41;3.248,81;4.145,86;4.586,03;2.026,86;33,3;4.974,42
2021;Sudeste;SP;3524303;Jaboticabal;Municipal;Superior;405;96,3;2.966,41;3.248,81;4.153,30;4.620,48;2.038,21;33,2;4.996,63
2021;Sudeste;SP;3524303;Jaboticabal;Municipal;Sem Superior;8;75,0;3.112,07;3.330,16;3.585,86;4.379,78;563,53;40,0;3.585,86
2021;Sudeste;SP;3524402;Jacareí;Municipal;Total;1.006;99,3;2.430,28;2.884,67;3.025,46;3.124,62;819,05;32,4;3.732,62
2021;Sudeste;SP;3524402;Jacareí;Municipal;Superior;982;99,3;2.403,90;2.884,67;3.007,90;3.117,10;798,72;32,4;3.713,42
2021;Sudeste;SP;3524402;Jacareí;Municipal;Sem Superior;24;100,0;2.803,60;3.215,40;3.783,54;5.452,34;1.225,78;33,4;4.537,42
2021;Sudeste;SP;3524501;Jaci;Municipal;Total;31;96,8;4.413,80;4.631,29;4.712,77;4.982,51;773,18;29,0;6.498,64
2021;Sudeste;SP;3524501;Jaci;Municipal;Superior;31;96,8;4.413,80;4.631,29;4.712,77;4.982,51;773,18;29,0;6.498,64
2021;Sudeste;SP;3524600;Jacupiranga;Municipal;Total;107;100,0;2.438,94;2.659,93;2.647,77;2.829,21;406,23;31,9;3.322,54
2021;Sudeste;SP;3524600;Jacupiranga;Municipal;Superior;97;100,0;2.533,24;2.671,45;2.702,48;2.890,17;332,18;31,7;3.414,75
2021;Sudeste;SP;3524600;Jacupiranga;Municipal;Sem Superior;10;100,0;1.313,90;2.207,80;2.119,30;2.495,21;620,42;34,0;2.493,29
2021;Sudeste;SP;3524709;Jaguariúna;Municipal;Total;414;91,8;3.516,51;4.537,32;4.863,38;5.993,93;1.791,41;30,0;6.477,89
2021;Sudeste;SP;3524709;Jaguariúna;Municipal;Superior;392;93,4;3.516,51;4.552,98;4.868,53;5.965,35;1.795,52;30,0;6.495,89
2021;Sudeste;SP;3524709;Jaguariúna;Municipal;Sem Superior;22;63,6;3.733,69;4.453,80;4.723,67;6.346,51;1.670,14;31,4;6.011,95
2021;Sudeste;SP;3524808;Jales;Municipal;Total;217;99,1;3.218,07;3.905,01;4.091,38;4.403,15;1.282,00;35,3;4.642,24
2021;Sudeste;SP;3524808;Jales;Municipal;Superior;205;99,0;3.244,33;3.927,42;4.138,78;4.467,83;1.294,06;35,0;4.733,19
2021;Sudeste;SP;3524808;Jales;Municipal;Sem Superior;12;100,0;2.911,72;3.593,68;3.278,55;3.645,70;641,43;40,0;3.278,55
2021;Sudeste;SP;3524907;Jambeiro;Municipal;Total;67;97,0;2.353,10;2.748,43;2.843,65;3.155,77;777,52;30,4;3.738,93
2021;Sudeste;SP;3524907;Jambeiro;Municipal;Superior;63;96,8;2.455,05;2.748,43;2.890,03;3.155,77;731,60;30,1;3.836,95
2021;Sudeste;SP;3524907;Jambeiro;Municipal;Sem Superior;4;100,0;1.059,01;2.098,21;2.120,99;3.182,97;1.062,47;35,0;2.423,99
2021;Sudeste;SP;3525003;Jandira;Municipal;Total;453;99,3;2.532,24;2.910,84;3.091,80;3.678,23;874,51;30,2;4.093,74
2021;Sudeste;SP;3525003;Jandira;Municipal;Superior;430;99,3;2.581,33;2.931,00;3.137,23;3.713,97;840,40;30,2;4.155,48
2021;Sudeste;SP;3525003;Jandira;Municipal;Sem Superior;23;100,0;1.073,52;2.316,57;2.182,83;3.325,03;1.033,24;30,4;2.868,26
2021;Sudeste;SP;3525102;Jardinópolis;Municipal;Total;399;98,0;2.628,63;3.171,00;3.377,43;4.004,07;946,45;25,5;5.305,19
2021;Sudeste;SP;3525102;Jardinópolis;Municipal;Superior;379;97,9;2.624,85;3.172,19;3.389,42;4.053,73;963,96;25,5;5.321,10
2021;Sudeste;SP;3525102;Jardinópolis;Municipal;Sem Superior;20;100,0;2.764,89;3.026,41;3.152,20;3.353,86;461,91;25,2;5.002,83
2021;Sudeste;SP;3525201;Jarinu;Municipal;Total;245;100,0;3.086,13;3.452,23;3.485,68;3.794,86;676,92;43,9;3.176,41
2021;Sudeste;SP;3525201;Jarinu;Municipal;Superior;232;100,0;3.088,01;3.466,30;3.512,72;3.797,30;659,94;43,9;3.201,46
2021;Sudeste;SP;3525201;Jarinu;Municipal;Sem Superior;13;100,0;2.307,52;3.182,00;2.981,60;3.622,30;783,43;44,0;2.710,55
2021;Sudeste;SP;3525300;Jaú;Municipal;Total;534;98,7;2.654,21;3.345,37;3.625,98;4.420,55;1.313,28;29,1;4.989,57
2021;Sudeste;SP;3525300;Jaú;Municipal;Superior;508;98,6;2.668,36;3.362,29;3.664,24;4.437,89;1.305,62;28,9;5.068,87
2021;Sudeste;SP;3525300;Jaú;Municipal;Sem Superior;26;100,0;1.662,92;2.142,04;2.700,61;3.859,52;1.148,21;32,8;3.297,13
2021;Sudeste;SP;3525409;Jeriquara;Municipal;Total;45;91,1;2.326,75;2.515,28;2.583,63;2.650,16;426,07;31,0;3.331,27
2021;Sudeste;SP;3525409;Jeriquara;Municipal;Superior;44;90,9;2.330,15;2.515,28;2.597,37;2.660,69;421,26;31,0;3.346,42
2021;Sudeste;SP;3525409;Jeriquara;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3525508;Joanópolis;Municipal;Total;85;97,6;3.019,95;3.540,53;3.703,91;4.303,38;1.001,47;35,2;4.213,83
2021;Sudeste;SP;3525508;Joanópolis;Municipal;Superior;82;97,6;3.019,26;3.540,53;3.716,30;4.324,87;1.016,30;35,1;4.234,55
2021;Sudeste;SP;3525508;Joanópolis;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3525607;João Ramalho;Municipal;Total;38;86,8;1.979,71;2.156,76;2.391,45;2.609,77;507,14;30,0;3.188,60
2021;Sudeste;SP;3525607;João Ramalho;Municipal;Superior;37;86,5;1.979,71;2.141,27;2.394,49;2.609,77;515,48;30,0;3.192,66
2021;Sudeste;SP;3525607;João Ramalho;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3525706;José Bonifácio;Municipal;Total;223;99,6;2.963,27;3.624,05;4.030,61;5.082,97;1.325,39;35,2;4.581,36
2021;Sudeste;SP;3525706;José Bonifácio;Municipal;Superior;217;99,5;2.963,27;3.609,12;4.033,97;5.082,97;1.334,48;35,1;4.599,87
2021;Sudeste;SP;3525706;José Bonifácio;Municipal;Sem Superior;6;100,0;3.107,02;3.859,05;3.906,78;4.070,55;921,98;39,3;3.973,00
2021;Sudeste;SP;3525805;Júlio Mesquita;Municipal;Total;31;100,0;1.971,31;2.233,47;2.213,02;2.436,50;275,30;27,9;3.169,15
2021;Sudeste;SP;3525805;Júlio Mesquita;Municipal;Superior;30;100,0;1.971,31;2.229,79;2.206,11;2.368,85;276,56;28,0;3.149,19
2021;Sudeste;SP;3525805;Júlio Mesquita;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3525854;Jumirim;Municipal;Total;40;100,0;2.523,77;2.966,03;3.158,64;3.575,42;860,11;28,9;4.373,14
2021;Sudeste;SP;3525854;Jumirim;Municipal;Superior;40;100,0;2.523,77;2.966,03;3.158,64;3.575,42;860,11;28,9;4.373,14
2021;Sudeste;SP;3525904;Jundiaí;Municipal;Total;1.828;99,7;5.153,01;5.910,91;6.221,96;7.022,35;1.625,17;30,6;8.129,14
2021;Sudeste;SP;3525904;Jundiaí;Municipal;Superior;1.821;99,8;5.153,92;5.921,50;6.227,05;7.027,15;1.625,49;30,6;8.135,24
2021;Sudeste;SP;3525904;Jundiaí;Municipal;Sem Superior;7;85,7;4.722,61;4.776,63;4.719,59;4.827,17;259,36;30,0;6.292,78
2021;Sudeste;SP;3526001;Junqueirópolis;Municipal;Total;133;99,2;3.076,97;3.704,37;3.503,12;4.084,07;942,25;35,6;3.939,88
2021;Sudeste;SP;3526001;Junqueirópolis;Municipal;Superior;123;99,2;3.074,19;3.774,32;3.512,03;4.084,07;956,60;35,2;3.992,39
2021;Sudeste;SP;3526001;Junqueirópolis;Municipal;Sem Superior;10;100,0;3.373,20;3.474,07;3.398,78;3.719,41;746,16;40,0;3.398,78
2021;Sudeste;SP;3526100;Juquiá;Municipal;Total;126;99,2;1.992,01;2.556,47;2.879,36;3.522,36;1.016,76;37,4;3.079,51
2021;Sudeste;SP;3526100;Juquiá;Municipal;Superior;123;100,0;1.992,01;2.585,85;2.894,02;3.522,36;1.018,21;37,4;3.098,64
2021;Sudeste;SP;3526100;Juquiá;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3526209;Juquitiba;Municipal;Total;134;100,0;3.295,24;3.648,25;3.599,64;4.030,62;759,65;37,5;3.835,80
2021;Sudeste;SP;3526209;Juquitiba;Municipal;Superior;122;100,0;3.353,66;3.729,50;3.678,01;4.123,88;711,68;37,5;3.922,36
2021;Sudeste;SP;3526209;Juquitiba;Municipal;Sem Superior;12;100,0;2.311,98;3.042,48;2.802,81;3.349,32;772,89;37,8;2.963,33
2021;Sudeste;SP;3526308;Lagoinha;Municipal;Total;23;100,0;2.296,09;2.483,17;2.699,80;2.943,24;584,66;27,2;3.964,46
2021;Sudeste;SP;3526308;Lagoinha;Municipal;Superior;22;100,0;2.269,95;2.541,11;2.715,84;2.971,23;591,31;27,4;3.968,35
