NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_TX_DIST_IDADE_SERIE_TOTAL;MED_TX_DIST_IDADE_SERIE_TOTAL
2021;Centro-Oeste;MT;5102678;Campo Verde;Total;Municipal;7.3;--
2021;Centro-Oeste;MT;5102678;Campo Verde;Urbana;Municipal;7.5;--
2021;Centro-Oeste;MT;5102678;Campo Verde;Rural;Municipal;6;--
2021;Centro-Oeste;MT;5102678;Campo Verde;Total;Privada;6.4;1.5
2021;Centro-Oeste;MT;5102678;Campo Verde;Urbana;Privada;6.4;1.5
2021;Centro-Oeste;MT;5102678;Campo Verde;Total;Pública;8.8;25.7
2021;Centro-Oeste;MT;5102678;Campo Verde;Urbana;Pública;9.1;23
2021;Centro-Oeste;MT;5102678;Campo Verde;Rural;Pública;6.6;30.6
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Total;Total;6.6;18.1
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Urbana;Total;6.8;18.1
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Rural;Total;2.7;--
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Total;Estadual;12.3;18.1
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Urbana;Estadual;12.3;18.1
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Total;Municipal;3.8;--
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Urbana;Municipal;3.9;--
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Rural;Municipal;2.7;--
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Total;Pública;6.6;18.1
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Urbana;Pública;6.8;18.1
2021;Centro-Oeste;MT;5102686;Campos de Júlio;Rural;Pública;2.7;--
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Total;Total;4.6;21.3
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Urbana;Total;4.5;22.5
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Rural;Total;5.6;16.3
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Total;Estadual;5.9;21.3
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Urbana;Estadual;5.9;22.5
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Rural;Estadual;5.6;16.3
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Total;Municipal;3.4;--
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Urbana;Municipal;3.4;--
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Total;Pública;4.6;21.3
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Urbana;Pública;4.5;22.5
2021;Centro-Oeste;MT;5102694;Canabrava do Norte;Rural;Pública;5.6;16.3
2021;Centro-Oeste;MT;5102702;Canarana;Total;Total;9;31.4
2021;Centro-Oeste;MT;5102702;Canarana;Urbana;Total;7.7;28.4
2021;Centro-Oeste;MT;5102702;Canarana;Rural;Total;12.9;82.7
2021;Centro-Oeste;MT;5102702;Canarana;Total;Estadual;11;35
2021;Centro-Oeste;MT;5102702;Canarana;Urbana;Estadual;11.4;31.8
2021;Centro-Oeste;MT;5102702;Canarana;Rural;Estadual;7.4;82.7
2021;Centro-Oeste;MT;5102702;Canarana;Total;Municipal;9;--
2021;Centro-Oeste;MT;5102702;Canarana;Urbana;Municipal;4.6;--
2021;Centro-Oeste;MT;5102702;Canarana;Rural;Municipal;14;--
2021;Centro-Oeste;MT;5102702;Canarana;Total;Privada;1.8;5.3
2021;Centro-Oeste;MT;5102702;Canarana;Urbana;Privada;1.8;5.3
2021;Centro-Oeste;MT;5102702;Canarana;Total;Pública;10;35
2021;Centro-Oeste;MT;5102702;Canarana;Urbana;Pública;8.7;31.8
2021;Centro-Oeste;MT;5102702;Canarana;Rural;Pública;12.9;82.7
2021;Centro-Oeste;MT;5102793;Carlinda;Total;Total;4.7;23.4
2021;Centro-Oeste;MT;5102793;Carlinda;Urbana;Total;3.1;17
2021;Centro-Oeste;MT;5102793;Carlinda;Rural;Total;7.8;38.5
2021;Centro-Oeste;MT;5102793;Carlinda;Total;Estadual;2.8;23.4
2021;Centro-Oeste;MT;5102793;Carlinda;Urbana;Estadual;2.7;17
2021;Centro-Oeste;MT;5102793;Carlinda;Rural;Estadual;3.2;38.5
2021;Centro-Oeste;MT;5102793;Carlinda;Total;Municipal;5.7;--
2021;Centro-Oeste;MT;5102793;Carlinda;Urbana;Municipal;3.4;--
2021;Centro-Oeste;MT;5102793;Carlinda;Rural;Municipal;9.1;--
2021;Centro-Oeste;MT;5102793;Carlinda;Total;Pública;4.7;23.4
2021;Centro-Oeste;MT;5102793;Carlinda;Urbana;Pública;3.1;17
2021;Centro-Oeste;MT;5102793;Carlinda;Rural;Pública;7.8;38.5
2021;Centro-Oeste;MT;5102850;Castanheira;Total;Total;3.7;28.2
2021;Centro-Oeste;MT;5102850;Castanheira;Urbana;Total;4.4;33
2021;Centro-Oeste;MT;5102850;Castanheira;Rural;Total;2.1;19.4
2021;Centro-Oeste;MT;5102850;Castanheira;Total;Estadual;5.7;28.2
2021;Centro-Oeste;MT;5102850;Castanheira;Urbana;Estadual;6.7;33
2021;Centro-Oeste;MT;5102850;Castanheira;Rural;Estadual;3.7;19.4
2021;Centro-Oeste;MT;5102850;Castanheira;Total;Municipal;1.2;--
2021;Centro-Oeste;MT;5102850;Castanheira;Urbana;Municipal;1.9;--
2021;Centro-Oeste;MT;5102850;Castanheira;Rural;Municipal;0;--
2021;Centro-Oeste;MT;5102850;Castanheira;Total;Privada;0;--
2021;Centro-Oeste;MT;5102850;Castanheira;Urbana;Privada;0;--
2021;Centro-Oeste;MT;5102850;Castanheira;Total;Pública;3.8;28.2
2021;Centro-Oeste;MT;5102850;Castanheira;Urbana;Pública;4.7;33
2021;Centro-Oeste;MT;5102850;Castanheira;Rural;Pública;2.1;19.4
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Total;Total;11.2;30.6
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Urbana;Total;10.6;27.1
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Rural;Total;12.7;41.7
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Total;Estadual;20.2;33.1
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Urbana;Estadual;20.1;30
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Rural;Estadual;20.5;41.7
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Total;Municipal;5.5;--
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Urbana;Municipal;5.6;--
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Rural;Municipal;5.3;--
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Total;Privada;4.2;6.7
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Urbana;Privada;4.2;6.7
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Total;Pública;12.1;33.1
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Urbana;Pública;11.7;30
2021;Centro-Oeste;MT;5103007;Chapada dos Guimarães;Rural;Pública;12.7;41.7
2021;Centro-Oeste;MT;5103056;Cláudia;Total;Total;5.9;32.4
2021;Centro-Oeste;MT;5103056;Cláudia;Urbana;Total;5.4;30.7
2021;Centro-Oeste;MT;5103056;Cláudia;Rural;Total;7.8;46.9
2021;Centro-Oeste;MT;5103056;Cláudia;Total;Estadual;8.6;32.4
2021;Centro-Oeste;MT;5103056;Cláudia;Urbana;Estadual;9.3;30.7
2021;Centro-Oeste;MT;5103056;Cláudia;Rural;Estadual;7.8;46.9
2021;Centro-Oeste;MT;5103056;Cláudia;Total;Municipal;4;--
2021;Centro-Oeste;MT;5103056;Cláudia;Urbana;Municipal;4;--
2021;Centro-Oeste;MT;5103056;Cláudia;Total;Privada;0;--
2021;Centro-Oeste;MT;5103056;Cláudia;Urbana;Privada;0;--
2021;Centro-Oeste;MT;5103056;Cláudia;Total;Pública;6.3;32.4
2021;Centro-Oeste;MT;5103056;Cláudia;Urbana;Pública;5.8;30.7
2021;Centro-Oeste;MT;5103056;Cláudia;Rural;Pública;7.8;46.9
2021;Centro-Oeste;MT;5103106;Cocalinho;Total;Total;8.8;42
2021;Centro-Oeste;MT;5103106;Cocalinho;Urbana;Total;9.2;42
2021;Centro-Oeste;MT;5103106;Cocalinho;Rural;Total;3.6;--
2021;Centro-Oeste;MT;5103106;Cocalinho;Total;Estadual;14.9;42
2021;Centro-Oeste;MT;5103106;Cocalinho;Urbana;Estadual;14.9;42
2021;Centro-Oeste;MT;5103106;Cocalinho;Total;Municipal;3.9;--
2021;Centro-Oeste;MT;5103106;Cocalinho;Urbana;Municipal;4;--
2021;Centro-Oeste;MT;5103106;Cocalinho;Rural;Municipal;3.6;--
2021;Centro-Oeste;MT;5103106;Cocalinho;Total;Pública;8.8;42
2021;Centro-Oeste;MT;5103106;Cocalinho;Urbana;Pública;9.2;42
2021;Centro-Oeste;MT;5103106;Cocalinho;Rural;Pública;3.6;--
2021;Centro-Oeste;MT;5103205;Colíder;Total;Total;6.5;14.8
2021;Centro-Oeste;MT;5103205;Colíder;Urbana;Total;6.5;13.6
2021;Centro-Oeste;MT;5103205;Colíder;Rural;Total;6.8;26.4
2021;Centro-Oeste;MT;5103205;Colíder;Total;Estadual;10.6;15.7
2021;Centro-Oeste;MT;5103205;Colíder;Urbana;Estadual;11.4;14.6
2021;Centro-Oeste;MT;5103205;Colíder;Rural;Estadual;7;26.4
2021;Centro-Oeste;MT;5103205;Colíder;Total;Municipal;4.6;--
2021;Centro-Oeste;MT;5103205;Colíder;Urbana;Municipal;4.4;--
2021;Centro-Oeste;MT;5103205;Colíder;Rural;Municipal;6.6;--
2021;Centro-Oeste;MT;5103205;Colíder;Total;Privada;1.5;0
2021;Centro-Oeste;MT;5103205;Colíder;Urbana;Privada;1.5;0
2021;Centro-Oeste;MT;5103205;Colíder;Total;Pública;7;15.7
2021;Centro-Oeste;MT;5103205;Colíder;Urbana;Pública;7;14.6
2021;Centro-Oeste;MT;5103205;Colíder;Rural;Pública;6.8;26.4
2021;Centro-Oeste;MT;5103254;Colniza;Total;Total;8.2;29.4
2021;Centro-Oeste;MT;5103254;Colniza;Urbana;Total;8.4;29.5
2021;Centro-Oeste;MT;5103254;Colniza;Rural;Total;7.9;29.3
2021;Centro-Oeste;MT;5103254;Colniza;Total;Estadual;9;29.4
2021;Centro-Oeste;MT;5103254;Colniza;Urbana;Estadual;7.1;29.5
2021;Centro-Oeste;MT;5103254;Colniza;Rural;Estadual;11.2;29.3
2021;Centro-Oeste;MT;5103254;Colniza;Total;Municipal;7.6;--
2021;Centro-Oeste;MT;5103254;Colniza;Urbana;Municipal;9.3;--
2021;Centro-Oeste;MT;5103254;Colniza;Rural;Municipal;5.2;--
2021;Centro-Oeste;MT;5103254;Colniza;Total;Pública;8.2;29.4
2021;Centro-Oeste;MT;5103254;Colniza;Urbana;Pública;8.4;29.5
2021;Centro-Oeste;MT;5103254;Colniza;Rural;Pública;7.9;29.3
2021;Centro-Oeste;MT;5103304;Comodoro;Total;Total;9;26.4
2021;Centro-Oeste;MT;5103304;Comodoro;Urbana;Total;8.2;24.5
2021;Centro-Oeste;MT;5103304;Comodoro;Rural;Total;10.5;39.4
2021;Centro-Oeste;MT;5103304;Comodoro;Total;Estadual;12.2;27.9
2021;Centro-Oeste;MT;5103304;Comodoro;Urbana;Estadual;14.4;26.1
2021;Centro-Oeste;MT;5103304;Comodoro;Rural;Estadual;5.6;39.4
2021;Centro-Oeste;MT;5103304;Comodoro;Total;Municipal;7.6;--
2021;Centro-Oeste;MT;5103304;Comodoro;Urbana;Municipal;3.9;--
2021;Centro-Oeste;MT;5103304;Comodoro;Rural;Municipal;12.3;--
2021;Centro-Oeste;MT;5103304;Comodoro;Total;Privada;0.8;0
2021;Centro-Oeste;MT;5103304;Comodoro;Urbana;Privada;0.8;0
2021;Centro-Oeste;MT;5103304;Comodoro;Total;Pública;9.4;27.9
2021;Centro-Oeste;MT;5103304;Comodoro;Urbana;Pública;8.7;26.1
2021;Centro-Oeste;MT;5103304;Comodoro;Rural;Pública;10.5;39.4
2021;Centro-Oeste;MT;5103353;Confresa;Total;Total;7.7;23.2
2021;Centro-Oeste;MT;5103353;Confresa;Urbana;Total;8.3;22.8
2021;Centro-Oeste;MT;5103353;Confresa;Rural;Total;6.2;25.4
2021;Centro-Oeste;MT;5103353;Confresa;Total;Federal;--;24.9
2021;Centro-Oeste;MT;5103353;Confresa;Urbana;Federal;--;24.9
2021;Centro-Oeste;MT;5103353;Confresa;Total;Estadual;8.6;22.9
2021;Centro-Oeste;MT;5103353;Confresa;Urbana;Estadual;8.7;22.1
2021;Centro-Oeste;MT;5103353;Confresa;Rural;Estadual;8.2;25.4
2021;Centro-Oeste;MT;5103353;Confresa;Total;Municipal;7.3;--
2021;Centro-Oeste;MT;5103353;Confresa;Urbana;Municipal;8.5;--
2021;Centro-Oeste;MT;5103353;Confresa;Rural;Municipal;4.5;--
2021;Centro-Oeste;MT;5103353;Confresa;Total;Privada;2.7;--
2021;Centro-Oeste;MT;5103353;Confresa;Urbana;Privada;2.7;--
2021;Centro-Oeste;MT;5103353;Confresa;Total;Pública;8;23.2
2021;Centro-Oeste;MT;5103353;Confresa;Urbana;Pública;8.6;22.8
2021;Centro-Oeste;MT;5103353;Confresa;Rural;Pública;6.2;25.4
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Total;Total;15.2;19.7
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Urbana;Total;8.1;19.7
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Rural;Total;79.6;--
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Total;Estadual;18.9;19.7
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Urbana;Estadual;18.9;19.7
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Total;Municipal;13.5;--
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Urbana;Municipal;2.2;--
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Rural;Municipal;79.6;--
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Total;Pública;15.2;19.7
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Urbana;Pública;8.1;19.7
2021;Centro-Oeste;MT;5103361;Conquista D'Oeste;Rural;Pública;79.6;--
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Total;Total;7.8;25
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Urbana;Total;7.1;19.3
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Rural;Total;9.7;30.4
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Total;Estadual;7.2;25
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Urbana;Estadual;5.6;19.3
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Rural;Estadual;9.9;30.4
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Total;Municipal;8.3;--
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Urbana;Municipal;8.1;--
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Rural;Municipal;9.5;--
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Total;Pública;7.8;25
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Urbana;Pública;7.1;19.3
2021;Centro-Oeste;MT;5103379;Cotriguaçu;Rural;Pública;9.7;30.4
2021;Centro-Oeste;MT;5103403;Cuiabá;Total;Total;6.7;19.3
2021;Centro-Oeste;MT;5103403;Cuiabá;Urbana;Total;6.6;19.3
2021;Centro-Oeste;MT;5103403;Cuiabá;Rural;Total;10;--
2021;Centro-Oeste;MT;5103403;Cuiabá;Total;Federal;--;22
2021;Centro-Oeste;MT;5103403;Cuiabá;Urbana;Federal;--;22
2021;Centro-Oeste;MT;5103403;Cuiabá;Total;Estadual;10.6;23.5
2021;Centro-Oeste;MT;5103403;Cuiabá;Urbana;Estadual;10.6;23.5
2021;Centro-Oeste;MT;5103403;Cuiabá;Total;Municipal;5.4;--
2021;Centro-Oeste;MT;5103403;Cuiabá;Urbana;Municipal;5.1;--
2021;Centro-Oeste;MT;5103403;Cuiabá;Rural;Municipal;10;--
2021;Centro-Oeste;MT;5103403;Cuiabá;Total;Privada;3.4;4.4
2021;Centro-Oeste;MT;5103403;Cuiabá;Urbana;Privada;3.4;4.4
2021;Centro-Oeste;MT;5103403;Cuiabá;Total;Pública;7.8;23.4
2021;Centro-Oeste;MT;5103403;Cuiabá;Urbana;Pública;7.7;23.4
2021;Centro-Oeste;MT;5103403;Cuiabá;Rural;Pública;10;--
2021;Centro-Oeste;MT;5103437;Curvelândia;Total;Total;5.5;16.2
2021;Centro-Oeste;MT;5103437;Curvelândia;Urbana;Total;5.5;16.2
2021;Centro-Oeste;MT;5103437;Curvelândia;Total;Estadual;4.8;16.2
2021;Centro-Oeste;MT;5103437;Curvelândia;Urbana;Estadual;4.8;16.2
2021;Centro-Oeste;MT;5103437;Curvelândia;Total;Municipal;6.3;--
2021;Centro-Oeste;MT;5103437;Curvelândia;Urbana;Municipal;6.3;--
2021;Centro-Oeste;MT;5103437;Curvelândia;Total;Pública;5.5;16.2
2021;Centro-Oeste;MT;5103437;Curvelândia;Urbana;Pública;5.5;16.2
2021;Centro-Oeste;MT;5103452;Denise;Total;Total;8.4;18.5
2021;Centro-Oeste;MT;5103452;Denise;Urbana;Total;8.7;18.5
2021;Centro-Oeste;MT;5103452;Denise;Rural;Total;0;--
2021;Centro-Oeste;MT;5103452;Denise;Total;Estadual;7.5;18.5
2021;Centro-Oeste;MT;5103452;Denise;Urbana;Estadual;7.5;18.5
2021;Centro-Oeste;MT;5103452;Denise;Total;Municipal;9.2;--
2021;Centro-Oeste;MT;5103452;Denise;Urbana;Municipal;9.9;--
2021;Centro-Oeste;MT;5103452;Denise;Rural;Municipal;0;--
2021;Centro-Oeste;MT;5103452;Denise;Total;Pública;8.4;18.5
2021;Centro-Oeste;MT;5103452;Denise;Urbana;Pública;8.7;18.5
2021;Centro-Oeste;MT;5103452;Denise;Rural;Pública;0;--
2021;Centro-Oeste;MT;5103502;Diamantino;Total;Total;5.8;12.8
2021;Centro-Oeste;MT;5103502;Diamantino;Urbana;Total;3.6;12.2
2021;Centro-Oeste;MT;5103502;Diamantino;Rural;Total;16.5;16.6
2021;Centro-Oeste;MT;5103502;Diamantino;Total;Federal;--;13.6
2021;Centro-Oeste;MT;5103502;Diamantino;Urbana;Federal;--;13.6
2021;Centro-Oeste;MT;5103502;Diamantino;Total;Estadual;5.5;12.8
2021;Centro-Oeste;MT;5103502;Diamantino;Urbana;Estadual;5.6;11.9
2021;Centro-Oeste;MT;5103502;Diamantino;Rural;Estadual;5.2;16.6
2021;Centro-Oeste;MT;5103502;Diamantino;Total;Municipal;7.8;--
2021;Centro-Oeste;MT;5103502;Diamantino;Urbana;Municipal;0.8;--
2021;Centro-Oeste;MT;5103502;Diamantino;Rural;Municipal;24.4;--
2021;Centro-Oeste;MT;5103502;Diamantino;Total;Privada;0.9;3.8
2021;Centro-Oeste;MT;5103502;Diamantino;Urbana;Privada;0.9;3.8
2021;Centro-Oeste;MT;5103502;Diamantino;Total;Pública;6.4;13
2021;Centro-Oeste;MT;5103502;Diamantino;Urbana;Pública;4;12.4
2021;Centro-Oeste;MT;5103502;Diamantino;Rural;Pública;16.5;16.6
2021;Centro-Oeste;MT;5103601;Dom Aquino;Total;Total;3;18.1
2021;Centro-Oeste;MT;5103601;Dom Aquino;Urbana;Total;3;18.1
2021;Centro-Oeste;MT;5103601;Dom Aquino;Total;Estadual;3.2;18.1
2021;Centro-Oeste;MT;5103601;Dom Aquino;Urbana;Estadual;3.2;18.1
2021;Centro-Oeste;MT;5103601;Dom Aquino;Total;Municipal;2.9;--
2021;Centro-Oeste;MT;5103601;Dom Aquino;Urbana;Municipal;2.9;--
2021;Centro-Oeste;MT;5103601;Dom Aquino;Total;Privada;0;--
2021;Centro-Oeste;MT;5103601;Dom Aquino;Urbana;Privada;0;--
2021;Centro-Oeste;MT;5103601;Dom Aquino;Total;Pública;3.1;18.1
2021;Centro-Oeste;MT;5103601;Dom Aquino;Urbana;Pública;3.1;18.1
2021;Centro-Oeste;MT;5103700;Feliz Natal;Total;Total;12.1;34.4
2021;Centro-Oeste;MT;5103700;Feliz Natal;Urbana;Total;10.2;31.7
2021;Centro-Oeste;MT;5103700;Feliz Natal;Rural;Total;17.9;57.4
2021;Centro-Oeste;MT;5103700;Feliz Natal;Total;Estadual;15;35
2021;Centro-Oeste;MT;5103700;Feliz Natal;Urbana;Estadual;13.7;32.3
2021;Centro-Oeste;MT;5103700;Feliz Natal;Rural;Estadual;17.8;57.4
2021;Centro-Oeste;MT;5103700;Feliz Natal;Total;Municipal;11.3;--
2021;Centro-Oeste;MT;5103700;Feliz Natal;Urbana;Municipal;9.4;--
2021;Centro-Oeste;MT;5103700;Feliz Natal;Rural;Municipal;17.9;--
2021;Centro-Oeste;MT;5103700;Feliz Natal;Total;Privada;3.7;0
2021;Centro-Oeste;MT;5103700;Feliz Natal;Urbana;Privada;3.7;0
2021;Centro-Oeste;MT;5103700;Feliz Natal;Total;Pública;12.5;35
2021;Centro-Oeste;MT;5103700;Feliz Natal;Urbana;Pública;10.7;32.3
2021;Centro-Oeste;MT;5103700;Feliz Natal;Rural;Pública;17.9;57.4
2021;Centro-Oeste;MT;5103809;Figueirópolis D'Oeste;Total;Total;4.4;11.4
2021;Centro-Oeste;MT;5103809;Figueirópolis D'Oeste;Urbana;Total;4.4;11.4
2021;Centro-Oeste;MT;5103809;Figueirópolis D'Oeste;Total;Estadual;4.4;11.4
2021;Centro-Oeste;MT;5103809;Figueirópolis D'Oeste;Urbana;Estadual;4.4;11.4
2021;Centro-Oeste;MT;5103809;Figueirópolis D'Oeste;Total;Pública;4.4;11.4
2021;Centro-Oeste;MT;5103809;Figueirópolis D'Oeste;Urbana;Pública;4.4;11.4
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Total;Total;17.5;32.4
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Urbana;Total;11.3;17
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Rural;Total;21.6;75.8
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Total;Estadual;22.2;32.4
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Urbana;Estadual;17.6;17
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Rural;Estadual;23.5;75.8
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Total;Municipal;10.1;--
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Urbana;Municipal;7.8;--
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Rural;Municipal;14.5;--
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Total;Pública;17.5;32.4
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Urbana;Pública;11.3;17
2021;Centro-Oeste;MT;5103858;Gaúcha do Norte;Rural;Pública;21.6;75.8
2021;Centro-Oeste;MT;5103908;General Carneiro;Total;Total;19.8;33.7
2021;Centro-Oeste;MT;5103908;General Carneiro;Urbana;Total;11.5;17.3
2021;Centro-Oeste;MT;5103908;General Carneiro;Rural;Total;23.6;45
2021;Centro-Oeste;MT;5103908;General Carneiro;Total;Estadual;22.6;36.8
2021;Centro-Oeste;MT;5103908;General Carneiro;Urbana;Estadual;26.4;19.4
2021;Centro-Oeste;MT;5103908;General Carneiro;Rural;Estadual;22.2;45
2021;Centro-Oeste;MT;5103908;General Carneiro;Total;Municipal;16.9;--
2021;Centro-Oeste;MT;5103908;General Carneiro;Urbana;Municipal;7.5;--
2021;Centro-Oeste;MT;5103908;General Carneiro;Rural;Municipal;29.7;--
2021;Centro-Oeste;MT;5103908;General Carneiro;Total;Privada;10.5;12.5
2021;Centro-Oeste;MT;5103908;General Carneiro;Urbana;Privada;10.5;12.5
2021;Centro-Oeste;MT;5103908;General Carneiro;Total;Pública;20.7;36.8
2021;Centro-Oeste;MT;5103908;General Carneiro;Urbana;Pública;11.9;19.4
2021;Centro-Oeste;MT;5103908;General Carneiro;Rural;Pública;23.6;45
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Total;Total;2.8;17.9
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Urbana;Total;2.1;19.1
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Rural;Total;6;7.7
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Total;Estadual;3.3;17.9
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Urbana;Estadual;1.8;19.1
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Rural;Estadual;6;7.7
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Total;Municipal;2.3;--
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Urbana;Municipal;2.3;--
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Total;Pública;2.8;17.9
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Urbana;Pública;2.1;19.1
2021;Centro-Oeste;MT;5103957;Glória D'Oeste;Rural;Pública;6;7.7
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Total;Total;3.9;20.4
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Urbana;Total;3.6;17.5
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Rural;Total;4.8;26
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Total;Federal;--;16.1
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Rural;Federal;--;16.1
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Total;Estadual;8.6;21.6
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Urbana;Estadual;9.5;18
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Rural;Estadual;3.7;32.1
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Total;Municipal;2.4;--
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Urbana;Municipal;1.5;--
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Rural;Municipal;5;--
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Total;Privada;1.1;9.4
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Urbana;Privada;1.1;9.4
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Total;Pública;4.1;20.9
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Urbana;Pública;3.9;18
2021;Centro-Oeste;MT;5104104;Guarantã do Norte;Rural;Pública;4.8;26
2021;Centro-Oeste;MT;5104203;Guiratinga;Total;Total;3.7;32.1
2021;Centro-Oeste;MT;5104203;Guiratinga;Urbana;Total;3.7;31.6
2021;Centro-Oeste;MT;5104203;Guiratinga;Rural;Total;3.4;50
2021;Centro-Oeste;MT;5104203;Guiratinga;Total;Estadual;5.7;32.1
2021;Centro-Oeste;MT;5104203;Guiratinga;Urbana;Estadual;5.8;31.6
2021;Centro-Oeste;MT;5104203;Guiratinga;Rural;Estadual;4.3;50
2021;Centro-Oeste;MT;5104203;Guiratinga;Total;Municipal;0.7;--
2021;Centro-Oeste;MT;5104203;Guiratinga;Urbana;Municipal;0.7;--
2021;Centro-Oeste;MT;5104203;Guiratinga;Rural;Municipal;0;--
2021;Centro-Oeste;MT;5104203;Guiratinga;Total;Pública;3.7;32.1
2021;Centro-Oeste;MT;5104203;Guiratinga;Urbana;Pública;3.7;31.6
2021;Centro-Oeste;MT;5104203;Guiratinga;Rural;Pública;3.4;50
2021;Centro-Oeste;MT;5104500;Indiavaí;Total;Total;12.2;17.3
