NU_ANO_CENSO;CO_UF;SG_UF;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;TP_TIPO_REDE;TP_LOCALIZACAO;TP_CAPITAL;QTD_ALUNOS_INSE;MEDIA_INSE;PC_NIVEL_1;PC_NIVEL_2;PC_NIVEL_3;PC_NIVEL_4;PC_NIVEL_5;PC_NIVEL_6;PC_NIVEL_7;PC_NIVEL_8
2021;35;SP;São Paulo;3542404;Regente Feijó;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542404;Regente Feijó;6;0;2;451;5,34;0;2,65;10,52;17,08;29,08;24,19;15,89;0,61
2021;35;SP;São Paulo;3542404;Regente Feijó;6;1;2;451;5,34;0;2,65;10,52;17,08;29,08;24,19;15,89;0,61
2021;35;SP;São Paulo;3542404;Regente Feijó;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542503;Reginópolis;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542503;Reginópolis;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542503;Reginópolis;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542503;Reginópolis;2;0;2;118;5,48;0;0,96;6,22;18,05;25,29;26,7;22,05;0,75
2021;35;SP;São Paulo;3542503;Reginópolis;2;1;2;118;5,48;0;0,96;6,22;18,05;25,29;26,7;22,05;0,75
2021;35;SP;São Paulo;3542503;Reginópolis;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542503;Reginópolis;3;0;2;62;5,42;0;1,65;3,3;21,75;30,34;25,06;16,33;1,56
2021;35;SP;São Paulo;3542503;Reginópolis;3;1;2;62;5,42;0;1,65;3,3;21,75;30,34;25,06;16,33;1,56
2021;35;SP;São Paulo;3542503;Reginópolis;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542503;Reginópolis;5;0;2;180;5,46;0;1,2;5,2;19,34;27,06;26,13;20,05;1,03
2021;35;SP;São Paulo;3542503;Reginópolis;5;1;2;180;5,46;0;1,2;5,2;19,34;27,06;26,13;20,05;1,03
2021;35;SP;São Paulo;3542503;Reginópolis;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542503;Reginópolis;6;0;2;180;5,46;0;1,2;5,2;19,34;27,06;26,13;20,05;1,03
2021;35;SP;São Paulo;3542503;Reginópolis;6;1;2;180;5,46;0;1,2;5,2;19,34;27,06;26,13;20,05;1,03
2021;35;SP;São Paulo;3542503;Reginópolis;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542602;Registro;1;0;2;43;5,49;0;0;7,27;15,07;25,83;35,29;15,24;1,31
2021;35;SP;São Paulo;3542602;Registro;1;1;2;43;5,49;0;0;7,27;15,07;25,83;35,29;15,24;1,31
2021;35;SP;São Paulo;3542602;Registro;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542602;Registro;2;0;2;984;5,16;0,65;7,66;12,44;21,71;23,3;19,33;13,11;1,8
2021;35;SP;São Paulo;3542602;Registro;2;1;2;845;5,24;0,76;5,93;11,73;19,26;24,37;21,59;14,38;1,97
2021;35;SP;São Paulo;3542602;Registro;2;2;2;139;4,72;0;17,83;16,58;36,06;17,04;6,05;5,64;0,8
2021;35;SP;São Paulo;3542602;Registro;3;0;2;528;4,98;0,55;10,38;14,63;24,43;25,86;14,9;8,46;0,79
2021;35;SP;São Paulo;3542602;Registro;3;1;2;471;5,02;0,6;9,2;13,42;24,37;26,9;15,58;9,05;0,87
2021;35;SP;São Paulo;3542602;Registro;3;2;2;57;4,6;0;21,5;25,92;25,06;16,14;8,44;2,93;0
2021;35;SP;São Paulo;3542602;Registro;5;0;2;1512;5,1;0,61;8,62;13,21;22,66;24,2;17,77;11,48;1,45
2021;35;SP;São Paulo;3542602;Registro;5;1;2;1316;5,16;0,7;7,12;12,35;21,12;25,3;19,4;12,44;1,57
2021;35;SP;São Paulo;3542602;Registro;5;2;2;196;4,69;0;18,8;19,04;33,16;16,8;6,68;4,93;0,59
2021;35;SP;São Paulo;3542602;Registro;6;0;2;1555;5,12;0,58;8,14;12,88;22,24;24,29;18,74;11,69;1,44
2021;35;SP;São Paulo;3542602;Registro;6;1;2;1359;5,18;0,66;6,67;12,03;20,74;25,33;20,4;12,62;1,56
2021;35;SP;São Paulo;3542602;Registro;6;2;2;196;4,69;0;18,8;19,04;33,16;16,8;6,68;4,93;0,59
2021;35;SP;São Paulo;3542701;Restinga;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542701;Restinga;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542701;Restinga;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542701;Restinga;2;0;2;69;5,2;0;6,06;2,96;25,71;34,39;23,41;7,47;0
2021;35;SP;São Paulo;3542701;Restinga;2;1;2;69;5,2;0;6,06;2,96;25,71;34,39;23,41;7,47;0
2021;35;SP;São Paulo;3542701;Restinga;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542701;Restinga;3;0;2;165;5,17;0,69;4,87;8,37;25,24;27,84;22,9;8,91;1,18
2021;35;SP;São Paulo;3542701;Restinga;3;1;2;165;5,17;0,69;4,87;8,37;25,24;27,84;22,9;8,91;1,18
2021;35;SP;São Paulo;3542701;Restinga;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542701;Restinga;5;0;2;234;5,18;0,48;5,24;6,69;25,38;29,88;23,06;8,47;0,81
2021;35;SP;São Paulo;3542701;Restinga;5;1;2;234;5,18;0,48;5,24;6,69;25,38;29,88;23,06;8,47;0,81
2021;35;SP;São Paulo;3542701;Restinga;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542701;Restinga;6;0;2;234;5,18;0,48;5,24;6,69;25,38;29,88;23,06;8,47;0,81
2021;35;SP;São Paulo;3542701;Restinga;6;1;2;234;5,18;0,48;5,24;6,69;25,38;29,88;23,06;8,47;0,81
2021;35;SP;São Paulo;3542701;Restinga;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542800;Ribeira;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542800;Ribeira;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542800;Ribeira;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542800;Ribeira;2;0;2;90;5,04;0;13,04;13,65;25,28;16,84;11,85;18,41;0,93
2021;35;SP;São Paulo;3542800;Ribeira;2;1;2;67;5,16;0;11,02;10,35;28,16;16,86;10;22,32;1,28
2021;35;SP;São Paulo;3542800;Ribeira;2;2;2;23;4,73;0;18,43;22,42;17,61;16,78;16,78;7,98;0
2021;35;SP;São Paulo;3542800;Ribeira;3;0;2;48;4,84;0;10,66;23,13;25,55;20,49;10,02;10,16;0
2021;35;SP;São Paulo;3542800;Ribeira;3;1;2;27;5,18;0;3,85;14,84;19,23;29,4;14,29;18,41;0
2021;35;SP;São Paulo;3542800;Ribeira;3;2;2;21;4,42;0;19,05;33,33;33,33;9,52;4,76;0;0
2021;35;SP;São Paulo;3542800;Ribeira;5;0;2;138;4,97;0;12,16;17,15;25,38;18,19;11,17;15,36;0,59
2021;35;SP;São Paulo;3542800;Ribeira;5;1;2;94;5,16;0;8,81;11,73;25,41;20,72;11,32;21,11;0,89
2021;35;SP;São Paulo;3542800;Ribeira;5;2;2;44;4,58;0;18,73;27,77;25,32;13,22;10,88;4,06;0
2021;35;SP;São Paulo;3542800;Ribeira;6;0;2;138;4,97;0;12,16;17,15;25,38;18,19;11,17;15,36;0,59
2021;35;SP;São Paulo;3542800;Ribeira;6;1;2;94;5,16;0;8,81;11,73;25,41;20,72;11,32;21,11;0,89
2021;35;SP;São Paulo;3542800;Ribeira;6;2;2;44;4,58;0;18,73;27,77;25,32;13,22;10,88;4,06;0
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;2;0;2;73;5,18;0;11,01;7,41;9,49;41,97;17,66;11,01;1,45
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;2;1;2;73;5,18;0;11,01;7,41;9,49;41,97;17,66;11,01;1,45
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;3;0;2;235;5,25;0,44;4,53;8,45;23,27;30,13;18,38;12,28;2,53
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;3;1;2;235;5,25;0,44;4,53;8,45;23,27;30,13;18,38;12,28;2,53
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;5;0;2;308;5,23;0,33;6,13;8,19;19,86;33,05;18,2;11,97;2,26
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;5;1;2;308;5,23;0,33;6,13;8,19;19,86;33,05;18,2;11,97;2,26
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;6;0;2;308;5,23;0,33;6,13;8,19;19,86;33,05;18,2;11,97;2,26
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;6;1;2;308;5,23;0,33;6,13;8,19;19,86;33,05;18,2;11,97;2,26
2021;35;SP;São Paulo;3542909;Ribeirão Bonito;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543006;Ribeirão Branco;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543006;Ribeirão Branco;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543006;Ribeirão Branco;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543006;Ribeirão Branco;2;0;2;357;4,68;1,63;20,25;17,74;27,83;15,68;11,45;4,92;0,5
2021;35;SP;São Paulo;3543006;Ribeirão Branco;2;1;2;311;4,73;1,25;17,45;19,02;27,85;17,67;11,16;5,36;0,24
2021;35;SP;São Paulo;3543006;Ribeirão Branco;2;2;2;46;4,39;4,23;39,66;8,84;27,65;1,93;13,46;1,93;2,3
2021;35;SP;São Paulo;3543006;Ribeirão Branco;3;0;2;220;4,82;0,82;13,47;19,94;31,05;17,02;7,12;9,73;0,84
2021;35;SP;São Paulo;3543006;Ribeirão Branco;3;1;2;167;4,86;0,63;13,31;21,31;25,73;20,03;5,94;11,96;1,09
2021;35;SP;São Paulo;3543006;Ribeirão Branco;3;2;2;53;4,66;1,48;13,99;15,38;48,76;7,01;11,06;2,33;0
2021;35;SP;São Paulo;3543006;Ribeirão Branco;5;0;2;577;4,73;1,34;17,86;18,52;28,97;16,15;9,92;6,62;0,62
2021;35;SP;São Paulo;3543006;Ribeirão Branco;5;1;2;478;4,77;1,05;16,1;19,77;27,16;18,44;9,47;7,5;0,52
2021;35;SP;São Paulo;3543006;Ribeirão Branco;5;2;2;99;4,53;2,85;26,83;12,11;38,2;4,47;12,26;2,13;1,15
2021;35;SP;São Paulo;3543006;Ribeirão Branco;6;0;2;577;4,73;1,34;17,86;18,52;28,97;16,15;9,92;6,62;0,62
2021;35;SP;São Paulo;3543006;Ribeirão Branco;6;1;2;478;4,77;1,05;16,1;19,77;27,16;18,44;9,47;7,5;0,52
2021;35;SP;São Paulo;3543006;Ribeirão Branco;6;2;2;99;4,53;2,85;26,83;12,11;38,2;4,47;12,26;2,13;1,15
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;2;0;2;40;4,89;0;4,48;20,23;37,07;20,28;17,93;0;0
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;2;1;2;40;4,89;0;4,48;20,23;37,07;20,28;17,93;0;0
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;3;0;2;99;5,1;0;7,11;13,65;21,81;27,47;20,07;9,9;0
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;3;1;2;99;5,1;0;7,11;13,65;21,81;27,47;20,07;9,9;0
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;5;0;2;139;5,03;0;6,21;15,91;27,04;25;19,34;6,5;0
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;5;1;2;139;5,03;0;6,21;15,91;27,04;25;19,34;6,5;0
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;6;0;2;139;5,03;0;6,21;15,91;27,04;25;19,34;6,5;0
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;6;1;2;139;5,03;0;6,21;15,91;27,04;25;19,34;6,5;0
2021;35;SP;São Paulo;3543105;Ribeirão Corrente;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;2;0;2;90;5,45;0;1,17;3,86;16,2;38,43;23,64;14,54;2,16
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;2;1;2;90;5,45;0;1,17;3,86;16,2;38,43;23,64;14,54;2,16
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;3;0;2;43;5,29;0;2,17;4,67;27,72;24,02;32,39;9,02;0
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;3;1;2;43;5,29;0;2,17;4,67;27,72;24,02;32,39;9,02;0
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;5;0;2;133;5,4;0;1,5;4,12;19,97;33,72;26,5;12,74;1,45
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;5;1;2;133;5,4;0;1,5;4,12;19,97;33,72;26,5;12,74;1,45
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;6;0;2;133;5,4;0;1,5;4,12;19,97;33,72;26,5;12,74;1,45
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;6;1;2;133;5,4;0;1,5;4,12;19,97;33,72;26,5;12,74;1,45
2021;35;SP;São Paulo;3543204;Ribeirão do Sul;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;2;0;2;44;5,27;0;4,24;0;29,39;29,97;20,46;15,93;0
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;2;1;2;44;5,27;0;4,24;0;29,39;29,97;20,46;15,93;0
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;3;0;2;18;5,31;0;11,11;11,11;11,11;22,22;22,22;22,22;0
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;3;1;2;18;5,31;0;11,11;11,11;11,11;22,22;22,22;22,22;0
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;5;0;2;62;5,28;0;6,25;3,25;24,05;27,71;20,98;17,77;0
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;5;1;2;62;5,28;0;6,25;3,25;24,05;27,71;20,98;17,77;0
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;6;0;2;62;5,28;0;6,25;3,25;24,05;27,71;20,98;17,77;0
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;6;1;2;62;5,28;0;6,25;3,25;24,05;27,71;20,98;17,77;0
2021;35;SP;São Paulo;3543238;Ribeirão dos Índios;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543253;Ribeirão Grande;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543253;Ribeirão Grande;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543253;Ribeirão Grande;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543253;Ribeirão Grande;2;0;2;195;4,81;1,42;17,11;17,12;17,29;27,66;11,91;7,01;0,47
2021;35;SP;São Paulo;3543253;Ribeirão Grande;2;1;2;144;4,79;1,9;18,92;16,04;15,75;28,74;10,62;7,38;0,63
2021;35;SP;São Paulo;3543253;Ribeirão Grande;2;2;2;51;4,88;0;11,78;20,28;21,83;24,48;15,72;5,9;0
2021;35;SP;São Paulo;3543253;Ribeirão Grande;3;0;2;85;5,19;1,16;5,5;13,78;12,65;29,64;20,56;15,56;1,16
2021;35;SP;São Paulo;3543253;Ribeirão Grande;3;1;2;47;5,26;1,93;3,86;14,12;12,42;28,47;16,7;20,56;1,93
2021;35;SP;São Paulo;3543253;Ribeirão Grande;3;2;2;38;5,1;0;7,98;13,26;13;31,4;26,38;7,98;0
2021;35;SP;São Paulo;3543253;Ribeirão Grande;5;0;2;280;4,93;1,35;13,72;16,14;15,94;28,24;14,44;9,51;0,68
2021;35;SP;São Paulo;3543253;Ribeirão Grande;5;1;2;191;4,91;1,91;15,16;15,56;14,92;28,67;12,14;10,68;0,96
2021;35;SP;São Paulo;3543253;Ribeirão Grande;5;2;2;89;4,97;0;10,29;17,52;18,35;27,2;19,92;6,72;0
2021;35;SP;São Paulo;3543253;Ribeirão Grande;6;0;2;280;4,93;1,35;13,72;16,14;15,94;28,24;14,44;9,51;0,68
2021;35;SP;São Paulo;3543253;Ribeirão Grande;6;1;2;191;4,91;1,91;15,16;15,56;14,92;28,67;12,14;10,68;0,96
2021;35;SP;São Paulo;3543253;Ribeirão Grande;6;2;2;89;4,97;0;10,29;17,52;18,35;27,2;19,92;6,72;0
2021;35;SP;São Paulo;3543303;Ribeirão Pires;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543303;Ribeirão Pires;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543303;Ribeirão Pires;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543303;Ribeirão Pires;2;0;2;2684;5,45;0,03;2,88;7,32;16,95;24,81;24,37;21,55;2,09
2021;35;SP;São Paulo;3543303;Ribeirão Pires;2;1;2;2684;5,45;0,03;2,88;7,32;16,95;24,81;24,37;21,55;2,09
2021;35;SP;São Paulo;3543303;Ribeirão Pires;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543303;Ribeirão Pires;3;0;2;567;5,64;0,17;1,46;5,41;11,26;24,74;25,11;28,23;3,62
2021;35;SP;São Paulo;3543303;Ribeirão Pires;3;1;2;567;5,64;0,17;1,46;5,41;11,26;24,74;25,11;28,23;3,62
2021;35;SP;São Paulo;3543303;Ribeirão Pires;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543303;Ribeirão Pires;5;0;2;3251;5,48;0,06;2,62;6,98;15,93;24,8;24,5;22,75;2,36
2021;35;SP;São Paulo;3543303;Ribeirão Pires;5;1;2;3251;5,48;0,06;2,62;6,98;15,93;24,8;24,5;22,75;2,36
2021;35;SP;São Paulo;3543303;Ribeirão Pires;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543303;Ribeirão Pires;6;0;2;3251;5,48;0,06;2,62;6,98;15,93;24,8;24,5;22,75;2,36
2021;35;SP;São Paulo;3543303;Ribeirão Pires;6;1;2;3251;5,48;0,06;2,62;6,98;15,93;24,8;24,5;22,75;2,36
2021;35;SP;São Paulo;3543303;Ribeirão Pires;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543402;Ribeirão Preto;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543402;Ribeirão Preto;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543402;Ribeirão Preto;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543402;Ribeirão Preto;2;0;2;8178;5,35;0,35;3,37;9,51;18,33;25,81;23,15;18,02;1,46
2021;35;SP;São Paulo;3543402;Ribeirão Preto;2;1;2;8178;5,35;0,35;3,37;9,51;18,33;25,81;23,15;18,02;1,46
2021;35;SP;São Paulo;3543402;Ribeirão Preto;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543402;Ribeirão Preto;3;0;2;3574;5,36;0,39;2,87;8,21;18,88;26,11;24,7;17,28;1,55
2021;35;SP;São Paulo;3543402;Ribeirão Preto;3;1;2;3574;5,36;0,39;2,87;8,21;18,88;26,11;24,7;17,28;1,55
2021;35;SP;São Paulo;3543402;Ribeirão Preto;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543402;Ribeirão Preto;5;0;2;11752;5,35;0,36;3,21;9,11;18,5;25,9;23,63;17,8;1,49
2021;35;SP;São Paulo;3543402;Ribeirão Preto;5;1;2;11752;5,35;0,36;3,21;9,11;18,5;25,9;23,63;17,8;1,49
2021;35;SP;São Paulo;3543402;Ribeirão Preto;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543402;Ribeirão Preto;6;0;2;11752;5,35;0,36;3,21;9,11;18,5;25,9;23,63;17,8;1,49
2021;35;SP;São Paulo;3543402;Ribeirão Preto;6;1;2;11752;5,35;0,36;3,21;9,11;18,5;25,9;23,63;17,8;1,49
2021;35;SP;São Paulo;3543402;Ribeirão Preto;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543501;Riversul;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543501;Riversul;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543501;Riversul;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543501;Riversul;2;0;2;121;4,93;0;12,24;21,26;23,25;18,66;7,78;15,89;0,92
2021;35;SP;São Paulo;3543501;Riversul;2;1;2;121;4,93;0;12,24;21,26;23,25;18,66;7,78;15,89;0,92
2021;35;SP;São Paulo;3543501;Riversul;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543501;Riversul;3;0;2;69;5,05;0;7,39;14,16;26,05;31,81;5,97;14,63;0
2021;35;SP;São Paulo;3543501;Riversul;3;1;2;69;5,05;0;7,39;14,16;26,05;31,81;5,97;14,63;0
2021;35;SP;São Paulo;3543501;Riversul;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543501;Riversul;5;0;2;190;4,97;0;10,48;18,68;24,27;23,43;7,12;15,43;0,59
2021;35;SP;São Paulo;3543501;Riversul;5;1;2;190;4,97;0;10,48;18,68;24,27;23,43;7,12;15,43;0,59
2021;35;SP;São Paulo;3543501;Riversul;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543501;Riversul;6;0;2;190;4,97;0;10,48;18,68;24,27;23,43;7,12;15,43;0,59
2021;35;SP;São Paulo;3543501;Riversul;6;1;2;190;4,97;0;10,48;18,68;24,27;23,43;7,12;15,43;0,59
2021;35;SP;São Paulo;3543501;Riversul;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543600;Rifaina;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543600;Rifaina;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543600;Rifaina;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543600;Rifaina;2;0;2;92;5,46;0;0;12,02;17,33;12,06;37,96;19,53;1,1
2021;35;SP;São Paulo;3543600;Rifaina;2;1;2;92;5,46;0;0;12,02;17,33;12,06;37,96;19,53;1,1
2021;35;SP;São Paulo;3543600;Rifaina;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543600;Rifaina;3;0;2;14;5,76;0;0;7,14;0;42,86;21,43;21,43;7,14
2021;35;SP;São Paulo;3543600;Rifaina;3;1;2;14;5,76;0;0;7,14;0;42,86;21,43;21,43;7,14
2021;35;SP;São Paulo;3543600;Rifaina;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543600;Rifaina;5;0;2;106;5,55;0;0;10,42;11,62;22,2;32,52;20,16;3,09
2021;35;SP;São Paulo;3543600;Rifaina;5;1;2;106;5,55;0;0;10,42;11,62;22,2;32,52;20,16;3,09
2021;35;SP;São Paulo;3543600;Rifaina;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543600;Rifaina;6;0;2;106;5,55;0;0;10,42;11,62;22,2;32,52;20,16;3,09
2021;35;SP;São Paulo;3543600;Rifaina;6;1;2;106;5,55;0;0;10,42;11,62;22,2;32,52;20,16;3,09
2021;35;SP;São Paulo;3543600;Rifaina;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543709;Rincão;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543709;Rincão;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543709;Rincão;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543709;Rincão;2;0;2;138;5,34;0;5,58;7,32;21,56;25,36;19,9;16,11;4,17
2021;35;SP;São Paulo;3543709;Rincão;2;1;2;138;5,34;0;5,58;7,32;21,56;25,36;19,9;16,11;4,17
2021;35;SP;São Paulo;3543709;Rincão;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543709;Rincão;3;0;2;129;5,18;0;5,3;11,44;21,7;30,06;16,92;13,81;0,77
2021;35;SP;São Paulo;3543709;Rincão;3;1;2;129;5,18;0;5,3;11,44;21,7;30,06;16,92;13,81;0,77
2021;35;SP;São Paulo;3543709;Rincão;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543709;Rincão;5;0;2;267;5,27;0;5,46;9,08;21,62;27,38;18,62;15,12;2,71
2021;35;SP;São Paulo;3543709;Rincão;5;1;2;267;5,27;0;5,46;9,08;21,62;27,38;18,62;15,12;2,71
2021;35;SP;São Paulo;3543709;Rincão;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543709;Rincão;6;0;2;267;5,27;0;5,46;9,08;21,62;27,38;18,62;15,12;2,71
2021;35;SP;São Paulo;3543709;Rincão;6;1;2;267;5,27;0;5,46;9,08;21,62;27,38;18,62;15,12;2,71
2021;35;SP;São Paulo;3543709;Rincão;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543808;Rinópolis;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543808;Rinópolis;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543808;Rinópolis;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3543808;Rinópolis;2;0;2;254;5,25;0,37;4,64;10,88;22,37;23,55;20,91;16,12;1,15
2021;35;SP;São Paulo;3543808;Rinópolis;2;1;2;254;5,25;0,37;4,64;10,88;22,37;23,55;20,91;16,12;1,15
