NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_CAT_0;FUN_AI_CAT_0;FUN_AF_CAT_0;FUN_01_CAT_0;FUN_02_CAT_0;FUN_03_CAT_0;FUN_04_CAT_0;FUN_05_CAT_0;FUN_06_CAT_0;FUN_07_CAT_0;FUN_08_CAT_0;FUN_09_CAT_0;MED_CAT_0;MED_01_CAT_0;MED_02_CAT_0;MED_03_CAT_0;MED_04_CAT_0
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Total;2,3;1,1;3,5;0,0;0,0;1,1;0,9;3,3;0,7;2,4;6,2;4,3;5,7;5,8;6,7;4,5;--
2021;Sudeste;SP;3532603;Nhandeara;Total;Estadual;4,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;1,0;3,1;7,9;5,4;7,9;7,6;10,3;5,8;--
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Estadual;4,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;1,0;3,1;7,9;5,4;7,9;7,6;10,3;5,8;--
2021;Sudeste;SP;3532603;Nhandeara;Total;Municipal;1,5;1,5;--;0,0;0,0;1,3;1,3;4,4;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Municipal;1,5;1,5;--;0,0;0,0;1,3;1,3;4,4;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532603;Nhandeara;Total;Privada;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Privada;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3532603;Nhandeara;Total;Pública;2,8;1,4;4,4;0,0;0,0;1,2;1,1;4,2;1,0;3,1;7,9;5,4;7,9;7,6;10,3;5,8;--
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Pública;2,8;1,4;4,4;0,0;0,0;1,2;1,1;4,2;1,0;3,1;7,9;5,4;7,9;7,6;10,3;5,8;--
2021;Sudeste;SP;3532702;Nipoã;Total;Total;7,9;3,0;14,1;2,6;1,7;3,1;3,0;4,5;10,3;14,5;14,1;16,7;13,3;7,3;20,0;13,8;--
2021;Sudeste;SP;3532702;Nipoã;Urbana;Total;7,9;3,0;14,1;2,6;1,7;3,1;3,0;4,5;10,3;14,5;14,1;16,7;13,3;7,3;20,0;13,8;--
2021;Sudeste;SP;3532702;Nipoã;Total;Estadual;14,1;--;14,1;--;--;--;--;--;10,3;14,5;14,1;16,7;13,3;7,3;20,0;13,8;--
2021;Sudeste;SP;3532702;Nipoã;Urbana;Estadual;14,1;--;14,1;--;--;--;--;--;10,3;14,5;14,1;16,7;13,3;7,3;20,0;13,8;--
2021;Sudeste;SP;3532702;Nipoã;Total;Municipal;3,0;3,0;--;2,6;1,7;3,1;3,0;4,5;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532702;Nipoã;Urbana;Municipal;3,0;3,0;--;2,6;1,7;3,1;3,0;4,5;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532702;Nipoã;Total;Pública;7,9;3,0;14,1;2,6;1,7;3,1;3,0;4,5;10,3;14,5;14,1;16,7;13,3;7,3;20,0;13,8;--
2021;Sudeste;SP;3532702;Nipoã;Urbana;Pública;7,9;3,0;14,1;2,6;1,7;3,1;3,0;4,5;10,3;14,5;14,1;16,7;13,3;7,3;20,0;13,8;--
2021;Sudeste;SP;3532801;Nova Aliança;Total;Total;9,8;6,2;13,9;2,5;3,1;7,6;10,0;8,7;15,0;17,3;11,6;9,6;24,8;24,7;26,7;22,0;--
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Total;9,8;6,2;13,9;2,5;3,1;7,6;10,0;8,7;15,0;17,3;11,6;9,6;24,8;24,7;26,7;22,0;--
2021;Sudeste;SP;3532801;Nova Aliança;Total;Estadual;12,6;--;12,6;--;--;--;--;--;13,8;17,9;10,9;5,1;24,8;24,7;26,7;22,0;--
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Estadual;12,6;--;12,6;--;--;--;--;--;13,8;17,9;10,9;5,1;24,8;24,7;26,7;22,0;--
2021;Sudeste;SP;3532801;Nova Aliança;Total;Municipal;8,2;6,2;18,5;2,5;3,1;7,6;10,0;8,7;18,5;15,4;14,3;28,6;--;--;--;--;--
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Municipal;8,2;6,2;18,5;2,5;3,1;7,6;10,0;8,7;18,5;15,4;14,3;28,6;--;--;--;--;--
2021;Sudeste;SP;3532801;Nova Aliança;Total;Pública;9,8;6,2;13,9;2,5;3,1;7,6;10,0;8,7;15,0;17,3;11,6;9,6;24,8;24,7;26,7;22,0;--
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Pública;9,8;6,2;13,9;2,5;3,1;7,6;10,0;8,7;15,0;17,3;11,6;9,6;24,8;24,7;26,7;22,0;--
2021;Sudeste;SP;3532827;Nova Campina;Total;Total;6,6;2,1;11,7;0,0;0,0;0,8;2,4;7,0;7,6;13,1;12,4;13,5;13,8;10,2;18,3;13,0;--
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Total;8,2;2,7;14,9;0,0;0,0;0,0;3,8;10,0;9,5;20,0;15,5;14,4;8,8;9,2;6,6;10,7;--
2021;Sudeste;SP;3532827;Nova Campina;Rural;Total;3,8;0,9;6,8;0,0;0,0;2,3;0,0;2,1;5,3;2,1;7,8;11,8;35,9;16,7;55,2;23,5;--
2021;Sudeste;SP;3532827;Nova Campina;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;13,8;10,2;18,3;13,0;--
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;8,8;9,2;6,6;10,7;--
2021;Sudeste;SP;3532827;Nova Campina;Rural;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;35,9;16,7;55,2;23,5;--
2021;Sudeste;SP;3532827;Nova Campina;Total;Municipal;6,6;2,1;11,7;0,0;0,0;0,8;2,4;7,0;7,6;13,1;12,4;13,5;--;--;--;--;--
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Municipal;8,2;2,7;14,9;0,0;0,0;0,0;3,8;10,0;9,5;20,0;15,5;14,4;--;--;--;--;--
2021;Sudeste;SP;3532827;Nova Campina;Rural;Municipal;3,8;0,9;6,8;0,0;0,0;2,3;0,0;2,1;5,3;2,1;7,8;11,8;--;--;--;--;--
2021;Sudeste;SP;3532827;Nova Campina;Total;Pública;6,6;2,1;11,7;0,0;0,0;0,8;2,4;7,0;7,6;13,1;12,4;13,5;13,8;10,2;18,3;13,0;--
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Pública;8,2;2,7;14,9;0,0;0,0;0,0;3,8;10,0;9,5;20,0;15,5;14,4;8,8;9,2;6,6;10,7;--
2021;Sudeste;SP;3532827;Nova Campina;Rural;Pública;3,8;0,9;6,8;0,0;0,0;2,3;0,0;2,1;5,3;2,1;7,8;11,8;35,9;16,7;55,2;23,5;--
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Total;4,9;0,0;10,6;0,0;0,0;0,0;0,0;0,0;7,1;19,2;5,9;7,1;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Total;4,9;0,0;10,6;0,0;0,0;0,0;0,0;0,0;7,1;19,2;5,9;7,1;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Estadual;10,6;--;10,6;--;--;--;--;--;7,1;19,2;5,9;7,1;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Estadual;10,6;--;10,6;--;--;--;--;--;7,1;19,2;5,9;7,1;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Municipal;0,0;0,0;--;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Municipal;0,0;0,0;--;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Pública;4,9;0,0;10,6;0,0;0,0;0,0;0,0;0,0;7,1;19,2;5,9;7,1;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Pública;4,9;0,0;10,6;0,0;0,0;0,0;0,0;0,0;7,1;19,2;5,9;7,1;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3532868;Nova Castilho;Total;Total;2,1;0,0;4,5;0,0;0,0;0,0;0,0;0,0;0,0;5,6;6,3;5,9;8,3;0,0;30,0;0,0;--
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Total;2,1;0,0;4,5;0,0;0,0;0,0;0,0;0,0;0,0;5,6;6,3;5,9;8,3;0,0;30,0;0,0;--
2021;Sudeste;SP;3532868;Nova Castilho;Total;Estadual;4,5;--;4,5;--;--;--;--;--;0,0;5,6;6,3;5,9;8,3;0,0;30,0;0,0;--
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Estadual;4,5;--;4,5;--;--;--;--;--;0,0;5,6;6,3;5,9;8,3;0,0;30,0;0,0;--
2021;Sudeste;SP;3532868;Nova Castilho;Total;Municipal;0,0;0,0;--;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Municipal;0,0;0,0;--;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532868;Nova Castilho;Total;Pública;2,1;0,0;4,5;0,0;0,0;0,0;0,0;0,0;0,0;5,6;6,3;5,9;8,3;0,0;30,0;0,0;--
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Pública;2,1;0,0;4,5;0,0;0,0;0,0;0,0;0,0;0,0;5,6;6,3;5,9;8,3;0,0;30,0;0,0;--
2021;Sudeste;SP;3532900;Nova Europa;Total;Total;3,0;1,2;5,3;0,8;0,0;1,5;1,5;2,3;3,0;8,6;4,2;5,0;7,4;6,9;12,3;4,0;--
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Total;3,0;1,2;5,3;0,8;0,0;1,5;1,5;2,3;3,0;8,6;4,2;5,0;7,4;6,9;12,3;4,0;--
2021;Sudeste;SP;3532900;Nova Europa;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;7,4;6,9;12,3;4,0;--
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;7,4;6,9;12,3;4,0;--
2021;Sudeste;SP;3532900;Nova Europa;Total;Municipal;3,1;1,3;5,3;0,8;0,0;1,6;1,6;2,5;3,0;8,6;4,2;5,0;--;--;--;--;--
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Municipal;3,1;1,3;5,3;0,8;0,0;1,6;1,6;2,5;3,0;8,6;4,2;5,0;--;--;--;--;--
2021;Sudeste;SP;3532900;Nova Europa;Total;Privada;0,0;0,0;--;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Privada;0,0;0,0;--;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3532900;Nova Europa;Total;Pública;3,1;1,3;5,3;0,8;0,0;1,6;1,6;2,5;3,0;8,6;4,2;5,0;7,4;6,9;12,3;4,0;--
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Pública;3,1;1,3;5,3;0,8;0,0;1,6;1,6;2,5;3,0;8,6;4,2;5,0;7,4;6,9;12,3;4,0;--
2021;Sudeste;SP;3533007;Nova Granada;Total;Total;4,9;1,8;8,6;0,8;0,4;2,4;2,1;3,2;5,9;9,6;9,5;9,1;10,5;13,1;10,8;6,8;--
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Total;4,9;1,8;8,6;0,8;0,4;2,4;2,1;3,2;5,9;9,6;9,5;9,1;10,5;13,1;10,8;6,8;--
2021;Sudeste;SP;3533007;Nova Granada;Total;Estadual;10,4;--;10,4;--;--;--;--;--;7,8;10,9;11,4;11,2;12,6;15,5;12,7;8,6;--
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Estadual;10,4;--;10,4;--;--;--;--;--;7,8;10,9;11,4;11,2;12,6;15,5;12,7;8,6;--
2021;Sudeste;SP;3533007;Nova Granada;Total;Municipal;1,9;1,9;--;0,9;0,4;2,7;2,4;2,9;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Municipal;1,9;1,9;--;0,9;0,4;2,7;2,4;2,9;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533007;Nova Granada;Total;Privada;0,6;1,2;0,0;0,0;0,0;0,0;0,0;5,1;0,0;0,0;0,0;0,0;0,8;0,0;2,4;0,0;--
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Privada;0,6;1,2;0,0;0,0;0,0;0,0;0,0;5,1;0,0;0,0;0,0;0,0;0,8;0,0;2,4;0,0;--
2021;Sudeste;SP;3533007;Nova Granada;Total;Pública;5,7;1,9;10,4;0,9;0,4;2,7;2,4;2,9;7,8;10,9;11,4;11,2;12,6;15,5;12,7;8,6;--
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Pública;5,7;1,9;10,4;0,9;0,4;2,7;2,4;2,9;7,8;10,9;11,4;11,2;12,6;15,5;12,7;8,6;--
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Total;2,0;0,7;3,8;0,0;0,0;0,0;0,0;4,2;6,5;7,4;0,0;0,0;3,2;4,3;0,0;5,3;--
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Total;2,0;0,7;3,8;0,0;0,0;0,0;0,0;4,2;6,5;7,4;0,0;0,0;3,2;4,3;0,0;5,3;--
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Estadual;3,8;--;3,8;--;--;--;--;--;6,5;7,4;0,0;0,0;3,2;4,3;0,0;5,3;--
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Estadual;3,8;--;3,8;--;--;--;--;--;6,5;7,4;0,0;0,0;3,2;4,3;0,0;5,3;--
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Municipal;0,7;0,7;--;0,0;0,0;0,0;0,0;4,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Municipal;0,7;0,7;--;0,0;0,0;0,0;0,0;4,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Pública;2,0;0,7;3,8;0,0;0,0;0,0;0,0;4,2;6,5;7,4;0,0;0,0;3,2;4,3;0,0;5,3;--
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Pública;2,0;0,7;3,8;0,0;0,0;0,0;0,0;4,2;6,5;7,4;0,0;0,0;3,2;4,3;0,0;5,3;--
2021;Sudeste;SP;3533205;Nova Independência;Total;Total;7,5;3,4;11,8;0,0;1,6;1,9;5,8;7,4;7,2;27,4;9,5;1,5;8,5;8,9;13,7;2,2;--
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Total;7,5;3,4;11,8;0,0;1,6;1,9;5,8;7,4;7,2;27,4;9,5;1,5;8,5;8,9;13,7;2,2;--
2021;Sudeste;SP;3533205;Nova Independência;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;8,5;8,9;13,7;2,2;--
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;8,5;8,9;13,7;2,2;--
2021;Sudeste;SP;3533205;Nova Independência;Total;Municipal;7,5;3,4;11,8;0,0;1,6;1,9;5,8;7,4;7,2;27,4;9,5;1,5;--;--;--;--;--
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Municipal;7,5;3,4;11,8;0,0;1,6;1,9;5,8;7,4;7,2;27,4;9,5;1,5;--;--;--;--;--
2021;Sudeste;SP;3533205;Nova Independência;Total;Pública;7,5;3,4;11,8;0,0;1,6;1,9;5,8;7,4;7,2;27,4;9,5;1,5;8,5;8,9;13,7;2,2;--
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Pública;7,5;3,4;11,8;0,0;1,6;1,9;5,8;7,4;7,2;27,4;9,5;1,5;8,5;8,9;13,7;2,2;--
2021;Sudeste;SP;3533254;Novais;Total;Total;5,3;3,8;7,2;2,5;0,0;0,0;8,6;7,5;4,2;10,0;6,7;8,2;6,5;6,5;6,6;6,5;--
2021;Sudeste;SP;3533254;Novais;Urbana;Total;5,3;3,8;7,2;2,5;0,0;0,0;8,6;7,5;4,2;10,0;6,7;8,2;6,5;6,5;6,6;6,5;--
2021;Sudeste;SP;3533254;Novais;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;6,5;6,5;6,6;6,5;--
2021;Sudeste;SP;3533254;Novais;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;6,5;6,5;6,6;6,5;--
2021;Sudeste;SP;3533254;Novais;Total;Municipal;5,3;3,8;7,2;2,5;0,0;0,0;8,6;7,5;4,2;10,0;6,7;8,2;--;--;--;--;--
2021;Sudeste;SP;3533254;Novais;Urbana;Municipal;5,3;3,8;7,2;2,5;0,0;0,0;8,6;7,5;4,2;10,0;6,7;8,2;--;--;--;--;--
2021;Sudeste;SP;3533254;Novais;Total;Pública;5,3;3,8;7,2;2,5;0,0;0,0;8,6;7,5;4,2;10,0;6,7;8,2;6,5;6,5;6,6;6,5;--
2021;Sudeste;SP;3533254;Novais;Urbana;Pública;5,3;3,8;7,2;2,5;0,0;0,0;8,6;7,5;4,2;10,0;6,7;8,2;6,5;6,5;6,6;6,5;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Total;5,8;2,5;9,3;0,0;0,0;0,0;7,1;3,4;11,4;4,9;9,7;11,6;10,2;13,0;7,9;10,8;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Total;5,8;2,5;9,3;0,0;0,0;0,0;7,1;3,4;11,4;4,9;9,7;11,6;10,2;13,0;7,9;10,8;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Estadual;9,3;--;9,3;--;--;--;--;--;11,4;4,9;9,7;11,6;10,2;13,0;7,9;10,8;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Estadual;9,3;--;9,3;--;--;--;--;--;11,4;4,9;9,7;11,6;10,2;13,0;7,9;10,8;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Municipal;2,5;2,5;--;0,0;0,0;0,0;7,1;3,4;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Municipal;2,5;2,5;--;0,0;0,0;0,0;7,1;3,4;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Pública;5,8;2,5;9,3;0,0;0,0;0,0;7,1;3,4;11,4;4,9;9,7;11,6;10,2;13,0;7,9;10,8;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Pública;5,8;2,5;9,3;0,0;0,0;0,0;7,1;3,4;11,4;4,9;9,7;11,6;10,2;13,0;7,9;10,8;--
2021;Sudeste;SP;3533403;Nova Odessa;Total;Total;4,1;2,2;6,6;0,4;0,4;1,5;4,2;4,5;7,1;6,9;6,0;6,4;5,4;6,9;6,6;2,7;--
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Total;4,1;2,2;6,6;0,4;0,4;1,5;4,2;4,5;7,1;6,9;6,0;6,4;5,4;6,9;6,6;2,7;--
2021;Sudeste;SP;3533403;Nova Odessa;Total;Estadual;7,8;--;7,8;--;--;--;--;--;8,4;7,6;7,4;7,7;5,8;7,4;7,5;2,7;--
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Estadual;7,8;--;7,8;--;--;--;--;--;8,4;7,6;7,4;7,7;5,8;7,4;7,5;2,7;--
2021;Sudeste;SP;3533403;Nova Odessa;Total;Municipal;2,6;2,6;--;0,1;0,5;1,7;5,1;5,4;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Municipal;2,6;2,6;--;0,1;0,5;1,7;5,1;5,4;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533403;Nova Odessa;Total;Privada;1,6;0,5;2,6;1,7;0,0;0,0;0,6;0,0;2,0;4,2;1,7;2,6;2,9;4,1;1,2;2,8;--
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Privada;1,6;0,5;2,6;1,7;0,0;0,0;0,6;0,0;2,0;4,2;1,7;2,6;2,9;4,1;1,2;2,8;--
2021;Sudeste;SP;3533403;Nova Odessa;Total;Pública;4,8;2,6;7,8;0,1;0,5;1,7;5,1;5,4;8,4;7,6;7,4;7,7;5,8;7,4;7,5;2,7;--
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Pública;4,8;2,6;7,8;0,1;0,5;1,7;5,1;5,4;8,4;7,6;7,4;7,7;5,8;7,4;7,5;2,7;--
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Total;1,6;0,4;2,9;0,2;0,4;0,2;0,6;0,6;2,4;1,4;4,6;3,7;6,4;7,4;7,1;4,8;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Total;1,6;0,4;2,9;0,2;0,4;0,2;0,6;0,6;2,4;1,4;4,6;3,7;6,4;7,4;7,1;4,8;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Estadual;7,7;--;7,7;--;--;--;--;--;4,9;5,9;11,1;11,6;7,3;8,3;8,2;5,4;--
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Estadual;7,7;--;7,7;--;--;--;--;--;4,9;5,9;11,1;11,6;7,3;8,3;8,2;5,4;--
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Municipal;1,5;0,5;2,7;0,2;0,5;0,2;0,7;0,7;2,2;0,9;4,7;3,3;0,0;--;--;--;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Municipal;1,5;0,5;2,7;0,2;0,5;0,2;0,7;0,7;2,2;0,9;4,7;3,3;0,0;--;--;--;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Privada;0,2;0,0;0,4;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,5;1,3;0,0;0,0;--
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Privada;0,2;0,0;0,4;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,5;1,3;0,0;0,0;--
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Pública;1,8;0,5;3,2;0,2;0,5;0,2;0,7;0,7;2,5;1,6;5,3;4,1;7,3;8,3;8,2;5,4;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Pública;1,8;0,5;3,2;0,2;0,5;0,2;0,7;0,7;2,5;1,6;5,3;4,1;7,3;8,3;8,2;5,4;0,0
2021;Sudeste;SP;3533601;Nuporanga;Total;Total;11,9;6,7;17,8;0,0;1,0;8,2;12,9;12,2;12,9;22,1;16,3;20,5;15,3;15,3;16,1;14,3;--
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Total;11,9;6,7;17,8;0,0;1,0;8,2;12,9;12,2;12,9;22,1;16,3;20,5;15,3;15,3;16,1;14,3;--
2021;Sudeste;SP;3533601;Nuporanga;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;15,3;15,3;16,1;14,3;--
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;15,3;15,3;16,1;14,3;--
2021;Sudeste;SP;3533601;Nuporanga;Total;Municipal;13,3;7,2;20,4;0,0;1,1;9,4;13,4;12,7;15,2;25,3;18,8;22,5;--;--;--;--;--
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Municipal;13,3;7,2;20,4;0,0;1,1;9,4;13,4;12,7;15,2;25,3;18,8;22,5;--;--;--;--;--
2021;Sudeste;SP;3533601;Nuporanga;Total;Privada;2,6;3,6;1,7;0,0;0,0;0,0;9,1;9,1;0,0;0,0;5,3;0,0;--;--;--;--;--
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Privada;2,6;3,6;1,7;0,0;0,0;0,0;9,1;9,1;0,0;0,0;5,3;0,0;--;--;--;--;--
2021;Sudeste;SP;3533601;Nuporanga;Total;Pública;13,3;7,2;20,4;0,0;1,1;9,4;13,4;12,7;15,2;25,3;18,8;22,5;15,3;15,3;16,1;14,3;--
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Pública;13,3;7,2;20,4;0,0;1,1;9,4;13,4;12,7;15,2;25,3;18,8;22,5;15,3;15,3;16,1;14,3;--
2021;Sudeste;SP;3533700;Ocauçu;Total;Total;5,7;4,6;7,0;0,0;0,0;4,5;5,6;9,6;5,8;1,4;4,0;18,5;8,9;10,5;9,8;3,8;--
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Total;5,7;4,6;7,0;0,0;0,0;4,5;5,6;9,6;5,8;1,4;4,0;18,5;8,9;10,5;9,8;3,8;--
2021;Sudeste;SP;3533700;Ocauçu;Total;Estadual;7,0;--;7,0;--;--;--;--;--;5,8;1,4;4,0;18,5;8,9;10,5;9,8;3,8;--
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Estadual;7,0;--;7,0;--;--;--;--;--;5,8;1,4;4,0;18,5;8,9;10,5;9,8;3,8;--
2021;Sudeste;SP;3533700;Ocauçu;Total;Municipal;4,6;4,6;--;0,0;0,0;4,5;5,6;9,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Municipal;4,6;4,6;--;0,0;0,0;4,5;5,6;9,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533700;Ocauçu;Total;Pública;5,7;4,6;7,0;0,0;0,0;4,5;5,6;9,6;5,8;1,4;4,0;18,5;8,9;10,5;9,8;3,8;--
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Pública;5,7;4,6;7,0;0,0;0,0;4,5;5,6;9,6;5,8;1,4;4,0;18,5;8,9;10,5;9,8;3,8;--
2021;Sudeste;SP;3533809;Óleo;Total;Total;3,8;0,6;7,6;0,0;0,0;0,0;0,0;3,0;12,1;7,9;5,1;4,8;9,0;12,5;10,0;3,8;--
2021;Sudeste;SP;3533809;Óleo;Urbana;Total;4,4;0,0;7,6;0,0;0,0;0,0;0,0;0,0;12,1;7,9;5,1;4,8;9,0;12,5;10,0;3,8;--
2021;Sudeste;SP;3533809;Óleo;Rural;Total;1,6;1,6;--;0,0;0,0;0,0;0,0;5,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533809;Óleo;Total;Estadual;7,6;--;7,6;--;--;--;--;--;12,1;7,9;5,1;4,8;9,0;12,5;10,0;3,8;--
2021;Sudeste;SP;3533809;Óleo;Urbana;Estadual;7,6;--;7,6;--;--;--;--;--;12,1;7,9;5,1;4,8;9,0;12,5;10,0;3,8;--
2021;Sudeste;SP;3533809;Óleo;Total;Municipal;0,6;0,6;--;0,0;0,0;0,0;0,0;3,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533809;Óleo;Urbana;Municipal;0,0;0,0;--;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3533809;Óleo;Rural;Municipal;1,6;1,6;--;0,0;0,0;0,0;0,0;5,0;--;--;--;--;--;--;--;--;--
