NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_1;ED_INF_CAT_2;ED_INF_CAT_3;ED_INF_CAT_4;ED_INF_CAT_5;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5
2021;Sudeste;SP;3549706;São José do Rio Pardo;Rural;Pública;11,1;0,0;88,9;0,0;0,0;92,9;0,0;7,1;0,0;0,0;100,0;0,0;0,0;0,0;0,0;76,9;0,0;23,1;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3549805;São José do Rio Preto;Total;Total;81,4;0,0;13,8;0,0;4,8;84,3;0,6;13,9;0,0;1,2;88,7;0,4;9,2;0,0;1,7;78,2;1,0;20,4;0,0;0,4;75,5;1,3;22,7;0,3;0,2
2021;Sudeste;SP;3549805;São José do Rio Preto;Urbana;Total;81,0;0,0;14,2;0,0;4,8;84,0;0,6;14,2;0,0;1,2;88,4;0,4;9,5;0,0;1,7;78,3;1,0;20,4;0,0;0,3;75,5;1,4;22,6;0,2;0,3
2021;Sudeste;SP;3549805;São José do Rio Preto;Rural;Total;91,6;0,0;2,4;0,0;6,0;93,9;0,0;3,1;0,0;3,0;94,4;0,0;2,5;0,0;3,1;62,5;0,0;37,5;0,0;0,0;73,8;0,0;23,8;2,4;0,0
2021;Sudeste;SP;3549805;São José do Rio Preto;Total;Estadual;100,0;0,0;0,0;0,0;0,0;80,0;0,0;20,0;0,0;0,0;--;--;--;--;--;80,0;0,0;20,0;0,0;0,0;73,9;1,2;24,9;0,0;0,0
2021;Sudeste;SP;3549805;São José do Rio Preto;Urbana;Estadual;100,0;0,0;0,0;0,0;0,0;80,0;0,0;20,0;0,0;0,0;--;--;--;--;--;80,0;0,0;20,0;0,0;0,0;74,0;1,2;24,8;0,0;0,0
2021;Sudeste;SP;3549805;São José do Rio Preto;Rural;Estadual;--;--;--;--;--;62,5;0,0;37,5;0,0;0,0;--;--;--;--;--;62,5;0,0;37,5;0,0;0,0;58,3;0,0;41,7;0,0;0,0
2021;Sudeste;SP;3549805;São José do Rio Preto;Total;Municipal;93,6;0,0;3,7;0,0;2,7;91,9;0,2;6,5;0,0;1,4;93,2;0,0;5,3;0,0;1,5;74,7;3,1;22,2;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3549805;São José do Rio Preto;Urbana;Municipal;93,8;0,0;3,8;0,0;2,4;91,6;0,3;6,9;0,0;1,2;93,1;0,0;5,6;0,0;1,3;74,7;3,1;22,2;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3549805;São José do Rio Preto;Rural;Municipal;91,6;0,0;2,4;0,0;6,0;94,4;0,0;2,5;0,0;3,1;94,4;0,0;2,5;0,0;3,1;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3549805;São José do Rio Preto;Total;Privada;69,2;0,0;23,7;0,0;7,1;80,2;1,2;17,0;0,1;1,5;82,8;0,8;14,3;0,1;2,0;76,8;1,7;20,6;0,1;0,8;78,2;1,6;18,8;0,7;0,7
2021;Sudeste;SP;3549805;São José do Rio Preto;Urbana;Privada;69,2;0,0;23,7;0,0;7,1;80,2;1,2;17,0;0,1;1,5;82,8;0,8;14,3;0,1;2,0;76,8;1,7;20,6;0,1;0,8;78,2;1,6;18,9;0,6;0,7
2021;Sudeste;SP;3549805;São José do Rio Preto;Rural;Privada;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;80,4;0,0;16,1;3,5;0,0
2021;Sudeste;SP;3549805;São José do Rio Preto;Total;Pública;93,7;0,0;3,7;0,0;2,6;87,5;0,2;11,5;0,0;0,8;93,2;0,0;5,3;0,0;1,5;79,4;0,4;20,2;0,0;0,0;73,9;1,2;24,9;0,0;0,0
2021;Sudeste;SP;3549805;São José do Rio Preto;Urbana;Pública;93,8;0,0;3,8;0,0;2,4;87,1;0,2;11,9;0,0;0,8;93,1;0,0;5,6;0,0;1,3;79,4;0,4;20,2;0,0;0,0;74,0;1,2;24,8;0,0;0,0
2021;Sudeste;SP;3549805;São José do Rio Preto;Rural;Pública;91,6;0,0;2,4;0,0;6,0;93,9;0,0;3,1;0,0;3,0;94,4;0,0;2,5;0,0;3,1;62,5;0,0;37,5;0,0;0,0;58,3;0,0;41,7;0,0;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Total;Total;90,1;0,0;7,7;0,7;1,5;85,7;0,9;12,7;0,2;0,5;92,4;0,4;5,8;0,3;1,1;77,2;1,4;21,2;0,1;0,1;76,5;2,1;21,2;0,2;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Urbana;Total;90,1;0,0;7,7;0,7;1,5;85,6;0,9;12,7;0,2;0,6;92,4;0,4;5,8;0,3;1,1;77,2;1,4;21,2;0,1;0,1;76,5;2,2;21,1;0,2;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Rural;Total;100,0;0,0;0,0;0,0;0,0;87,4;0,0;10,1;0,0;2,5;95,8;0,0;0,0;0,0;4,2;75,0;0,0;25,0;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Total;Federal;88,1;0,0;7,1;0,0;4,8;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;62,5;31,3;0,0;6,2;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Urbana;Federal;88,1;0,0;7,1;0,0;4,8;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;62,5;31,3;0,0;6,2;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Total;Estadual;100,0;0,0;0,0;0,0;0,0;89,2;0,1;8,2;0,3;2,2;94,3;0,0;1,0;0,7;4,0;84,3;0,2;15,3;0,0;0,2;76,2;1,2;22,6;0,0;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Urbana;Estadual;100,0;0,0;0,0;0,0;0,0;89,3;0,1;8,2;0,3;2,1;94,3;0,0;1,0;0,7;4,0;84,5;0,2;15,1;0,0;0,2;76,3;1,2;22,5;0,0;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Rural;Estadual;--;--;--;--;--;83,9;0,0;12,9;0,0;3,2;93,3;0,0;0,0;0,0;6,7;75,0;0,0;25,0;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Total;Municipal;98,8;0,0;1,1;0,0;0,1;88,6;0,9;10,5;0,0;0,0;97,5;0,3;2,2;0,0;0,0;77,3;1,7;21,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3549904;São José dos Campos;Urbana;Municipal;98,8;0,0;1,2;0,0;0,0;88,6;0,9;10,5;0,0;0,0;97,5;0,3;2,2;0,0;0,0;77,3;1,7;21,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3549904;São José dos Campos;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3549904;São José dos Campos;Total;Privada;73,5;0,1;20,2;2,1;4,1;78,8;1,5;19,3;0,2;0,2;85,0;1,0;13,6;0,2;0,2;69,4;2,4;27,9;0,2;0,1;77,3;3,3;18,9;0,4;0,1
2021;Sudeste;SP;3549904;São José dos Campos;Urbana;Privada;73,4;0,1;20,2;2,1;4,2;78,7;1,5;19,4;0,2;0,2;84,9;1,0;13,7;0,2;0,2;69,4;2,4;27,9;0,2;0,1;77,3;3,3;18,9;0,4;0,1
2021;Sudeste;SP;3549904;São José dos Campos;Rural;Privada;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3549904;São José dos Campos;Total;Pública;98,7;0,0;1,2;0,0;0,1;88,8;0,6;9,6;0,2;0,8;96,3;0,2;1,8;0,3;1,4;80,3;1,0;18,6;0,0;0,1;76,1;1,5;22,3;0,1;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Urbana;Pública;98,7;0,0;1,2;0,0;0,1;88,9;0,6;9,6;0,2;0,7;96,3;0,2;1,8;0,3;1,4;80,3;1,0;18,5;0,0;0,2;76,1;1,5;22,3;0,1;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Rural;Pública;100,0;0,0;0,0;0,0;0,0;83,9;0,0;12,9;0,0;3,2;93,3;0,0;0,0;0,0;6,7;75,0;0,0;25,0;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3549953;São Lourenço da Serra;Total;Total;80,6;0,0;3,0;0,0;16,4;76,7;1,6;18,4;0,0;3,3;80,2;1,5;13,0;0,0;5,3;70,5;1,8;27,7;0,0;0,0;71,3;0,0;28,7;0,0;0,0
2021;Sudeste;SP;3549953;São Lourenço da Serra;Urbana;Total;79,4;0,0;3,2;0,0;17,4;80,6;1,1;15,2;0,0;3,1;80,3;1,7;13,3;0,0;4,7;81,2;0,0;18,8;0,0;0,0;71,3;0,0;28,7;0,0;0,0
2021;Sudeste;SP;3549953;São Lourenço da Serra;Rural;Total;100,0;0,0;0,0;0,0;0,0;50,0;5,2;39,6;0,0;5,2;79,2;0,0;10,4;0,0;10,4;20,8;10,4;68,8;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3549953;São Lourenço da Serra;Total;Estadual;--;--;--;--;--;81,2;0,0;18,8;0,0;0,0;--;--;--;--;--;81,2;0,0;18,8;0,0;0,0;71,3;0,0;28,7;0,0;0,0
2021;Sudeste;SP;3549953;São Lourenço da Serra;Urbana;Estadual;--;--;--;--;--;81,2;0,0;18,8;0,0;0,0;--;--;--;--;--;81,2;0,0;18,8;0,0;0,0;71,3;0,0;28,7;0,0;0,0
2021;Sudeste;SP;3549953;São Lourenço da Serra;Total;Municipal;79,0;0,0;3,2;0,0;17,8;74,7;2,3;18,1;0,0;4,9;80,2;1,5;13,0;0,0;5,3;20,8;10,4;68,8;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3549953;São Lourenço da Serra;Urbana;Municipal;77,6;0,0;3,4;0,0;19,0;80,3;1,7;13,3;0,0;4,7;80,3;1,7;13,3;0,0;4,7;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3549953;São Lourenço da Serra;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;50,0;5,2;39,6;0,0;5,2;79,2;0,0;10,4;0,0;10,4;20,8;10,4;68,8;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3549953;São Lourenço da Serra;Total;Privada;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3549953;São Lourenço da Serra;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3549953;São Lourenço da Serra;Total;Pública;79,0;0,0;3,2;0,0;17,8;76,7;1,6;18,4;0,0;3,3;80,2;1,5;13,0;0,0;5,3;70,5;1,8;27,7;0,0;0,0;71,3;0,0;28,7;0,0;0,0
2021;Sudeste;SP;3549953;São Lourenço da Serra;Urbana;Pública;77,6;0,0;3,4;0,0;19,0;80,6;1,1;15,2;0,0;3,1;80,3;1,7;13,3;0,0;4,7;81,2;0,0;18,8;0,0;0,0;71,3;0,0;28,7;0,0;0,0
2021;Sudeste;SP;3549953;São Lourenço da Serra;Rural;Pública;100,0;0,0;0,0;0,0;0,0;50,0;5,2;39,6;0,0;5,2;79,2;0,0;10,4;0,0;10,4;20,8;10,4;68,8;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Total;Total;31,6;0,0;68,4;0,0;0,0;89,9;0,0;10,1;0,0;0,0;97,9;0,0;2,1;0,0;0,0;83,0;0,0;17,0;0,0;0,0;72,2;8,3;19,5;0,0;0,0
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Urbana;Total;33,3;0,0;66,7;0,0;0,0;88,2;0,0;11,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;76,7;0,0;23,3;0,0;0,0;72,2;8,3;19,5;0,0;0,0
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Rural;Total;28,6;0,0;71,4;0,0;0,0;91,4;0,0;8,6;0,0;0,0;96,0;0,0;4,0;0,0;0,0;87,8;0,0;12,2;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;72,2;8,3;19,5;0,0;0,0
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;72,2;8,3;19,5;0,0;0,0
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Total;Municipal;31,6;0,0;68,4;0,0;0,0;89,9;0,0;10,1;0,0;0,0;97,9;0,0;2,1;0,0;0,0;83,0;0,0;17,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Urbana;Municipal;33,3;0,0;66,7;0,0;0,0;88,2;0,0;11,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;76,7;0,0;23,3;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Rural;Municipal;28,6;0,0;71,4;0,0;0,0;91,4;0,0;8,6;0,0;0,0;96,0;0,0;4,0;0,0;0,0;87,8;0,0;12,2;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Total;Pública;31,6;0,0;68,4;0,0;0,0;89,9;0,0;10,1;0,0;0,0;97,9;0,0;2,1;0,0;0,0;83,0;0,0;17,0;0,0;0,0;72,2;8,3;19,5;0,0;0,0
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Urbana;Pública;33,3;0,0;66,7;0,0;0,0;88,2;0,0;11,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;76,7;0,0;23,3;0,0;0,0;72,2;8,3;19,5;0,0;0,0
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Rural;Pública;28,6;0,0;71,4;0,0;0,0;91,4;0,0;8,6;0,0;0,0;96,0;0,0;4,0;0,0;0,0;87,8;0,0;12,2;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550100;São Manuel;Total;Total;66,7;0,0;26,2;1,6;5,5;79,7;0,1;18,9;0,2;1,1;81,2;0,1;16,6;0,4;1,7;77,2;0,0;22,8;0,0;0,0;69,5;0,0;29,6;0,9;0,0
2021;Sudeste;SP;3550100;São Manuel;Urbana;Total;66,7;0,0;26,2;1,6;5,5;79,7;0,1;18,9;0,2;1,1;81,2;0,1;16,6;0,4;1,7;77,2;0,0;22,8;0,0;0,0;67,8;0,0;31,1;1,1;0,0
2021;Sudeste;SP;3550100;São Manuel;Rural;Total;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;79,8;0,0;20,2;0,0;0,0
2021;Sudeste;SP;3550100;São Manuel;Total;Estadual;--;--;--;--;--;80,8;0,0;19,2;0,0;0,0;--;--;--;--;--;80,8;0,0;19,2;0,0;0,0;67,5;0,0;32,5;0,0;0,0
2021;Sudeste;SP;3550100;São Manuel;Urbana;Estadual;--;--;--;--;--;80,8;0,0;19,2;0,0;0,0;--;--;--;--;--;80,8;0,0;19,2;0,0;0,0;65,0;0,0;35,0;0,0;0,0
2021;Sudeste;SP;3550100;São Manuel;Rural;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;79,8;0,0;20,2;0,0;0,0
2021;Sudeste;SP;3550100;São Manuel;Total;Municipal;72,1;0,0;25,0;0,0;2,9;82,7;0,1;15,1;0,0;2,1;82,7;0,1;15,1;0,0;2,1;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3550100;São Manuel;Urbana;Municipal;72,1;0,0;25,0;0,0;2,9;82,7;0,1;15,1;0,0;2,1;82,7;0,1;15,1;0,0;2,1;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3550100;São Manuel;Total;Privada;40,9;0,0;31,8;9,1;18,2;70,7;0,0;28,1;1,2;0,0;73,8;0,0;23,8;2,4;0,0;67,3;0,0;32,7;0,0;0,0;78,8;0,0;16,1;5,1;0,0
2021;Sudeste;SP;3550100;São Manuel;Urbana;Privada;40,9;0,0;31,8;9,1;18,2;70,7;0,0;28,1;1,2;0,0;73,8;0,0;23,8;2,4;0,0;67,3;0,0;32,7;0,0;0,0;78,8;0,0;16,1;5,1;0,0
2021;Sudeste;SP;3550100;São Manuel;Total;Pública;72,1;0,0;25,0;0,0;2,9;82,0;0,1;16,5;0,0;1,4;82,7;0,1;15,1;0,0;2,1;80,8;0,0;19,2;0,0;0,0;67,5;0,0;32,5;0,0;0,0
2021;Sudeste;SP;3550100;São Manuel;Urbana;Pública;72,1;0,0;25,0;0,0;2,9;82,0;0,1;16,5;0,0;1,4;82,7;0,1;15,1;0,0;2,1;80,8;0,0;19,2;0,0;0,0;65,0;0,0;35,0;0,0;0,0
2021;Sudeste;SP;3550100;São Manuel;Rural;Pública;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;79,8;0,0;20,2;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Total;Total;52,3;0,0;34,1;0,6;13,0;79,0;0,0;19,3;0,0;1,7;89,9;0,0;7,1;0,0;3,0;65,0;0,0;35,0;0,0;0,0;74,0;0,6;25,4;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Urbana;Total;52,4;0,0;28,6;0,8;18,2;80,1;0,0;18,8;0,0;1,1;91,2;0,0;6,6;0,0;2,2;66,7;0,0;33,3;0,0;0,0;74,0;0,9;25,1;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Rural;Total;52,0;0,0;48,0;0,0;0,0;77,5;0,0;20,1;0,0;2,4;88,1;0,0;7,7;0,0;4,2;62,5;0,0;37,5;0,0;0,0;73,8;0,0;26,2;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Total;Estadual;--;--;--;--;--;71,0;0,0;29,0;0,0;0,0;--;--;--;--;--;71,0;0,0;29,0;0,0;0,0;73,3;0,0;26,7;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Urbana;Estadual;--;--;--;--;--;72,6;0,0;27,4;0,0;0,0;--;--;--;--;--;72,6;0,0;27,4;0,0;0,0;73,0;0,0;27,0;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Rural;Estadual;--;--;--;--;--;68,8;0,0;31,2;0,0;0,0;--;--;--;--;--;68,8;0,0;31,2;0,0;0,0;73,8;0,0;26,2;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Total;Municipal;50,6;0,0;33,8;0,6;15,0;86,5;0,0;10,5;0,0;3,0;89,9;0,0;6,9;0,0;3,2;41,7;0,0;58,3;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Urbana;Municipal;50,0;0,0;26,9;1,0;22,1;91,5;0,0;6,1;0,0;2,4;91,5;0,0;6,1;0,0;2,4;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Rural;Municipal;52,0;0,0;48,0;0,0;0,0;81,5;0,0;14,9;0,0;3,6;88,1;0,0;7,7;0,0;4,2;41,7;0,0;58,3;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Total;Privada;63,6;0,0;36,4;0,0;0,0;61,9;0,0;38,1;0,0;0,0;88,9;0,0;11,1;0,0;0,0;50,0;0,0;50,0;0,0;0,0;80,4;6,5;13,1;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Urbana;Privada;63,6;0,0;36,4;0,0;0,0;61,9;0,0;38,1;0,0;0,0;88,9;0,0;11,1;0,0;0,0;50,0;0,0;50,0;0,0;0,0;80,4;6,5;13,1;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Total;Pública;50,6;0,0;33,8;0,6;15,0;80,9;0,0;17,3;0,0;1,8;89,9;0,0;6,9;0,0;3,2;67,8;0,0;32,2;0,0;0,0;73,3;0,0;26,7;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Urbana;Pública;50,0;0,0;26,9;1,0;22,1;83,8;0,0;14,8;0,0;1,4;91,5;0,0;6,1;0,0;2,4;72,6;0,0;27,4;0,0;0,0;73,0;0,0;27,0;0,0;0,0
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Rural;Pública;52,0;0,0;48,0;0,0;0,0;77,5;0,0;20,1;0,0;2,4;88,1;0,0;7,7;0,0;4,2;62,5;0,0;37,5;0,0;0,0;73,8;0,0;26,2;0,0;0,0
2021;Sudeste;SP;3550308;São Paulo;Total;Total;83,5;0,2;9,9;0,7;5,7;82,0;0,7;15,2;0,2;1,9;86,4;0,6;9,3;0,3;3,4;77,6;0,8;21,1;0,1;0,4;77,3;1,1;21,4;0,1;0,1
2021;Sudeste;SP;3550308;São Paulo;Urbana;Total;83,5;0,2;9,9;0,7;5,7;82,0;0,7;15,2;0,2;1,9;86,4;0,6;9,3;0,3;3,4;77,6;0,8;21,1;0,1;0,4;77,3;1,1;21,4;0,1;0,1
2021;Sudeste;SP;3550308;São Paulo;Rural;Total;62,3;0,0;0,0;1,3;36,4;80,4;0,0;12,7;0,0;6,9;77,5;0,0;12,7;0,0;9,8;87,1;0,0;12,9;0,0;0,0;70,4;0,0;29,6;0,0;0,0
2021;Sudeste;SP;3550308;São Paulo;Total;Federal;32,3;0,0;62,9;0,0;4,8;84,5;0,0;10,3;0,0;5,2;84,5;0,0;10,3;0,0;5,2;--;--;--;--;--;86,3;2,6;9,3;1,1;0,7
2021;Sudeste;SP;3550308;São Paulo;Urbana;Federal;32,3;0,0;62,9;0,0;4,8;84,5;0,0;10,3;0,0;5,2;84,5;0,0;10,3;0,0;5,2;--;--;--;--;--;86,3;2,6;9,3;1,1;0,7
2021;Sudeste;SP;3550308;São Paulo;Total;Estadual;63,2;0,0;15,8;5,3;15,7;87,1;0,2;10,2;0,2;2,3;92,2;0,1;3,0;0,4;4,3;81,7;0,4;17,8;0,0;0,1;77,7;0,8;21,3;0,0;0,2
2021;Sudeste;SP;3550308;São Paulo;Urbana;Estadual;63,2;0,0;15,8;5,3;15,7;87,1;0,2;10,2;0,2;2,3;92,2;0,1;3,0;0,4;4,3;81,7;0,4;17,8;0,0;0,1;77,7;0,8;21,3;0,0;0,2
2021;Sudeste;SP;3550308;São Paulo;Total;Municipal;91,4;0,1;5,4;0,8;2,3;80,6;0,4;18,5;0,2;0,3;90,1;0,8;8,4;0,2;0,5;76,8;0,2;22,6;0,2;0,2;81,7;0,0;17,5;0,8;0,0
2021;Sudeste;SP;3550308;São Paulo;Urbana;Municipal;91,5;0,1;5,4;0,8;2,2;80,6;0,4;18,5;0,2;0,3;90,1;0,8;8,4;0,2;0,5;76,8;0,2;22,6;0,2;0,2;81,7;0,0;17,5;0,8;0,0
2021;Sudeste;SP;3550308;São Paulo;Rural;Municipal;0,0;0,0;0,0;0,0;100,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3550308;São Paulo;Total;Privada;79,5;0,2;12,2;0,7;7,4;78,7;1,3;17,5;0,3;2,2;81,5;0,9;13,9;0,3;3,4;74,4;1,8;23,0;0,2;0,6;76,0;1,6;21,7;0,2;0,5
2021;Sudeste;SP;3550308;São Paulo;Urbana;Privada;79,4;0,2;12,2;0,7;7,5;78,7;1,3;17,5;0,3;2,2;81,5;0,9;13,9;0,3;3,4;74,4;1,8;23,0;0,2;0,6;76,0;1,6;21,7;0,2;0,5
2021;Sudeste;SP;3550308;São Paulo;Rural;Privada;96,0;0,0;0,0;2,0;2,0;80,4;0,0;12,7;0,0;6,9;77,5;0,0;12,7;0,0;9,8;87,1;0,0;12,9;0,0;0,0;70,4;0,0;29,6;0,0;0,0
2021;Sudeste;SP;3550308;São Paulo;Total;Pública;91,2;0,1;5,5;0,8;2,4;84,6;0,3;13,4;0,2;1,5;91,7;0,3;4,4;0,3;3,3;79,3;0,3;20,1;0,1;0,2;77,8;0,8;21,2;0,0;0,2
2021;Sudeste;SP;3550308;São Paulo;Urbana;Pública;91,3;0,1;5,5;0,8;2,3;84,6;0,3;13,4;0,2;1,5;91,7;0,3;4,4;0,3;3,3;79,3;0,3;20,1;0,1;0,2;77,8;0,8;21,2;0,0;0,2
2021;Sudeste;SP;3550308;São Paulo;Rural;Pública;0,0;0,0;0,0;0,0;100,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3550407;São Pedro;Total;Total;78,5;0,0;15,6;0,0;5,9;83,5;0,6;14,4;0,0;1,5;85,6;1,0;10,6;0,0;2,8;80,6;0,0;19,4;0,0;0,0;68,9;0,0;31,1;0,0;0,0
2021;Sudeste;SP;3550407;São Pedro;Urbana;Total;77,7;0,0;16,2;0,0;6,1;82,2;0,6;15,5;0,0;1,7;84,3;1,1;11,6;0,0;3,0;79,4;0,0;20,6;0,0;0,0;68,9;0,0;31,1;0,0;0,0
2021;Sudeste;SP;3550407;São Pedro;Rural;Total;100,0;0,0;0,0;0,0;0,0;97,1;0,0;2,9;0,0;0,0;100,0;0,0;0,0;0,0;0,0;93,3;0,0;6,7;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550407;São Pedro;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;68,5;0,0;31,5;0,0;0,0
2021;Sudeste;SP;3550407;São Pedro;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;68,5;0,0;31,5;0,0;0,0
2021;Sudeste;SP;3550407;São Pedro;Total;Municipal;97,7;0,0;0,0;0,0;2,3;84,4;0,7;14,2;0,0;0,7;86,2;1,3;11,3;0,0;1,2;81,9;0,0;18,1;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550407;São Pedro;Urbana;Municipal;97,6;0,0;0,0;0,0;2,4;82,9;0,8;15,5;0,0;0,8;84,7;1,4;12,6;0,0;1,3;80,6;0,0;19,4;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550407;São Pedro;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;97,1;0,0;2,9;0,0;0,0;100,0;0,0;0,0;0,0;0,0;93,3;0,0;6,7;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3550407;São Pedro;Total;Privada;42,6;0,0;44,7;0,0;12,7;79,1;0,0;15,4;0,0;5,5;82,7;0,0;7,4;0,0;9,9;74,6;0,0;25,4;0,0;0,0;70,6;0,0;29,4;0,0;0,0
2021;Sudeste;SP;3550407;São Pedro;Urbana;Privada;42,6;0,0;44,7;0,0;12,7;79,1;0,0;15,4;0,0;5,5;82,7;0,0;7,4;0,0;9,9;74,6;0,0;25,4;0,0;0,0;70,6;0,0;29,4;0,0;0,0
