NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;1_CAT1_CATFUN;1_CAT1_CATMED;1_CAT2_CATFUN;1_CAT2_CATMED;1_CAT3_CATFUN;1_CAT3_CATMED
2021;Sudeste;SP;3544202;Riolândia;Total;Pública;99,2;96,1;0,4;1,9;0,4;2,0
2021;Sudeste;SP;3544202;Riolândia;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Urbana;Total;99,3;96,7;0,3;1,7;0,4;1,6
2021;Sudeste;SP;3544251;Rosana;Total;Total;98,8;95,3;0,4;0,3;0,8;4,1
2021;Sudeste;SP;3544251;Rosana;Total;Pública;98,6;94,9;0,5;0,4;0,8;4,4
2021;Sudeste;SP;3544251;Rosana;Total;Privada;100,0;97,8;0,0;0,0;0,0;2,2
2021;Sudeste;SP;3544251;Rosana;Urbana;Total;98,6;95,0;0,5;0,2;0,8;4,5
2021;Sudeste;SP;3544251;Rosana;Rural;Total;99,7;97,3;0,0;1,4;0,3;1,3
2021;Sudeste;SP;3544301;Roseira;Total;Total;99,4;94,4;0,1;0,4;0,4;3,3
2021;Sudeste;SP;3544301;Roseira;Total;Pública;99,4;94,4;0,1;0,4;0,4;3,3
2021;Sudeste;SP;3544301;Roseira;Urbana;Total;99,4;94,4;0,1;0,4;0,4;3,3
2021;Sudeste;SP;3544400;Rubiácea;Total;Total;97,5;97,8;1,6;1,1;0,9;1,1
2021;Sudeste;SP;3544400;Rubiácea;Total;Pública;97,5;97,8;1,6;1,1;0,9;1,1
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Total;97,0;97,8;1,8;1,1;1,2;1,1
2021;Sudeste;SP;3544400;Rubiácea;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3544509;Rubinéia;Total;Total;99,2;96,4;0,3;1,8;0,5;1,8
2021;Sudeste;SP;3544509;Rubinéia;Total;Pública;99,2;96,4;0,3;1,8;0,5;1,8
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Total;99,2;96,4;0,3;1,8;0,5;1,8
2021;Sudeste;SP;3544608;Sabino;Total;Total;95,8;86,2;3,3;2,3;0,9;10,8
2021;Sudeste;SP;3544608;Sabino;Total;Pública;95,8;86,2;3,3;2,3;0,9;10,8
2021;Sudeste;SP;3544608;Sabino;Urbana;Total;95,8;86,2;3,3;2,3;0,9;10,8
2021;Sudeste;SP;3544707;Sagres;Total;Total;99,6;91,0;0,0;1,5;0,4;7,5
2021;Sudeste;SP;3544707;Sagres;Total;Pública;99,6;91,0;0,0;1,5;0,4;7,5
2021;Sudeste;SP;3544707;Sagres;Urbana;Total;99,6;91,0;0,0;1,5;0,4;7,5
2021;Sudeste;SP;3544806;Sales;Total;Total;99,3;93,5;0,3;0,0;0,4;6,5
2021;Sudeste;SP;3544806;Sales;Total;Pública;99,3;93,5;0,3;0,0;0,4;6,5
2021;Sudeste;SP;3544806;Sales;Urbana;Total;99,3;93,5;0,3;0,0;0,4;6,5
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Total;98,8;92,6;0,5;1,7;0,7;5,7
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Pública;98,7;92,6;0,6;1,7;0,7;5,7
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Total;98,8;92,6;0,5;1,7;0,7;5,7
2021;Sudeste;SP;3545001;Salesópolis;Total;Total;98,0;89,4;1,4;3,2;0,6;4,7
2021;Sudeste;SP;3545001;Salesópolis;Total;Pública;98,0;89,4;1,4;3,2;0,6;4,7
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Total;97,8;86,6;1,4;4,1;0,6;5,4
2021;Sudeste;SP;3545001;Salesópolis;Rural;Total;98,5;95,9;1,2;1,0;0,3;3,1
2021;Sudeste;SP;3545100;Salmourão;Total;Total;97,9;93,7;0,6;0,0;1,0;4,7
2021;Sudeste;SP;3545100;Salmourão;Total;Pública;97,9;93,7;0,6;0,0;1,0;4,7
2021;Sudeste;SP;3545100;Salmourão;Urbana;Total;97,9;93,7;0,6;0,0;1,0;4,7
2021;Sudeste;SP;3545159;Saltinho;Total;Total;99,3;97,3;0,0;0,4;0,7;2,3
2021;Sudeste;SP;3545159;Saltinho;Total;Pública;99,3;97,3;0,0;0,4;0,7;2,3
2021;Sudeste;SP;3545159;Saltinho;Urbana;Total;99,3;97,3;0,0;0,4;0,7;2,3
2021;Sudeste;SP;3545209;Salto;Total;Total;98,6;96,5;0,9;1,7;0,4;1,2
2021;Sudeste;SP;3545209;Salto;Total;Pública;98,5;96,0;1,0;2,0;0,4;1,3
2021;Sudeste;SP;3545209;Salto;Total;Privada;99,2;100,0;0,3;0,0;0,5;0,0
2021;Sudeste;SP;3545209;Salto;Urbana;Total;98,6;96,5;0,9;1,7;0,4;1,2
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Total;99,3;96,7;0,1;1,3;0,4;1,5
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Pública;99,3;96,4;0,1;1,4;0,4;1,6
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Privada;99,8;100,0;0,2;0,0;0,0;0,0
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Total;99,4;96,7;0,1;1,3;0,4;1,5
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Total;98,9;--;0,5;--;0,6;--
2021;Sudeste;SP;3545407;Salto Grande;Total;Total;99,2;95,4;0,3;0,0;0,4;0,5
2021;Sudeste;SP;3545407;Salto Grande;Total;Pública;99,2;95,4;0,3;0,0;0,4;0,5
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Total;99,2;95,4;0,3;0,0;0,4;0,5
2021;Sudeste;SP;3545506;Sandovalina;Total;Total;99,0;98,5;0,2;1,5;0,8;0,0
2021;Sudeste;SP;3545506;Sandovalina;Total;Pública;99,0;98,5;0,2;1,5;0,8;0,0
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Total;99,0;98,5;0,2;1,5;0,8;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Total;Total;99,1;97,6;0,6;0,5;0,3;1,9
2021;Sudeste;SP;3545605;Santa Adélia;Total;Pública;99,1;97,3;0,7;0,6;0,2;2,1
2021;Sudeste;SP;3545605;Santa Adélia;Total;Privada;99,5;100,0;0,0;0,0;0,5;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Total;99,1;97,6;0,6;0,5;0,3;1,9
2021;Sudeste;SP;3545704;Santa Albertina;Total;Total;98,4;97,0;0,6;0,6;1,0;1,8
2021;Sudeste;SP;3545704;Santa Albertina;Total;Pública;98,4;97,0;0,6;0,6;1,0;1,8
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Total;98,4;97,0;0,6;0,6;1,0;1,8
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Total;99,0;96,7;0,4;1,2;0,6;1,4
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Pública;99,0;96,5;0,4;1,3;0,6;1,5
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Privada;99,2;99,5;0,4;0,3;0,4;0,2
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Total;99,0;96,7;0,4;1,2;0,6;1,4
2021;Sudeste;SP;3546009;Santa Branca;Total;Total;97,3;84,6;2,0;7,6;0,5;6,5
2021;Sudeste;SP;3546009;Santa Branca;Total;Pública;97,2;84,6;2,1;7,6;0,5;6,5
2021;Sudeste;SP;3546009;Santa Branca;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Total;97,2;84,6;2,1;7,6;0,5;6,5
2021;Sudeste;SP;3546009;Santa Branca;Rural;Total;98,9;--;1,1;--;0,0;--
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Total;97,0;91,2;0,7;0,0;2,3;8,8
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Pública;97,0;91,2;0,7;0,0;2,3;8,8
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Total;97,0;91,2;0,7;0,0;2,3;8,8
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Total;98,7;89,4;0,0;0,0;1,3;10,6
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Pública;98,7;89,4;0,0;0,0;1,3;10,6
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Urbana;Total;98,5;89,4;0,0;0,0;1,5;10,6
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Total;Total;99,7;97,5;0,0;2,5;0,3;0,0
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Total;Pública;99,7;97,5;0,0;2,5;0,3;0,0
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Urbana;Total;99,7;97,5;0,0;2,5;0,3;0,0
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Total;Total;99,2;95,5;0,3;1,9;0,5;2,2
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Total;Pública;99,1;94,7;0,3;2,3;0,6;2,5
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Urbana;Total;99,2;95,5;0,3;1,9;0,5;2,2
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Total;98,9;94,8;0,5;3,6;0,6;1,5
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Pública;98,8;93,7;0,5;4,3;0,7;1,8
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Privada;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Total;98,9;98,0;0,5;0,5;0,6;1,5
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Rural;Total;--;83,2;--;15,1;--;1,5
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Total;99,4;94,8;0,2;0,6;0,4;4,6
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Pública;99,4;94,8;0,2;0,6;0,4;4,6
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Total;99,4;94,8;0,2;0,6;0,4;4,6
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Total;98,6;95,4;0,6;1,5;0,8;2,1
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Pública;98,7;94,8;0,6;1,8;0,7;2,2
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Privada;98,2;98,4;0,4;0,0;1,4;1,6
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Total;98,6;95,4;0,6;1,5;0,8;2,1
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Total;98,3;91,4;0,8;0,7;0,8;5,3
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Pública;98,2;91,4;0,8;0,7;0,8;5,3
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Total;98,3;91,4;0,8;0,7;0,8;5,3
2021;Sudeste;SP;3546801;Santa Isabel;Total;Total;99,4;96,0;0,2;1,5;0,2;1,5
2021;Sudeste;SP;3546801;Santa Isabel;Total;Pública;99,4;95,8;0,2;1,6;0,2;1,6
2021;Sudeste;SP;3546801;Santa Isabel;Total;Privada;99,8;100,0;0,2;0,0;0,0;0,0
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Total;99,4;96,0;0,2;1,5;0,2;1,5
2021;Sudeste;SP;3546801;Santa Isabel;Rural;Total;99,7;--;0,2;--;0,1;--
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Total;99,4;100,0;0,3;0,0;0,3;0,0
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Pública;99,4;100,0;0,3;0,0;0,3;0,0
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Total;99,4;100,0;0,3;0,0;0,3;0,0
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Total;99,2;97,2;0,1;0,6;0,7;1,1
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Pública;99,2;97,2;0,1;0,6;0,7;1,1
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Total;99,2;97,2;0,1;0,6;0,7;1,1
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Total;98,8;84,2;0,6;0,0;0,3;5,3
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Pública;98,8;84,2;0,6;0,0;0,3;5,3
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Total;98,8;84,2;0,6;0,0;0,3;5,3
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Total;100,0;93,5;0,0;0,0;0,0;6,5
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Pública;100,0;93,5;0,0;0,0;0,0;6,5
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Total;100,0;93,5;0,0;0,0;0,0;6,5
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Total;98,8;96,7;0,3;0,6;0,9;2,2
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Pública;98,9;96,4;0,3;0,7;0,8;2,3
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Privada;98,1;98,4;0,4;0,2;1,5;1,0
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Total;98,8;96,7;0,3;0,6;0,9;2,2
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Total;98,3;97,2;1,3;1,4;0,4;1,4
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Pública;98,3;97,2;1,3;1,4;0,4;1,4
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Total;98,3;97,2;1,3;1,4;0,4;1,4
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Total;99,2;94,5;0,3;1,6;0,4;1,3
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Pública;99,4;93,3;0,2;1,6;0,3;1,5
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Privada;98,8;97,6;0,7;1,4;0,5;1,0
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Total;99,2;94,5;0,3;1,6;0,4;1,3
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Total;98,9;94,4;0,5;1,9;0,5;3,0
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Pública;98,9;93,8;0,4;2,1;0,6;3,2
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Privada;98,9;98,8;0,8;0,0;0,3;1,2
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Total;98,9;94,4;0,5;1,9;0,5;3,0
2021;Sudeste;SP;3547650;Santa Salete;Total;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3547650;Santa Salete;Total;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Total;97,2;90,9;1,5;3,9;0,6;3,8
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Pública;95,9;85,9;2,2;6,1;0,7;5,9
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Privada;99,3;100,0;0,4;0,0;0,3;0,0
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Total;97,2;90,9;1,5;3,9;0,6;3,8
2021;Sudeste;SP;3547809;Santo André;Total;Total;98,3;96,6;1,1;1,8;0,6;1,0
2021;Sudeste;SP;3547809;Santo André;Total;Pública;98,0;95,7;1,3;2,4;0,6;1,1
2021;Sudeste;SP;3547809;Santo André;Total;Privada;99,0;99,0;0,5;0,3;0,5;0,7
2021;Sudeste;SP;3547809;Santo André;Urbana;Total;98,3;96,6;1,1;1,8;0,6;1,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Total;98,6;93,7;0,7;5,4;0,7;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Pública;98,6;93,7;0,7;5,4;0,7;0,0
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Total;98,6;93,7;0,7;5,4;0,7;0,0
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Total;90,1;88,4;8,3;1,5;0,8;5,2
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Pública;89,9;88,4;8,4;1,5;0,9;5,2
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Total;90,0;88,4;8,4;1,5;0,8;5,2
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Rural;Total;94,0;--;4,8;--;1,2;--
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Total;98,5;96,8;0,4;0,4;1,1;2,8
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Pública;98,5;96,8;0,4;0,4;1,1;2,8
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Total;98,5;96,8;0,4;0,4;1,1;2,8
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Total;Total;97,9;92,3;0,5;2,4;1,4;4,8
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Total;Pública;97,9;92,3;0,5;2,4;1,4;4,8
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Urbana;Total;97,4;91,1;0,6;3,2;1,8;5,1
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Rural;Total;100,0;96,2;0,0;0,0;0,0;3,8
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Total;Total;98,6;94,1;0,3;0,5;1,0;5,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Total;Pública;98,6;94,1;0,3;0,5;1,0;5,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Urbana;Total;98,4;94,1;0,3;0,5;1,2;5,0
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3548302;Santo Expedito;Total;Total;95,7;93,4;2,2;1,3;2,1;3,9
2021;Sudeste;SP;3548302;Santo Expedito;Total;Pública;95,7;93,4;2,2;1,3;2,1;3,9
2021;Sudeste;SP;3548302;Santo Expedito;Urbana;Total;95,7;93,4;2,2;1,3;2,1;3,9
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Total;Total;99,8;99,1;0,2;0,0;0,0;0,9
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Total;Pública;99,8;99,1;0,2;0,0;0,0;0,9
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Urbana;Total;99,8;99,1;0,2;0,0;0,0;0,9
2021;Sudeste;SP;3548500;Santos;Total;Total;97,6;95,8;1,3;1,6;1,0;1,9
2021;Sudeste;SP;3548500;Santos;Total;Pública;96,6;94,7;1,9;2,0;1,2;2,4
2021;Sudeste;SP;3548500;Santos;Total;Privada;98,9;98,2;0,4;0,6;0,7;0,9
2021;Sudeste;SP;3548500;Santos;Urbana;Total;97,5;95,8;1,3;1,6;1,0;1,9
2021;Sudeste;SP;3548500;Santos;Rural;Total;98,7;--;0,7;--;0,6;--
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Total;Total;99,4;94,6;0,4;0,0;0,2;1,5
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Total;Pública;99,5;93,6;0,3;0,0;0,2;1,8
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Total;Privada;97,8;100,0;2,2;0,0;0,0;0,0
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Urbana;Total;99,4;94,6;0,4;0,0;0,2;1,5
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Rural;Total;99,6;--;0,4;--;0,0;--
2021;Sudeste;SP;3548708;São Bernardo do Campo;Total;Total;98,8;95,5;0,7;1,6;0,5;1,9
2021;Sudeste;SP;3548708;São Bernardo do Campo;Total;Pública;98,7;94,6;0,7;2,0;0,5;2,2
2021;Sudeste;SP;3548708;São Bernardo do Campo;Total;Privada;99,1;98,9;0,5;0,3;0,4;0,7
2021;Sudeste;SP;3548708;São Bernardo do Campo;Urbana;Total;98,8;95,5;0,7;1,6;0,5;1,9
2021;Sudeste;SP;3548708;São Bernardo do Campo;Rural;Total;98,8;--;0,8;--;0,4;--
2021;Sudeste;SP;3548807;São Caetano do Sul;Total;Total;99,2;96,0;0,2;1,9;0,6;1,3
2021;Sudeste;SP;3548807;São Caetano do Sul;Total;Pública;99,3;95,1;0,1;2,4;0,5;1,5
2021;Sudeste;SP;3548807;São Caetano do Sul;Total;Privada;98,9;99,0;0,4;0,1;0,7;0,9
2021;Sudeste;SP;3548807;São Caetano do Sul;Urbana;Total;99,2;96,0;0,2;1,9;0,6;1,3
2021;Sudeste;SP;3548906;São Carlos;Total;Total;99,0;95,9;0,3;1,4;0,7;2,0
2021;Sudeste;SP;3548906;São Carlos;Total;Pública;99,0;94,8;0,3;1,8;0,7;2,6
2021;Sudeste;SP;3548906;São Carlos;Total;Privada;99,0;99,3;0,4;0,4;0,6;0,2
2021;Sudeste;SP;3548906;São Carlos;Urbana;Total;99,0;95,9;0,3;1,4;0,7;2,0
2021;Sudeste;SP;3548906;São Carlos;Rural;Total;99,1;98,0;0,3;0,5;0,5;1,5
2021;Sudeste;SP;3549003;São Francisco;Total;Total;100,0;97,8;0,0;1,1;0,0;1,1
2021;Sudeste;SP;3549003;São Francisco;Total;Pública;100,0;97,8;0,0;1,1;0,0;1,1
2021;Sudeste;SP;3549003;São Francisco;Urbana;Total;100,0;97,8;0,0;1,1;0,0;1,1
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Total;99,6;98,3;0,1;1,0;0,3;0,6
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Pública;99,6;97,8;0,1;1,3;0,3;0,6
2021;Sudeste;SP;3549102;São João da Boa Vista;Total;Privada;99,5;99,2;0,2;0,3;0,3;0,4
2021;Sudeste;SP;3549102;São João da Boa Vista;Urbana;Total;99,6;98,3;0,2;1,0;0,2;0,6
2021;Sudeste;SP;3549102;São João da Boa Vista;Rural;Total;99,1;--;0,0;--;0,9;--
2021;Sudeste;SP;3549201;São João das Duas Pontes;Total;Total;99,6;97,4;0,4;0,0;0,0;2,6
2021;Sudeste;SP;3549201;São João das Duas Pontes;Total;Pública;99,6;97,4;0,4;0,0;0,0;2,6
2021;Sudeste;SP;3549201;São João das Duas Pontes;Urbana;Total;99,6;97,4;0,4;0,0;0,0;2,6
2021;Sudeste;SP;3549250;São João de Iracema;Total;Total;98,5;92,3;0,5;2,6;1,0;5,1
2021;Sudeste;SP;3549250;São João de Iracema;Total;Pública;98,5;92,3;0,5;2,6;1,0;5,1
2021;Sudeste;SP;3549250;São João de Iracema;Urbana;Total;98,5;92,3;0,5;2,6;1,0;5,1
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Total;Total;99,5;98,3;0,5;0,0;0,0;1,7
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Total;Pública;99,5;98,3;0,5;0,0;0,0;1,7
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Urbana;Total;99,5;98,3;0,5;0,0;0,0;1,7
2021;Sudeste;SP;3549409;São Joaquim da Barra;Total;Total;99,0;96,4;0,7;1,9;0,3;1,0
2021;Sudeste;SP;3549409;São Joaquim da Barra;Total;Pública;99,0;96,2;0,8;2,1;0,2;1,0
2021;Sudeste;SP;3549409;São Joaquim da Barra;Total;Privada;99,4;98,9;0,2;0,5;0,4;0,6
2021;Sudeste;SP;3549409;São Joaquim da Barra;Urbana;Total;99,0;96,4;0,7;1,9;0,3;1,0
2021;Sudeste;SP;3549508;São José da Bela Vista;Total;Total;98,5;95,0;0,5;1,1;1,0;3,9
2021;Sudeste;SP;3549508;São José da Bela Vista;Total;Pública;98,5;95,0;0,5;1,1;1,0;3,9
2021;Sudeste;SP;3549508;São José da Bela Vista;Urbana;Total;98,5;95,0;0,5;1,1;1,0;3,9
2021;Sudeste;SP;3549607;São José do Barreiro;Total;Total;98,9;91,8;0,4;0,7;0,4;7,5
2021;Sudeste;SP;3549607;São José do Barreiro;Total;Pública;98,9;91,8;0,4;0,7;0,4;7,5
2021;Sudeste;SP;3549607;São José do Barreiro;Urbana;Total;98,9;91,8;0,4;0,7;0,4;7,5
2021;Sudeste;SP;3549607;São José do Barreiro;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3549706;São José do Rio Pardo;Total;Total;97,1;93,4;1,9;0,6;1,0;5,7
2021;Sudeste;SP;3549706;São José do Rio Pardo;Total;Pública;96,6;92,1;2,3;0,8;1,1;6,8
2021;Sudeste;SP;3549706;São José do Rio Pardo;Total;Privada;99,2;98,7;0,4;0,0;0,4;1,3
2021;Sudeste;SP;3549706;São José do Rio Pardo;Urbana;Total;97,2;93,5;1,8;0,4;1,0;5,8
2021;Sudeste;SP;3549706;São José do Rio Pardo;Rural;Total;95,4;87,8;4,2;9,8;0,4;2,4
2021;Sudeste;SP;3549805;São José do Rio Preto;Total;Total;98,6;96,6;0,5;1,2;0,9;1,9
2021;Sudeste;SP;3549805;São José do Rio Preto;Total;Pública;98,5;95,6;0,5;1,6;1,0;2,4
2021;Sudeste;SP;3549805;São José do Rio Preto;Total;Privada;99,0;99,4;0,5;0,2;0,5;0,4
2021;Sudeste;SP;3549805;São José do Rio Preto;Urbana;Total;98,7;96,6;0,5;1,3;0,8;1,9
2021;Sudeste;SP;3549805;São José do Rio Preto;Rural;Total;97,1;100,0;1,3;0,0;1,5;0,0
2021;Sudeste;SP;3549904;São José dos Campos;Total;Total;98,8;95,5;0,5;1,6;0,6;2,5
2021;Sudeste;SP;3549904;São José dos Campos;Total;Pública;98,8;94,3;0,5;2,0;0,6;3,1
2021;Sudeste;SP;3549904;São José dos Campos;Total;Privada;98,6;98,6;0,5;0,6;0,9;0,7
2021;Sudeste;SP;3549904;São José dos Campos;Urbana;Total;98,8;95,5;0,5;1,6;0,6;2,5
2021;Sudeste;SP;3549904;São José dos Campos;Rural;Total;98,1;--;0,5;--;1,4;--
2021;Sudeste;SP;3549953;São Lourenço da Serra;Total;Total;98,6;95,1;0,6;0,4;0,6;4,2
2021;Sudeste;SP;3549953;São Lourenço da Serra;Total;Pública;98,6;95,1;0,6;0,4;0,6;4,2
2021;Sudeste;SP;3549953;São Lourenço da Serra;Urbana;Total;98,5;95,1;0,7;0,4;0,7;4,2
2021;Sudeste;SP;3549953;São Lourenço da Serra;Rural;Total;99,3;--;0,0;--;0,0;--
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Total;Total;97,9;95,7;0,9;1,2;1,2;3,1
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Total;Pública;97,9;95,7;0,9;1,2;1,2;3,1
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Urbana;Total;97,4;95,7;1,1;1,2;1,5;3,1
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Rural;Total;98,8;--;0,6;--;0,6;--
