NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;4_CAT_FUN;4_CAT_MED
2021;Sudeste;SP;3541901;Queluz;Total;Estadual;--;1,0
2021;Sudeste;SP;3541901;Queluz;Urbana;Estadual;--;1,0
2021;Sudeste;SP;3541901;Queluz;Total;Municipal;1,0;--
2021;Sudeste;SP;3541901;Queluz;Urbana;Municipal;1,0;--
2021;Sudeste;SP;3541901;Queluz;Rural;Municipal;0,0;--
2021;Sudeste;SP;3541901;Queluz;Total;Pública;1,0;1,0
2021;Sudeste;SP;3541901;Queluz;Urbana;Pública;1,0;1,0
2021;Sudeste;SP;3541901;Queluz;Rural;Pública;0,0;--
2021;Sudeste;SP;3542008;Quintana;Total;Total;0,1;0,5
2021;Sudeste;SP;3542008;Quintana;Urbana;Total;0,1;0,5
2021;Sudeste;SP;3542008;Quintana;Total;Estadual;0,3;0,5
2021;Sudeste;SP;3542008;Quintana;Urbana;Estadual;0,3;0,5
2021;Sudeste;SP;3542008;Quintana;Total;Municipal;0,0;--
2021;Sudeste;SP;3542008;Quintana;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3542008;Quintana;Total;Pública;0,1;0,5
2021;Sudeste;SP;3542008;Quintana;Urbana;Pública;0,1;0,5
2021;Sudeste;SP;3542107;Rafard;Total;Total;0,4;6,5
2021;Sudeste;SP;3542107;Rafard;Urbana;Total;0,4;6,5
2021;Sudeste;SP;3542107;Rafard;Total;Estadual;0,8;6,5
2021;Sudeste;SP;3542107;Rafard;Urbana;Estadual;0,8;6,5
2021;Sudeste;SP;3542107;Rafard;Total;Municipal;0,2;--
2021;Sudeste;SP;3542107;Rafard;Urbana;Municipal;0,2;--
2021;Sudeste;SP;3542107;Rafard;Total;Pública;0,4;6,5
2021;Sudeste;SP;3542107;Rafard;Urbana;Pública;0,4;6,5
2021;Sudeste;SP;3542206;Rancharia;Total;Total;0,4;0,8
2021;Sudeste;SP;3542206;Rancharia;Urbana;Total;0,4;0,8
2021;Sudeste;SP;3542206;Rancharia;Total;Estadual;0,3;0,8
2021;Sudeste;SP;3542206;Rancharia;Urbana;Estadual;0,3;0,8
2021;Sudeste;SP;3542206;Rancharia;Total;Municipal;0,5;--
2021;Sudeste;SP;3542206;Rancharia;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3542206;Rancharia;Total;Privada;0,4;0,0
2021;Sudeste;SP;3542206;Rancharia;Urbana;Privada;0,4;0,0
2021;Sudeste;SP;3542206;Rancharia;Total;Pública;0,4;0,8
2021;Sudeste;SP;3542206;Rancharia;Urbana;Pública;0,4;0,8
2021;Sudeste;SP;3542305;Redenção da Serra;Total;Total;0,0;0,0
2021;Sudeste;SP;3542305;Redenção da Serra;Urbana;Total;0,0;0,0
2021;Sudeste;SP;3542305;Redenção da Serra;Total;Estadual;0,0;0,0
2021;Sudeste;SP;3542305;Redenção da Serra;Urbana;Estadual;0,0;0,0
2021;Sudeste;SP;3542305;Redenção da Serra;Total;Municipal;0,0;--
2021;Sudeste;SP;3542305;Redenção da Serra;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3542305;Redenção da Serra;Total;Pública;0,0;0,0
2021;Sudeste;SP;3542305;Redenção da Serra;Urbana;Pública;0,0;0,0
2021;Sudeste;SP;3542404;Regente Feijó;Total;Total;0,6;1,5
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Total;0,6;1,5
2021;Sudeste;SP;3542404;Regente Feijó;Total;Estadual;1,0;2,0
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Estadual;1,0;2,0
2021;Sudeste;SP;3542404;Regente Feijó;Total;Municipal;0,4;--
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Municipal;0,4;--
2021;Sudeste;SP;3542404;Regente Feijó;Total;Privada;0,3;0,0
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Privada;0,3;0,0
2021;Sudeste;SP;3542404;Regente Feijó;Total;Pública;0,7;2,0
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Pública;0,7;2,0
2021;Sudeste;SP;3542503;Reginópolis;Total;Total;0,2;0,0
2021;Sudeste;SP;3542503;Reginópolis;Urbana;Total;0,2;0,0
2021;Sudeste;SP;3542503;Reginópolis;Total;Estadual;0,4;0,0
2021;Sudeste;SP;3542503;Reginópolis;Urbana;Estadual;0,4;0,0
2021;Sudeste;SP;3542503;Reginópolis;Total;Municipal;0,0;--
2021;Sudeste;SP;3542503;Reginópolis;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3542503;Reginópolis;Total;Pública;0,2;0,0
2021;Sudeste;SP;3542503;Reginópolis;Urbana;Pública;0,2;0,0
2021;Sudeste;SP;3542602;Registro;Total;Total;1,0;2,7
2021;Sudeste;SP;3542602;Registro;Urbana;Total;1,0;2,8
2021;Sudeste;SP;3542602;Registro;Rural;Total;1,0;2,1
2021;Sudeste;SP;3542602;Registro;Total;Federal;--;1,8
2021;Sudeste;SP;3542602;Registro;Urbana;Federal;--;1,8
2021;Sudeste;SP;3542602;Registro;Total;Estadual;1,1;3,5
2021;Sudeste;SP;3542602;Registro;Urbana;Estadual;1,0;3,6
2021;Sudeste;SP;3542602;Registro;Rural;Estadual;1,6;2,7
2021;Sudeste;SP;3542602;Registro;Total;Municipal;1,4;--
2021;Sudeste;SP;3542602;Registro;Urbana;Municipal;1,4;--
2021;Sudeste;SP;3542602;Registro;Rural;Municipal;1,4;--
2021;Sudeste;SP;3542602;Registro;Total;Privada;0,1;0,2
2021;Sudeste;SP;3542602;Registro;Urbana;Privada;0,2;0,2
2021;Sudeste;SP;3542602;Registro;Rural;Privada;0,0;0,0
2021;Sudeste;SP;3542602;Registro;Total;Pública;1,2;3,2
2021;Sudeste;SP;3542602;Registro;Urbana;Pública;1,2;3,3
2021;Sudeste;SP;3542602;Registro;Rural;Pública;1,5;2,7
2021;Sudeste;SP;3542701;Restinga;Total;Total;0,2;1,7
2021;Sudeste;SP;3542701;Restinga;Urbana;Total;0,2;1,7
2021;Sudeste;SP;3542701;Restinga;Total;Estadual;--;1,7
2021;Sudeste;SP;3542701;Restinga;Urbana;Estadual;--;1,7
2021;Sudeste;SP;3542701;Restinga;Total;Municipal;0,2;--
2021;Sudeste;SP;3542701;Restinga;Urbana;Municipal;0,2;--
2021;Sudeste;SP;3542701;Restinga;Total;Pública;0,2;1,7
2021;Sudeste;SP;3542701;Restinga;Urbana;Pública;0,2;1,7
2021;Sudeste;SP;3542800;Ribeira;Total;Total;1,2;2,4
2021;Sudeste;SP;3542800;Ribeira;Urbana;Total;0,6;1,7
2021;Sudeste;SP;3542800;Ribeira;Rural;Total;2,2;3,8
2021;Sudeste;SP;3542800;Ribeira;Total;Estadual;1,2;2,4
2021;Sudeste;SP;3542800;Ribeira;Urbana;Estadual;0,0;1,7
2021;Sudeste;SP;3542800;Ribeira;Rural;Estadual;4,4;3,8
2021;Sudeste;SP;3542800;Ribeira;Total;Municipal;1,2;--
2021;Sudeste;SP;3542800;Ribeira;Urbana;Municipal;1,5;--
2021;Sudeste;SP;3542800;Ribeira;Rural;Municipal;0,9;--
2021;Sudeste;SP;3542800;Ribeira;Total;Pública;1,2;2,4
2021;Sudeste;SP;3542800;Ribeira;Urbana;Pública;0,6;1,7
2021;Sudeste;SP;3542800;Ribeira;Rural;Pública;2,2;3,8
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Total;1,0;2,4
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Total;1,0;2,4
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Estadual;--;2,7
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Estadual;--;2,7
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Municipal;1,1;--
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Municipal;1,1;--
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Privada;0,0;0,0
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Privada;0,0;0,0
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Pública;1,1;2,7
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Pública;1,1;2,7
2021;Sudeste;SP;3543006;Ribeirão Branco;Total;Total;2,0;5,4
2021;Sudeste;SP;3543006;Ribeirão Branco;Urbana;Total;2,0;5,6
2021;Sudeste;SP;3543006;Ribeirão Branco;Rural;Total;1,9;3,1
2021;Sudeste;SP;3543006;Ribeirão Branco;Total;Estadual;2,6;5,4
2021;Sudeste;SP;3543006;Ribeirão Branco;Urbana;Estadual;2,9;5,6
2021;Sudeste;SP;3543006;Ribeirão Branco;Rural;Estadual;0,6;3,1
2021;Sudeste;SP;3543006;Ribeirão Branco;Total;Municipal;1,4;--
2021;Sudeste;SP;3543006;Ribeirão Branco;Urbana;Municipal;1,1;--
2021;Sudeste;SP;3543006;Ribeirão Branco;Rural;Municipal;2,4;--
2021;Sudeste;SP;3543006;Ribeirão Branco;Total;Pública;2,0;5,4
2021;Sudeste;SP;3543006;Ribeirão Branco;Urbana;Pública;2,0;5,6
2021;Sudeste;SP;3543006;Ribeirão Branco;Rural;Pública;1,9;3,1
2021;Sudeste;SP;3543105;Ribeirão Corrente;Total;Total;2,9;1,8
2021;Sudeste;SP;3543105;Ribeirão Corrente;Urbana;Total;2,9;1,8
2021;Sudeste;SP;3543105;Ribeirão Corrente;Total;Estadual;--;1,8
2021;Sudeste;SP;3543105;Ribeirão Corrente;Urbana;Estadual;--;1,8
2021;Sudeste;SP;3543105;Ribeirão Corrente;Total;Municipal;2,9;--
2021;Sudeste;SP;3543105;Ribeirão Corrente;Urbana;Municipal;2,9;--
2021;Sudeste;SP;3543105;Ribeirão Corrente;Total;Pública;2,9;1,8
2021;Sudeste;SP;3543105;Ribeirão Corrente;Urbana;Pública;2,9;1,8
2021;Sudeste;SP;3543204;Ribeirão do Sul;Total;Total;1,3;0,7
2021;Sudeste;SP;3543204;Ribeirão do Sul;Urbana;Total;1,3;0,7
2021;Sudeste;SP;3543204;Ribeirão do Sul;Total;Estadual;0,8;0,7
2021;Sudeste;SP;3543204;Ribeirão do Sul;Urbana;Estadual;0,8;0,7
2021;Sudeste;SP;3543204;Ribeirão do Sul;Total;Municipal;1,7;--
2021;Sudeste;SP;3543204;Ribeirão do Sul;Urbana;Municipal;1,7;--
2021;Sudeste;SP;3543204;Ribeirão do Sul;Total;Pública;1,3;0,7
2021;Sudeste;SP;3543204;Ribeirão do Sul;Urbana;Pública;1,3;0,7
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Total;Total;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Urbana;Total;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Total;Estadual;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Urbana;Estadual;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Total;Municipal;0,0;--
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Total;Pública;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Urbana;Pública;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Total;Total;0,4;1,2
2021;Sudeste;SP;3543253;Ribeirão Grande;Urbana;Total;0,4;0,4
2021;Sudeste;SP;3543253;Ribeirão Grande;Rural;Total;0,2;3,2
2021;Sudeste;SP;3543253;Ribeirão Grande;Total;Estadual;0,0;1,2
2021;Sudeste;SP;3543253;Ribeirão Grande;Urbana;Estadual;0,0;0,4
2021;Sudeste;SP;3543253;Ribeirão Grande;Rural;Estadual;0,0;3,2
2021;Sudeste;SP;3543253;Ribeirão Grande;Total;Municipal;0,7;--
2021;Sudeste;SP;3543253;Ribeirão Grande;Urbana;Municipal;1,0;--
2021;Sudeste;SP;3543253;Ribeirão Grande;Rural;Municipal;0,3;--
2021;Sudeste;SP;3543253;Ribeirão Grande;Total;Pública;0,4;1,2
2021;Sudeste;SP;3543253;Ribeirão Grande;Urbana;Pública;0,4;0,4
2021;Sudeste;SP;3543253;Ribeirão Grande;Rural;Pública;0,2;3,2
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Total;0,5;1,9
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Total;0,5;1,9
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Estadual;0,7;2,1
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Estadual;0,7;2,1
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Municipal;0,5;--
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Privada;0,1;0,0
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Privada;0,1;0,0
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Pública;0,6;2,1
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Pública;0,6;2,1
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Total;0,8;0,8
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Total;0,8;0,7
2021;Sudeste;SP;3543402;Ribeirão Preto;Rural;Total;69,0;58,3
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Estadual;1,1;0,9
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Estadual;0,9;0,8
2021;Sudeste;SP;3543402;Ribeirão Preto;Rural;Estadual;69,0;58,3
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Municipal;0,9;--
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Municipal;0,9;--
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Privada;0,5;0,5
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Privada;0,5;0,5
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Pública;1,0;0,9
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Pública;0,9;0,8
2021;Sudeste;SP;3543402;Ribeirão Preto;Rural;Pública;69,0;58,3
2021;Sudeste;SP;3543501;Riversul;Total;Total;1,0;0,0
2021;Sudeste;SP;3543501;Riversul;Urbana;Total;0,8;0,0
2021;Sudeste;SP;3543501;Riversul;Rural;Total;2,8;--
2021;Sudeste;SP;3543501;Riversul;Total;Estadual;1,3;0,0
2021;Sudeste;SP;3543501;Riversul;Urbana;Estadual;0,9;0,0
2021;Sudeste;SP;3543501;Riversul;Rural;Estadual;2,8;--
2021;Sudeste;SP;3543501;Riversul;Total;Municipal;0,6;--
2021;Sudeste;SP;3543501;Riversul;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3543501;Riversul;Total;Pública;1,0;0,0
2021;Sudeste;SP;3543501;Riversul;Urbana;Pública;0,8;0,0
2021;Sudeste;SP;3543501;Riversul;Rural;Pública;2,8;--
2021;Sudeste;SP;3543600;Rifaina;Total;Total;1,0;0,0
2021;Sudeste;SP;3543600;Rifaina;Urbana;Total;1,0;0,0
2021;Sudeste;SP;3543600;Rifaina;Total;Estadual;0,0;0,0
2021;Sudeste;SP;3543600;Rifaina;Urbana;Estadual;0,0;0,0
2021;Sudeste;SP;3543600;Rifaina;Total;Municipal;1,7;--
2021;Sudeste;SP;3543600;Rifaina;Urbana;Municipal;1,7;--
2021;Sudeste;SP;3543600;Rifaina;Total;Pública;1,0;0,0
2021;Sudeste;SP;3543600;Rifaina;Urbana;Pública;1,0;0,0
2021;Sudeste;SP;3543709;Rincão;Total;Total;0,7;1,2
2021;Sudeste;SP;3543709;Rincão;Urbana;Total;0,7;1,2
2021;Sudeste;SP;3543709;Rincão;Total;Estadual;1,3;1,3
2021;Sudeste;SP;3543709;Rincão;Urbana;Estadual;1,3;1,3
2021;Sudeste;SP;3543709;Rincão;Total;Municipal;0,3;--
2021;Sudeste;SP;3543709;Rincão;Urbana;Municipal;0,3;--
2021;Sudeste;SP;3543709;Rincão;Total;Privada;1,1;0,0
2021;Sudeste;SP;3543709;Rincão;Urbana;Privada;1,1;0,0
2021;Sudeste;SP;3543709;Rincão;Total;Pública;0,7;1,3
2021;Sudeste;SP;3543709;Rincão;Urbana;Pública;0,7;1,3
2021;Sudeste;SP;3543808;Rinópolis;Total;Total;0,3;1,4
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Total;0,3;1,4
2021;Sudeste;SP;3543808;Rinópolis;Total;Estadual;0,2;1,4
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Estadual;0,2;1,4
2021;Sudeste;SP;3543808;Rinópolis;Total;Municipal;0,8;--
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3543808;Rinópolis;Total;Pública;0,3;1,4
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Pública;0,3;1,4
2021;Sudeste;SP;3543907;Rio Claro;Total;Total;0,8;1,6
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Total;0,7;1,5
2021;Sudeste;SP;3543907;Rio Claro;Rural;Total;6,5;100,0
2021;Sudeste;SP;3543907;Rio Claro;Total;Estadual;1,2;1,7
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Estadual;1,0;1,7
2021;Sudeste;SP;3543907;Rio Claro;Rural;Estadual;100,0;100,0
2021;Sudeste;SP;3543907;Rio Claro;Total;Municipal;0,6;--
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3543907;Rio Claro;Rural;Municipal;1,1;--
2021;Sudeste;SP;3543907;Rio Claro;Total;Privada;0,3;0,8
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Privada;0,3;0,8
2021;Sudeste;SP;3543907;Rio Claro;Total;Pública;0,9;1,7
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Pública;0,8;1,7
2021;Sudeste;SP;3543907;Rio Claro;Rural;Pública;6,5;100,0
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Total;1,5;0,5
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Total;1,5;0,5
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Estadual;0,5;0,5
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Estadual;0,5;0,5
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Municipal;1,7;--
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Municipal;1,7;--
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Privada;0,0;--
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Privada;0,0;--
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Pública;1,6;0,5
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Pública;1,6;0,5
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Total;0,8;1,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Total;0,8;1,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Estadual;0,8;1,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Estadual;0,8;1,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Pública;0,8;1,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Pública;0,8;1,0
2021;Sudeste;SP;3544202;Riolândia;Total;Total;1,7;0,3
2021;Sudeste;SP;3544202;Riolândia;Urbana;Total;1,7;0,3
2021;Sudeste;SP;3544202;Riolândia;Total;Estadual;--;0,3
2021;Sudeste;SP;3544202;Riolândia;Urbana;Estadual;--;0,3
2021;Sudeste;SP;3544202;Riolândia;Total;Municipal;1,7;--
2021;Sudeste;SP;3544202;Riolândia;Urbana;Municipal;1,7;--
2021;Sudeste;SP;3544202;Riolândia;Total;Privada;0,9;0,0
2021;Sudeste;SP;3544202;Riolândia;Urbana;Privada;0,9;0,0
2021;Sudeste;SP;3544202;Riolândia;Total;Pública;1,7;0,3
2021;Sudeste;SP;3544202;Riolândia;Urbana;Pública;1,7;0,3
2021;Sudeste;SP;3544251;Rosana;Total;Total;2,0;2,1
2021;Sudeste;SP;3544251;Rosana;Urbana;Total;1,9;1,5
2021;Sudeste;SP;3544251;Rosana;Rural;Total;2,2;6,4
2021;Sudeste;SP;3544251;Rosana;Total;Estadual;1,9;2,4
2021;Sudeste;SP;3544251;Rosana;Urbana;Estadual;2,0;1,7
2021;Sudeste;SP;3544251;Rosana;Rural;Estadual;1,4;6,4
2021;Sudeste;SP;3544251;Rosana;Total;Municipal;2,8;--
2021;Sudeste;SP;3544251;Rosana;Urbana;Municipal;2,5;--
2021;Sudeste;SP;3544251;Rosana;Rural;Municipal;4,0;--
2021;Sudeste;SP;3544251;Rosana;Total;Privada;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Urbana;Privada;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Pública;2,2;2,4
2021;Sudeste;SP;3544251;Rosana;Urbana;Pública;2,2;1,7
2021;Sudeste;SP;3544251;Rosana;Rural;Pública;2,2;6,4
2021;Sudeste;SP;3544301;Roseira;Total;Total;0,8;0,3
2021;Sudeste;SP;3544301;Roseira;Urbana;Total;0,8;0,3
2021;Sudeste;SP;3544301;Roseira;Total;Estadual;--;0,3
2021;Sudeste;SP;3544301;Roseira;Urbana;Estadual;--;0,3
2021;Sudeste;SP;3544301;Roseira;Total;Municipal;0,8;--
2021;Sudeste;SP;3544301;Roseira;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3544301;Roseira;Total;Pública;0,8;0,3
2021;Sudeste;SP;3544301;Roseira;Urbana;Pública;0,8;0,3
2021;Sudeste;SP;3544400;Rubiácea;Total;Total;1,4;2,3
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Total;1,7;2,3
2021;Sudeste;SP;3544400;Rubiácea;Rural;Total;0,0;--
2021;Sudeste;SP;3544400;Rubiácea;Total;Estadual;0,0;2,3
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Estadual;0,0;2,3
2021;Sudeste;SP;3544400;Rubiácea;Total;Municipal;2,3;--
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Municipal;3,1;--
2021;Sudeste;SP;3544400;Rubiácea;Rural;Municipal;0,0;--
2021;Sudeste;SP;3544400;Rubiácea;Total;Pública;1,4;2,3
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Pública;1,7;2,3
2021;Sudeste;SP;3544400;Rubiácea;Rural;Pública;0,0;--
2021;Sudeste;SP;3544509;Rubinéia;Total;Total;1,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Total;1,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Total;Estadual;1,1;0,0
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Estadual;1,1;0,0
2021;Sudeste;SP;3544509;Rubinéia;Total;Municipal;1,0;--
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Municipal;1,0;--
2021;Sudeste;SP;3544509;Rubinéia;Total;Pública;1,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Pública;1,0;0,0
2021;Sudeste;SP;3544608;Sabino;Total;Total;0,8;0,0
2021;Sudeste;SP;3544608;Sabino;Urbana;Total;0,8;0,0
2021;Sudeste;SP;3544608;Sabino;Total;Estadual;0,3;0,0
2021;Sudeste;SP;3544608;Sabino;Urbana;Estadual;0,3;0,0
2021;Sudeste;SP;3544608;Sabino;Total;Municipal;1,2;--
2021;Sudeste;SP;3544608;Sabino;Urbana;Municipal;1,2;--
2021;Sudeste;SP;3544608;Sabino;Total;Pública;0,8;0,0
2021;Sudeste;SP;3544608;Sabino;Urbana;Pública;0,8;0,0
2021;Sudeste;SP;3544707;Sagres;Total;Total;1,2;2,9
2021;Sudeste;SP;3544707;Sagres;Urbana;Total;1,2;2,9
2021;Sudeste;SP;3544707;Sagres;Total;Estadual;2,1;2,9
2021;Sudeste;SP;3544707;Sagres;Urbana;Estadual;2,1;2,9
2021;Sudeste;SP;3544707;Sagres;Total;Municipal;0,6;--
2021;Sudeste;SP;3544707;Sagres;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3544707;Sagres;Total;Pública;1,2;2,9
2021;Sudeste;SP;3544707;Sagres;Urbana;Pública;1,2;2,9
2021;Sudeste;SP;3544806;Sales;Total;Total;0,9;3,8
2021;Sudeste;SP;3544806;Sales;Urbana;Total;0,9;3,8
2021;Sudeste;SP;3544806;Sales;Total;Estadual;0,6;3,8
2021;Sudeste;SP;3544806;Sales;Urbana;Estadual;0,6;3,8
2021;Sudeste;SP;3544806;Sales;Total;Municipal;1,0;--
2021;Sudeste;SP;3544806;Sales;Urbana;Municipal;1,0;--
2021;Sudeste;SP;3544806;Sales;Total;Pública;0,9;3,8
2021;Sudeste;SP;3544806;Sales;Urbana;Pública;0,9;3,8
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Total;0,5;0,4
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Total;0,5;0,4
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Estadual;0,7;0,4
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Estadual;0,7;0,4
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Municipal;0,3;--
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Municipal;0,3;--
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Privada;1,2;--
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Privada;1,2;--
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Pública;0,5;0,4
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Pública;0,5;0,4
2021;Sudeste;SP;3545001;Salesópolis;Total;Total;0,7;2,3
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Total;0,7;1,4
2021;Sudeste;SP;3545001;Salesópolis;Rural;Total;0,7;4,3
2021;Sudeste;SP;3545001;Salesópolis;Total;Estadual;0,3;2,3
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Estadual;0,1;1,4
2021;Sudeste;SP;3545001;Salesópolis;Rural;Estadual;0,7;4,3
2021;Sudeste;SP;3545001;Salesópolis;Total;Municipal;1,0;--
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Municipal;1,0;--
2021;Sudeste;SP;3545001;Salesópolis;Rural;Municipal;1,0;--
2021;Sudeste;SP;3545001;Salesópolis;Total;Pública;0,7;2,3
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Pública;0,7;1,4
2021;Sudeste;SP;3545001;Salesópolis;Rural;Pública;0,7;4,3
2021;Sudeste;SP;3545100;Salmourão;Total;Total;2,9;0,0
2021;Sudeste;SP;3545100;Salmourão;Urbana;Total;2,9;0,0
2021;Sudeste;SP;3545100;Salmourão;Total;Estadual;0,4;0,0
2021;Sudeste;SP;3545100;Salmourão;Urbana;Estadual;0,4;0,0
2021;Sudeste;SP;3545100;Salmourão;Total;Municipal;5,0;--
2021;Sudeste;SP;3545100;Salmourão;Urbana;Municipal;5,0;--
2021;Sudeste;SP;3545100;Salmourão;Total;Pública;2,9;0,0
2021;Sudeste;SP;3545100;Salmourão;Urbana;Pública;2,9;0,0
2021;Sudeste;SP;3545159;Saltinho;Total;Total;0,5;5,3
2021;Sudeste;SP;3545159;Saltinho;Urbana;Total;0,5;5,3
2021;Sudeste;SP;3545159;Saltinho;Total;Estadual;0,3;5,3
2021;Sudeste;SP;3545159;Saltinho;Urbana;Estadual;0,3;5,3
2021;Sudeste;SP;3545159;Saltinho;Total;Municipal;0,8;--
2021;Sudeste;SP;3545159;Saltinho;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3545159;Saltinho;Total;Pública;0,5;5,3
2021;Sudeste;SP;3545159;Saltinho;Urbana;Pública;0,5;5,3
