NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_CAT_6;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AI_CAT_6;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;FUN_AF_CAT_6;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5;MED_CAT_6
2021;Sudeste;SP;3554805;Tremembé;Rural;Total;17,7;23,5;29,4;23,5;3,9;2,0;24,3;12,1;39,4;21,2;3,0;0,0;3,8;30,8;23,1;30,8;7,7;3,8;--;--;--;--;--;--
2021;Sudeste;SP;3554805;Tremembé;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;10,6;37,9;33,3;10,6;7,6
2021;Sudeste;SP;3554805;Tremembé;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;10,6;37,9;33,3;10,6;7,6
2021;Sudeste;SP;3554805;Tremembé;Total;Municipal;20,7;20,3;20,7;28,4;5,2;4,7;35,2;14,9;21,6;23,9;2,2;2,2;0,8;21,6;23,2;36,8;9,6;8,0;--;--;--;--;--;--
2021;Sudeste;SP;3554805;Tremembé;Urbana;Municipal;21,7;17,9;20,5;29,2;5,1;5,6;37,5;14,3;19,6;24,1;1,8;2,7;0,0;18,7;23,5;38,2;9,8;9,8;--;--;--;--;--;--
2021;Sudeste;SP;3554805;Tremembé;Rural;Municipal;14,2;28,6;23,8;26,2;4,8;2,4;20,8;16,7;33,3;25,0;4,2;0,0;3,8;30,8;23,1;30,8;7,7;3,8;--;--;--;--;--;--
2021;Sudeste;SP;3554805;Tremembé;Total;Privada;26,2;13,1;19,7;36,1;3,3;1,6;40,0;15,0;25,0;20,0;0,0;0,0;0,0;8,4;8,3;70,8;8,3;4,2;0,0;0,0;15,4;84,6;0,0;0,0
2021;Sudeste;SP;3554805;Tremembé;Urbana;Privada;25,0;15,4;13,5;40,4;3,8;1,9;41,9;19,4;16,1;22,6;0,0;0,0;0,0;8,4;8,3;70,8;8,3;4,2;0,0;0,0;15,4;84,6;0,0;0,0
2021;Sudeste;SP;3554805;Tremembé;Rural;Privada;33,3;0,0;55,6;11,1;0,0;0,0;33,3;0,0;55,6;11,1;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3554805;Tremembé;Total;Pública;20,7;20,3;20,7;28,4;5,2;4,7;35,2;14,9;21,6;23,9;2,2;2,2;0,8;21,6;23,2;36,8;9,6;8,0;0,0;10,6;37,9;33,3;10,6;7,6
2021;Sudeste;SP;3554805;Tremembé;Urbana;Pública;21,7;17,9;20,5;29,2;5,1;5,6;37,5;14,3;19,6;24,1;1,8;2,7;0,0;18,7;23,5;38,2;9,8;9,8;0,0;10,6;37,9;33,3;10,6;7,6
2021;Sudeste;SP;3554805;Tremembé;Rural;Pública;14,2;28,6;23,8;26,2;4,8;2,4;20,8;16,7;33,3;25,0;4,2;0,0;3,8;30,8;23,1;30,8;7,7;3,8;--;--;--;--;--;--
2021;Sudeste;SP;3554904;Três Fronteiras;Total;Total;22,9;8,3;14,6;45,8;6,3;2,1;45,9;8,3;8,3;33,3;4,2;0,0;0,0;8,4;20,8;58,3;8,3;4,2;0,0;0,0;5,0;60,0;15,0;20,0
2021;Sudeste;SP;3554904;Três Fronteiras;Urbana;Total;22,9;8,3;14,6;45,8;6,3;2,1;45,9;8,3;8,3;33,3;4,2;0,0;0,0;8,4;20,8;58,3;8,3;4,2;0,0;0,0;5,0;60,0;15,0;20,0
2021;Sudeste;SP;3554904;Três Fronteiras;Total;Estadual;0,0;8,4;20,8;58,3;8,3;4,2;--;--;--;--;--;--;0,0;8,4;20,8;58,3;8,3;4,2;0,0;0,0;5,0;60,0;15,0;20,0
2021;Sudeste;SP;3554904;Três Fronteiras;Urbana;Estadual;0,0;8,4;20,8;58,3;8,3;4,2;--;--;--;--;--;--;0,0;8,4;20,8;58,3;8,3;4,2;0,0;0,0;5,0;60,0;15,0;20,0
2021;Sudeste;SP;3554904;Três Fronteiras;Total;Municipal;45,9;8,3;8,3;33,3;4,2;0,0;45,9;8,3;8,3;33,3;4,2;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3554904;Três Fronteiras;Urbana;Municipal;45,9;8,3;8,3;33,3;4,2;0,0;45,9;8,3;8,3;33,3;4,2;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3554904;Três Fronteiras;Total;Pública;22,9;8,3;14,6;45,8;6,3;2,1;45,9;8,3;8,3;33,3;4,2;0,0;0,0;8,4;20,8;58,3;8,3;4,2;0,0;0,0;5,0;60,0;15,0;20,0
2021;Sudeste;SP;3554904;Três Fronteiras;Urbana;Pública;22,9;8,3;14,6;45,8;6,3;2,1;45,9;8,3;8,3;33,3;4,2;0,0;0,0;8,4;20,8;58,3;8,3;4,2;0,0;0,0;5,0;60,0;15,0;20,0
2021;Sudeste;SP;3554953;Tuiuti;Total;Total;30,1;9,3;14,0;32,6;14,0;0,0;45,9;4,2;8,3;20,8;20,8;0,0;8,3;12,5;16,7;41,7;20,8;0,0;5,9;0,0;41,2;35,3;17,6;0,0
2021;Sudeste;SP;3554953;Tuiuti;Urbana;Total;22,3;0,0;18,5;40,7;18,5;0,0;39,9;0,0;6,7;26,7;26,7;0,0;0,0;0,0;33,4;58,3;8,3;0,0;5,9;0,0;41,2;35,3;17,6;0,0
2021;Sudeste;SP;3554953;Tuiuti;Rural;Total;28,0;16,0;4,0;32,0;20,0;0,0;41,8;8,3;8,3;8,3;33,3;0,0;11,1;16,7;0,0;44,4;27,8;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3554953;Tuiuti;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5,9;0,0;41,2;35,3;17,6;0,0
2021;Sudeste;SP;3554953;Tuiuti;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5,9;0,0;41,2;35,3;17,6;0,0
2021;Sudeste;SP;3554953;Tuiuti;Total;Municipal;30,1;9,3;14,0;32,6;14,0;0,0;45,9;4,2;8,3;20,8;20,8;0,0;8,3;12,5;16,7;41,7;20,8;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3554953;Tuiuti;Urbana;Municipal;22,3;0,0;18,5;40,7;18,5;0,0;39,9;0,0;6,7;26,7;26,7;0,0;0,0;0,0;33,4;58,3;8,3;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3554953;Tuiuti;Rural;Municipal;28,0;16,0;4,0;32,0;20,0;0,0;41,8;8,3;8,3;8,3;33,3;0,0;11,1;16,7;0,0;44,4;27,8;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3554953;Tuiuti;Total;Pública;30,1;9,3;14,0;32,6;14,0;0,0;45,9;4,2;8,3;20,8;20,8;0,0;8,3;12,5;16,7;41,7;20,8;0,0;5,9;0,0;41,2;35,3;17,6;0,0
2021;Sudeste;SP;3554953;Tuiuti;Urbana;Pública;22,3;0,0;18,5;40,7;18,5;0,0;39,9;0,0;6,7;26,7;26,7;0,0;0,0;0,0;33,4;58,3;8,3;0,0;5,9;0,0;41,2;35,3;17,6;0,0
2021;Sudeste;SP;3554953;Tuiuti;Rural;Pública;28,0;16,0;4,0;32,0;20,0;0,0;41,8;8,3;8,3;8,3;33,3;0,0;11,1;16,7;0,0;44,4;27,8;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3555000;Tupã;Total;Total;17,9;21,8;28,2;27,3;2,6;2,2;30,0;26,0;16,0;25,2;1,2;1,6;2,7;15,1;40,4;32,9;5,3;3,6;0,9;7,8;41,5;39,5;5,4;4,9
2021;Sudeste;SP;3555000;Tupã;Urbana;Total;17,9;21,8;28,2;27,3;2,6;2,2;30,0;26,0;16,0;25,2;1,2;1,6;2,7;15,1;40,4;32,9;5,3;3,6;0,9;7,8;41,5;39,5;5,4;4,9
2021;Sudeste;SP;3555000;Tupã;Total;Federal;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;15,0;80,0;5,0;0,0;0,0
2021;Sudeste;SP;3555000;Tupã;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;15,0;80,0;5,0;0,0;0,0
2021;Sudeste;SP;3555000;Tupã;Total;Estadual;5,4;20,2;43,6;24,3;3,7;2,8;18,0;37,7;16,4;24,6;0,0;3,3;0,6;13,0;52,8;25,5;5,0;3,1;0,0;5,5;40,7;41,4;6,2;6,2
2021;Sudeste;SP;3555000;Tupã;Urbana;Estadual;5,4;20,2;43,6;24,3;3,7;2,8;18,0;37,7;16,4;24,6;0,0;3,3;0,6;13,0;52,8;25,5;5,0;3,1;0,0;5,5;40,7;41,4;6,2;6,2
2021;Sudeste;SP;3555000;Tupã;Total;Municipal;35,9;18,6;17,3;25,6;1,3;1,3;35,9;18,6;17,3;25,6;1,3;1,3;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555000;Tupã;Urbana;Municipal;35,9;18,6;17,3;25,6;1,3;1,3;35,9;18,6;17,3;25,6;1,3;1,3;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555000;Tupã;Total;Privada;11,2;22,4;12,1;46,6;4,3;3,4;13,8;22,4;19,0;41,4;1,7;1,7;7,3;18,8;8,7;52,2;7,2;5,8;4,5;11,1;22,2;51,1;6,7;4,4
2021;Sudeste;SP;3555000;Tupã;Urbana;Privada;11,2;22,4;12,1;46,6;4,3;3,4;13,8;22,4;19,0;41,4;1,7;1,7;7,3;18,8;8,7;52,2;7,2;5,8;4,5;11,1;22,2;51,1;6,7;4,4
2021;Sudeste;SP;3555000;Tupã;Total;Pública;19,1;20,4;31,9;24,4;2,2;2,0;33,0;25,6;14,3;24,6;1,0;1,5;0,6;13,0;52,8;25,5;5,0;3,1;0,0;6,5;45,5;37,0;5,5;5,5
2021;Sudeste;SP;3555000;Tupã;Urbana;Pública;19,1;20,4;31,9;24,4;2,2;2,0;33,0;25,6;14,3;24,6;1,0;1,5;0,6;13,0;52,8;25,5;5,0;3,1;0,0;6,5;45,5;37,0;5,5;5,5
2021;Sudeste;SP;3555109;Tupi Paulista;Total;Total;34,8;10,4;21,7;20,8;6,6;5,7;47,7;7,5;17,9;19,4;4,5;3,0;10,3;12,2;28,6;26,5;12,2;10,2;2,4;4,8;33,3;26,2;19,0;14,3
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;Total;34,8;10,4;21,7;20,8;6,6;5,7;47,7;7,5;17,9;19,4;4,5;3,0;10,3;12,2;28,6;26,5;12,2;10,2;2,4;4,8;33,3;26,2;19,0;14,3
2021;Sudeste;SP;3555109;Tupi Paulista;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3,8;7,4;22,2;25,9;22,2;18,5
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3,8;7,4;22,2;25,9;22,2;18,5
2021;Sudeste;SP;3555109;Tupi Paulista;Total;Municipal;39,5;7,9;19,7;23,7;5,3;3,9;54,6;5,5;14,5;20,0;3,6;1,8;0,0;12,0;28,0;36,0;12,0;12,0;--;--;--;--;--;--
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;Municipal;39,5;7,9;19,7;23,7;5,3;3,9;54,6;5,5;14,5;20,0;3,6;1,8;0,0;12,0;28,0;36,0;12,0;12,0;--;--;--;--;--;--
2021;Sudeste;SP;3555109;Tupi Paulista;Total;Privada;22,6;16,1;25,8;16,1;9,7;9,7;16,7;16,7;33,3;16,7;8,3;8,3;20,0;12,0;28,0;20,0;12,0;8,0;0,0;0,0;47,1;23,5;17,6;11,8
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;Privada;22,6;16,1;25,8;16,1;9,7;9,7;16,7;16,7;33,3;16,7;8,3;8,3;20,0;12,0;28,0;20,0;12,0;8,0;0,0;0,0;47,1;23,5;17,6;11,8
2021;Sudeste;SP;3555109;Tupi Paulista;Total;Pública;39,5;7,9;19,7;23,7;5,3;3,9;54,6;5,5;14,5;20,0;3,6;1,8;0,0;12,0;28,0;36,0;12,0;12,0;3,8;7,4;22,2;25,9;22,2;18,5
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;Pública;39,5;7,9;19,7;23,7;5,3;3,9;54,6;5,5;14,5;20,0;3,6;1,8;0,0;12,0;28,0;36,0;12,0;12,0;3,8;7,4;22,2;25,9;22,2;18,5
2021;Sudeste;SP;3555208;Turiúba;Total;Total;18,2;9,1;68,2;4,5;0,0;0,0;57,1;28,6;14,3;0,0;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0
2021;Sudeste;SP;3555208;Turiúba;Urbana;Total;18,2;9,1;68,2;4,5;0,0;0,0;57,1;28,6;14,3;0,0;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0
2021;Sudeste;SP;3555208;Turiúba;Total;Estadual;0,0;0,0;93,3;6,7;0,0;0,0;--;--;--;--;--;--;0,0;0,0;93,3;6,7;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0
2021;Sudeste;SP;3555208;Turiúba;Urbana;Estadual;0,0;0,0;93,3;6,7;0,0;0,0;--;--;--;--;--;--;0,0;0,0;93,3;6,7;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0
2021;Sudeste;SP;3555208;Turiúba;Total;Municipal;57,1;28,6;14,3;0,0;0,0;0,0;57,1;28,6;14,3;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555208;Turiúba;Urbana;Municipal;57,1;28,6;14,3;0,0;0,0;0,0;57,1;28,6;14,3;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555208;Turiúba;Total;Pública;18,2;9,1;68,2;4,5;0,0;0,0;57,1;28,6;14,3;0,0;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0
2021;Sudeste;SP;3555208;Turiúba;Urbana;Pública;18,2;9,1;68,2;4,5;0,0;0,0;57,1;28,6;14,3;0,0;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0;0,0;0,0;93,3;6,7;0,0;0,0
2021;Sudeste;SP;3555307;Turmalina;Total;Total;20,8;0,0;75,0;4,2;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;0,0;0,0;92,9;7,1;0,0;0,0;0,0;7,1;92,9;0,0;0,0;0,0
2021;Sudeste;SP;3555307;Turmalina;Urbana;Total;20,8;0,0;75,0;4,2;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;0,0;0,0;92,9;7,1;0,0;0,0;0,0;7,1;92,9;0,0;0,0;0,0
2021;Sudeste;SP;3555307;Turmalina;Total;Estadual;0,0;0,0;92,9;7,1;0,0;0,0;--;--;--;--;--;--;0,0;0,0;92,9;7,1;0,0;0,0;0,0;7,1;92,9;0,0;0,0;0,0
2021;Sudeste;SP;3555307;Turmalina;Urbana;Estadual;0,0;0,0;92,9;7,1;0,0;0,0;--;--;--;--;--;--;0,0;0,0;92,9;7,1;0,0;0,0;0,0;7,1;92,9;0,0;0,0;0,0
2021;Sudeste;SP;3555307;Turmalina;Total;Municipal;50,0;0,0;50,0;0,0;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555307;Turmalina;Urbana;Municipal;50,0;0,0;50,0;0,0;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555307;Turmalina;Total;Pública;20,8;0,0;75,0;4,2;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;0,0;0,0;92,9;7,1;0,0;0,0;0,0;7,1;92,9;0,0;0,0;0,0
2021;Sudeste;SP;3555307;Turmalina;Urbana;Pública;20,8;0,0;75,0;4,2;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;0,0;0,0;92,9;7,1;0,0;0,0;0,0;7,1;92,9;0,0;0,0;0,0
2021;Sudeste;SP;3555356;Ubarana;Total;Total;38,8;2,8;30,6;13,9;11,1;2,8;56,7;4,3;21,7;13,0;4,3;0,0;7,6;0,0;46,2;15,4;23,1;7,7;0,0;0,0;0,0;46,6;26,7;26,7
2021;Sudeste;SP;3555356;Ubarana;Urbana;Total;38,8;2,8;30,6;13,9;11,1;2,8;56,7;4,3;21,7;13,0;4,3;0,0;7,6;0,0;46,2;15,4;23,1;7,7;0,0;0,0;0,0;46,6;26,7;26,7
2021;Sudeste;SP;3555356;Ubarana;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;0,0;46,6;26,7;26,7
2021;Sudeste;SP;3555356;Ubarana;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;0,0;46,6;26,7;26,7
2021;Sudeste;SP;3555356;Ubarana;Total;Municipal;38,8;2,8;30,6;13,9;11,1;2,8;56,7;4,3;21,7;13,0;4,3;0,0;7,6;0,0;46,2;15,4;23,1;7,7;--;--;--;--;--;--
2021;Sudeste;SP;3555356;Ubarana;Urbana;Municipal;38,8;2,8;30,6;13,9;11,1;2,8;56,7;4,3;21,7;13,0;4,3;0,0;7,6;0,0;46,2;15,4;23,1;7,7;--;--;--;--;--;--
2021;Sudeste;SP;3555356;Ubarana;Total;Pública;38,8;2,8;30,6;13,9;11,1;2,8;56,7;4,3;21,7;13,0;4,3;0,0;7,6;0,0;46,2;15,4;23,1;7,7;0,0;0,0;0,0;46,6;26,7;26,7
2021;Sudeste;SP;3555356;Ubarana;Urbana;Pública;38,8;2,8;30,6;13,9;11,1;2,8;56,7;4,3;21,7;13,0;4,3;0,0;7,6;0,0;46,2;15,4;23,1;7,7;0,0;0,0;0,0;46,6;26,7;26,7
2021;Sudeste;SP;3555406;Ubatuba;Total;Total;27,2;17,1;16,1;31,3;7,0;1,3;48,3;19,6;5,3;20,2;5,3;1,3;2,8;12,3;25,5;45,8;11,5;2,1;0,7;11,4;27,7;42,9;14,5;2,8
2021;Sudeste;SP;3555406;Ubatuba;Urbana;Total;27,2;17,1;16,1;31,3;7,0;1,3;48,3;19,6;5,3;20,2;5,3;1,3;2,8;12,3;25,5;45,8;11,5;2,1;0,7;11,4;27,7;42,9;14,5;2,8
2021;Sudeste;SP;3555406;Ubatuba;Total;Estadual;3,1;11,4;21,2;48,7;13,1;2,5;--;--;--;--;--;--;3,1;11,4;21,2;48,7;13,1;2,5;0,5;8,9;23,6;47,8;17,2;2,0
2021;Sudeste;SP;3555406;Ubatuba;Urbana;Estadual;3,1;11,4;21,2;48,7;13,1;2,5;--;--;--;--;--;--;3,1;11,4;21,2;48,7;13,1;2,5;0,5;8,9;23,6;47,8;17,2;2,0
2021;Sudeste;SP;3555406;Ubatuba;Total;Municipal;46,8;16,8;5,3;23,5;5,9;1,7;53,6;17,6;3,6;19,3;4,6;1,3;4,6;9,1;12,1;54,5;16,7;3,0;0,0;15,8;18,4;34,2;18,4;13,2
2021;Sudeste;SP;3555406;Ubatuba;Urbana;Municipal;46,8;16,8;5,3;23,5;5,9;1,7;53,6;17,6;3,6;19,3;4,6;1,3;4,6;9,1;12,1;54,5;16,7;3,0;0,0;15,8;18,4;34,2;18,4;13,2
2021;Sudeste;SP;3555406;Ubatuba;Total;Privada;11,8;21,9;29,8;27,2;7,3;2,0;22,5;25,0;12,5;27,5;10,0;2,5;0,0;14,1;40,2;34,8;7,6;3,3;1,6;14,5;41,9;32,3;6,5;3,2
2021;Sudeste;SP;3555406;Ubatuba;Urbana;Privada;11,8;21,9;29,8;27,2;7,3;2,0;22,5;25,0;12,5;27,5;10,0;2,5;0,0;14,1;40,2;34,8;7,6;3,3;1,6;14,5;41,9;32,3;6,5;3,2
2021;Sudeste;SP;3555406;Ubatuba;Total;Pública;30,1;15,1;11,9;33,4;8,1;1,4;53,6;17,6;3,6;19,3;4,6;1,3;3,4;11,1;19,6;50,0;13,9;2,0;0,4;10,1;23,2;46,4;16,9;3,0
2021;Sudeste;SP;3555406;Ubatuba;Urbana;Pública;30,1;15,1;11,9;33,4;8,1;1,4;53,6;17,6;3,6;19,3;4,6;1,3;3,4;11,1;19,6;50,0;13,9;2,0;0,4;10,1;23,2;46,4;16,9;3,0
2021;Sudeste;SP;3555505;Ubirajara;Total;Total;33,2;4,2;10,4;41,7;4,2;6,3;55,3;6,9;10,3;17,2;3,4;6,9;0,0;0,0;9,1;68,2;9,1;13,6;0,0;0,0;0,0;77,3;9,1;13,6
2021;Sudeste;SP;3555505;Ubirajara;Urbana;Total;33,2;4,2;10,4;41,7;4,2;6,3;55,3;6,9;10,3;17,2;3,4;6,9;0,0;0,0;9,1;68,2;9,1;13,6;0,0;0,0;0,0;77,3;9,1;13,6
2021;Sudeste;SP;3555505;Ubirajara;Total;Estadual;0,0;0,0;9,1;68,2;9,1;13,6;--;--;--;--;--;--;0,0;0,0;9,1;68,2;9,1;13,6;0,0;0,0;0,0;77,3;9,1;13,6
2021;Sudeste;SP;3555505;Ubirajara;Urbana;Estadual;0,0;0,0;9,1;68,2;9,1;13,6;--;--;--;--;--;--;0,0;0,0;9,1;68,2;9,1;13,6;0,0;0,0;0,0;77,3;9,1;13,6
2021;Sudeste;SP;3555505;Ubirajara;Total;Municipal;55,3;6,9;10,3;17,2;3,4;6,9;55,3;6,9;10,3;17,2;3,4;6,9;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555505;Ubirajara;Urbana;Municipal;55,3;6,9;10,3;17,2;3,4;6,9;55,3;6,9;10,3;17,2;3,4;6,9;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555505;Ubirajara;Total;Pública;33,2;4,2;10,4;41,7;4,2;6,3;55,3;6,9;10,3;17,2;3,4;6,9;0,0;0,0;9,1;68,2;9,1;13,6;0,0;0,0;0,0;77,3;9,1;13,6
2021;Sudeste;SP;3555505;Ubirajara;Urbana;Pública;33,2;4,2;10,4;41,7;4,2;6,3;55,3;6,9;10,3;17,2;3,4;6,9;0,0;0,0;9,1;68,2;9,1;13,6;0,0;0,0;0,0;77,3;9,1;13,6
2021;Sudeste;SP;3555604;Uchoa;Total;Total;31,1;10,9;18,8;31,3;1,6;6,3;46,5;11,6;4,7;27,9;0,0;9,3;0,0;6,1;30,3;51,5;3,0;9,1;0,0;4,7;14,3;52,4;14,3;14,3
2021;Sudeste;SP;3555604;Uchoa;Urbana;Total;31,1;10,9;18,8;31,3;1,6;6,3;46,5;11,6;4,7;27,9;0,0;9,3;0,0;6,1;30,3;51,5;3,0;9,1;0,0;4,7;14,3;52,4;14,3;14,3
2021;Sudeste;SP;3555604;Uchoa;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;4,7;14,3;52,4;14,3;14,3
2021;Sudeste;SP;3555604;Uchoa;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;4,7;14,3;52,4;14,3;14,3
2021;Sudeste;SP;3555604;Uchoa;Total;Municipal;31,1;10,9;18,8;31,3;1,6;6,3;46,5;11,6;4,7;27,9;0,0;9,3;0,0;6,1;30,3;51,5;3,0;9,1;--;--;--;--;--;--
2021;Sudeste;SP;3555604;Uchoa;Urbana;Municipal;31,1;10,9;18,8;31,3;1,6;6,3;46,5;11,6;4,7;27,9;0,0;9,3;0,0;6,1;30,3;51,5;3,0;9,1;--;--;--;--;--;--
2021;Sudeste;SP;3555604;Uchoa;Total;Pública;31,1;10,9;18,8;31,3;1,6;6,3;46,5;11,6;4,7;27,9;0,0;9,3;0,0;6,1;30,3;51,5;3,0;9,1;0,0;4,7;14,3;52,4;14,3;14,3
2021;Sudeste;SP;3555604;Uchoa;Urbana;Pública;31,1;10,9;18,8;31,3;1,6;6,3;46,5;11,6;4,7;27,9;0,0;9,3;0,0;6,1;30,3;51,5;3,0;9,1;0,0;4,7;14,3;52,4;14,3;14,3
2021;Sudeste;SP;3555703;União Paulista;Total;Total;37,4;6,3;0,0;31,3;12,5;12,5;85,7;0,0;0,0;0,0;14,3;0,0;0,0;10,0;0,0;50,0;20,0;20,0;9,0;0,0;0,0;36,4;27,3;27,3
2021;Sudeste;SP;3555703;União Paulista;Urbana;Total;37,4;6,3;0,0;31,3;12,5;12,5;85,7;0,0;0,0;0,0;14,3;0,0;0,0;10,0;0,0;50,0;20,0;20,0;9,0;0,0;0,0;36,4;27,3;27,3
2021;Sudeste;SP;3555703;União Paulista;Total;Estadual;28,6;7,1;0,0;35,7;14,3;14,3;80,0;0,0;0,0;0,0;20,0;0,0;0,0;10,0;0,0;50,0;20,0;20,0;9,0;0,0;0,0;36,4;27,3;27,3
2021;Sudeste;SP;3555703;União Paulista;Urbana;Estadual;28,6;7,1;0,0;35,7;14,3;14,3;80,0;0,0;0,0;0,0;20,0;0,0;0,0;10,0;0,0;50,0;20,0;20,0;9,0;0,0;0,0;36,4;27,3;27,3
2021;Sudeste;SP;3555703;União Paulista;Total;Municipal;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555703;União Paulista;Urbana;Municipal;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3555703;União Paulista;Total;Pública;37,4;6,3;0,0;31,3;12,5;12,5;85,7;0,0;0,0;0,0;14,3;0,0;0,0;10,0;0,0;50,0;20,0;20,0;9,0;0,0;0,0;36,4;27,3;27,3
2021;Sudeste;SP;3555703;União Paulista;Urbana;Pública;37,4;6,3;0,0;31,3;12,5;12,5;85,7;0,0;0,0;0,0;14,3;0,0;0,0;10,0;0,0;50,0;20,0;20,0;9,0;0,0;0,0;36,4;27,3;27,3
2021;Sudeste;SP;3555802;Urânia;Total;Total;13,9;27,7;35,4;20,0;1,5;1,5;22,1;31,7;26,8;14,6;2,4;2,4;0,0;20,8;50,0;29,2;0,0;0,0;0,0;15,4;7,7;76,9;0,0;0,0
2021;Sudeste;SP;3555802;Urânia;Urbana;Total;13,9;27,7;35,4;20,0;1,5;1,5;22,1;31,7;26,8;14,6;2,4;2,4;0,0;20,8;50,0;29,2;0,0;0,0;0,0;15,4;7,7;76,9;0,0;0,0
2021;Sudeste;SP;3555802;Urânia;Total;Estadual;10,2;30,5;39,0;18,6;1,7;0,0;17,2;37,1;31,4;11,4;2,9;0,0;0,0;20,8;50,0;29,2;0,0;0,0;0,0;15,4;7,7;76,9;0,0;0,0
2021;Sudeste;SP;3555802;Urânia;Urbana;Estadual;10,2;30,5;39,0;18,6;1,7;0,0;17,2;37,1;31,4;11,4;2,9;0,0;0,0;20,8;50,0;29,2;0,0;0,0;0,0;15,4;7,7;76,9;0,0;0,0
2021;Sudeste;SP;3555802;Urânia;Total;Municipal;16,7;0,0;33,3;33,3;0,0;16,7;16,7;0,0;33,3;33,3;0,0;16,7;--;--;--;--;--;--;--;--;--;--;--;--
