NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4
2021;Sudeste;SP;3517208;Guaiçara;Total;Total;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3517208;Guaiçara;Urbana;Total;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3517208;Guaiçara;Total;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3517208;Guaiçara;Urbana;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3517208;Guaiçara;Total;Municipal;33,3;16,7;50,0;0,0
2021;Sudeste;SP;3517208;Guaiçara;Urbana;Municipal;33,3;16,7;50,0;0,0
2021;Sudeste;SP;3517208;Guaiçara;Total;Pública;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3517208;Guaiçara;Urbana;Pública;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3517307;Guaimbê;Total;Total;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3517307;Guaimbê;Urbana;Total;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3517307;Guaimbê;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517307;Guaimbê;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517307;Guaimbê;Total;Municipal;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3517307;Guaimbê;Urbana;Municipal;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3517307;Guaimbê;Total;Pública;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3517307;Guaimbê;Urbana;Pública;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3517406;Guaíra;Total;Total;8,0;16,0;60,0;16,0
2021;Sudeste;SP;3517406;Guaíra;Urbana;Total;8,0;16,0;60,0;16,0
2021;Sudeste;SP;3517406;Guaíra;Total;Estadual;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3517406;Guaíra;Urbana;Estadual;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3517406;Guaíra;Total;Municipal;14,3;14,3;64,3;7,1
2021;Sudeste;SP;3517406;Guaíra;Urbana;Municipal;14,3;14,3;64,3;7,1
2021;Sudeste;SP;3517406;Guaíra;Total;Privada;0,0;12,5;50,0;37,5
2021;Sudeste;SP;3517406;Guaíra;Urbana;Privada;0,0;12,5;50,0;37,5
2021;Sudeste;SP;3517406;Guaíra;Total;Pública;11,8;17,6;64,7;5,9
2021;Sudeste;SP;3517406;Guaíra;Urbana;Pública;11,8;17,6;64,7;5,9
2021;Sudeste;SP;3517505;Guapiaçu;Total;Total;9,1;54,5;36,4;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Urbana;Total;9,1;54,5;36,4;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Total;Municipal;11,1;66,7;22,2;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Urbana;Municipal;11,1;66,7;22,2;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Total;Pública;10,0;60,0;30,0;0,0
2021;Sudeste;SP;3517505;Guapiaçu;Urbana;Pública;10,0;60,0;30,0;0,0
2021;Sudeste;SP;3517604;Guapiara;Total;Total;17,2;69,0;13,8;0,0
2021;Sudeste;SP;3517604;Guapiara;Urbana;Total;16,7;75,0;8,3;0,0
2021;Sudeste;SP;3517604;Guapiara;Rural;Total;17,6;64,7;17,7;0,0
2021;Sudeste;SP;3517604;Guapiara;Total;Estadual;0,0;71,4;28,6;0,0
2021;Sudeste;SP;3517604;Guapiara;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3517604;Guapiara;Rural;Estadual;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3517604;Guapiara;Total;Municipal;20,0;75,0;5,0;0,0
2021;Sudeste;SP;3517604;Guapiara;Urbana;Municipal;12,5;87,5;0,0;0,0
2021;Sudeste;SP;3517604;Guapiara;Rural;Municipal;25,0;66,7;8,3;0,0
2021;Sudeste;SP;3517604;Guapiara;Total;Privada;50,0;0,0;50,0;0,0
2021;Sudeste;SP;3517604;Guapiara;Urbana;Privada;50,0;0,0;50,0;0,0
2021;Sudeste;SP;3517604;Guapiara;Total;Pública;14,8;74,1;11,1;0,0
2021;Sudeste;SP;3517604;Guapiara;Urbana;Pública;10,0;90,0;0,0;0,0
2021;Sudeste;SP;3517604;Guapiara;Rural;Pública;17,6;64,7;17,7;0,0
2021;Sudeste;SP;3517703;Guará;Total;Total;0,0;11,1;55,6;33,3
2021;Sudeste;SP;3517703;Guará;Urbana;Total;0,0;11,1;55,6;33,3
2021;Sudeste;SP;3517703;Guará;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3517703;Guará;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3517703;Guará;Total;Municipal;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3517703;Guará;Urbana;Municipal;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3517703;Guará;Total;Privada;0,0;20,0;40,0;40,0
2021;Sudeste;SP;3517703;Guará;Urbana;Privada;0,0;20,0;40,0;40,0
2021;Sudeste;SP;3517703;Guará;Total;Pública;0,0;7,7;61,5;30,8
2021;Sudeste;SP;3517703;Guará;Urbana;Pública;0,0;7,7;61,5;30,8
2021;Sudeste;SP;3517802;Guaraçaí;Total;Total;14,3;42,9;42,8;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Urbana;Total;14,3;42,9;42,8;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Total;Municipal;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Urbana;Municipal;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Total;Privada;50,0;50,0;0,0;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Urbana;Privada;50,0;50,0;0,0;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Total;Pública;0,0;40,0;60,0;0,0
2021;Sudeste;SP;3517802;Guaraçaí;Urbana;Pública;0,0;40,0;60,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Total;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Urbana;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Total;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Total;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3517901;Guaraci;Urbana;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518008;Guarani d'Oeste;Total;Total;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3518008;Guarani d'Oeste;Urbana;Total;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3518008;Guarani d'Oeste;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3518008;Guarani d'Oeste;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3518008;Guarani d'Oeste;Total;Municipal;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3518008;Guarani d'Oeste;Urbana;Municipal;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3518008;Guarani d'Oeste;Total;Pública;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3518008;Guarani d'Oeste;Urbana;Pública;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3518107;Guarantã;Total;Total;33,3;50,0;16,7;0,0
2021;Sudeste;SP;3518107;Guarantã;Urbana;Total;33,3;50,0;16,7;0,0
2021;Sudeste;SP;3518107;Guarantã;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3518107;Guarantã;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3518107;Guarantã;Total;Municipal;25,0;50,0;25,0;0,0
2021;Sudeste;SP;3518107;Guarantã;Urbana;Municipal;25,0;50,0;25,0;0,0
2021;Sudeste;SP;3518107;Guarantã;Total;Privada;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3518107;Guarantã;Urbana;Privada;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3518107;Guarantã;Total;Pública;20,0;60,0;20,0;0,0
2021;Sudeste;SP;3518107;Guarantã;Urbana;Pública;20,0;60,0;20,0;0,0
2021;Sudeste;SP;3518206;Guararapes;Total;Total;0,0;15,4;38,5;46,1
2021;Sudeste;SP;3518206;Guararapes;Urbana;Total;0,0;15,4;38,5;46,1
2021;Sudeste;SP;3518206;Guararapes;Total;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518206;Guararapes;Urbana;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518206;Guararapes;Total;Municipal;0,0;5,6;33,3;61,1
2021;Sudeste;SP;3518206;Guararapes;Urbana;Municipal;0,0;5,6;33,3;61,1
2021;Sudeste;SP;3518206;Guararapes;Total;Privada;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3518206;Guararapes;Urbana;Privada;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3518206;Guararapes;Total;Pública;0,0;14,3;33,3;52,4
2021;Sudeste;SP;3518206;Guararapes;Urbana;Pública;0,0;14,3;33,3;52,4
2021;Sudeste;SP;3518305;Guararema;Total;Total;3,2;67,7;25,8;3,3
2021;Sudeste;SP;3518305;Guararema;Urbana;Total;3,7;66,7;25,9;3,7
2021;Sudeste;SP;3518305;Guararema;Rural;Total;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3518305;Guararema;Total;Estadual;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3518305;Guararema;Urbana;Estadual;0,0;80,0;20,0;0,0
2021;Sudeste;SP;3518305;Guararema;Rural;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3518305;Guararema;Total;Municipal;0,0;72,7;22,7;4,6
2021;Sudeste;SP;3518305;Guararema;Urbana;Municipal;0,0;73,7;21,1;5,2
2021;Sudeste;SP;3518305;Guararema;Rural;Municipal;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518305;Guararema;Total;Privada;33,3;0,0;66,7;0,0
2021;Sudeste;SP;3518305;Guararema;Urbana;Privada;33,3;0,0;66,7;0,0
2021;Sudeste;SP;3518305;Guararema;Total;Pública;0,0;75,0;21,4;3,6
2021;Sudeste;SP;3518305;Guararema;Urbana;Pública;0,0;75,0;20,8;4,2
2021;Sudeste;SP;3518305;Guararema;Rural;Pública;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3518404;Guaratinguetá;Total;Total;5,0;46,3;32,5;16,2
2021;Sudeste;SP;3518404;Guaratinguetá;Urbana;Total;5,2;45,5;32,5;16,8
2021;Sudeste;SP;3518404;Guaratinguetá;Rural;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518404;Guaratinguetá;Total;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518404;Guaratinguetá;Urbana;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518404;Guaratinguetá;Total;Estadual;0,0;80,0;0,0;20,0
2021;Sudeste;SP;3518404;Guaratinguetá;Urbana;Estadual;0,0;80,0;0,0;20,0
2021;Sudeste;SP;3518404;Guaratinguetá;Total;Municipal;5,1;56,4;33,3;5,2
2021;Sudeste;SP;3518404;Guaratinguetá;Urbana;Municipal;5,6;55,6;33,3;5,5
2021;Sudeste;SP;3518404;Guaratinguetá;Rural;Municipal;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518404;Guaratinguetá;Total;Privada;8,0;12,0;48,0;32,0
2021;Sudeste;SP;3518404;Guaratinguetá;Urbana;Privada;8,0;12,0;48,0;32,0
2021;Sudeste;SP;3518404;Guaratinguetá;Total;Pública;3,6;61,8;25,5;9,1
2021;Sudeste;SP;3518404;Guaratinguetá;Urbana;Pública;3,8;61,5;25,0;9,7
2021;Sudeste;SP;3518404;Guaratinguetá;Rural;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518503;Guareí;Total;Total;8,3;25,0;16,7;50,0
2021;Sudeste;SP;3518503;Guareí;Urbana;Total;0,0;12,5;12,5;75,0
2021;Sudeste;SP;3518503;Guareí;Rural;Total;25,0;50,0;25,0;0,0
2021;Sudeste;SP;3518503;Guareí;Total;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3518503;Guareí;Urbana;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3518503;Guareí;Rural;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3518503;Guareí;Total;Municipal;14,3;14,3;0,0;71,4
2021;Sudeste;SP;3518503;Guareí;Urbana;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3518503;Guareí;Rural;Municipal;50,0;50,0;0,0;0,0
2021;Sudeste;SP;3518503;Guareí;Total;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3518503;Guareí;Urbana;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3518503;Guareí;Total;Pública;9,1;27,3;18,2;45,4
2021;Sudeste;SP;3518503;Guareí;Urbana;Pública;0,0;14,3;14,3;71,4
2021;Sudeste;SP;3518503;Guareí;Rural;Pública;25,0;50,0;25,0;0,0
2021;Sudeste;SP;3518602;Guariba;Total;Total;4,0;60,0;20,0;16,0
2021;Sudeste;SP;3518602;Guariba;Urbana;Total;4,0;60,0;20,0;16,0
2021;Sudeste;SP;3518602;Guariba;Total;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518602;Guariba;Urbana;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518602;Guariba;Total;Municipal;5,6;72,2;22,2;0,0
2021;Sudeste;SP;3518602;Guariba;Urbana;Municipal;5,6;72,2;22,2;0,0
2021;Sudeste;SP;3518602;Guariba;Total;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3518602;Guariba;Urbana;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3518602;Guariba;Total;Pública;4,8;71,4;23,8;0,0
2021;Sudeste;SP;3518602;Guariba;Urbana;Pública;4,8;71,4;23,8;0,0
2021;Sudeste;SP;3518701;Guarujá;Total;Total;10,5;42,8;42,8;3,9
2021;Sudeste;SP;3518701;Guarujá;Urbana;Total;10,5;42,8;42,8;3,9
2021;Sudeste;SP;3518701;Guarujá;Total;Estadual;2,9;74,3;17,1;5,7
2021;Sudeste;SP;3518701;Guarujá;Urbana;Estadual;2,9;74,3;17,1;5,7
2021;Sudeste;SP;3518701;Guarujá;Total;Municipal;3,3;40,0;56,7;0,0
2021;Sudeste;SP;3518701;Guarujá;Urbana;Municipal;3,3;40,0;56,7;0,0
2021;Sudeste;SP;3518701;Guarujá;Total;Privada;22,8;26,3;43,9;7,0
2021;Sudeste;SP;3518701;Guarujá;Urbana;Privada;22,8;26,3;43,9;7,0
2021;Sudeste;SP;3518701;Guarujá;Total;Pública;3,2;52,6;42,1;2,1
2021;Sudeste;SP;3518701;Guarujá;Urbana;Pública;3,2;52,6;42,1;2,1
2021;Sudeste;SP;3518800;Guarulhos;Total;Total;4,3;45,2;43,8;6,7
2021;Sudeste;SP;3518800;Guarulhos;Urbana;Total;4,2;45,3;43,9;6,6
2021;Sudeste;SP;3518800;Guarulhos;Rural;Total;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3518800;Guarulhos;Total;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518800;Guarulhos;Urbana;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518800;Guarulhos;Total;Estadual;5,8;67,6;26,0;0,6
2021;Sudeste;SP;3518800;Guarulhos;Urbana;Estadual;5,2;68,0;26,2;0,6
2021;Sudeste;SP;3518800;Guarulhos;Rural;Estadual;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3518800;Guarulhos;Total;Municipal;2,1;44,0;47,5;6,4
2021;Sudeste;SP;3518800;Guarulhos;Urbana;Municipal;2,1;44,0;47,5;6,4
2021;Sudeste;SP;3518800;Guarulhos;Total;Privada;4,6;30,0;54,2;11,2
2021;Sudeste;SP;3518800;Guarulhos;Urbana;Privada;4,6;30,0;54,2;11,2
2021;Sudeste;SP;3518800;Guarulhos;Total;Pública;4,1;56,8;35,9;3,2
2021;Sudeste;SP;3518800;Guarulhos;Urbana;Pública;3,8;57,0;36,0;3,2
2021;Sudeste;SP;3518800;Guarulhos;Rural;Pública;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3518859;Guatapará;Total;Total;0,0;14,3;85,7;0,0
2021;Sudeste;SP;3518859;Guatapará;Urbana;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518859;Guatapará;Rural;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3518859;Guatapará;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518859;Guatapará;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518859;Guatapará;Total;Municipal;0,0;16,7;83,3;0,0
2021;Sudeste;SP;3518859;Guatapará;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518859;Guatapará;Rural;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3518859;Guatapará;Total;Pública;0,0;14,3;85,7;0,0
2021;Sudeste;SP;3518859;Guatapará;Urbana;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3518859;Guatapará;Rural;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3518909;Guzolândia;Total;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518909;Guzolândia;Urbana;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518909;Guzolândia;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3518909;Guzolândia;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3518909;Guzolândia;Total;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3518909;Guzolândia;Urbana;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3518909;Guzolândia;Total;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3518909;Guzolândia;Urbana;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3519006;Herculândia;Total;Total;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3519006;Herculândia;Urbana;Total;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3519006;Herculândia;Total;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3519006;Herculândia;Urbana;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3519006;Herculândia;Total;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3519006;Herculândia;Urbana;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3519006;Herculândia;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519006;Herculândia;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519006;Herculândia;Total;Pública;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3519006;Herculândia;Urbana;Pública;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3519055;Holambra;Total;Total;12,5;43,8;31,3;12,4
2021;Sudeste;SP;3519055;Holambra;Urbana;Total;9,1;36,4;45,5;9,0
2021;Sudeste;SP;3519055;Holambra;Rural;Total;20,0;60,0;0,0;20,0
2021;Sudeste;SP;3519055;Holambra;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519055;Holambra;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519055;Holambra;Total;Municipal;16,7;41,7;33,3;8,3
2021;Sudeste;SP;3519055;Holambra;Urbana;Municipal;12,5;37,5;50,0;0,0
2021;Sudeste;SP;3519055;Holambra;Rural;Municipal;25,0;50,0;0,0;25,0
2021;Sudeste;SP;3519055;Holambra;Total;Privada;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3519055;Holambra;Urbana;Privada;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3519055;Holambra;Rural;Privada;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519055;Holambra;Total;Pública;15,4;46,2;30,8;7,6
2021;Sudeste;SP;3519055;Holambra;Urbana;Pública;11,1;44,4;44,5;0,0
2021;Sudeste;SP;3519055;Holambra;Rural;Pública;25,0;50,0;0,0;25,0
2021;Sudeste;SP;3519071;Hortolândia;Total;Total;3,8;49,5;44,8;1,9
2021;Sudeste;SP;3519071;Hortolândia;Urbana;Total;3,8;50,0;44,2;2,0
2021;Sudeste;SP;3519071;Hortolândia;Rural;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519071;Hortolândia;Total;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519071;Hortolândia;Urbana;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519071;Hortolândia;Total;Estadual;3,4;72,4;20,7;3,5
2021;Sudeste;SP;3519071;Hortolândia;Urbana;Estadual;3,4;72,4;20,7;3,5
2021;Sudeste;SP;3519071;Hortolândia;Total;Municipal;0,0;46,4;53,6;0,0
2021;Sudeste;SP;3519071;Hortolândia;Urbana;Municipal;0,0;46,4;53,6;0,0
2021;Sudeste;SP;3519071;Hortolândia;Total;Privada;15,8;26,3;52,6;5,3
2021;Sudeste;SP;3519071;Hortolândia;Urbana;Privada;16,7;27,8;50,0;5,5
2021;Sudeste;SP;3519071;Hortolândia;Rural;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519071;Hortolândia;Total;Pública;1,2;54,7;43,0;1,1
2021;Sudeste;SP;3519071;Hortolândia;Urbana;Pública;1,2;54,7;43,0;1,1
2021;Sudeste;SP;3519105;Iacanga;Total;Total;0,0;42,9;42,9;14,2
2021;Sudeste;SP;3519105;Iacanga;Urbana;Total;0,0;42,9;42,9;14,2
2021;Sudeste;SP;3519105;Iacanga;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519105;Iacanga;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519105;Iacanga;Total;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3519105;Iacanga;Urbana;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3519105;Iacanga;Total;Privada;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3519105;Iacanga;Urbana;Privada;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3519105;Iacanga;Total;Pública;0,0;40,0;60,0;0,0
2021;Sudeste;SP;3519105;Iacanga;Urbana;Pública;0,0;40,0;60,0;0,0
2021;Sudeste;SP;3519204;Iacri;Total;Total;25,0;50,0;0,0;25,0
2021;Sudeste;SP;3519204;Iacri;Urbana;Total;25,0;50,0;0,0;25,0
2021;Sudeste;SP;3519204;Iacri;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519204;Iacri;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519204;Iacri;Total;Municipal;50,0;0,0;0,0;50,0
2021;Sudeste;SP;3519204;Iacri;Urbana;Municipal;50,0;0,0;0,0;50,0
2021;Sudeste;SP;3519204;Iacri;Total;Pública;25,0;50,0;0,0;25,0
2021;Sudeste;SP;3519204;Iacri;Urbana;Pública;25,0;50,0;0,0;25,0
2021;Sudeste;SP;3519253;Iaras;Total;Total;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3519253;Iaras;Urbana;Total;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3519253;Iaras;Rural;Total;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3519253;Iaras;Total;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3519253;Iaras;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519253;Iaras;Rural;Estadual;0,0;80,0;20,0;0,0
2021;Sudeste;SP;3519253;Iaras;Total;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3519253;Iaras;Urbana;Municipal;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3519253;Iaras;Rural;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519253;Iaras;Total;Pública;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3519253;Iaras;Urbana;Pública;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3519253;Iaras;Rural;Pública;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3519303;Ibaté;Total;Total;13,6;68,2;13,6;4,6
2021;Sudeste;SP;3519303;Ibaté;Urbana;Total;13,6;68,2;13,6;4,6
2021;Sudeste;SP;3519303;Ibaté;Total;Estadual;14,3;71,4;14,3;0,0
2021;Sudeste;SP;3519303;Ibaté;Urbana;Estadual;14,3;71,4;14,3;0,0
2021;Sudeste;SP;3519303;Ibaté;Total;Municipal;15,4;76,9;7,7;0,0
2021;Sudeste;SP;3519303;Ibaté;Urbana;Municipal;15,4;76,9;7,7;0,0
2021;Sudeste;SP;3519303;Ibaté;Total;Privada;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3519303;Ibaté;Urbana;Privada;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3519303;Ibaté;Total;Pública;15,0;75,0;10,0;0,0
2021;Sudeste;SP;3519303;Ibaté;Urbana;Pública;15,0;75,0;10,0;0,0
2021;Sudeste;SP;3519402;Ibirá;Total;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3519402;Ibirá;Urbana;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3519402;Ibirá;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519402;Ibirá;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519402;Ibirá;Total;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3519402;Ibirá;Urbana;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3519402;Ibirá;Total;Privada;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519402;Ibirá;Urbana;Privada;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3519402;Ibirá;Total;Pública;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3519402;Ibirá;Urbana;Pública;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3519501;Ibirarema;Total;Total;40,0;0,0;60,0;0,0
2021;Sudeste;SP;3519501;Ibirarema;Urbana;Total;40,0;0,0;60,0;0,0
2021;Sudeste;SP;3519501;Ibirarema;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519501;Ibirarema;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3519501;Ibirarema;Total;Municipal;50,0;0,0;50,0;0,0
