NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_0;FUN_CAT_0;MED_CAT_0
2021;Sudeste;SP;3545159;Saltinho;Urbana;Pública;15,6;24,1;29,1
2021;Sudeste;SP;3545209;Salto;Total;Total;15,5;27,4;34,7
2021;Sudeste;SP;3545209;Salto;Urbana;Total;15,5;27,4;34,7
2021;Sudeste;SP;3545209;Salto;Total;Federal;--;--;38,2
2021;Sudeste;SP;3545209;Salto;Urbana;Federal;--;--;38,2
2021;Sudeste;SP;3545209;Salto;Total;Estadual;--;31,9;35,0
2021;Sudeste;SP;3545209;Salto;Urbana;Estadual;--;31,9;35,0
2021;Sudeste;SP;3545209;Salto;Total;Municipal;17,3;24,1;--
2021;Sudeste;SP;3545209;Salto;Urbana;Municipal;17,3;24,1;--
2021;Sudeste;SP;3545209;Salto;Total;Privada;8,8;22,5;31,3
2021;Sudeste;SP;3545209;Salto;Urbana;Privada;8,8;22,5;31,3
2021;Sudeste;SP;3545209;Salto;Total;Pública;17,3;28,7;35,2
2021;Sudeste;SP;3545209;Salto;Urbana;Pública;17,3;28,7;35,2
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Total;13,2;23,0;30,6
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Total;13,2;23,2;30,6
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Total;15,0;20,1;--
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Estadual;--;26,9;32,4
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Estadual;--;28,3;32,4
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Estadual;--;20,0;--
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Municipal;14,8;22,6;--
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Municipal;14,8;22,7;--
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Municipal;15,0;20,2;--
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Privada;8,5;15,8;17,7
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Privada;8,5;15,8;17,7
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Pública;14,8;24,2;32,4
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Pública;14,8;24,5;32,4
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Pública;15,0;20,1;--
2021;Sudeste;SP;3545407;Salto Grande;Total;Total;15,9;21,3;27,9
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Total;15,9;21,3;27,9
2021;Sudeste;SP;3545407;Salto Grande;Total;Estadual;--;28,9;27,9
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Estadual;--;28,9;27,9
2021;Sudeste;SP;3545407;Salto Grande;Total;Municipal;15,9;17,6;--
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Municipal;15,9;17,6;--
2021;Sudeste;SP;3545407;Salto Grande;Total;Pública;15,9;21,3;27,9
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Pública;15,9;21,3;27,9
2021;Sudeste;SP;3545506;Sandovalina;Total;Total;17,3;19,8;15,5
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Total;17,3;19,8;15,5
2021;Sudeste;SP;3545506;Sandovalina;Total;Estadual;--;--;15,5
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Estadual;--;--;15,5
2021;Sudeste;SP;3545506;Sandovalina;Total;Municipal;17,3;19,8;--
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Municipal;17,3;19,8;--
2021;Sudeste;SP;3545506;Sandovalina;Total;Pública;17,3;19,8;15,5
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Pública;17,3;19,8;15,5
2021;Sudeste;SP;3545605;Santa Adélia;Total;Total;14,5;20,0;26,3
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Total;14,5;20,0;26,3
2021;Sudeste;SP;3545605;Santa Adélia;Total;Estadual;--;26,5;28,8
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Estadual;--;26,5;28,8
2021;Sudeste;SP;3545605;Santa Adélia;Total;Municipal;15,3;19,3;--
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Municipal;15,3;19,3;--
2021;Sudeste;SP;3545605;Santa Adélia;Total;Privada;8,3;18,3;16,3
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Privada;8,3;18,3;16,3
2021;Sudeste;SP;3545605;Santa Adélia;Total;Pública;15,3;20,2;28,8
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Pública;15,3;20,2;28,8
2021;Sudeste;SP;3545704;Santa Albertina;Total;Total;12,5;25,2;29,7
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Total;12,5;25,2;29,7
2021;Sudeste;SP;3545704;Santa Albertina;Total;Estadual;--;29,4;29,7
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Estadual;--;29,4;29,7
2021;Sudeste;SP;3545704;Santa Albertina;Total;Municipal;12,5;22,8;--
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Municipal;12,5;22,8;--
2021;Sudeste;SP;3545704;Santa Albertina;Total;Pública;12,5;25,2;29,7
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Pública;12,5;25,2;29,7
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Total;15,3;27,5;30,5
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Total;15,3;27,5;30,5
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Estadual;--;30,0;30,9
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Estadual;--;30,0;30,9
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Municipal;19,6;27,2;--
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Municipal;19,6;27,2;--
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Privada;9,8;22,4;26,3
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Privada;9,8;22,4;26,3
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Pública;19,6;28,5;30,9
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Pública;19,6;28,5;30,9
2021;Sudeste;SP;3546009;Santa Branca;Total;Total;12,9;20,9;28,7
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Total;13,0;21,3;28,7
2021;Sudeste;SP;3546009;Santa Branca;Rural;Total;12,0;15,5;--
2021;Sudeste;SP;3546009;Santa Branca;Total;Estadual;--;--;28,7
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Estadual;--;--;28,7
2021;Sudeste;SP;3546009;Santa Branca;Total;Municipal;13,7;21,6;--
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Municipal;13,8;22,2;--
2021;Sudeste;SP;3546009;Santa Branca;Rural;Municipal;12,0;15,5;--
2021;Sudeste;SP;3546009;Santa Branca;Total;Privada;9,2;9,8;--
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Privada;9,2;9,8;--
2021;Sudeste;SP;3546009;Santa Branca;Total;Pública;13,7;21,6;28,7
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Pública;13,8;22,2;28,7
2021;Sudeste;SP;3546009;Santa Branca;Rural;Pública;12,0;15,5;--
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Total;15,2;18,7;18,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Total;15,2;18,7;18,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Estadual;--;25,4;18,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Estadual;--;25,4;18,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Municipal;15,2;15,4;--
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Municipal;15,2;15,4;--
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Pública;15,2;18,7;18,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Pública;15,2;18,7;18,0
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Total;10,5;19,7;17,5
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Urbana;Total;10,5;22,3;17,5
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Rural;Total;--;10,0;--
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Estadual;--;26,5;17,5
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Urbana;Estadual;--;26,5;17,5
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Municipal;10,5;16,0;--
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Urbana;Municipal;10,5;19,0;--
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Rural;Municipal;--;10,0;--
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Pública;10,5;19,7;17,5
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Urbana;Pública;10,5;22,3;17,5
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Rural;Pública;--;10,0;--
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Total;Total;12,5;19,8;13,3
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Urbana;Total;12,5;19,8;13,3
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Total;Estadual;--;--;13,3
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Urbana;Estadual;--;--;13,3
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Total;Municipal;12,5;19,8;--
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Urbana;Municipal;12,5;19,8;--
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Total;Pública;12,5;19,8;13,3
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Urbana;Pública;12,5;19,8;13,3
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Total;Total;13,2;20,6;26,5
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Urbana;Total;13,2;20,6;26,5
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Total;Estadual;--;29,4;29,5
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Urbana;Estadual;--;29,4;29,5
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Total;Municipal;15,3;18,8;--
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Urbana;Municipal;15,3;18,8;--
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Total;Privada;8,0;11,3;15,7
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Urbana;Privada;8,0;11,3;15,7
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Total;Pública;15,3;22,6;29,5
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Urbana;Pública;15,3;22,6;29,5
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Total;16,5;26,6;29,2
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Total;16,5;26,6;28,4
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Rural;Total;--;--;32,7
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Estadual;--;29,2;30,0
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Estadual;--;29,2;29,3
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Rural;Estadual;--;--;32,7
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Municipal;18,3;25,2;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Municipal;18,3;25,2;--
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Privada;10,3;25,8;25,5
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Privada;10,3;25,8;25,5
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Total;Pública;18,3;26,8;30,0
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Urbana;Pública;18,3;26,8;29,3
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Rural;Pública;--;--;32,7
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Total;17,2;21,6;27,5
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Total;17,2;21,6;27,5
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Estadual;--;27,1;27,5
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Estadual;--;27,1;27,5
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Municipal;17,2;18,5;--
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Municipal;17,2;18,5;--
2021;Sudeste;SP;3546504;Santa Ernestina;Total;Pública;17,2;21,6;27,5
2021;Sudeste;SP;3546504;Santa Ernestina;Urbana;Pública;17,2;21,6;27,5
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Total;16,9;25,1;35,0
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Total;16,9;25,1;35,0
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Estadual;--;--;36,3
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Estadual;--;--;36,3
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Municipal;17,8;26,0;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Municipal;17,8;26,0;--
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Privada;10,6;21,0;29,0
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Privada;10,6;21,0;29,0
2021;Sudeste;SP;3546603;Santa Fé do Sul;Total;Pública;17,8;26,0;36,3
2021;Sudeste;SP;3546603;Santa Fé do Sul;Urbana;Pública;17,8;26,0;36,3
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Total;12,6;24,9;32,5
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Total;12,6;24,9;32,5
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Estadual;--;--;33,6
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Estadual;--;--;33,6
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Municipal;12,7;26,1;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Municipal;12,7;26,1;--
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Privada;8,0;10,3;8,0
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Privada;8,0;10,3;8,0
2021;Sudeste;SP;3546702;Santa Gertrudes;Total;Pública;12,7;26,1;33,6
2021;Sudeste;SP;3546702;Santa Gertrudes;Urbana;Pública;12,7;26,1;33,6
2021;Sudeste;SP;3546801;Santa Isabel;Total;Total;16,8;25,1;29,3
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Total;16,2;25,4;29,3
2021;Sudeste;SP;3546801;Santa Isabel;Rural;Total;23,2;23,0;--
2021;Sudeste;SP;3546801;Santa Isabel;Total;Estadual;--;31,1;30,1
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Estadual;--;31,1;30,1
2021;Sudeste;SP;3546801;Santa Isabel;Total;Municipal;18,5;23,7;--
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Municipal;18,0;23,8;--
2021;Sudeste;SP;3546801;Santa Isabel;Rural;Municipal;23,2;23,0;--
2021;Sudeste;SP;3546801;Santa Isabel;Total;Privada;5,9;14,3;17,8
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Privada;5,9;14,3;17,8
2021;Sudeste;SP;3546801;Santa Isabel;Total;Pública;18,5;26,4;30,1
2021;Sudeste;SP;3546801;Santa Isabel;Urbana;Pública;18,0;26,9;30,1
2021;Sudeste;SP;3546801;Santa Isabel;Rural;Pública;23,2;23,0;--
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Total;16,1;21,4;29,0
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Total;16,1;21,4;29,0
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Estadual;--;27,0;29,0
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Estadual;--;27,0;29,0
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Municipal;16,1;19,1;--
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Municipal;16,1;19,1;--
2021;Sudeste;SP;3546900;Santa Lúcia;Total;Pública;16,1;21,4;29,0
2021;Sudeste;SP;3546900;Santa Lúcia;Urbana;Pública;16,1;21,4;29,0
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Total;14,1;22,7;24,9
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Total;14,1;22,7;24,9
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Estadual;--;26,2;24,9
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Estadual;--;26,2;24,9
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Municipal;14,1;20,5;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Municipal;14,1;20,5;--
2021;Sudeste;SP;3547007;Santa Maria da Serra;Total;Pública;14,1;22,7;24,9
2021;Sudeste;SP;3547007;Santa Maria da Serra;Urbana;Pública;14,1;22,7;24,9
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Total;15,8;24,1;15,2
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Total;15,8;24,1;15,2
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Estadual;--;34,0;15,2
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Estadual;--;34,0;15,2
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Municipal;15,8;20,2;--
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Municipal;15,8;20,2;--
2021;Sudeste;SP;3547106;Santa Mercedes;Total;Pública;15,8;24,1;15,2
2021;Sudeste;SP;3547106;Santa Mercedes;Urbana;Pública;15,8;24,1;15,2
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Total;11,0;15,0;13,0
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Total;11,0;15,0;13,0
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Estadual;--;14,9;13,0
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Estadual;--;14,9;13,0
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Municipal;11,0;16,0;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Municipal;11,0;16,0;--
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Total;Pública;11,0;15,0;13,0
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Urbana;Pública;11,0;15,0;13,0
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Total;19,7;25,6;31,3
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Total;19,7;25,6;31,3
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Estadual;--;--;39,4
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Estadual;--;--;39,4
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Municipal;23,8;27,4;31,1
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Municipal;23,8;27,4;31,1
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Privada;10,4;20,0;27,9
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Privada;10,4;20,0;27,9
2021;Sudeste;SP;3547304;Santana de Parnaíba;Total;Pública;23,8;27,4;31,9
2021;Sudeste;SP;3547304;Santana de Parnaíba;Urbana;Pública;23,8;27,4;31,9
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Total;16,6;19,5;22,3
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Total;16,6;19,5;22,3
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Estadual;--;23,5;22,3
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Estadual;--;23,5;22,3
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Municipal;16,6;17,5;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Municipal;16,6;17,5;--
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Total;Pública;16,6;19,5;22,3
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Urbana;Pública;16,6;19,5;22,3
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Total;13,4;22,1;25,5
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Total;13,4;22,1;25,5
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Estadual;--;28,9;28,4
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Estadual;--;28,9;28,4
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Municipal;14,5;20,6;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Municipal;14,5;20,6;--
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Privada;8,9;20,4;19,8
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Privada;8,9;20,4;19,8
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Total;Pública;14,5;22,9;28,4
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Urbana;Pública;14,5;22,9;28,4
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Total;12,1;21,4;27,9
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Total;12,1;21,4;27,9
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Estadual;--;28,7;29,8
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Estadual;--;28,7;29,8
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Municipal;14,0;21,1;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Municipal;14,0;21,1;--
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Privada;7,7;12,6;18,2
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Privada;7,7;12,6;18,2
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Total;Pública;14,0;24,0;29,8
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Urbana;Pública;14,0;24,0;29,8
2021;Sudeste;SP;3547650;Santa Salete;Total;Total;14,8;27,0;21,8
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Total;14,8;27,0;21,8
2021;Sudeste;SP;3547650;Santa Salete;Total;Estadual;--;28,0;21,8
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Estadual;--;28,0;21,8
2021;Sudeste;SP;3547650;Santa Salete;Total;Municipal;14,8;19,0;--
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Municipal;14,8;19,0;--
2021;Sudeste;SP;3547650;Santa Salete;Total;Pública;14,8;27,0;21,8
2021;Sudeste;SP;3547650;Santa Salete;Urbana;Pública;14,8;27,0;21,8
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Total;14,0;22,8;23,3
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Total;14,0;22,8;23,3
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Estadual;--;29,2;27,5
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Estadual;--;29,2;27,5
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Municipal;15,3;22,6;--
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Municipal;15,3;22,6;--
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Privada;9,9;19,7;18,8
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Privada;9,9;19,7;18,8
2021;Sudeste;SP;3547700;Santo Anastácio;Total;Pública;15,3;25,2;27,5
2021;Sudeste;SP;3547700;Santo Anastácio;Urbana;Pública;15,3;25,2;27,5
2021;Sudeste;SP;3547809;Santo André;Total;Total;12,9;25,3;33,1
2021;Sudeste;SP;3547809;Santo André;Urbana;Total;12,9;25,3;33,1
2021;Sudeste;SP;3547809;Santo André;Total;Estadual;--;30,3;34,5
2021;Sudeste;SP;3547809;Santo André;Urbana;Estadual;--;30,3;34,5
2021;Sudeste;SP;3547809;Santo André;Total;Municipal;15,5;25,5;--
2021;Sudeste;SP;3547809;Santo André;Urbana;Municipal;15,5;25,5;--
2021;Sudeste;SP;3547809;Santo André;Total;Privada;9,8;20,4;29,9
2021;Sudeste;SP;3547809;Santo André;Urbana;Privada;9,8;20,4;29,9
2021;Sudeste;SP;3547809;Santo André;Total;Pública;15,5;28,6;34,5
2021;Sudeste;SP;3547809;Santo André;Urbana;Pública;15,5;28,6;34,5
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Total;15,0;21,1;26,3
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Total;15,0;21,1;26,3
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Estadual;--;--;26,3
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Estadual;--;--;26,3
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Municipal;15,0;21,1;--
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Municipal;15,0;21,1;--
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Total;Pública;15,0;21,1;26,3
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Urbana;Pública;15,0;21,1;26,3
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Total;14,0;24,1;28,9
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Total;14,0;24,4;28,9
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Rural;Total;13,0;16,6;--
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Estadual;--;--;28,9
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Estadual;--;--;28,9
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Municipal;14,0;24,1;--
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Municipal;14,0;24,4;--
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Rural;Municipal;13,0;16,6;--
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Total;Pública;14,0;24,1;28,9
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Urbana;Pública;14,0;24,4;28,9
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Rural;Pública;13,0;16,6;--
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Total;13,6;18,4;18,5
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Total;13,6;18,4;18,5
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Estadual;--;--;18,5
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Estadual;--;--;18,5
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Municipal;13,6;18,4;--
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Municipal;13,6;18,4;--
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Total;Pública;13,6;18,4;18,5
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Urbana;Pública;13,6;18,4;18,5
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Total;Total;14,2;23,1;24,0
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Urbana;Total;14,2;23,2;27,3
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Rural;Total;--;22,5;17,3
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Total;Estadual;--;27,1;24,0
