UF_CODE;CO_MUNICIPIO;TXT_MED_TX_PROMOCAO_TOTAL;TXT_MED_TX_REPETENCIA_TOTAL;TXT_MED_TX_EVASAO_TOTAL;ICG_PERC_COMPLX_ESCOLA_NIVEL_1;ICG_PERC_COMPLX_ESCOLA_NIVEL_2;ICG_PERC_COMPLX_ESCOLA_NIVEL_3;ICG_PERC_COMPLX_ESCOLA_NIVEL_4;ICG_PERC_COMPLX_ESCOLA_NIVEL_5;ICG_PERC_COMPLX_ESCOLA_NIVEL_6;ATU_MED_MEDIA_TOTAL_ALUNOS_SALA;HAD_MED_MEDIA_TOTAL_HORAS_AULA;TDI_MED_TX_DIST_IDADE_SERIE_TOTAL;TNR_MED_TX_N_RESP_TOTAL;AFD_MED_ADEQ_DOC_GRUPO1;AFD_MED_ADEQ_DOC_GRUPO2;AFD_MED_ADEQ_DOC_GRUPO3;AFD_MED_ADEQ_DOC_GRUPO4;AFD_MED_ADEQ_DOC_GRUPO5;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_1;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_2;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_3;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_4;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_5;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_6;IRD_PERC_REG_DOC_BAIXA;IRD_PERC_REG_DOC_MEDIA_BAIXA;IRD_PERC_REG_DOC_MEDIA_ALTA;IRD_PERC_REG_DOC_ALTA;TXR_MED_TX_APROVACAO_TOTAL;TXR_MED_TX_REPROVACAO_TOTAL;TXR_MED_TX_ABANDONO_TOTAL;DSU_MED_PERC_DOC_SUPERIOR_TOTAL;ANO;PIB_2021;PERCENTUAL_FAMILIAS_PBF_2021
13;1300904;98.6;0.0;0.9;2.3;56.8;13.6;15.9;11.4;0.0;22.9;4.1;34.1;2.6;33.5;0.0;63.9;2.6;0.0;24.0;8.0;24.0;36.0;8.0;0.0;22.5;37.5;15.0;25.0;93.7;0.2;6.1;100.0;2021;154316;0.15644
13;1301001;96.4;3.0;0.4;1.6;39.1;14.1;29.7;15.5;0.0;27.7;5.6;28.5;1.3;24.2;0.0;73.7;0.0;2.1;6.2;16.3;27.5;32.5;15.0;2.5;17.9;28.6;48.2;5.3;96.8;2.7;0.5;98.8;2021;370657;0.20401
13;1301100;93.2;1.2;4.1;5.9;15.7;21.6;7.8;37.3;11.7;20.9;5.7;43.6;4.9;26.0;2.4;60.3;11.3;0.0;8.0;7.0;21.9;53.5;7.0;2.6;8.3;27.1;52.1;12.5;87.9;5.9;6.2;100.0;2021;395194;0.14039
13;1301159;90.3;2.2;2.7;40.7;16.7;22.2;7.4;7.4;5.6;18.5;3.9;42.4;0.7;41.0;0.0;56.9;1.4;0.7;9.1;8.4;9.2;40.5;16.8;16.0;7.5;32.1;35.8;24.6;93.8;3.8;2.4;98.8;2021;413374;0.12413
13;1301209;91.0;1.7;3.0;10.7;46.6;33.6;2.3;6.1;0.7;22.2;5.0;37.2;5.5;34.1;1.5;62.5;1.9;0.0;5.9;2.5;24.4;54.2;5.9;7.1;30.9;33.3;33.3;2.5;92.4;5.7;1.9;100.0;2021;3380278;0.11452
13;1301308;98.4;0.1;1.1;7.6;42.4;39.4;4.5;6.1;0.0;23.0;4.0;46.0;1.4;46.1;0.0;50.9;0.0;3.0;10.4;4.5;7.5;49.3;10.4;17.9;41.0;39.3;16.4;3.3;85.2;14.8;0.0;97.5;2021;531995;0.11397
13;1301407;90.1;5.2;4.6;0.0;27.5;21.6;7.8;35.3;7.8;31.3;6.1;31.0;1.5;52.8;2.6;40.0;1.7;2.9;0.0;2.8;34.2;54.8;5.5;2.7;2.0;14.0;56.0;28.0;88.7;10.0;1.3;97.3;2021;568039;0.1451
13;1301506;98.3;0.6;1.0;6.5;82.6;2.2;4.3;4.4;0.0;32.6;4.2;20.0;9.3;36.7;0.0;54.3;9.0;0.0;0.0;4.6;50.0;22.7;13.6;9.1;51.3;28.2;20.5;0.0;93.8;0.0;6.2;100.0;2021;215527;0.13698
13;1301605;99.3;0.3;0.3;1.7;13.6;69.5;3.4;8.5;3.3;21.5;4.8;48.9;0.1;32.1;0.2;59.3;7.1;1.3;18.2;10.6;24.2;34.8;6.1;6.1;47.5;32.2;16.9;3.4;83.2;15.5;1.3;98.5;2021;222773;0.21001
13;1301654;97.4;1.2;0.9;79.1;14.0;0.0;4.7;2.2;0.0;28.9;4.1;40.6;2.2;42.3;0.0;55.0;2.7;0.0;2.8;2.9;28.6;54.3;11.4;0.0;20.0;37.1;28.6;14.3;75.5;1.2;23.3;100.0;2021;177320;0.14779
13;1301704;95.5;2.0;2.0;18.9;30.5;30.5;10.5;8.4;1.2;25.5;5.8;38.1;1.8;72.9;1.4;23.2;0.2;2.3;1.3;16.6;30.3;33.8;9.0;9.0;18.7;41.8;26.4;13.1;85.8;7.5;6.7;97.9;2021;860168;0.12073
13;1301803;97.4;0.4;2.1;50.0;37.5;0.0;10.0;2.5;0.0;27.7;3.8;56.9;1.1;37.1;0.0;55.5;3.9;3.5;10.4;4.2;22.9;50.0;10.4;2.1;17.5;20.0;40.0;22.5;81.6;10.5;7.9;96.1;2021;216519;0.12011
13;1301852;98.4;0.3;0.5;6.0;32.8;44.8;3.0;9.0;4.4;24.7;4.6;48.6;2.2;52.3;0.0;45.1;2.6;0.0;17.3;2.2;21.2;28.8;15.8;14.7;19.7;39.4;36.4;4.5;91.3;1.9;6.8;100.0;2021;1001862;0.22366
13;1301902;97.5;0.6;1.8;17.6;10.6;38.0;10.6;19.0;4.2;25.8;4.9;38.6;1.7;38.0;0.1;53.2;7.3;1.4;12.4;8.4;23.3;46.5;6.9;2.5;28.4;34.0;33.3;4.3;92.8;0.5;6.7;98.6;2021;2350463;0.1029
13;1301951;99.4;0.0;0.0;7.3;24.4;53.7;7.3;7.3;0.0;27.2;8.7;35.6;0.0;33.6;0.0;59.1;6.0;1.3;5.1;21.1;21.1;42.1;5.3;5.3;31.6;31.6;26.3;10.5;90.6;3.6;5.8;94.7;2021;135620;0.20458
13;1302009;91.8;0.2;1.1;36.4;18.2;27.3;4.5;13.6;0.0;25.1;8.0;21.3;0.9;29.8;0.0;58.6;11.6;0.0;8.0;0.0;16.0;48.0;16.0;12.0;42.9;23.8;28.6;4.7;92.5;6.4;1.1;100.0;2021;152509;0.17053
13;1302108;97.5;0.3;1.1;5.8;13.5;5.8;38.5;36.4;0.0;13.9;3.8;53.6;0.3;16.2;0.0;79.9;0.0;3.9;5.1;10.3;10.3;53.8;15.4;5.1;26.2;33.3;21.4;19.1;84.8;12.8;2.4;97.6;2021;85809;0.57094
13;1302207;98.6;0.0;0.9;29.4;20.6;23.5;17.6;8.9;0.0;20.7;3.3;58.0;1.8;36.7;0.0;56.7;4.3;2.3;10.3;0.0;6.3;56.3;8.3;18.8;30.3;45.5;18.2;6.0;83.9;15.2;0.9;97.9;2021;138074;0.10203
13;1302306;99.7;0.0;0.3;2.2;44.1;33.3;12.9;6.5;1.0;28.9;3.7;50.4;0.5;50.6;0.0;43.2;4.4;1.8;6.0;2.4;8.3;44.0;13.1;26.2;36.8;35.6;21.8;5.8;75.9;0.2;23.9;97.7;2021;266377;0.24551
13;1302405;94.1;3.7;1.6;8.5;38.7;32.4;7.7;12.7;0.0;23.8;7.3;40.6;5.3;35.7;2.8;54.1;3.5;3.9;17.1;25.8;32.8;22.7;1.6;0.0;35.2;26.6;24.2;14.0;92.1;2.3;5.6;97.7;2021;625199;0.16938
13;1302504;94.1;1.8;3.1;45.5;18.6;24.4;5.8;4.5;1.2;28.7;4.2;32.7;1.8;38.2;0.2;54.9;6.7;0.0;10.5;7.7;21.5;44.5;13.0;2.8;16.0;41.7;30.6;11.7;97.1;2.2;0.7;99.6;2021;1544675;0.17153
13;1302553;93.6;1.0;0.7;9.3;30.2;16.3;34.9;7.0;2.3;17.2;4.2;42.4;0.6;15.2;0.0;75.9;8.7;0.2;12.9;2.2;3.2;49.5;16.1;16.1;4.8;21.4;40.5;33.3;99.7;0.2;0.1;99.0;2021;311335;0.09158
13;1302603;94.1;0.8;1.4;7.0;42.6;27.3;10.2;9.0;3.9;38.2;4.7;30.2;4.9;74.9;1.2;16.1;7.1;0.7;0.7;6.5;27.9;42.3;12.9;9.7;6.0;33.0;54.7;6.3;93.4;1.5;5.1;99.1;2021;103281436;0.05816
13;1302702;95.1;2.3;1.1;43.2;14.2;25.3;2.5;14.8;0.0;19.9;4.2;39.3;1.1;25.4;0.0;67.2;2.6;4.8;14.1;6.1;17.7;51.8;9.1;1.2;33.1;34.5;18.9;13.5;92.1;0.3;7.6;93.0;2021;686279;0.10433
13;1302801;85.2;1.2;2.1;8.9;14.9;36.6;5.0;33.7;0.9;16.0;3.9;63.3;0.7;16.6;0.0;83.4;0.0;0.0;32.8;3.4;12.1;32.8;10.3;8.6;55.7;30.9;11.3;2.1;92.3;7.7;0.0;100.0;2021;176217;0.15472
13;1302900;95.4;2.7;1.3;5.8;13.2;68.3;5.3;7.4;0.0;25.5;5.1;52.6;0.8;32.1;0.2;64.1;3.2;0.4;14.3;9.9;18.3;40.8;9.4;7.3;22.3;27.4;41.9;8.4;80.6;3.6;15.8;99.0;2021;595827;0.13729
13;1303007;95.8;0.6;3.4;37.1;24.2;35.5;1.6;1.6;0.0;19.2;4.9;33.0;0.5;17.0;0.0;58.5;22.3;2.2;10.1;17.7;25.3;40.5;5.1;1.3;13.1;26.2;34.4;26.3;93.1;0.3;6.6;93.8;2021;207005;0.16094
13;1303106;97.6;1.0;1.4;20.0;27.1;25.7;11.4;15.8;0.0;24.8;5.6;50.4;2.0;26.4;0.0;58.5;15.1;0.0;16.7;13.5;27.1;39.6;2.1;1.0;14.9;35.8;37.3;12.0;85.9;0.9;13.2;100.0;2021;341652;0.11168
13;1303205;82.4;0.5;8.4;7.4;29.6;18.5;11.1;33.4;0.0;29.7;6.3;36.5;1.5;69.3;0.0;29.8;0.6;0.3;0.0;3.6;25.5;30.9;14.5;25.5;38.5;34.6;26.9;0.0;91.6;0.0;8.4;98.7;2021;186533;0.10709
13;1303304;99.5;0.2;0.2;55.8;25.0;9.6;3.8;5.8;0.0;24.0;4.2;39.3;2.1;34.2;0.0;61.2;4.6;0.0;16.8;4.6;15.4;50.8;6.2;6.2;18.8;31.3;35.4;14.5;99.4;0.4;0.2;100.0;2021;252422;0.11958
13;1303403;97.7;1.0;1.1;21.3;34.3;33.1;5.1;4.5;1.7;23.5;4.8;30.0;3.3;43.4;0.1;55.1;1.3;0.1;13.5;7.9;21.6;46.6;7.1;3.3;11.9;22.7;40.9;24.5;96.7;2.2;1.1;99.8;2021;1426984;0.13236
13;1303502;88.9;1.1;0.6;89.4;5.9;0.0;0.0;3.5;1.2;29.0;4.0;40.8;1.1;34.4;0.0;54.5;5.7;5.4;5.7;5.7;14.3;57.1;14.3;2.9;34.3;17.9;26.9;20.9;84.6;7.1;8.3;97.1;2021;199541;0.15365
13;1303536;92.7;4.0;2.7;2.9;29.4;8.8;8.8;32.4;17.7;25.2;7.1;36.0;3.5;56.2;1.0;40.3;2.5;0.0;1.9;20.9;33.6;34.5;5.5;3.6;11.8;47.1;35.3;5.8;89.1;6.9;4.0;100.0;2021;1031905;0.09306
13;1303569;95.3;0.6;1.5;29.6;33.3;3.7;7.4;14.8;11.2;34.3;4.2;43.1;4.5;38.5;0.0;49.2;9.4;2.9;0.0;10.1;18.4;53.1;8.2;10.2;20.0;56.0;24.0;0.0;80.1;0.4;19.5;96.1;2021;407146;0.0892
13;1303601;87.0;11.0;1.8;30.0;24.0;18.0;24.0;2.0;2.0;16.6;5.5;45.5;0.5;38.8;0.0;32.3;4.8;24.1;7.3;2.9;16.2;47.1;4.4;22.1;33.3;48.9;15.6;2.2;95.5;0.3;4.2;82.3;2021;185817;0.08526
13;1303700;92.5;6.0;1.2;11.5;36.5;5.8;13.5;30.8;1.9;28.3;4.5;49.9;0.8;39.7;0.0;48.6;5.3;6.4;4.1;18.1;25.0;36.1;12.5;4.2;15.6;35.6;40.0;8.8;88.2;11.8;0.0;89.0;2021;237314;0.19637
13;1303809;76.2;16.9;6.2;36.1;26.6;24.5;9.9;0.4;2.5;16.4;5.6;47.8;3.1;21.0;1.1;38.8;15.0;24.1;20.4;21.4;20.4;33.9;3.2;0.7;26.1;36.5;30.9;6.5;83.2;9.6;7.2;76.8;2021;423054;0.12779
13;1303908;97.1;1.5;1.4;16.3;24.4;38.4;15.1;5.8;0.0;21.9;4.9;47.4;0.7;27.7;0.0;58.4;7.4;6.5;12.3;6.6;16.1;51.1;7.3;6.6;32.9;38.0;22.8;6.3;90.0;0.8;9.2;91.8;2021;334131;0.1051
13;1303957;78.0;2.8;1.2;0.0;18.5;48.1;18.5;14.9;0.0;21.6;6.7;32.6;7.2;33.5;0.0;34.9;31.6;0.0;3.1;18.2;24.2;33.3;21.2;0.0;37.5;29.2;29.2;4.1;86.3;2.6;11.1;100.0;2021;136609;0.10192
13;1304005;98.2;0.9;0.7;0.0;69.2;7.7;15.4;0.0;7.7;17.7;3.9;35.7;0.7;8.8;0.0;91.2;0.0;0.0;23.8;11.9;2.4;57.1;4.8;0.0;15.4;38.5;38.5;7.6;97.6;0.0;2.4;100.0;2021;175042;0.20702
13;1304062;92.3;5.9;1.2;6.6;23.0;19.7;26.2;13.1;11.4;27.5;4.3;42.6;1.5;37.5;1.1;45.0;8.2;8.2;5.0;11.3;26.2;43.9;8.6;5.0;12.5;48.2;37.5;1.8;93.9;3.0;3.1;91.3;2021;758036;0.10121
13;1304104;99.9;0.0;0.1;13.3;22.9;41.0;13.3;8.4;1.1;32.8;3.8;37.3;0.6;40.9;0.0;59.1;0.0;0.0;3.1;3.1;21.9;40.6;25.0;6.3;31.6;31.6;31.6;5.2;97.9;2.1;0.0;100.0;2021;239944;0.15762
13;1304203;96.5;1.5;2.0;11.6;23.2;12.5;9.8;41.1;1.8;27.8;4.5;44.7;2.2;53.3;0.5;44.6;0.4;1.2;5.6;4.3;18.1;53.9;12.9;5.2;30.2;52.8;12.3;4.7;75.8;17.5;6.7;98.8;2021;1098392;0.13948
13;1304237;99.1;0.6;0.3;7.7;35.4;18.5;6.2;32.2;0.0;20.0;3.8;47.9;1.1;52.5;0.0;43.5;2.1;1.9;14.3;6.7;7.6;37.1;10.5;23.8;27.3;41.8;21.8;9.1;94.3;3.1;2.6;98.3;2021;185410;0.16483
13;1304260;91.1;2.6;5.9;17.8;8.9;31.1;13.3;26.7;2.2;23.7;3.7;55.9;1.8;16.7;0.0;83.3;0.0;0.0;11.6;7.7;3.8;61.5;15.4;0.0;37.5;27.5;32.5;2.5;88.1;5.6;6.3;100.0;2021;229209;0.16547
13;1304302;99.2;0.1;0.6;54.1;8.1;27.0;8.1;2.7;0.0;24.1;6.7;43.8;0.8;32.1;0.0;63.4;2.2;2.3;8.0;21.0;27.4;37.1;6.5;0.0;24.2;45.5;24.2;6.1;95.4;3.1;1.5;98.4;2021;205656;0.17574
13;1304401;98.0;0.1;0.5;26.5;23.5;26.5;8.8;8.8;5.9;21.0;3.7;32.3;4.0;25.1;0.0;71.7;3.2;0.0;8.7;5.2;5.2;74.1;3.4;3.4;19.4;32.3;38.7;9.6;97.3;0.4;2.3;100.0;2021;232661;0.14221
14;1400027;61.6;33.5;4.0;55.6;17.8;13.3;4.4;6.7;2.2;19.0;6.3;49.2;22.9;38.7;0.0;27.1;14.5;19.7;5.8;25.0;14.4;40.4;9.6;4.8;28.9;37.8;24.4;8.9;88.3;9.4;2.3;76.2;2021;240826;0.11673
14;1400050;93.4;2.1;2.8;58.8;8.8;5.9;17.6;8.9;0.0;17.2;4.2;30.5;2.1;30.0;0.7;40.6;10.7;18.0;0.0;3.8;24.3;57.9;10.3;3.7;21.2;24.2;36.4;18.2;91.5;4.9;3.6;72.0;2021;385507;0.15385
14;1400100;91.0;3.7;3.2;18.3;36.1;20.7;10.0;12.0;2.9;28.7;4.7;24.9;2.6;70.9;1.1;22.2;2.4;3.4;0.2;10.3;34.1;43.6;8.6;3.2;11.8;35.3;47.5;5.4;85.7;10.0;4.3;95.2;2021;13493364;0.05231
14;1400159;79.6;9.4;7.3;31.6;18.4;31.6;15.8;2.6;0.0;15.3;4.4;33.4;1.9;38.2;0.0;36.9;1.7;23.2;0.0;6.6;16.8;65.4;7.5;3.7;5.9;20.6;55.9;17.6;77.4;10.1;12.5;70.1;2021;522405;0.18668
14;1400175;90.2;1.6;4.4;49.0;17.6;15.7;5.9;9.8;2.0;19.2;4.2;34.0;1.5;69.3;0.0;29.4;0.0;1.3;0.0;1.7;11.1;53.0;28.2;6.0;37.3;33.3;23.5;5.9;93.1;2.1;4.8;98.3;2021;353071;0.12842
14;1400209;79.8;3.8;9.7;34.5;27.6;24.1;10.3;3.5;0.0;22.3;6.6;38.2;3.2;64.9;1.9;31.3;1.7;0.2;1.9;17.8;28.0;38.3;11.2;2.8;3.6;28.6;57.1;10.7;81.7;14.1;4.2;99.1;2021;453298;0.1347
14;1400233;92.4;2.1;5.5;50.0;31.8;9.1;4.5;4.6;0.0;23.2;4.4;35.3;2.3;47.7;0.0;25.4;14.5;12.4;2.5;0.0;25.0;57.5;10.0;5.0;20.0;40.0;30.0;10.0;91.0;1.5;7.5;83.3;2021;236788;0.12449
14;1400282;86.5;3.3;4.7;27.3;36.4;27.3;0.0;9.0;0.0;19.8;4.3;40.8;4.3;36.5;0.0;47.4;4.4;11.7;0.0;0.0;8.6;77.1;8.6;5.7;0.0;33.3;55.6;11.1;84.8;1.3;13.9;86.5;2021;208477;0.10699
14;1400308;83.2;5.7;7.6;19.0;47.6;14.3;4.8;14.3;0.0;18.9;5.4;27.2;4.5;62.2;0.0;31.6;3.5;2.7;1.3;12.0;25.3;42.7;16.0;2.7;4.8;23.8;61.9;9.5;84.8;7.3;7.9;97.4;2021;393852;0.17698
14;1400407;90.6;2.8;3.8;76.5;7.8;5.2;5.2;5.3;0.0;12.7;4.3;38.6;1.5;9.9;0.0;17.3;18.0;54.8;3.6;7.2;26.6;54.7;7.2;0.7;47.7;19.8;23.3;9.2;90.6;4.1;5.3;40.0;2021;202859;0.17593
14;1400456;83.0;7.0;5.7;40.7;16.9;23.7;5.1;10.2;3.4;13.9;4.0;34.3;0.9;23.0;0.0;25.7;11.8;39.5;5.9;1.4;30.4;44.9;14.5;2.9;15.7;41.2;41.2;1.9;95.8;2.3;1.9;46.8;2021;329092;0.07654
14;1400472;91.0;1.7;6.1;40.5;33.3;11.9;9.5;4.8;0.0;22.6;6.8;33.3;3.5;61.8;1.6;32.1;2.9;1.6;0.0;11.7;25.0;47.3;8.0;8.0;7.3;46.3;34.1;12.3;85.4;5.1;9.5;98.3;2021;732356;0.12136
14;1400506;85.4;2.6;10.6;16.7;41.7;25.0;0.0;16.6;0.0;17.6;4.3;36.0;1.5;39.3;0.0;37.7;14.8;8.2;0.0;10.7;10.7;32.1;28.6;17.9;16.7;25.0;50.0;8.3;91.0;2.0;7.0;85.7;2021;327768;0.1094
14;1400605;95.2;0.6;4.2;40.0;40.0;10.0;10.0;0.0;0.0;24.0;4.4;25.0;2.3;34.6;0.0;42.3;14.4;8.7;0.0;10.6;26.3;52.6;10.5;0.0;0.0;50.0;50.0;0.0;90.8;6.0;3.2;90.0;2021;178972;0.13192
14;1400704;92.8;2.3;1.7;69.4;2.7;12.6;8.1;6.3;0.9;14.4;4.3;45.0;0.3;11.7;0.0;19.7;8.5;60.1;4.0;7.1;10.3;65.9;10.3;2.4;35.8;22.6;30.2;11.4;95.7;0.8;3.5;33.1;2021;143945;0.14028
15;1500107;95.7;2.5;0.9;20.0;47.3;4.4;17.6;9.3;1.4;28.7;5.4;36.7;0.8;72.2;3.0;23.2;1.2;0.4;0.3;7.4;15.2;51.1;12.3;13.7;5.1;12.7;57.9;24.3;85.7;7.8;6.5;99.4;2021;1949341;0.2065
15;1500131;96.0;1.8;1.8;20.0;60.0;10.0;0.0;10.0;0.0;34.6;4.1;45.0;7.4;52.4;0.0;47.6;0.0;0.0;0.0;0.0;40.0;20.0;20.0;20.0;10.0;60.0;30.0;0.0;76.3;23.7;0.0;100.0;2021;105496;0.14769
15;1500206;97.6;0.1;2.3;19.9;41.1;3.3;9.3;19.9;6.5;32.8;4.2;58.3;0.3;74.7;1.7;22.0;1.6;0.0;0.0;0.0;24.2;38.6;18.6;18.6;9.9;23.8;43.0;23.3;54.5;23.9;21.6;100.0;2021;1433440;0.19245
15;1500305;94.1;0.3;5.6;32.6;16.3;47.8;2.2;0.0;1.1;34.0;4.6;59.3;0.3;55.0;0.0;45.0;0.0;0.0;0.0;0.0;44.5;25.9;25.9;3.7;6.7;14.4;58.9;20.0;70.0;8.1;21.9;100.0;2021;444236;0.16522
15;1500347;96.6;0.4;1.7;7.1;50.0;21.4;7.1;14.4;0.0;28.3;4.2;43.5;2.3;52.1;4.7;39.1;4.1;0.0;0.0;4.4;13.0;39.1;26.1;17.4;0.0;38.5;53.8;7.7;53.0;4.8;42.2;100.0;2021;643132;0.10526
15;1500404;98.2;1.0;0.6;44.6;26.4;23.1;4.1;1.8;0.0;35.7;4.3;44.6;0.6;62.9;0.7;35.3;0.7;0.4;0.9;0.0;4.8;48.1;26.0;20.2;20.3;28.0;39.8;11.9;66.3;14.8;18.9;98.4;2021;745403;0.19228
15;1500503;98.1;1.0;0.9;22.1;22.1;39.0;2.6;13.0;1.2;29.5;4.3;61.5;0.7;54.8;1.7;35.6;0.0;7.9;4.8;1.6;19.4;43.5;19.4;11.3;13.3;28.0;34.7;24.0;52.5;37.2;10.3;90.5;2021;688370;0.15733
15;1500602;96.6;1.4;1.5;21.5;23.3;37.2;11.6;5.2;1.2;32.0;4.6;34.0;3.1;75.6;1.4;22.7;0.3;0.0;0.5;12.2;5.9;57.9;17.6;5.9;21.7;55.0;17.8;5.5;71.7;9.0;19.3;99.6;2021;3120219;0.09728
15;1500701;95.0;0.0;4.9;15.2;21.9;51.4;3.8;7.7;0.0;32.4;4.3;69.1;0.0;41.0;0.0;59.0;0.0;0.0;0.0;2.8;29.7;29.7;24.3;13.5;39.8;39.8;12.6;7.8;75.6;4.2;20.2;100.0;2021;259020;0.16583
15;1500800;94.5;1.5;3.2;10.8;39.6;21.6;11.2;10.1;6.7;36.9;4.7;36.1;2.0;86.0;1.3;11.1;1.0;0.6;0.3;3.6;15.7;36.9;19.1;24.4;4.6;22.8;52.3;20.3;76.0;12.0;12.0;99.1;2021;8939830;0.06376
15;1500859;93.1;0.8;5.1;22.4;12.1;58.6;3.4;3.5;0.0;30.8;4.7;48.3;2.4;65.8;0.0;23.6;1.8;8.8;0.0;2.7;16.2;54.1;2.7;24.3;16.7;40.5;40.5;2.3;50.8;20.1;29.1;87.5;2021;588032;0.18221
15;1500909;93.6;0.7;5.3;25.9;51.9;8.6;4.9;7.4;1.3;40.3;4.1;60.3;1.9;77.8;0.0;22.2;0.0;0.0;0.0;2.8;8.6;38.6;28.6;21.4;10.0;15.0;46.3;28.7;71.8;10.4;17.8;100.0;2021;363771;0.16703
15;1500958;96.4;0.4;3.0;45.9;29.7;5.4;6.8;10.8;1.4;35.7;4.0;62.7;1.3;73.7;10.2;16.1;0.0;0.0;0.0;2.6;12.8;12.8;28.2;43.6;42.9;28.6;17.1;11.4;72.5;14.9;12.6;100.0;2021;308633;0.12714
15;1501006;98.5;0.4;0.6;36.8;18.4;34.2;7.9;2.7;0.0;21.3;4.4;43.9;0.7;53.5;0.0;46.5;0.0;0.0;0.0;3.7;33.3;59.3;0.0;3.7;17.6;29.4;44.1;8.9;80.8;2.6;16.6;100.0;2021;151969;0.12752
15;1501105;99.1;0.0;0.5;40.0;28.3;28.3;1.7;0.0;1.7;37.5;4.1;66.7;0.0;59.5;0.0;40.5;0.0;0.0;0.0;0.0;5.5;77.8;16.7;0.0;2.7;32.4;43.2;21.7;97.8;0.0;2.2;100.0;2021;250548;0.11115
15;1501204;98.6;0.1;0.8;42.0;15.9;14.5;7.2;20.4;0.0;32.1;4.1;53.0;0.3;73.0;0.0;24.4;0.0;2.6;0.0;0.0;28.0;34.0;14.0;24.0;14.7;20.6;42.6;22.1;75.1;20.2;4.7;98.3;2021;562147;0.12596
15;1501253;81.2;4.8;13.3;0.0;62.5;12.5;0.0;25.0;0.0;16.7;4.0;51.3;2.0;39.8;0.0;35.7;24.5;0.0;0.0;7.6;23.1;46.2;23.1;0.0;0.0;50.0;25.0;25.0;60.4;16.8;22.8;100.0;2021;129007;0.12504
15;1501303;96.1;0.4;3.0;36.1;36.8;9.8;7.5;6.8;3.0;35.5;4.6;51.5;1.2;85.7;1.4;11.2;0.8;0.9;0.8;3.9;15.5;33.9;24.0;21.9;11.1;25.6;40.2;23.1;73.9;10.8;15.3;97.5;2021;9243937;0.10044
15;1501402;96.0;1.4;2.0;18.1;34.2;18.5;12.1;9.2;7.9;35.0;5.1;38.6;1.8;86.4;1.9;9.9;1.4;0.4;0.7;8.3;18.2;37.7;16.9;18.2;3.2;15.2;58.4;23.2;77.2;12.5;10.3;99.4;2021;33467126;0.07686
15;1501451;96.4;0.7;2.9;61.2;6.1;20.4;8.2;4.1;0.0;28.5;4.2;47.0;1.3;51.5;4.1;40.3;4.1;0.0;0.0;0.0;0.0;61.3;22.6;16.1;33.3;25.0;39.6;2.1;75.1;5.3;19.6;100.0;2021;237196;0.14194
15;1501501;94.6;0.8;4.3;3.6;40.0;32.7;10.9;12.8;0.0;37.6;4.4;43.2;5.0;86.6;3.9;9.4;0.1;0.0;0.0;1.3;7.3;37.7;25.2;28.5;4.1;36.7;53.1;6.1;77.4;14.3;8.3;100.0;2021;1986729;0.15289
15;1501576;95.2;0.7;3.8;19.2;23.1;3.8;11.5;42.4;0.0;15.5;4.1;56.5;4.6;45.7;1.6;33.0;12.9;6.8;3.6;2.8;25.7;37.6;25.7;4.6;5.9;0.0;82.4;11.7;68.7;10.4;20.9;80.7;2021;243883;0.12154
15;1501600;97.8;0.3;1.6;45.2;22.6;0.0;16.1;12.9;3.2;41.0;4.6;62.7;1.8;93.1;0.0;6.9;0.0;0.0;0.0;2.6;0.0;38.5;33.3;25.6;19.4;45.2;22.6;12.8;62.4;10.4;27.2;100.0;2021;206682;0.1263
15;1501709;97.3;0.7;1.2;33.7;24.4;15.1;8.7;14.5;3.6;33.6;5.8;45.2;1.9;72.7;1.3;25.0;0.6;0.4;0.8;8.0;22.4;29.6;16.5;22.7;17.0;26.1;37.6;19.3;73.4;13.4;13.2;99.6;2021;1389573;0.12016
15;1501725;92.3;0.6;7.1;41.7;33.3;16.7;2.8;5.5;0.0;32.4;4.3;40.4;0.7;68.3;0.0;28.3;3.4;0.0;0.0;7.6;5.1;74.4;10.3;2.6;17.6;32.4;35.3;14.7;68.5;3.2;28.3;100.0;2021;379813;0.17832
15;1501758;95.6;0.0;4.0;18.8;31.3;37.5;12.4;0.0;0.0;23.4;4.1;54.9;1.2;44.4;0.0;50.0;5.6;0.0;0.0;6.1;31.3;31.3;25.0;6.3;13.3;33.3;46.7;6.7;51.9;8.5;39.6;100.0;2021;115088;0.14272
15;1501782;92.5;1.3;6.1;5.7;37.1;42.9;8.6;2.9;2.8;35.7;4.2;50.8;3.1;62.7;1.4;33.9;1.7;0.3;0.0;6.0;10.6;36.4;25.8;21.2;2.9;23.5;58.8;14.8;66.1;7.5;26.4;98.8;2021;794309;0.10697
