Unnamed: 4;NU_ANO_CENSO;CO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_1;ED_INF_CAT_2;ED_INF_CAT_3;ED_INF_CAT_4;ED_INF_CAT_5;ED_INF_CAT_0;FUN_CAT_0;MED_CAT_0;EDU_BAS_CAT_5;EDU_BAS_CAT_6;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_CAT_6;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AI_CAT_6;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;FUN_AF_CAT_6;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5;MED_CAT_6;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4;NO_REGIAO;SG_UF;NO_MUNICIPIO;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
;2021;3500600;Total;Total;22,6;0,0;61,3;16,1;0,0;12,5;19,9;30,0;0,0;0,0;6,7;24,4;37,8;17,8;8,9;4,4;11,2;22,2;37,0;22,2;7,4;0,0;0,0;26,4;36,8;15,8;10,5;10,5;0,0;77,8;0,0;11,1;11,1;0,0;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3500600;Urbana;Total;22,6;0,0;61,3;16,1;0,0;12,5;19,9;30,0;0,0;0,0;6,7;24,4;37,8;17,8;8,9;4,4;11,2;22,2;37,0;22,2;7,4;0,0;0,0;26,4;36,8;15,8;10,5;10,5;0,0;77,8;0,0;11,1;11,1;0,0;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3500600;Total;Estadual;--;--;--;--;--;--;--;30,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;77,8;0,0;11,1;11,1;0,0;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500600;Urbana;Estadual;--;--;--;--;--;--;--;30,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;77,8;0,0;11,1;11,1;0,0;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500600;Total;Municipal;22,6;0,0;61,3;16,1;0,0;12,5;19,9;--;0,0;0,0;6,7;24,4;37,8;17,8;8,9;4,4;11,2;22,2;37,0;22,2;7,4;0,0;0,0;26,4;36,8;15,8;10,5;10,5;--;--;--;--;--;--;0,0;0,0;100,0;0,0;Sudeste;SP;Águas de São Pedro;60.0;96,7;2.359,05;2.957,35;2.985,54;3.587,65;683,54;31,2;3.827,06
;2021;3500600;Urbana;Municipal;22,6;0,0;61,3;16,1;0,0;12,5;19,9;--;0,0;0,0;6,7;24,4;37,8;17,8;8,9;4,4;11,2;22,2;37,0;22,2;7,4;0,0;0,0;26,4;36,8;15,8;10,5;10,5;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3500600;Total;Pública;22,6;0,0;61,3;16,1;0,0;12,5;19,9;30,0;0,0;0,0;6,7;24,4;37,8;17,8;8,9;4,4;11,2;22,2;37,0;22,2;7,4;0,0;0,0;26,4;36,8;15,8;10,5;10,5;0,0;77,8;0,0;11,1;11,1;0,0;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3500600;Urbana;Pública;22,6;0,0;61,3;16,1;0,0;12,5;19,9;30,0;0,0;0,0;6,7;24,4;37,8;17,8;8,9;4,4;11,2;22,2;37,0;22,2;7,4;0,0;0,0;26,4;36,8;15,8;10,5;10,5;0,0;77,8;0,0;11,1;11,1;0,0;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3500709;Total;Total;91,0;0,0;2,9;0,0;6,1;15,8;25,7;27,2;3,5;0,0;20,8;14,8;28,0;30,1;5,7;0,6;39,3;20,2;16,8;19,1;4,0;0,6;0,6;8,3;38,1;42,3;10,1;0,6;1,1;4,4;34,4;46,3;11,9;1,9;0,0;44,8;51,7;3,5;;;;;;;;;;;;
;2021;3500709;Urbana;Total;90,2;0,0;3,3;0,0;6,5;15,3;25,7;27,2;3,6;0,0;20,8;14,8;28,0;30,1;5,7;0,6;39,3;20,2;16,8;19,1;4,0;0,6;0,6;8,3;38,1;42,3;10,1;0,6;1,1;4,4;34,4;46,3;11,9;1,9;0,0;42,9;53,6;3,5;;;;;;;;;;;;
;2021;3500709;Rural;Total;96,3;0,0;0,0;0,0;3,7;21,0;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500709;Total;Estadual;--;--;--;--;--;--;31,9;30,7;0,0;0,0;0,7;10,2;38,3;42,2;8,6;0,0;--;--;--;--;--;--;0,7;10,2;38,3;42,2;8,6;0,0;1,8;3,6;35,7;45,5;12,5;0,9;0,0;83,3;16,7;0,0;;;;;;;;;;;;
;2021;3500709;Urbana;Estadual;--;--;--;--;--;--;31,9;30,7;0,0;0,0;0,7;10,2;38,3;42,2;8,6;0,0;--;--;--;--;--;--;0,7;10,2;38,3;42,2;8,6;0,0;1,8;3,6;35,7;45,5;12,5;0,9;0,0;83,3;16,7;0,0;;;;;;;;;;;;
;2021;3500709;Total;Municipal;91,1;0,0;3,1;0,0;5,8;16,6;21,9;--;5,6;0,0;42,0;18,7;17,4;18,1;3,2;0,6;42,0;18,7;17,4;18,1;3,2;0,6;--;--;--;--;--;--;--;--;--;--;--;--;0,0;44,4;50,0;5,6;Sudeste;SP;Agudos;304.0;69,7;2.579,32;2.778,69;2.897,28;3.061,99;584,48;29,8;3.891,08
;2021;3500709;Urbana;Municipal;90,3;0,0;3,6;0,0;6,1;16,1;21,9;--;5,9;0,0;42,0;18,7;17,4;18,1;3,2;0,6;42,0;18,7;17,4;18,1;3,2;0,6;--;--;--;--;--;--;--;--;--;--;--;--;0,0;41,2;52,9;5,9;;;;;;;;;;;;
;2021;3500709;Rural;Municipal;96,3;0,0;0,0;0,0;3,7;21,0;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500709;Total;Privada;88,9;0,0;0,0;0,0;11,1;11,1;27,8;16,8;0,0;0,0;4,4;10,3;33,8;41,2;8,8;1,5;10,8;21,4;28,6;32,1;7,1;0,0;0,0;2,3;34,1;47,7;13,6;2,3;0,0;5,8;28,8;48,1;13,5;3,8;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3500709;Urbana;Privada;88,9;0,0;0,0;0,0;11,1;11,1;27,8;16,8;0,0;0,0;4,4;10,3;33,8;41,2;8,8;1,5;10,8;21,4;28,6;32,1;7,1;0,0;0,0;2,3;34,1;47,7;13,6;2,3;0,0;5,8;28,8;48,1;13,5;3,8;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3500709;Total;Pública;91,1;0,0;3,1;0,0;5,8;16,6;25,3;30,7;4,2;0,0;23,7;15,1;27,3;28,8;4,7;0,4;42,0;18,7;17,4;18,1;3,2;0,6;0,7;10,2;38,3;42,2;8,6;0,0;1,8;3,6;35,7;45,5;12,5;0,9;0,0;54,2;41,7;4,1;;;;;;;;;;;;
;2021;3500709;Urbana;Pública;90,3;0,0;3,6;0,0;6,1;16,1;25,3;30,7;4,5;0,0;23,7;15,1;27,3;28,8;4,7;0,4;42,0;18,7;17,4;18,1;3,2;0,6;0,7;10,2;38,3;42,2;8,6;0,0;1,8;3,6;35,7;45,5;12,5;0,9;0,0;52,2;43,5;4,3;;;;;;;;;;;;
;2021;3500709;Rural;Pública;96,3;0,0;0,0;0,0;3,7;21,0;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500758;Total;Total;78,9;0,0;0,0;0,0;21,1;12,6;19,5;27,9;0,0;0,0;25,0;3,3;18,3;45,0;6,7;1,7;50,0;0,0;8,3;37,5;4,2;0,0;8,2;5,4;24,3;48,6;10,8;2,7;0,0;3,6;21,4;60,7;10,7;3,6;0,0;42,9;57,1;0,0;;;;;;;;;;;;
;2021;3500758;Urbana;Total;76,9;0,0;0,0;0,0;23,1;14,5;21,0;27,9;0,0;0,0;17,4;3,8;17,3;51,9;7,7;1,9;44,4;0,0;0,0;50,0;5,6;0,0;2,9;5,7;25,7;51,4;11,4;2,9;0,0;3,6;21,4;60,7;10,7;3,6;0,0;40,0;60,0;0,0;;;;;;;;;;;;
;2021;3500758;Rural;Total;83,3;0,0;0,0;0,0;16,7;8,5;14,1;--;0,0;0,0;66,7;0,0;22,2;0,0;11,1;0,0;57,1;0,0;28,6;0,0;14,3;0,0;66,7;0,0;0,0;0,0;33,3;0,0;--;--;--;--;--;--;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3500758;Total;Estadual;--;--;--;--;--;--;28,4;27,9;0,0;0,0;0,0;6,1;27,3;54,5;9,1;3,0;--;--;--;--;--;--;0,0;6,1;27,3;54,5;9,1;3,0;0,0;3,6;21,4;60,7;10,7;3,6;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500758;Urbana;Estadual;--;--;--;--;--;--;28,4;27,9;0,0;0,0;0,0;6,1;27,3;54,5;9,1;3,0;--;--;--;--;--;--;0,0;6,1;27,3;54,5;9,1;3,0;0,0;3,6;21,4;60,7;10,7;3,6;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500758;Total;Municipal;78,9;0,0;0,0;0,0;21,1;12,6;15,7;--;0,0;0,0;55,6;0,0;7,4;33,3;3,7;0,0;50,0;0,0;8,3;37,5;4,2;0,0;75,0;0,0;0,0;0,0;25,0;0,0;--;--;--;--;--;--;0,0;33,3;66,7;0,0;Sudeste;SP;Alambari;30.0;100,0;2.884,61;3.670,31;3.848,31;4.695,38;981,44;31,5;4.893,32
;2021;3500758;Urbana;Municipal;76,9;0,0;0,0;0,0;23,1;14,5;16,4;--;0,0;0,0;47,3;0,0;0,0;47,4;5,3;0,0;44,4;0,0;0,0;50,0;5,6;0,0;50,0;0,0;0,0;0,0;50,0;0,0;--;--;--;--;--;--;0,0;25,0;75,0;0,0;;;;;;;;;;;;
;2021;3500758;Rural;Municipal;83,3;0,0;0,0;0,0;16,7;8,5;14,1;--;0,0;0,0;66,7;0,0;22,2;0,0;11,1;0,0;57,1;0,0;28,6;0,0;14,3;0,0;66,7;0,0;0,0;0,0;33,3;0,0;--;--;--;--;--;--;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3500758;Total;Pública;78,9;0,0;0,0;0,0;21,1;12,6;19,5;27,9;0,0;0,0;25,0;3,3;18,3;45,0;6,7;1,7;50,0;0,0;8,3;37,5;4,2;0,0;8,2;5,4;24,3;48,6;10,8;2,7;0,0;3,6;21,4;60,7;10,7;3,6;0,0;42,9;57,1;0,0;;;;;;;;;;;;
;2021;3500758;Urbana;Pública;76,9;0,0;0,0;0,0;23,1;14,5;21,0;27,9;0,0;0,0;17,4;3,8;17,3;51,9;7,7;1,9;44,4;0,0;0,0;50,0;5,6;0,0;2,9;5,7;25,7;51,4;11,4;2,9;0,0;3,6;21,4;60,7;10,7;3,6;0,0;40,0;60,0;0,0;;;;;;;;;;;;
;2021;3500758;Rural;Pública;83,3;0,0;0,0;0,0;16,7;8,5;14,1;--;0,0;0,0;66,7;0,0;22,2;0,0;11,1;0,0;57,1;0,0;28,6;0,0;14,3;0,0;66,7;0,0;0,0;0,0;33,3;0,0;--;--;--;--;--;--;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3500808;Total;Total;92,3;0,0;7,7;0,0;0,0;19,4;23,5;19,2;0,0;0,0;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8;0,0;66,7;0,0;33,3;;;;;;;;;;;;
;2021;3500808;Urbana;Total;92,3;0,0;7,7;0,0;0,0;19,4;23,5;19,2;0,0;0,0;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8;0,0;66,7;0,0;33,3;;;;;;;;;;;;
;2021;3500808;Total;Estadual;--;--;--;--;--;--;23,5;19,2;0,0;0,0;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500808;Urbana;Estadual;--;--;--;--;--;--;23,5;19,2;0,0;0,0;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3500808;Total;Municipal;92,3;0,0;7,7;0,0;0,0;19,4;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;50,0;0,0;50,0;Sudeste;SP;Alfredo Marcondes;15.0;100,0;2.125,76;3.249,53;2.887,25;3.273,35;600,78;41,1;2.812,00
;2021;3500808;Urbana;Municipal;92,3;0,0;7,7;0,0;0,0;19,4;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;50,0;0,0;50,0;;;;;;;;;;;;
;2021;3500808;Total;Pública;92,3;0,0;7,7;0,0;0,0;19,4;23,5;19,2;0,0;0,0;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8;0,0;66,7;0,0;33,3;;;;;;;;;;;;
;2021;3500808;Urbana;Pública;92,3;0,0;7,7;0,0;0,0;19,4;23,5;19,2;0,0;0,0;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8;0,0;66,7;0,0;33,3;;;;;;;;;;;;
;2021;3500907;Total;Total;46,9;0,0;51,0;0,0;2,1;10,5;21,5;38,0;0,0;0,0;27,7;5,6;55,6;11,1;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3500907;Urbana;Total;46,9;0,0;51,0;0,0;2,1;10,5;21,5;38,0;0,0;0,0;27,7;5,6;55,6;11,1;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3500907;Total;Estadual;--;--;--;--;--;--;25,9;38,0;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;--;--;--;--;--;--;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3500907;Urbana;Estadual;--;--;--;--;--;--;25,9;38,0;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;--;--;--;--;--;--;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3500907;Total;Municipal;46,9;0,0;51,0;0,0;2,1;10,5;18,8;--;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;66,7;33,3;0,0;Sudeste;SP;Altair;33.0;100,0;2.102,96;2.292,99;2.398,97;2.615,62;294,10;24,8;3.872,71
;2021;3500907;Urbana;Municipal;46,9;0,0;51,0;0,0;2,1;10,5;18,8;--;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3500907;Total;Pública;46,9;0,0;51,0;0,0;2,1;10,5;21,5;38,0;0,0;0,0;27,7;5,6;55,6;11,1;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3500907;Urbana;Pública;46,9;0,0;51,0;0,0;2,1;10,5;21,5;38,0;0,0;0,0;27,7;5,6;55,6;11,1;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3501004;Total;Total;40,8;0,0;19,0;0,0;40,2;15,4;24,4;26,3;0,0;7,2;11,3;19,9;22,7;39,0;4,3;2,8;15,8;25,6;22,0;31,7;1,2;3,7;3,7;8,9;20,3;57,0;7,6;2,5;0,0;3,4;23,3;65,0;5,0;3,3;14,3;57,1;14,3;14,3;;;;;;;;;;;;
;2021;3501004;Urbana;Total;40,8;0,0;19,0;0,0;40,2;15,4;24,5;26,3;0,0;7,6;8,9;20,6;22,8;40,4;4,4;2,9;11,6;27,3;22,1;33,8;1,3;3,9;3,7;8,9;20,3;57,0;7,6;2,5;0,0;3,4;23,3;65,0;5,0;3,3;15,4;53,8;15,4;15,4;;;;;;;;;;;;
;2021;3501004;Rural;Total;--;--;--;--;--;--;22,2;--;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501004;Total;Estadual;--;--;--;--;--;--;29,9;32,6;0,0;100,0;0,0;0,0;0,0;85,2;11,1;3,7;--;--;--;--;--;--;0,0;0,0;0,0;85,2;11,1;3,7;0,0;2,9;8,8;76,5;5,9;5,9;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501004;Urbana;Estadual;--;--;--;--;--;--;29,9;32,6;0,0;100,0;0,0;0,0;0,0;85,2;11,1;3,7;--;--;--;--;--;--;0,0;0,0;0,0;85,2;11,1;3,7;0,0;2,9;8,8;76,5;5,9;5,9;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501004;Total;Municipal;39,6;0,0;19,4;0,0;41,0;17,0;27,2;--;0,0;0,0;11,1;30,0;25,0;26,3;3,8;3,8;14,6;30,6;25,8;22,6;1,6;4,8;0,0;21,8;17,4;43,5;13,0;4,3;--;--;--;--;--;--;20,0;70,0;10,0;0,0;Sudeste;SP;Altinópolis;104.0;97,1;2.274,88;2.570,00;2.662,02;3.162,00;798,09;30,0;3.554,97
;2021;3501004;Urbana;Municipal;39,6;0,0;19,4;0,0;41,0;17,0;27,8;--;0,0;0,0;6,7;32,0;25,3;28,0;4,0;4,0;8,7;33,3;26,3;24,6;1,8;5,3;0,0;21,8;17,4;43,5;13,0;4,3;--;--;--;--;--;--;22,2;66,7;11,1;0,0;;;;;;;;;;;;
;2021;3501004;Rural;Municipal;--;--;--;--;--;--;22,2;--;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501004;Total;Privada;62,5;0,0;12,5;0,0;25,0;7,5;13,3;11,5;0,0;0,0;15,8;9,1;27,3;43,2;2,3;2,3;18,2;9,1;9,1;59,1;0,0;4,5;8,8;5,9;35,3;47,1;2,9;0,0;0,0;3,9;42,3;50,0;3,8;0,0;0,0;0,0;33,3;66,7;;;;;;;;;;;;
;2021;3501004;Urbana;Privada;62,5;0,0;12,5;0,0;25,0;7,5;13,3;11,5;0,0;0,0;15,8;9,1;27,3;43,2;2,3;2,3;18,2;9,1;9,1;59,1;0,0;4,5;8,8;5,9;35,3;47,1;2,9;0,0;0,0;3,9;42,3;50,0;3,8;0,0;0,0;0,0;33,3;66,7;;;;;;;;;;;;
;2021;3501004;Total;Pública;39,6;0,0;19,4;0,0;41,0;17,0;27,7;32,6;0,0;9,1;8,4;22,6;18,9;40,6;5,7;3,8;14,6;30,6;25,8;22,6;1,6;4,8;0,0;10,2;8,2;65,3;12,2;4,1;0,0;2,9;8,8;76,5;5,9;5,9;18,2;72,7;9,1;0,0;;;;;;;;;;;;
;2021;3501004;Urbana;Pública;39,6;0,0;19,4;0,0;41,0;17,0;28,2;32,6;0,0;10,0;4,9;23,8;18,8;42,6;5,9;4,0;8,7;33,3;26,3;24,6;1,8;5,3;0,0;10,2;8,2;65,3;12,2;4,1;0,0;2,9;8,8;76,5;5,9;5,9;20,0;70,0;10,0;0,0;;;;;;;;;;;;
;2021;3501004;Rural;Pública;--;--;--;--;--;--;22,2;--;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501103;Total;Total;36,8;0,0;42,1;0,0;21,1;13,8;23,0;17,5;0,0;0,0;24,2;20,7;20,7;31,0;3,4;0,0;58,4;33,3;8,3;0,0;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3501103;Urbana;Total;36,8;0,0;42,1;0,0;21,1;13,8;23,0;17,5;0,0;0,0;24,2;20,7;20,7;31,0;3,4;0,0;58,4;33,3;8,3;0,0;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3501103;Total;Estadual;--;--;--;--;--;--;27,3;17,5;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;--;--;--;--;--;--;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501103;Urbana;Estadual;--;--;--;--;--;--;27,3;17,5;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;--;--;--;--;--;--;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501103;Total;Municipal;36,8;0,0;42,1;0,0;21,1;13,8;20,4;--;0,0;0,0;58,4;33,3;8,3;0,0;0,0;0,0;58,4;33,3;8,3;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;Sudeste;SP;Alto Alegre;17.0;100,0;2.660,94;3.590,76;3.388,81;3.964,21;785,87;25,0;5.432,80
;2021;3501103;Urbana;Municipal;36,8;0,0;42,1;0,0;21,1;13,8;20,4;--;0,0;0,0;58,4;33,3;8,3;0,0;0,0;0,0;58,4;33,3;8,3;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3501103;Total;Pública;36,8;0,0;42,1;0,0;21,1;13,8;23,0;17,5;0,0;0,0;24,2;20,7;20,7;31,0;3,4;0,0;58,4;33,3;8,3;0,0;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3501103;Urbana;Pública;36,8;0,0;42,1;0,0;21,1;13,8;23,0;17,5;0,0;0,0;24,2;20,7;20,7;31,0;3,4;0,0;58,4;33,3;8,3;0,0;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3501152;Total;Total;60,0;0,0;31,6;1,3;7,1;15,2;24,3;35,3;13,4;0,0;19,4;15,7;27,6;29,1;5,2;3,0;30,6;12,9;20,0;25,9;7,1;3,5;0,0;17,6;35,1;36,8;3,5;7,0;0,0;5,5;22,2;55,6;11,1;5,6;0,0;23,1;76,9;0,0;;;;;;;;;;;;
;2021;3501152;Urbana;Total;55,4;0,0;35,3;1,4;7,9;15,0;24,6;35,3;14,2;0,0;17,6;16,0;27,2;30,4;5,6;3,2;29,0;13,2;18,4;27,6;7,9;3,9;0,0;17,6;35,1;36,8;3,5;7,0;0,0;5,5;22,2;55,6;11,1;5,6;0,0;25,0;75,0;0,0;;;;;;;;;;;;
;2021;3501152;Rural;Total;100,0;0,0;0,0;0,0;0,0;17,0;20,9;--;0,0;0,0;30,7;7,7;30,8;15,4;15,4;0,0;30,7;7,7;30,8;15,4;15,4;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3501152;Total;Estadual;--;--;--;--;--;--;--;36,7;100,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;7,6;23,1;46,2;15,4;7,7;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501152;Urbana;Estadual;--;--;--;--;--;--;--;36,7;100,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;7,6;23,1;46,2;15,4;7,7;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3501152;Total;Municipal;60,0;0,0;31,6;1,3;7,1;15,2;22,6;--;8,3;0,0;24,0;10,2;30,6;25,9;5,6;3,7;36,1;4,2;19,4;29,2;6,9;4,2;0,0;18,2;43,2;25,0;4,5;9,1;--;--;--;--;--;--;0,0;20,0;80,0;0,0;Sudeste;SP;Alumínio;159.0;86,2;2.929,75;3.320,96;4.206,56;5.902,56;1.649,26;29,7;5.658,24
;2021;3501152;Urbana;Municipal;55,4;0,0;35,3;1,4;7,9;15,0;22,8;--;9,1;0,0;22,2;10,1;30,3;27,3;6,1;4,0;34,9;3,2;17,5;31,7;7,9;4,8;0,0;18,2;43,2;25,0;4,5;9,1;--;--;--;--;--;--;0,0;22,2;77,8;0,0;;;;;;;;;;;;
;2021;3501152;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;17,0;20,9;--;0,0;0,0;30,7;7,7;30,8;15,4;15,4;0,0;30,7;7,7;30,8;15,4;15,4;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3501152;Total;Privada;--;--;--;--;--;--;32,0;31,7;0,0;0,0;0,0;38,5;15,4;42,3;3,8;0,0;0,0;61,5;23,1;7,7;7,7;0,0;0,0;15,4;7,7;76,9;0,0;0,0;0,0;0,0;18,2;81,8;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3501152;Urbana;Privada;--;--;--;--;--;--;32,0;31,7;0,0;0,0;0,0;38,5;15,4;42,3;3,8;0,0;0,0;61,5;23,1;7,7;7,7;0,0;0,0;15,4;7,7;76,9;0,0;0,0;0,0;0,0;18,2;81,8;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
