NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_LOCALIZACAO;NO_DEPENDENCIA;FUN_TX_PROMOCAO_TOTAL;MED_TX_PROMOCAO_TOTAL;FUN_TX_REPETENCIA_TOTAL;MED_TX_REPETENCIA_TOTAL;FUN_TX_EVASAO_TOTAL;MED_TX_EVASAO_TOTAL
2013;Sul;PR;4102000;Assis Chateaubriand;Urbana;Total;92.7;77.3;5.1;11.6;1.3;9.7
2013;Sul;PR;4102000;Assis Chateaubriand;Rural;Total;95.4;53.8;3.3;0;1.3;46.2
2013;Sul;PR;4102109;Astorga;Total;Total;91.6;78;5;11.2;2.8;10.4
2013;Sul;PR;4102109;Astorga;Total;Pública;91;76.2;5.3;12;3;11.4
2013;Sul;PR;4102109;Astorga;Total;Privada;98.1;93.5;1.5;4.7;0.4;1.8
2013;Sul;PR;4102109;Astorga;Urbana;Total;91.6;78;5;11.2;2.8;10.4
2013;Sul;PR;4102208;Atalaia;Total;Total;92.8;89.8;4.1;5.1;1.2;4.5
2013;Sul;PR;4102208;Atalaia;Total;Pública;92.8;89.8;4.1;5.1;1.2;4.5
2013;Sul;PR;4102208;Atalaia;Urbana;Total;92.8;89.8;4.1;5.1;1.2;4.5
2013;Sul;PR;4102307;Balsa Nova;Total;Total;87.5;77.9;9.6;7.9;2.7;13.2
2013;Sul;PR;4102307;Balsa Nova;Total;Pública;87.5;77.9;9.6;7.9;2.7;13.2
2013;Sul;PR;4102307;Balsa Nova;Total;Privada;100;--;0;--;0;--
2013;Sul;PR;4102307;Balsa Nova;Urbana;Total;84.5;77.9;10.9;7.9;4.3;13.2
2013;Sul;PR;4102307;Balsa Nova;Rural;Total;92.2;--;7.6;--;0.2;--
2013;Sul;PR;4102406;Bandeirantes;Total;Total;86.5;75.4;10.5;14;2;8.9
2013;Sul;PR;4102406;Bandeirantes;Total;Pública;84.9;69.3;11.7;17.4;2.3;11.3
2013;Sul;PR;4102406;Bandeirantes;Total;Privada;97.9;96.7;2.1;2.4;0;0.5
2013;Sul;PR;4102406;Bandeirantes;Urbana;Total;86.3;75.4;10.5;13.9;2.1;8.9
2013;Sul;PR;4102406;Bandeirantes;Rural;Total;87.5;76.1;10.7;15.2;1.8;8.7
2013;Sul;PR;4102505;Barbosa Ferraz;Total;Total;92.9;85.8;4.8;7.4;1.7;6.7
2013;Sul;PR;4102505;Barbosa Ferraz;Total;Pública;92.5;85.1;5.1;7.7;1.8;7
2013;Sul;PR;4102505;Barbosa Ferraz;Total;Privada;100;100;0;0;0;0
2013;Sul;PR;4102505;Barbosa Ferraz;Urbana;Total;92.9;85.8;4.8;7.4;1.7;6.7
2013;Sul;PR;4102604;Barracão;Total;Total;89.3;76.7;7.4;12.5;2.4;8.9
2013;Sul;PR;4102604;Barracão;Total;Pública;88.6;75.3;7.8;13.1;2.6;9.5
2013;Sul;PR;4102604;Barracão;Total;Privada;98.3;96.9;1.7;3.1;0;0
2013;Sul;PR;4102604;Barracão;Urbana;Total;88.2;76.7;8.8;12.5;1.9;8.9
2013;Sul;PR;4102604;Barracão;Rural;Total;93.2;--;2.2;--;4.1;--
2013;Sul;PR;4102703;Barra do Jacaré;Total;Total;94.4;70.4;3.8;12.2;1.6;16.5
2013;Sul;PR;4102703;Barra do Jacaré;Total;Pública;94.4;70.4;3.8;12.2;1.6;16.5
2013;Sul;PR;4102703;Barra do Jacaré;Urbana;Total;95.1;70.4;3.9;12.2;0.6;16.5
2013;Sul;PR;4102703;Barra do Jacaré;Rural;Total;75;--;0;--;25;--
2013;Sul;PR;4102752;Bela Vista da Caroba;Total;Total;89.8;84.1;7.9;8.3;2.3;7
2013;Sul;PR;4102752;Bela Vista da Caroba;Total;Pública;89.8;84.1;7.9;8.3;2.3;7
2013;Sul;PR;4102752;Bela Vista da Caroba;Urbana;Total;89.8;84.1;7.9;8.3;2.3;7
2013;Sul;PR;4102802;Bela Vista do Paraíso;Total;Total;84.5;83.2;10.1;5.4;5.1;11.1
2013;Sul;PR;4102802;Bela Vista do Paraíso;Total;Pública;81.9;80.8;11.7;6.2;6;12.7
2013;Sul;PR;4102802;Bela Vista do Paraíso;Total;Privada;98.4;100;0.9;0;0.7;0
2013;Sul;PR;4102802;Bela Vista do Paraíso;Urbana;Total;84.5;83.2;10.1;5.4;5.1;11.1
2013;Sul;PR;4102901;Bituruna;Total;Total;86;67.1;9.4;16.8;2.7;14.3
2013;Sul;PR;4102901;Bituruna;Total;Pública;86;67.1;9.4;16.8;2.7;14.3
2013;Sul;PR;4102901;Bituruna;Urbana;Total;84.2;66.6;10.4;17.1;3.1;14.4
2013;Sul;PR;4102901;Bituruna;Rural;Total;93.8;80;5;8;0.8;12
2013;Sul;PR;4103008;Boa Esperança;Total;Total;94;69.6;4.8;12.5;1.2;17.3
2013;Sul;PR;4103008;Boa Esperança;Total;Pública;93.8;69.6;5;12.5;1.2;17.3
2013;Sul;PR;4103008;Boa Esperança;Total;Privada;100;--;0;--;0;--
2013;Sul;PR;4103008;Boa Esperança;Urbana;Total;93.7;69.6;5.1;12.5;1.2;17.3
2013;Sul;PR;4103008;Boa Esperança;Rural;Total;100;--;0;--;0;--
2013;Sul;PR;4103024;Boa Esperança do Iguaçu;Total;Total;89.3;85;8.6;4.5;2.1;8.3
2013;Sul;PR;4103024;Boa Esperança do Iguaçu;Total;Pública;89.3;85;8.6;4.5;2.1;8.3
2013;Sul;PR;4103024;Boa Esperança do Iguaçu;Urbana;Total;89.3;85;8.6;4.5;2.1;8.3
2013;Sul;PR;4103040;Boa Ventura de São Roque;Total;Total;92.3;83;4.4;5;2.8;12
2013;Sul;PR;4103040;Boa Ventura de São Roque;Total;Pública;92.3;83;4.4;5;2.8;12
2013;Sul;PR;4103040;Boa Ventura de São Roque;Urbana;Total;91;79.9;4.9;7.5;3.4;12.6
2013;Sul;PR;4103040;Boa Ventura de São Roque;Rural;Total;94;88.2;3.8;0.8;1.9;11
2013;Sul;PR;4103057;Boa Vista da Aparecida;Total;Total;91.4;82.2;4.7;9.5;3.4;8.3
2013;Sul;PR;4103057;Boa Vista da Aparecida;Total;Pública;91.4;82.2;4.7;9.5;3.4;8.3
2013;Sul;PR;4103057;Boa Vista da Aparecida;Urbana;Total;91.2;82.2;5.7;9.5;2.6;8.3
2013;Sul;PR;4103057;Boa Vista da Aparecida;Rural;Total;92;--;1.3;--;6.1;--
2013;Sul;PR;4103107;Bocaiúva do Sul;Total;Total;80.5;77.1;13.5;12.2;4.5;9.8
2013;Sul;PR;4103107;Bocaiúva do Sul;Total;Pública;80.5;71.7;13.5;14.8;4.5;12.5
2013;Sul;PR;4103107;Bocaiúva do Sul;Total;Privada;--;93.6;--;4;--;1.6
2013;Sul;PR;4103107;Bocaiúva do Sul;Urbana;Total;79.7;77.1;13;12.2;5.4;9.8
2013;Sul;PR;4103107;Bocaiúva do Sul;Rural;Total;84.2;--;15.5;--;0.3;--
2013;Sul;PR;4103156;Bom Jesus do Sul;Total;Total;97.3;77.8;1.6;9.8;1.1;12.4
2013;Sul;PR;4103156;Bom Jesus do Sul;Total;Pública;97.3;77.8;1.6;9.8;1.1;12.4
2013;Sul;PR;4103156;Bom Jesus do Sul;Urbana;Total;97.1;77.8;2.2;9.8;0.7;12.4
2013;Sul;PR;4103156;Bom Jesus do Sul;Rural;Total;98;--;0;--;2;--
2013;Sul;PR;4103206;Bom Sucesso;Total;Total;82.1;74.2;11.5;9.8;3.6;16
2013;Sul;PR;4103206;Bom Sucesso;Total;Pública;82.1;74.2;11.5;9.8;3.6;16
2013;Sul;PR;4103206;Bom Sucesso;Urbana;Total;82.1;74.2;11.5;9.8;3.6;16
2013;Sul;PR;4103222;Bom Sucesso do Sul;Total;Total;96.4;97.9;2.9;0.7;0.7;1.4
2013;Sul;PR;4103222;Bom Sucesso do Sul;Total;Pública;96.4;97.9;2.9;0.7;0.7;1.4
2013;Sul;PR;4103222;Bom Sucesso do Sul;Urbana;Total;95.8;97.9;3.4;0.7;0.8;1.4
2013;Sul;PR;4103222;Bom Sucesso do Sul;Rural;Total;98.9;--;1.1;--;0;--
2013;Sul;PR;4103305;Borrazópolis;Total;Total;89.3;89.1;7.6;5.8;2.7;4.8
2013;Sul;PR;4103305;Borrazópolis;Total;Pública;88.9;89.1;7.8;5.8;2.8;4.8
2013;Sul;PR;4103305;Borrazópolis;Total;Privada;96.4;--;3.6;--;0;--
2013;Sul;PR;4103305;Borrazópolis;Urbana;Total;89.3;89.1;7.6;5.8;2.7;4.8
2013;Sul;PR;4103354;Braganey;Total;Total;94.2;87.7;3.5;5.1;2.3;6.5
2013;Sul;PR;4103354;Braganey;Total;Pública;94.9;87.8;3.1;3.3;2;8.9
2013;Sul;PR;4103354;Braganey;Total;Privada;80.9;87.6;10.6;8.1;6.4;2.5
2013;Sul;PR;4103354;Braganey;Urbana;Total;95.1;89;2.2;4.7;2.5;5.5
2013;Sul;PR;4103354;Braganey;Rural;Total;92.4;78;5.7;8;1.9;14
2013;Sul;PR;4103370;Brasilândia do Sul;Total;Total;94.9;72.5;3.6;13.8;0.9;13.1
2013;Sul;PR;4103370;Brasilândia do Sul;Total;Pública;94.9;72.5;3.6;13.8;0.9;13.1
2013;Sul;PR;4103370;Brasilândia do Sul;Urbana;Total;94.9;72.5;3.6;13.8;0.9;13.1
2013;Sul;PR;4103404;Cafeara;Total;Total;85.4;74.8;9.8;14.6;3;10.6
2013;Sul;PR;4103404;Cafeara;Total;Pública;85.4;74.8;9.8;14.6;3;10.6
2013;Sul;PR;4103404;Cafeara;Urbana;Total;85.4;74.8;9.8;14.6;3;10.6
2013;Sul;PR;4103453;Cafelândia;Total;Total;94.7;79.4;3.5;12.5;1.2;7.8
2013;Sul;PR;4103453;Cafelândia;Total;Pública;94.6;78.5;3.6;12.8;1.3;8.4
2013;Sul;PR;4103453;Cafelândia;Total;Privada;97.2;92;2.8;8;0;0
2013;Sul;PR;4103453;Cafelândia;Urbana;Total;94.6;79.3;3.6;12.7;1.3;7.8
2013;Sul;PR;4103453;Cafelândia;Rural;Total;97.8;82.1;2.2;7.1;0;7.1
2013;Sul;PR;4103479;Cafezal do Sul;Total;Total;92.1;85.7;5.5;5.7;1.7;8.6
2013;Sul;PR;4103479;Cafezal do Sul;Total;Pública;92.1;85.7;5.5;5.7;1.7;8.6
2013;Sul;PR;4103479;Cafezal do Sul;Urbana;Total;92.1;85.7;5.5;5.7;1.7;8.6
2013;Sul;PR;4103503;Califórnia;Total;Total;90.3;82.9;6;8.9;2.6;7.6
2013;Sul;PR;4103503;Califórnia;Total;Pública;89.6;82.9;6.5;8.9;2.8;7.6
2013;Sul;PR;4103503;Califórnia;Total;Privada;100;--;0;--;0;--
2013;Sul;PR;4103503;Califórnia;Urbana;Total;90.5;82.9;6.2;8.9;2.3;7.6
2013;Sul;PR;4103503;Califórnia;Rural;Total;78.9;--;0;--;15.8;--
2013;Sul;PR;4103602;Cambará;Total;Total;82.8;77.5;13.7;13;2.9;8.6
2013;Sul;PR;4103602;Cambará;Total;Pública;80.3;76.2;15.6;13.8;3.4;9.1
2013;Sul;PR;4103602;Cambará;Total;Privada;97.8;100;2;0;0.2;0
2013;Sul;PR;4103602;Cambará;Urbana;Total;82.8;77.5;13.7;13;2.9;8.6
2013;Sul;PR;4103602;Cambará;Rural;Total;87;--;13;--;0;--
2013;Sul;PR;4103701;Cambé;Total;Total;85.3;73.2;11.4;14.8;2.4;11.6
2013;Sul;PR;4103701;Cambé;Total;Pública;84.6;71.4;11.9;15.8;2.5;12.4
2013;Sul;PR;4103701;Cambé;Total;Privada;97.4;95.3;1.7;2.5;0.9;2.2
2013;Sul;PR;4103701;Cambé;Urbana;Total;85.3;73.2;11.4;14.8;2.4;11.6
2013;Sul;PR;4103701;Cambé;Rural;Total;91.8;--;8.2;--;0;--
2013;Sul;PR;4103800;Cambira;Total;Total;86;80.2;10.1;8.6;2.3;8.6
2013;Sul;PR;4103800;Cambira;Total;Pública;86;80.2;10.1;8.6;2.3;8.6
2013;Sul;PR;4103800;Cambira;Urbana;Total;86;80.2;10.1;8.6;2.3;8.6
2013;Sul;PR;4103800;Cambira;Rural;Total;90;--;10;--;0;--
2013;Sul;PR;4103909;Campina da Lagoa;Total;Total;85.1;75.3;10.1;10.8;3.2;12.1
2013;Sul;PR;4103909;Campina da Lagoa;Total;Pública;85;75.3;10.1;10.8;3.2;12.1
2013;Sul;PR;4103909;Campina da Lagoa;Total;Privada;100;--;0;--;0;--
2013;Sul;PR;4103909;Campina da Lagoa;Urbana;Total;85.1;75.4;10.3;11.5;2.9;11.1
2013;Sul;PR;4103909;Campina da Lagoa;Rural;Total;84.4;74.2;4.4;3.2;11.2;22.6
2013;Sul;PR;4103958;Campina do Simão;Total;Total;86.6;85.5;7.8;5.8;5;8.7
2013;Sul;PR;4103958;Campina do Simão;Total;Pública;86.6;85.5;7.8;5.8;5;8.7
2013;Sul;PR;4103958;Campina do Simão;Urbana;Total;84.1;85.5;8.7;5.8;6.5;8.7
2013;Sul;PR;4103958;Campina do Simão;Rural;Total;94.9;--;5.1;--;0;--
2013;Sul;PR;4104006;Campina Grande do Sul;Total;Total;84.5;73.2;11.4;13.1;3.6;12.7
2013;Sul;PR;4104006;Campina Grande do Sul;Total;Pública;84;73.2;11.7;13.1;3.7;12.7
2013;Sul;PR;4104006;Campina Grande do Sul;Total;Privada;96;81.3;3.6;6.3;0.4;12.4
2013;Sul;PR;4104006;Campina Grande do Sul;Urbana;Total;82.9;73.4;12.7;13;3.9;12.5
2013;Sul;PR;4104006;Campina Grande do Sul;Rural;Total;92.7;72.3;4.3;13.5;2.2;13.5
2013;Sul;PR;4104055;Campo Bonito;Total;Total;89.6;79.7;7.1;8.1;3;11.4
2013;Sul;PR;4104055;Campo Bonito;Total;Pública;89.6;79.7;7.1;8.1;3;11.4
2013;Sul;PR;4104055;Campo Bonito;Urbana;Total;88;79.7;8.1;8.1;3.5;11.4
2013;Sul;PR;4104055;Campo Bonito;Rural;Total;99;--;1;--;0;--
2013;Sul;PR;4104105;Campo do Tenente;Total;Total;87;76.3;9.5;12.4;3.3;11.3
2013;Sul;PR;4104105;Campo do Tenente;Total;Pública;86.6;76.3;9.8;12.4;3.4;11.3
2013;Sul;PR;4104105;Campo do Tenente;Total;Privada;100;--;0;--;0;--
2013;Sul;PR;4104105;Campo do Tenente;Urbana;Total;85.3;76.3;10.5;12.4;4;11.3
2013;Sul;PR;4104105;Campo do Tenente;Rural;Total;94.9;--;5.1;--;0;--
2013;Sul;PR;4104204;Campo Largo;Total;Total;89.5;78.7;7.7;9.2;2.4;11.4
2013;Sul;PR;4104204;Campo Largo;Total;Pública;88.6;76.7;8.4;9.9;2.6;12.6
2013;Sul;PR;4104204;Campo Largo;Total;Privada;98.2;93.8;1.3;4.1;0.5;2.1
2013;Sul;PR;4104204;Campo Largo;Urbana;Total;89.6;78.2;7.7;9.7;2.3;11.4
2013;Sul;PR;4104204;Campo Largo;Rural;Total;88.5;84.7;7.7;4;3.7;11.3
2013;Sul;PR;4104253;Campo Magro;Total;Total;88.4;82.8;8.5;8.6;2.5;8.1
2013;Sul;PR;4104253;Campo Magro;Total;Pública;88.4;82.8;8.5;8.6;2.5;8.1
2013;Sul;PR;4104253;Campo Magro;Urbana;Total;88.7;82.3;8.5;8.8;2.3;8.2
2013;Sul;PR;4104253;Campo Magro;Rural;Total;84.5;86.8;9.3;6.6;5.8;6.6
2013;Sul;PR;4104303;Campo Mourão;Total;Total;88.8;78.9;8.4;12.2;1.9;8
2013;Sul;PR;4104303;Campo Mourão;Total;Pública;87.4;76.3;9.4;13.4;2.1;9.2
2013;Sul;PR;4104303;Campo Mourão;Total;Privada;96.8;93.6;2.6;5.1;0.6;0.8
2013;Sul;PR;4104303;Campo Mourão;Urbana;Total;88.7;78.2;8.5;12.5;1.9;8.3
2013;Sul;PR;4104303;Campo Mourão;Rural;Total;95.8;94.5;4.2;4.4;0;0.5
2013;Sul;PR;4104402;Cândido de Abreu;Total;Total;84.9;79.1;9.8;7.8;3.7;11.7
2013;Sul;PR;4104402;Cândido de Abreu;Total;Pública;84.9;79.1;9.8;7.8;3.7;11.7
2013;Sul;PR;4104402;Cândido de Abreu;Urbana;Total;81.7;77.8;11;9;4.5;11.8
2013;Sul;PR;4104402;Cândido de Abreu;Rural;Total;88.9;86.9;8.3;0.9;2.6;11.2
2013;Sul;PR;4104428;Candói;Total;Total;79.2;69.5;14.8;12.4;4.6;17.8
2013;Sul;PR;4104428;Candói;Total;Pública;79;69.5;14.9;12.4;4.6;17.8
2013;Sul;PR;4104428;Candói;Total;Privada;100;--;0;--;0;--
2013;Sul;PR;4104428;Candói;Urbana;Total;78.3;68.6;15.3;12.6;4.8;18.5
2013;Sul;PR;4104428;Candói;Rural;Total;89.9;85;8.3;10;1.8;5
2013;Sul;PR;4104451;Cantagalo;Total;Total;86.7;80.7;7.9;6.4;4.1;10.6
2013;Sul;PR;4104451;Cantagalo;Total;Pública;86.7;80.7;7.9;6.4;4.1;10.6
2013;Sul;PR;4104451;Cantagalo;Urbana;Total;86.2;79.6;7.9;7.5;4.3;10.5
2013;Sul;PR;4104451;Cantagalo;Rural;Total;89.1;86.2;7.6;1.1;3;11.5
2013;Sul;PR;4104501;Capanema;Total;Total;91.2;75.6;6.3;11.6;1.4;9.9
2013;Sul;PR;4104501;Capanema;Total;Pública;91.2;75.6;6.3;11.6;1.4;9.9
2013;Sul;PR;4104501;Capanema;Urbana;Total;90.8;75.6;6.9;11.6;1.2;9.9
2013;Sul;PR;4104501;Capanema;Rural;Total;92.7;--;4.6;--;2.1;--
2013;Sul;PR;4104600;Capitão Leônidas Marques;Total;Total;94.4;88.1;3.7;3.4;1.2;8.4
2013;Sul;PR;4104600;Capitão Leônidas Marques;Total;Pública;94.4;87.3;3.7;3.7;1.2;8.8
2013;Sul;PR;4104600;Capitão Leônidas Marques;Total;Privada;--;95.5;--;0;--;4.5
2013;Sul;PR;4104600;Capitão Leônidas Marques;Urbana;Total;94.2;88.1;3.9;3.4;1.3;8.4
2013;Sul;PR;4104600;Capitão Leônidas Marques;Rural;Total;98.3;--;0.8;--;0.9;--
2013;Sul;PR;4104659;Carambeí;Total;Total;87.5;69.6;9.8;12.9;2.2;15.7
2013;Sul;PR;4104659;Carambeí;Total;Pública;86.7;67.1;10.5;14;2.3;16.9
2013;Sul;PR;4104659;Carambeí;Total;Privada;97.5;100;1.8;0;0.7;0
2013;Sul;PR;4104659;Carambeí;Urbana;Total;87;69.5;10.4;13.2;2.1;15.6
2013;Sul;PR;4104659;Carambeí;Rural;Total;91;74.1;6.3;3.7;2.3;18.5
2013;Sul;PR;4104709;Carlópolis;Total;Total;91.9;79.2;5.7;9.1;2.3;11.6
2013;Sul;PR;4104709;Carlópolis;Total;Pública;91.6;79.2;5.9;9.1;2.3;11.6
2013;Sul;PR;4104709;Carlópolis;Total;Privada;98.1;--;1;--;0.9;--
2013;Sul;PR;4104709;Carlópolis;Urbana;Total;92;78.7;5.6;9.3;2.2;11.9
2013;Sul;PR;4104709;Carlópolis;Rural;Total;86.3;88.9;9.8;5.6;3.9;5.5
2013;Sul;PR;4104808;Cascavel;Total;Total;91.2;79.9;6.6;10.3;1.8;9
2013;Sul;PR;4104808;Cascavel;Total;Pública;90.1;76.7;7.3;11.8;2.1;10.5
2013;Sul;PR;4104808;Cascavel;Total;Privada;97.4;97.1;2.2;2;0.4;0.9
2013;Sul;PR;4104808;Cascavel;Urbana;Total;91.1;79.8;6.7;10.3;1.8;9
2013;Sul;PR;4104808;Cascavel;Rural;Total;94.7;89.5;4.1;4.8;1.1;5.7
2013;Sul;PR;4104907;Castro;Total;Total;87.8;77.6;9.5;11.8;2.3;10.1
2013;Sul;PR;4104907;Castro;Total;Pública;87.2;76.9;9.9;11.7;2.5;10.9
2013;Sul;PR;4104907;Castro;Total;Privada;95.5;85.3;4.4;14;0.1;0.4
2013;Sul;PR;4104907;Castro;Urbana;Total;87;76.7;10;12.5;2.5;10.2
2013;Sul;PR;4104907;Castro;Rural;Total;93.1;90.8;5.8;1.5;0.9;7.7
2013;Sul;PR;4105003;Catanduvas;Total;Total;91.9;81.3;5.3;6.6;2.6;11.9
2013;Sul;PR;4105003;Catanduvas;Total;Pública;91.7;81.3;5.4;6.6;2.7;11.9
2013;Sul;PR;4105003;Catanduvas;Total;Privada;100;--;0;--;0;--
2013;Sul;PR;4105003;Catanduvas;Urbana;Total;91.8;79.1;5.8;7.8;2.3;13.1
2013;Sul;PR;4105003;Catanduvas;Rural;Total;92.3;91.5;3.3;1.2;4;6.1
2013;Sul;PR;4105102;Centenário do Sul;Total;Total;76.1;79.6;18.2;11.4;5.3;7.5
2013;Sul;PR;4105102;Centenário do Sul;Total;Pública;75.1;79.6;18.9;11.4;5.5;7.5
2013;Sul;PR;4105102;Centenário do Sul;Total;Privada;100;--;0;--;0;--
2013;Sul;PR;4105102;Centenário do Sul;Urbana;Total;76.1;79.6;18.2;11.4;5.3;7.5
2013;Sul;PR;4105201;Cerro Azul;Total;Total;85.8;80.5;10.1;10.6;4.1;8.9
2013;Sul;PR;4105201;Cerro Azul;Total;Pública;85.8;80.5;10.1;10.6;4.1;8.9
2013;Sul;PR;4105201;Cerro Azul;Urbana;Total;83;78;11.8;11.7;5.2;10.3
2013;Sul;PR;4105201;Cerro Azul;Rural;Total;91.2;89.9;6.8;6.4;2;3.7
2013;Sul;PR;4105300;Céu Azul;Total;Total;85.5;80.9;12.3;12.4;1.7;6.5
2013;Sul;PR;4105300;Céu Azul;Total;Pública;85.5;80.9;12.3;12.4;1.7;6.5
2013;Sul;PR;4105300;Céu Azul;Urbana;Total;85;81.1;12.8;12.8;1.6;5.8
2013;Sul;PR;4105300;Céu Azul;Rural;Total;92.2;79.2;5.8;8.3;2;12.5
2013;Sul;PR;4105409;Chopinzinho;Total;Total;95.1;81.3;3.1;6.1;1.3;11.8
2013;Sul;PR;4105409;Chopinzinho;Total;Pública;95;81.1;3.2;6.2;1.3;11.9
2013;Sul;PR;4105409;Chopinzinho;Total;Privada;98.2;100;0.9;0;0.9;0
2013;Sul;PR;4105409;Chopinzinho;Urbana;Total;95.2;81.2;3.2;6.6;0.9;11.4
2013;Sul;PR;4105409;Chopinzinho;Rural;Total;94.8;81.7;3;4.2;1.9;13.6
2013;Sul;PR;4105508;Cianorte;Total;Total;88.7;75.3;8.3;12.7;2.5;11.1
2013;Sul;PR;4105508;Cianorte;Total;Pública;87.4;71.4;9.2;14.6;2.9;12.9
2013;Sul;PR;4105508;Cianorte;Total;Privada;98;94.8;1.7;3.2;0.3;1.8
2013;Sul;PR;4105508;Cianorte;Urbana;Total;88.7;75.3;8.3;12.7;2.5;11.1
2013;Sul;PR;4105607;Cidade Gaúcha;Total;Total;81.7;79.3;13;10.8;4.8;9.3
2013;Sul;PR;4105607;Cidade Gaúcha;Total;Pública;80.7;78.6;13.7;10.9;5.1;9.8
2013;Sul;PR;4105607;Cidade Gaúcha;Total;Privada;100;92;0;8;0;0
2013;Sul;PR;4105607;Cidade Gaúcha;Urbana;Total;81.7;79.3;13;10.8;4.8;9.3
2013;Sul;PR;4105706;Clevelândia;Total;Total;79.4;75.4;15.9;10.9;4.5;12.5
2013;Sul;PR;4105706;Clevelândia;Total;Pública;78.5;75.4;16.6;10.9;4.7;12.5
2013;Sul;PR;4105706;Clevelândia;Total;Privada;98.6;--;1.4;--;0;--
2013;Sul;PR;4105706;Clevelândia;Urbana;Total;78.6;74.8;16.7;11.2;4.5;12.8
2013;Sul;PR;4105706;Clevelândia;Rural;Total;85.9;89.1;9.3;4.3;4.5;6.6
2013;Sul;PR;4105805;Colombo;Total;Total;85.4;74.9;11.1;15.3;2.7;8.9
2013;Sul;PR;4105805;Colombo;Total;Pública;84.5;74.1;11.7;15.8;2.9;9.2
2013;Sul;PR;4105805;Colombo;Total;Privada;95.2;91.6;4;4.5;0.8;3.3
2013;Sul;PR;4105805;Colombo;Urbana;Total;85.3;74.9;11.1;15.3;2.7;8.9
2013;Sul;PR;4105805;Colombo;Rural;Total;87.8;--;10.9;--;1.3;--
2013;Sul;PR;4105904;Colorado;Total;Total;86.5;72.7;11.7;15.3;1.2;9
2013;Sul;PR;4105904;Colorado;Total;Pública;85.3;70.6;12.8;16.4;1.3;9.6
2013;Sul;PR;4105904;Colorado;Total;Privada;97.9;93.4;1.7;3.9;0.4;2.7
2013;Sul;PR;4105904;Colorado;Urbana;Total;86.5;72.7;11.7;15.3;1.2;9
2013;Sul;PR;4106001;Congonhinhas;Total;Total;80.5;71.7;13.9;14.1;5;12.7
2013;Sul;PR;4106001;Congonhinhas;Total;Pública;80.5;71.7;13.9;14.1;5;12.7
2013;Sul;PR;4106001;Congonhinhas;Urbana;Total;80;72.2;14;14.1;5.3;12.2
2013;Sul;PR;4106001;Congonhinhas;Rural;Total;86;67.6;12.3;14.7;1.7;17.7
2013;Sul;PR;4106100;Conselheiro Mairinck;Total;Total;88.9;85.3;7.9;10.1;3;4.6
2013;Sul;PR;4106100;Conselheiro Mairinck;Total;Pública;88.9;85.3;7.9;10.1;3;4.6
2013;Sul;PR;4106100;Conselheiro Mairinck;Urbana;Total;88.9;85.3;7.9;10.1;3;4.6
2013;Sul;PR;4106209;Contenda;Total;Total;85.7;78.8;10.4;9.1;2.9;11
2013;Sul;PR;4106209;Contenda;Total;Pública;85.7;78.8;10.4;9.1;2.9;11
2013;Sul;PR;4106209;Contenda;Urbana;Total;84.6;78.4;11.2;10;3.1;10.4
2013;Sul;PR;4106209;Contenda;Rural;Total;93.5;83;4.7;0;1.5;17
2013;Sul;PR;4106308;Corbélia;Total;Total;93.1;84;5.4;8.6;1.1;6.8
2013;Sul;PR;4106308;Corbélia;Total;Pública;93.1;84;5.4;8.6;1.1;6.8
2013;Sul;PR;4106308;Corbélia;Urbana;Total;93.1;84;5.4;8.6;1.1;6.8
2013;Sul;PR;4106407;Cornélio Procópio;Total;Total;88.3;80;9.3;9.6;1.3;8
2013;Sul;PR;4106407;Cornélio Procópio;Total;Pública;84.9;78.8;12;9.9;1.7;8.5
2013;Sul;PR;4106407;Cornélio Procópio;Total;Privada;97.8;85.6;1.9;8.1;0.3;6
2013;Sul;PR;4106407;Cornélio Procópio;Urbana;Total;88.3;80;9.3;9.6;1.3;8
2013;Sul;PR;4106456;Coronel Domingos Soares;Total;Total;83.5;62;8.1;11;8;24.1
2013;Sul;PR;4106456;Coronel Domingos Soares;Total;Pública;83.5;62;8.1;11;8;24.1
2013;Sul;PR;4106456;Coronel Domingos Soares;Urbana;Total;81.6;58.1;9.1;10.2;8.7;27.6
2013;Sul;PR;4106456;Coronel Domingos Soares;Rural;Total;86.2;71.7;6.7;13.1;6.9;15.2
2013;Sul;PR;4106506;Coronel Vivida;Total;Total;93.9;87.6;3.4;4;2.1;7.9
2013;Sul;PR;4106506;Coronel Vivida;Total;Pública;93.5;87.1;3.6;4;2.3;8.3
2013;Sul;PR;4106506;Coronel Vivida;Total;Privada;98.5;97.7;1.5;2.3;0;0
2013;Sul;PR;4106506;Coronel Vivida;Urbana;Total;93.8;86.6;3.3;4.2;2.1;8.7
2013;Sul;PR;4106506;Coronel Vivida;Rural;Total;94.4;95;3.9;2.5;1.7;2.5
2013;Sul;PR;4106555;Corumbataí do Sul;Total;Total;87.2;90.3;7.8;4.9;4.3;4.8
2013;Sul;PR;4106555;Corumbataí do Sul;Total;Pública;87.2;90.3;7.8;4.9;4.3;4.8
2013;Sul;PR;4106555;Corumbataí do Sul;Urbana;Total;87.2;90.3;7.8;4.9;4.3;4.8
2013;Sul;PR;4106571;Cruzeiro do Iguaçu;Total;Total;90.5;78.6;7;7.9;1.7;12.6
